"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Sciurus_vulgaris"	"Apodemus_peninsulae"	"Microtus_oeconomus"	"Clethrionomys_glareolus"	"Neomys_fodiens"	"Microtus_agrestis"	"Sicista_betulina"	"Talpa_altaica"	"Arvicola_terrestris"	"Myopus_schisticolor"	"Amalaraeus_penicilliger"	"Ceratophyllus_indages"	"Megabothris_rectangulatus"	"Hystrichopsylla_talpae"	"Tarsopsylla_octodecimdentata"	"Amphipsylla_sibirica"	"Palaeopsylla_soricis"	"Catallagia_dacenkoi"	"Neopsylla_mana"	"Megabothris_turbidus"	"Catallagia_ioffi"	"Catallagia_fetisovi"	"Rhadinopsylla_integella"	"Rhadinopsylla_altaica"	"Peromyscopsylla_bidentata"	"Corrodopsylla_birulai"	"Leptopsylla_sicistae"	"Rhadinopsylla_pseudodahurica"	"Ceratophyllus_sciurorum"	"Ctenophyllus_subarmatus"	"Neopsylla_acanthina"	"Frontopsylla_elata"	"Megabothris_calcarifer"	"Amphipsylla_vinogradovi"	"Hystrichopsylla_microti"	"Neopsylla_pleskei"
"Clethrionomys_rutilus"	3.01129514135078	1.05650462217256	0.298854392684243	0.103177217382144	0.231382914546428	0.205605048905439	0.148022202968736	0.0864601421659459	0.0859827591915296	0.0195990394225433	0.00668693403396861	0.00599345048573786	0.00359402942678522	1.1022967976971	0.293491049280115	0.665640066014149	0.650918662851102	0.0785949345660971	0.393759748226123	0.30314100953991	0.302862264948688	0.23598336982803	0.22146598254126	0.223582478751114	0.0681752057101593	0.0470268517916624	0.0361054918223326	0.0257041033315742	0.0164510905179776	0.0131844106273407	0.0131261571067889	0.00167818365621559	0.00380581649887643	0.00871131074186712	0.0093615392995361	0.00773327096583645	0.00468076964976805	0.00468076964976805	0.00468076964976805
"Clethrionomys_rufocanus"	1.96377584667067	2.08590349383025	0.299030958613225	0.10332838149457	0.239619863242233	0.205364941189839	0.15372322630065	0.0897606450344412	0.0863247908082816	0.0203655196904971	0.00698817634691604	0.00561709669614181	0.00335495481913248	0.976603213611062	0.295261945725068	0.666285901820246	0.607619595020661	0.0787100833734239	0.462824602194134	0.316797327726861	0.34801743289294	0.228468217755326	0.252960735151162	0.228450622194478	0.072711825395453	0.0553837420623909	0.0341045545372419	0.0283982460276994	0.016792935982228	0.0136670239301557	0.0166321268983223	0.00168064234961047	0.00390311051588667	0.00722652474028795	0.0061050026321368	0.00907918877817826	0.0030525013160684	0.0030525013160684	0.0030525013160684
"Tamias_sibiricus"	0.786530424382621	0.423400652763726	2.99591618994956	0.62711668006777	0.144199501616682	0.0894994067723383	0.0809903324771289	0.0409775060353693	0.0570542121938425	0.0107335620269887	0.00319000257802335	0.00236305421145054	0.00118636966134416	0.356642685097407	2.50695300399312	0.285961380576182	0.214864727554554	0.477704242135961	0.139324012481462	0.144613450203725	0.0999872745200157	0.197452384893703	0.108078662974844	0.0829314718905879	0.0207890207882796	0.0165734360704605	0.0241647181855931	0.00923789190953158	0.00838419007970278	0.00793105610639911	0.00428049616194333	0.0102000905794155	0.008474635243761	0.00373444843811615	0.00244517230378017	0.00244589461894419	0.00122258615189008	0.00122258615189008	0.00122258615189008
"Sciurus_vulgaris"	0.3598771618329	0.19389633033469	0.831118491656081	3.67189391550536	0.0778734015888478	0.0408236125267705	0.0361842823058532	0.0181116707320302	0.0252119929876864	0.00514269145594883	0.00139392318835566	0.00109718314535848	0.000533237476965679	0.158813927839379	1.04049721728388	0.139638742738	0.0965752319393397	2.79705413021477	0.0638894275350431	0.0631911845387899	0.0456418284173046	0.0997625051612208	0.0488112864529553	0.0356480560662912	0.00951544433647642	0.00779134044145039	0.00912610373960279	0.00443522336233113	0.00405784382400862	0.00415698174859492	0.00195952006118145	0.059723575734123	0.0407200534325974	0.00191589896684535	0.00111878910414373	0.00111960866860869	0.000559394552071865	0.000559394552071865	0.000559394552071865
"Apodemus_peninsulae"	1.72865429061138	0.963117256773621	0.409340520718322	0.166799802112887	1.36761315221864	0.227738983118755	0.132542066700766	0.126956573534934	0.0795682434842125	0.0398028917854844	0.00899945907175328	0.00923173807257592	0.0027929165335179	0.757887370671455	0.414360184457267	0.643046468492848	0.50582821662602	0.127059246850449	0.332885201248556	0.407975477919482	0.216620434777208	0.357166692318548	0.440145435705697	0.153669534483048	0.0463490499270183	0.055668359897701	0.0524389947708839	0.0388407266718134	0.0482232222493861	0.0632631291418936	0.00959590565772512	0.00271300882954695	0.0176906317400864	0.0265099661753154	0.00537405478946542	0.00546970967754574	0.00268702739473271	0.00268702739473271	0.00268702739473271
"Microtus_oeconomus"	1.80371701994317	0.969260290615681	0.298331355907794	0.102677570900665	0.267420775631871	1.32035869757046	0.138363323318415	0.217495827948155	0.0850684554714523	0.0319463890179415	0.0177785797509172	0.00714868250222195	0.0035909261580986	0.867587272229884	0.287375726499187	0.597126097850747	0.65035662641119	0.0782143303637898	0.332014705873184	0.805962282041579	0.22244257491756	0.25633675565286	0.244331115532597	0.157930245520785	0.0476400692370446	0.0520840853634532	0.0270508977261371	0.0200704905595779	0.0305083351646332	0.0170304498685436	0.00980641985097051	0.00167005687609515	0.00421890283871311	0.00746200259432144	0.0056074104246938	0.00560413622857198	0.0028037052123469	0.0028037052123469	0.0028037052123469
"Clethrionomys_glareolus"	1.88362319821754	1.05241285698137	0.391601607581722	0.132012985994981	0.225758465259546	0.200702842615723	1.15902682816314	0.0952207192551968	0.0867412296372133	0.020200377506832	0.00752226067794894	0.00559738305318103	0.00273713979244547	0.962605421581453	0.416042817991667	0.649156581635169	0.495726429076235	0.100560494452201	0.51846988954726	0.341009150733685	0.346724104648892	0.230235659610208	0.217962602171173	0.247662681922503	0.0505638714815981	0.0380327179028601	0.0275663459338742	0.0203179999392985	0.016991329889905	0.0130717763237333	0.0104732259637135	0.00214719916979787	0.00405317732266427	0.00686047852127244	0.00585582341414778	0.00596859090862521	0.00292791170707389	0.00292791170707389	0.00292791170707389
"Neomys_fodiens"	1.54032068658716	0.860321259330105	0.277386194700962	0.0925088412774466	0.302742598429458	0.441683835217792	0.133309006957275	1.43063870120805	0.0816029831581999	0.0445630061781864	0.0314414893452174	0.0239799913947105	0.00265930095228583	0.686168834287952	0.26804674382881	0.466274432822332	0.481628950247323	0.0704683312020067	0.275940485582767	1.42534751698319	0.195250098431354	0.193167147190896	0.19775179204745	0.138247283106875	0.0413425644064767	0.0369391831413151	0.0251089658031835	0.0186706218291602	0.156484342009719	0.0208993157912669	0.00856278009187757	0.00150466187619942	0.00451882841535676	0.00766786160681576	0.00478856171996008	0.0048799602609338	0.00239428085998004	0.00239428085998004	0.00239428085998004
"Microtus_agrestis"	1.8438525026628	0.995932308769619	0.464886173431309	0.155007067998368	0.228390328519499	0.207945113374661	0.146175035129378	0.0982258130607961	1.08566563565397	0.0205412996330979	0.00773299211661575	0.00559095467791803	0.00321266970881167	0.946342062559463	0.510369517309627	0.681345163945561	0.581850180595891	0.118076167158998	0.441470804106817	0.350562309286581	0.2617208647345	0.223576776789783	0.218236224295265	0.196043469529432	0.0488033709191089	0.0369706988700323	0.0272918025578826	0.0197704206607204	0.0173408272058006	0.0132444980976365	0.0100541240134619	0.00252119929876863	0.00433307431531949	0.00684450414726161	0.00573218394610197	0.0057435849999937	0.00286609197305098	0.00286609197305098	0.00286609197305098
"Sicista_betulina"	1.6211205465218	0.906265626227119	0.337340520848215	0.121955254526786	0.440674873339291	0.301208810740591	0.131302453794408	0.20689967154158	0.0792307271562348	1.09089851770855	0.0168056592476592	0.00697915334247453	0.00247607974213886	0.697321651521165	0.323833282394528	0.625768896031738	0.448445553298482	0.0928990478006756	0.287645593913229	0.761856552560549	0.204374996135832	0.347234506968866	0.362018841576314	0.144795922370774	0.0435277326932887	0.0387843791279938	0.0294512891260716	0.0217819613792699	0.0334290011005648	0.228298872575831	0.00901666266618973	0.00198360956158025	0.00643992103252053	0.0101961484843847	0.00503975299436827	0.0051383004573909	0.00251987649718414	0.00251987649718414	0.00251987649718414
