"Psychotria_hoffmannseggiana"	"Psychotria_marginata"	"Psychotria_acuminata"	"Psychotria_deflexa"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_poeppigiana"	"Psychotria_emetica"	"Psychotria_psychotrifolia"	"Psychotria_brachybotrya"	"Psychotria_pittieri"	"Psychotria_racemosa"	"Psychotria_grandis"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Manacus_vitellinus"	"Catharus_fuscescens"	"Catharus_minimus"	"Habia_fuscicauda"	"Schiffornis_turdinus"	"Empidonax_virescens"	"Mionectes_oleagineus"	"Trogon_rufus"
"Psychotria_hoffmannseggiana"	2.05704065406741	0.774752441930324	0.734302429088334	0.386847817367924	0.399367476995992	0.3887252496257	0.183400158769205	0.0985270255642278	0.0746685375640302	0.0550596160144022	0.0369841321677131	0.0411951065978325	0.0322872489837468	2.72647880307195	0.757976962554068	0.507133097364748	0.238653001235081	0.181264473003512	0.184836798855719	0.0626970505263244	0.0396769165995623	0.0128368117605855	0.0128368117605855	0.0124513785310231
"Psychotria_marginata"	0.940770822343965	1.95074759047007	0.678476651843473	0.401744753240449	0.399260859317547	0.354738450504061	0.18745241096797	0.0793868217166459	0.0734698829513158	0.0593511241375545	0.059602580502164	0.0515006705169909	0.0266552762246394	2.25088999230289	0.967401315525859	0.501460696435125	0.428590961949857	0.295331000155937	0.127652767867813	0.0646946218448501	0.0438026790921491	0.0128333847637783	0.0128333847637783	0.0313513005611261
"Psychotria_acuminata"	0.998651303560134	0.75989385006469	1.77717726788769	0.40865209641659	0.415332358554035	0.361660868357992	0.181484687331387	0.123990608503221	0.0714301177239004	0.0603060231219192	0.0358791107062205	0.0394529200868614	0.0292466824222087	2.46971984898651	0.796180495950303	0.7249035128091	0.220990636609268	0.183434212535238	0.212736470963313	0.0645343868838577	0.0254300234567725	0.0133499686678083	0.0133499686678083	0.0122125797331825
"Psychotria_deflexa"	0.93948755646496	0.803489506480897	0.729735886458197	1.49896763379701	0.386102623301873	0.33056716242891	0.22658477456782	0.0928282950997909	0.0770850522209162	0.0664154819361724	0.0417367937035212	0.0434749341702989	0.0266821941064742	2.25316305788004	1.0706730973237	0.640504952869216	0.232059131729187	0.164583928186462	0.136859627772388	0.175916584023333	0.0253476183409834	0.0124104414632745	0.0124104414632745	0.0129132242113001
"Psychotria_horizontalis"	0.969892444133125	0.798521718635094	0.741664925989348	0.386102623301873	1.47583851659667	0.364606183434315	0.177900152003052	0.110732457850978	0.0681845015893832	0.0565818795053577	0.0426408161589982	0.041935993705934	0.0285556818327127	2.41136868809574	0.732361610942409	0.678122389947489	0.299653267388411	0.237147452191899	0.182946129070577	0.0618636531287076	0.0256701965243638	0.047437666604893	0.047437666604893	0.0128333847637783
"Psychotria_limonensis"	1.0573326789819	0.794614129129097	0.723321736715983	0.370235221920379	0.408358925446433	1.40856562038028	0.181689268711426	0.0816261264587742	0.0727753337704499	0.0518852036220614	0.0381050215474484	0.0414021535314782	0.0332464745211325	2.80748007067342	0.66171796856392	0.494253774909762	0.266522105530728	0.244076359649087	0.136146674096101	0.0608582292100581	0.0267646932046714	0.0131258226036354	0.0131258226036354	0.0127705842181462
"Psychotria_poeppigiana"	0.959323907408149	0.807487308785103	0.698018028197641	0.488028745222996	0.383169558160419	0.349402439829665	1.24038018383385	0.0830528174265198	0.0743840429378996	0.0594492839541808	0.0466489721333444	0.0454640645840275	0.0283485422630437	2.39387690221258	0.920435520140761	0.536551331172998	0.307183573616774	0.165892885221139	0.130812817631665	0.218804863248773	0.0256744086741121	0.012316164369442	0.012316164369442	0.0129774746054749
"Psychotria_emetica"	0.957119676909641	0.635094573733167	0.885647203594437	0.371313180399164	0.442929831403911	0.291521880209908	0.154240946649251	1.32900195727596	0.0553015269009184	0.0569152192653181	0.0298995895509458	0.0315970800944272	0.0225752287497971	1.90635264998286	0.619339753535325	0.967556844567872	0.191802476628345	0.149521185604732	0.783551981463062	0.0571616383053102	0.0228746375075409	0.0142370302951257	0.0142370302951257	0.0102068770778545
"Psychotria_psychotrifolia"	1.01549211087081	0.822862689054737	0.714301177239004	0.43167629243713	0.381833208900546	0.36387666885225	0.193398511638539	0.0774221376612858	1.08189062141309	0.0632084318707582	0.0418319217090538	0.0451636725280033	0.0302004505616397	2.55026026964958	1.05704287204031	0.460730440772492	0.235369489237408	0.169615351200025	0.130983583510233	0.0684041836569386	0.0266649156927623	0.012273210286089	0.012273210286089	0.0132245789312368
"Psychotria_brachybotrya"	0.936013472244837	0.830915737925763	0.75382528902399	0.464908373553206	0.396073156537504	0.324282522637884	0.193210172851088	0.0996016337143067	0.0790105398384478	1.07088655899326	0.0437291212706523	0.0448487645450452	0.0258525516008565	2.18310435740566	1.16224947040693	0.709142830226839	0.236132650520709	0.168245476729659	0.141826426644509	0.0715826280862977	0.0257424165341902	0.0127309228887055	0.0127309228887055	0.0133540029309498
"Psychotria_pittieri"	0.838306995801497	1.11258150270706	0.597985178437008	0.389543407899531	0.397980950817316	0.317541846228736	0.202145545911159	0.069765708952207	0.0697198695150897	0.0583054950275364	1.11124636113137	0.075828912873777	0.0222061194345511	1.87518341891765	1.05186438827204	0.431669797879912	0.930410159497399	0.195471894540592	0.114248670895375	0.0655524976131757	0.0289760138009631	0.0127922448476995	0.0127922448476995	0.0178807741506492
"Psychotria_racemosa"	0.933755749550869	0.961345849650497	0.657548668114357	0.405766052256123	0.39140260792205	0.345017946095652	0.197010946530786	0.07372652022033	0.0752727875466722	0.0597983527267269	0.075828912873777	1.06006052531527	0.0266229759337298	2.24816241218162	1.02088490533113	0.44594164455138	0.581597510507383	0.182348704433536	0.123080518241317	0.0664058795036855	0.027808733134447	0.0125807981117802	0.0125807981117802	0.0154502011550973
"Psychotria_grandis"	1.09776646544739	0.746347734289904	0.731167060555217	0.373550717490639	0.399779545657978	0.415580931514157	0.184265524709784	0.0790133006242898	0.0755011264040993	0.0517051032017131	0.0333091791518266	0.0399344639005946	1.03523674178925	2.97554708442571	0.654218174139734	0.457628743474624	0.219861722917159	0.167276329958755	0.136556275972395	0.0615346500804795	0.0265241363437738	0.0128500568247207	0.0128500568247207	0.0119948743010877
"Pipra_mentalis"	1.21974051716377	0.829275260322116	0.812407845061352	0.415056352767376	0.444199495175531	0.461756590571285	0.20473947189976	0.0877925562492109	0.0838901404489992	0.0574501146685701	0.0370101990575852	0.0443716265562163	0.0391519353213909	3.30616342713968	0.726909082377483	0.508476381638471	0.244290803241287	0.185862588843061	0.151729195524884	0.068371833422755	0.0294712626041931	0.0142778409163563	0.0142778409163563	0.0133276381123197
"Pipra_coronata"	0.991200643339935	1.04181680133554	0.765558169182984	0.576516283174298	0.39434855973822	0.318133638732654	0.23010888003519	0.0833726591297552	0.101638737696184	0.0894038054159177	0.0606844839387718	0.0588972060767959	0.0251622374669129	2.12481116387264	1.84586657654575	0.517092207465881	0.287367931908647	0.192359870068812	0.136249494241099	0.0874538711351413	0.0298623163513833	0.0126754894201571	0.0126754894201571	0.0167434843071783
