"Phoradendron_sp1_M_SD_004"	"Schefflera_morototoni"	"Cecropia_schreberiana"	"Ficus_sp1_M_SD_004"	"Guarea_guidonia"	"Cordia_sulcata"	"Alchornea_latifolia"	"Miconia_serrulata"	"Clusia_rosea"	"Anthurium_scandens"	"Miconia_affinis"	"Inga_vera"	"Musa_acuminata"	"Inga_laurina"	"Dendropemon_bicolor"	"Myrcine_coriacea"	"Syzigium_jambos"	"Andira_inermis"	"Coffea_arabica"	"Miconia_racemosa"	"Palicourea_guianensis"	"Tilandsia_sp1_M_SD_004"	"Buchenavia_capitata"	"Casearia_arborea"	"Citrus_sinensis"	"Dendropanax_arboreus"	"Henriettea_fascicularis"	"Momordica_charantia"	"Palicourea_crocea"	"Philodendron_angustatum"	"Piper_sp1_M_SD_004"	"Solanum_rugosum"	"Unidentified_sp1_M_SD_004"	"Zanthoxylum_martinicensis"	"Spindalis_portoricensis"	"Euphonia_musica"	"Nesospingus_sp1_M_SD_004"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Melanerpes_portoricensis"	"Columba_squamosa"	"Margarops_fuscatus"	"Tyrannus_dominicensis"	"Zenaida_asiatica"	"Coereba_flaveola"	"Dendroica_tigrina"	"Vireo_flavirostris"	"Dendroica_caerulescens"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Tiaris_bicolor"	"Todus_mexicanus"	"Tyrannus_caudifasciatus"	"Vireo_latimeri"
"Phoradendron_sp1_M_SD_004"	2.38064859820503	0.496717791960193	0.353424276464796	0.250384328827223	0.272644892915487	0.176923771552367	0.194409867825002	0.155898663327133	0.0957456661862148	0.353253609295909	0.0804250795833275	0.0553510733846235	0.0586346211548393	0.0308795221122503	0.0270701469450762	0.0264565475773638	0.0314640650553745	0.0175281013364089	0.0196246512371696	0.0208518499725945	0.0230488090277436	0.0186548909174453	0.0140199536324002	0.012537003099352	0.012537003099352	0.00631870612687025	0.0216834314480649	0.0216834314480649	0.00841525602763093	0.00621829697248177	0	0.0050704350189382	0.00621829697248177	0.00841525602763093	1.24969965620323	1.83104532228104	0.497463757798541	0.589067921934164	0.286462322021543	0.0317117689543859	0.028656795690011	0.0281690834385456	0.0277127198613196	0.0324016446375003	0.0440802685521113	0.0230812781644559	0.0332396757725419	0.00578330634215121	0.00478728330931074	0.00478728330931074	0	0.00648032892750007	0.00573135913800234	0.00648032892749976
"Schefflera_morototoni"	0.509454145600197	1.97534350915324	0.558126661422659	0.464385301588698	0.249262155990068	0.344100619285678	0.176264322038553	0.171686241689332	0.136129019923959	0.0965552308746574	0.104466126429108	0.0653179850459843	0.0573610948159775	0.056197113493066	0.0276586631809301	0.0274137824875401	0.0246978866633465	0.0263690721647125	0.0198841389342198	0.0203739003209996	0.0188935120622078	0.0218542885797914	0.0128442567676792	0.0195740706915618	0.0195740706915618	0.0122893078316314	0.00526662019018912	0.00526662019018912	0.00580437460113868	0.00728476285993046	0	0.0103699017069686	0.00728476285993046	0.00580437460113868	2.43055199336709	0.444736816060415	0.582781028794437	0.406306222079707	0.359816199623184	0.0478182981857061	0.113962125528071	0.0576105650387147	0.0979761514186552	0.0293773870064255	0.0467897477083581	0.0501913703027266	0.0116349365167144	0.00913298173237078	0.00680645099619792	0.00680645099619792	0	0.00587547740128511	0.0227924251056145	0.00587547740128451
"Cecropia_schreberiana"	0.514071674857885	0.791525083472134	1.61245948113226	0.412045832833312	0.319615217054011	0.295059116951026	0.217316947472739	0.174883458752345	0.175449828834441	0.0920252406083021	0.114324021701486	0.0763366074499287	0.0684763975456151	0.0508408577084249	0.0335103764059213	0.0337440501723861	0.0328840770546849	0.0279169361790933	0.0255218424184662	0.0250544948855364	0.0247413452099182	0.0253676445611546	0.0168322871316164	0.0189937071257787	0.0189937071257787	0.0105378256053938	0.00509296343768177	0.00509296343768177	0.00814273184476667	0.00845588152038487	0	0.0112466808815344	0.00845588152038487	0.00814273184476667	2.08414773084455	0.430072468070905	0.676470521630789	0.569991229133666	0.44413282577232	0.105474576126204	0.0456649086618537	0.0624815604529687	0.0453044183712051	0.0362194912454564	0.0676876892752142	0.0882900835334092	0.0133531404302725	0.0263857006003461	0.00877249144172203	0.00877249144172203	0	0.00724389824909131	0.00913298173237096	0.00724389824909079
"Ficus_sp1_M_SD_004"	0.500768657654446	0.905551338097961	0.566563020145805	1.49060785890185	0.247132397673274	0.361161298798329	0.173889119715364	0.185690864466219	0.121168657337966	0.093472888301358	0.114268792014244	0.0721003274241305	0.0599784087995788	0.0582098828343873	0.0301875803282078	0.02861737742486	0.0250778251379759	0.0261294409691923	0.0188615600406813	0.0220019658473768	0.0194470882522609	0.0245568434424928	0.0122461484631981	0.021084232295057	0.021084232295057	0.0128986178142261	0.00503589190544574	0.00503589190544574	0.005630736885715	0.00818561448083093	0	0.01269698371736	0.00818561448083093	0.005630736885715	2.55105996770249	0.42525309423764	0.654849158466474	0.394151582000049	0.338121036182471	0.0459883923169434	0.0522433464287282	0.070538798429778	0.0478531100098811	0.0289815199525605	0.0346243791618573	0.0382617630019943	0.0114867831329795	0.00927103123874953	0.00605843286689827	0.00605843286689827	0	0.00579630399051213	0.0104486692857459	0.0057963039905115
"Guarea_guidonia"	0.573989248243131	0.511643372821718	0.462600972051858	0.260139365971868	1.58735027147614	0.159739512948054	0.369186807108938	0.156164941832681	0.252337737941043	0.0936918886361133	0.120821649114672	0.0909222367462466	0.0973389491865382	0.0397843785359958	0.0437091196978942	0.0514288442338143	0.0571695704622814	0.0396338788349781	0.0499038451908093	0.0344643961189691	0.0411946215011627	0.0277341707367755	0.032939397075964	0.0149497061842128	0.0149497061842128	0.00570498260528764	0.0054991816269266	0.0054991816269266	0.0159749489611188	0.00924472357892516	0	0.0122266149615421	0.00924472357892516	0.0159749489611188	1.12831878193467	0.464375337384913	0.739577886314013	1.11824642727831	0.867071792536535	0.0605601629555204	0.0295178868935605	0.0679256386752338	0.0362311964119007	0.0615311345181563	0.02750062459769	0.0286130796430761	0.0440525170513807	0.00756983408812132	0.0126168868970521	0.0126168868970522	0	0.0123062269036313	0.00590357737871223	0.012306226903631
"Cordia_sulcata"	0.505496490149619	0.958566010867247	0.579580408296658	0.515944712569042	0.21678933900093	1.39221037303187	0.169303858270639	0.171815417535263	0.109372098454507	0.0953292131675506	0.0984975661278128	0.057548351962806	0.0546352810069953	0.0618416551735804	0.0247079028809645	0.024052411004341	0.0223869585634006	0.0256307170891931	0.0169298253677809	0.0182408091210279	0.0170803369622459	0.0194012812798098	0.0111182234844678	0.0204746070825034	0.0204746070825034	0.0140075133225668	0.00508260624031148	0.00508260624031148	0.00530662160115466	0.00646709375993661	0	0.00800928267871038	0.00646709375993661	0.00530662160115466	2.77037485712988	0.429197860292969	0.517367500794929	0.371463512080825	0.29703742959156	0.0448579439027393	0.0553018852423409	0.0444960148817243	0.0497101131165983	0.0282173097117731	0.0357152986523603	0.0395125061830315	0.0108213198589421	0.00948404304485441	0.00546860492272535	0.00546860492272534	0	0.00564346194235464	0.0110603770484685	0.00564346194235396
"Alchornea_latifolia"	0.576029238000006	0.50920804144471	0.442682670777802	0.257613510689428	0.51959624704221	0.175574371539922	1.65921986440496	0.127875635440696	0.173647923443932	0.094064549007854	0.0898898606437977	0.0641357838789524	0.0998390612231503	0.0363656360509662	0.0382568184930312	0.0429338763537259	0.0619182545739758	0.0288376792169518	0.0410044091012809	0.0316502933798915	0.0434810114203638	0.0198195753394192	0.0297208261274465	0.0128770383824227	0.0128770383824227	0.00627051326928293	0.00548712723366069	0.00548712723366069	0.018437243153612	0.00660652511313974	0	0.00670637610741476	0.00660652511313974	0.018437243153612	1.24016817992485	0.463357410842458	0.528522009051179	1.29060702075284	0.576716463107094	0.0477788832638637	0.0293773870064254	0.0372576450411931	0.0321843057773371	0.276536644067494	0.0268436028269678	0.027607172148559	0.0187865558311313	0.00724389824909131	0.00868239617219659	0.00868239617219659	0	0.0553073288134988	0.00587547740128522	0.0553073288134985
"Miconia_serrulata"	0.62359465330853	0.669576342588395	0.480929511568948	0.371381728932438	0.296713389482094	0.240541584549369	0.172632107844939	1.26505445509186	0.124238944613375	0.127785019082876	0.189128103053718	0.138844803165939	0.0843273339868391	0.0408008541359783	0.0561736186785539	0.0460605102403529	0.0361138234986486	0.0214663121346144	0.0193965227350252	0.0396227396114273	0.0295928420214746	0.0496526372013799	0.0129587521060996	0.0251416499438898	0.0251416499438898	0.00859077087676316	0.00744964051288207	0.00744964051288207	0.00652098147717399	0.0165508790671266	0	0.00665423222505808	0.0165508790671266	0.00652098147717399	1.69906357340427	0.629080754421153	1.32407032537013	0.456468703402179	0.329041609922865	0.0422451086235727	0.0386294043800996	0.0369679568058782	0.0371154707347485	0.0287720179741565	0.0304808320134519	0.0313351478075865	0.0140428622321916	0.00786975564385551	0.00621194723066872	0.00621194723066872	0	0.00575440359483131	0.0077258808760201	0.00575440359483089
"Clusia_rosea"	0.425536294160955	0.589892419670487	0.536096699216347	0.269263682973257	0.53271300231998	0.170134375373678	0.260471885165898	0.138043271792638	1.5489188028527	0.0726957883945567	0.114095909690501	0.0864003775477827	0.0622079555926929	0.0485329812799134	0.0315188933289388	0.0479754254617419	0.0323843729512791	0.0545323687164076	0.0566604192151028	0.0237473549494967	0.0241800947606668	0.0233146151383265	0.0324323487028576	0.0138477660713592	0.0138477660713592	0.00607622769191706	0.00416372254391498	0.00416372254391498	0.00820427819061232	0.00777153837944218	0	0.00735771741806286	0.00777153837944218	0.00820427819061232	1.20174281017915	0.351603237041709	0.621723070355374	0.574299473342862	1.2383236039592	0.258655294753071	0.0340322549809895	0.040876207878127	0.104671744127427	0.0434119808609829	0.0291387171889528	0.033123925321364	0.0174041702063629	0.00877249144172204	0.0774459401426351	0.0774459401426351	0	0.0086823961721966	0.00680645099619803	0.0086823961721963
"Anthurium_scandens"	1.66236992609839	0.443018118130781	0.297728719615095	0.219936207767901	0.209428927539547	0.15701282168773	0.149396636659533	0.15033531656809	0.0769720112412954	1.44538199136155	0.0670791099472672	0.0455775895485859	0.0461523928164068	0.0268627172486024	0.0217083067162136	0.02099746144179	0.0239796447504102	0.0144722290752723	0.0151434567425876	0.0165651472914348	0.0177008163085331	0.0154294782743365	0.0107111425922324	0.0107507601993406	0.0107507601993406	0.0056076007745618	0.0274858994116865	0.0274858994116865	0.00627882844187713	0.00514315942477884	0	0.00427282958332934	0.00514315942477884	0.00627882844187713	1.10905881985778	2.32103150587575	0.411452753982307	0.439517990931399	0.226540501018156	0.0261615751945717	0.025558737584468	0.0237379421296074	0.0242955906296393	0.0248994394432554	0.0335572581910855	0.019727521025271	0.0236618204787541	0.00487192450279247	0.00384860056206476	0.00384860056206477	0	0.00497988788865109	0.00511174751689373	0.00497988788865082
