"Sideroxylon_puberulum"	"Psiadia_terebinthina"	"Psidium_cattleianum"	"Helichrysum_proteoides"	"Stillingia_lineata"	"Grangeria_borbonica"	"Antidesma_madagascariense"	"Labourdonnaisia_callophylloides"	"Olea_lancea"	"Euodia_obtusifolia"	"Warneckea_trinervis"	"Homalanthus_populifolius"	"Phyllanthus_phillyreifolius"	"Wikstroemia_indica"	"Badula_platiphylla"	"Eugenia_orbiculata"	"Euodia_chapelieri"	"Gaertnera_sp1_M_PL_078"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_078"	"Villa_unifasciata"	"Pachycerina_crinicornis"	"Musca_domestica"	"Chrysomya_megacephala"	"Technomyrmex_albipes"	"Cerambycidae_sp1_M_PL_078"	"Stomorhina_lunata"	"Dysauxes_florida"	"Lygaeidae_sp1_M_PL_078"	"Pelecophora_intemipta"	"Scolia_carniflex"
"Warneckea_trinervis"	1.53378704238169	0.814581729269327	0.4448027958627	0.18301694592028	0.145419701326107	0.278848039211254	0.132147983469061	0.203136096127163	0.0842057929744829	0.0519120249298316	1.18828014069609	0.0346080166198877	0.0346080166198877	0.0346080166198877	0.0173040083099439	0.0322937680446513	0.0173040083099439	0.0322937680446513	3.0682689594919	0.480666897498441	0.466465538422741	0.155846127327126	0.0907569745318165	0.0918197227097967	0.0827693101196828	0.0862498301579288	0.078976805834697	0.018301694592028	0.0431249150789644	0.0304704144190745	0.0431249150789644
"Homalanthus_populifolius"	0.446968327459199	0.322718732660997	0.197984403453593	0.447414501399775	0.552303320221304	0.296102902792009	0.316117637121597	0.303019674448854	0.292368291851944	0.270906896816308	0.0519120249298316	1.18060459787754	0.180604597877538	0.180604597877538	0.0903022989387692	0.0214613950356363	0.0903022989387692	0.0214613950356363	0.845973739597256	2.50839719274359	0.309997928292524	0.468994039008328	0.172294723636048	0.105573760068486	0.11192040051265	0.0341702187523408	0.0551554825922859	0.0447414501399775	0.0170851093761704	0.0454529511673281	0.0170851093761704
"Phyllanthus_phillyreifolius"	0.446968327459199	0.322718732660997	0.197984403453593	0.447414501399775	0.552303320221304	0.296102902792009	0.316117637121597	0.303019674448854	0.292368291851944	0.270906896816308	0.0519120249298316	0.180604597877538	1.18060459787754	0.180604597877538	0.0903022989387692	0.0214613950356363	0.0903022989387692	0.0214613950356363	0.845973739597256	2.50839719274359	0.309997928292524	0.468994039008328	0.172294723636048	0.105573760068486	0.11192040051265	0.0341702187523408	0.0551554825922859	0.0447414501399775	0.0170851093761704	0.0454529511673281	0.0170851093761704
"Wikstroemia_indica"	0.446968327459199	0.322718732660997	0.197984403453593	0.447414501399775	0.552303320221304	0.296102902792009	0.316117637121597	0.303019674448854	0.292368291851944	0.270906896816308	0.0519120249298316	0.180604597877538	0.180604597877538	1.18060459787754	0.0903022989387692	0.0214613950356363	0.0903022989387692	0.0214613950356363	0.845973739597256	2.50839719274359	0.309997928292524	0.468994039008328	0.172294723636048	0.105573760068486	0.11192040051265	0.0341702187523408	0.0551554825922859	0.0447414501399775	0.0170851093761704	0.0454529511673281	0.0170851093761704
"Badula_platiphylla"	0.446968327459199	0.322718732660997	0.197984403453593	0.447414501399775	0.552303320221304	0.296102902792009	0.316117637121597	0.303019674448854	0.292368291851944	0.270906896816308	0.0519120249298316	0.180604597877538	0.180604597877538	0.180604597877538	1.09030229893877	0.0214613950356363	0.0903022989387692	0.0214613950356363	0.845973739597256	2.50839719274359	0.309997928292524	0.468994039008328	0.172294723636048	0.105573760068486	0.11192040051265	0.0341702187523408	0.0551554825922859	0.0447414501399775	0.0170851093761704	0.0454529511673281	0.0170851093761704
"Eugenia_orbiculata"	0.793265021321222	0.874068645713253	0.889007081050932	0.160788766988694	0.173042479734903	0.187777106368729	0.262726472487879	0.145225482002205	0.191022853252297	0.0643841851069088	0.0968813041339539	0.0429227900712725	0.0429227900712725	0.0429227900712725	0.0214613950356363	1.12663866814539	0.0214613950356363	0.126638668145388	1.57880643773851	0.596149862101007	1.82922520654449	0.181097157713324	0.0723794009154449	0.0607152941653029	0.125092164166477	0.0925484448402267	0.07041699323895	0.0160788766988694	0.0462742224201134	0.0217838223003308	0.0462742224201134
"Euodia_chapelieri"	0.446968327459199	0.322718732660997	0.197984403453593	0.447414501399775	0.552303320221304	0.296102902792009	0.316117637121597	0.303019674448854	0.292368291851944	0.270906896816308	0.0519120249298316	0.180604597877538	0.180604597877538	0.180604597877538	0.0903022989387692	0.0214613950356363	1.09030229893877	0.0214613950356363	0.845973739597256	2.50839719274359	0.309997928292524	0.468994039008328	0.172294723636048	0.105573760068486	0.11192040051265	0.0341702187523408	0.0551554825922859	0.0447414501399775	0.0170851093761704	0.0454529511673281	0.0170851093761704
"Gaertnera_sp1_M_PL_078"	0.793265021321222	0.874068645713253	0.889007081050932	0.160788766988694	0.173042479734903	0.187777106368729	0.262726472487879	0.145225482002205	0.191022853252297	0.0643841851069088	0.0968813041339539	0.0429227900712725	0.0429227900712725	0.0429227900712725	0.0214613950356363	0.126638668145388	0.0214613950356363	1.12663866814539	1.57880643773851	0.596149862101007	1.82922520654449	0.181097157713324	0.0723794009154449	0.0607152941653029	0.125092164166477	0.0925484448402267	0.07041699323895	0.0160788766988694	0.0462742224201134	0.0217838223003308	0.0462742224201134
"Apis_mellifera"	1.70420782486854	0.905090810299253	0.494225328736333	0.203352162133644	0.161577445917897	0.309831154679171	0.146831092743401	0.225706773474626	0.0935619921938699	0.0576800276998129	0.209200156328993	0.0384533517998753	0.0384533517998753	0.0384533517998753	0.0192266758999376	0.035881964494057	0.0192266758999376	0.035881964494057	3.40918773276878	0.534074330553823	0.518295042691935	0.173162363696807	0.100841082813129	0.102021914121996	0.0919659001329809	0.0958331446199209	0.0877520064829967	0.0203352162133644	0.0479165723099604	0.0338560160211939	0.0479165723099604
"Chaetocnema_sp1_M_PL_078"	0.496631474954665	0.35857636962333	0.219982670503992	0.497127223777528	0.613670355801449	0.329003225324455	0.351241819023997	0.336688527165394	0.324853657613271	0.301007663129231	0.0576800276998129	0.200671775419487	0.200671775419487	0.200671775419487	0.100335887709744	0.0238459944840403	0.100335887709744	0.0238459944840403	0.939970821774729	2.78710799193732	0.344442142547249	0.521104487787031	0.191438581817831	0.117304177853873	0.124356000569611	0.0379669097248231	0.0612838695469844	0.0497127223777528	0.0189834548624116	0.050503279074809	0.0189834548624116
"Villa_unifasciata"	0.881405579245802	0.971187384125836	0.987785645612147	0.178654185542994	0.19226942192767	0.208641229298588	0.29191830276431	0.161361646669117	0.212247614724774	0.0715379834521208	0.107645893482171	0.0476919889680806	0.0476919889680806	0.0476919889680806	0.0238459944840403	0.140709631272653	0.0238459944840403	0.140709631272653	1.75422937526501	0.662388735667786	2.0324724517161	0.201219064125915	0.0804215565727166	0.0674614379614476	0.138991293518308	0.10283160537803	0.0782411035988333	0.0178654185542994	0.0514158026890148	0.0242042470003675	0.0514158026890148
"Pachycerina_crinicornis"	0.45436305733662	0.322507033636306	0.189996383954272	0.564437724084149	1.34661033320723	0.221144601001837	0.406057288028819	0.389864972765265	0.176453252748701	0.156331346336109	0.051948709109042	0.104220897557406	0.104220897557406	0.104220897557406	0.0521104487787031	0.0201219064125915	0.0521104487787031	0.0201219064125915	0.846571555851054	1.44751246607509	0.290649759292989	1.98379831145186	0.197764194496909	0.129244614880948	0.138891088189391	0.0341478035614913	0.0455067790524104	0.0564437724084149	0.0170739017807456	0.0584797459147897	0.0170739017807456
"Musca_domestica"	0.639873919106558	0.369357091082201	0.199326075904984	1.47369055982181	0.396202705297864	0.53381621669048	0.195697164844485	0.203494558203164	0.147315892955897	0.129221042727036	0.0680677308988624	0.086147361818024	0.086147361818024	0.086147361818024	0.043073680909012	0.0180948502288612	0.043073680909012	0.0180948502288612	1.10925191094442	1.19649113636144	0.261370058861329	0.444969437618046	1.51074068152103	0.317773573052197	0.0782633483929913	0.0391083978792919	0.0881877125141362	0.147369055982181	0.0195541989396459	0.0305241837304746	0.0195541989396459
"Chrysomya_megacephala"	1.12412362138263	0.43881277766272	0.243856885277001	1.29042174322209	0.338214066854193	0.284445578949022	0.174796440713314	0.196958427340817	0.12581219145692	0.105573760068486	0.0918197227097967	0.0703825067123241	0.0703825067123241	0.0703825067123241	0.0351912533561621	0.0202384313884343	0.0351912533561621	0.0202384313884343	1.49632140712261	0.977534815448946	0.29233289783294	0.387733844642844	0.42369809740293	1.29855279901419	0.0756701969137852	0.0464625293995821	0.0598028391360939	0.129042174322209	0.023231264699791	0.0295437641011225	0.023231264699791
"Technomyrmex_albipes"	0.684855540031598	0.967771859499165	0.360543408492531	0.255076987363239	0.361924359253554	0.216440272079761	0.961852808941811	0.198220192922974	0.153617788568142	0.11192040051265	0.0827693101196828	0.0746136003417664	0.0746136003417664	0.0746136003417664	0.0373068001708832	0.0416973880554923	0.0373068001708832	0.0416973880554923	1.34883320195039	1.03630000474675	0.602295605246	0.416673264568174	0.104351131190655	0.0756701969137852	1.33979082347956	0.102469961594029	0.0790630157786981	0.0255076987363238	0.0512349807970146	0.0297330289384461	0.0512349807970146
"Cerambycidae_sp1_M_PL_078"	1.05590610012496	1.83779004197557	0.450144994836538	0.158405872474373	0.143454397744538	0.238739153459891	0.188033918209752	0.15697868267392	0.0975295505486246	0.0512553281285112	0.129374745236893	0.0341702187523408	0.0341702187523408	0.0341702187523408	0.0170851093761704	0.0462742224201134	0.0170851093761704	0.0462742224201134	2.10832918163826	0.474586371560289	0.668405434957193	0.153665116026711	0.0782167957585837	0.0696937940993731	0.153704942391044	1.19458953385624	0.12798980094439	0.0158405872474373	0.0972947669281184	0.023546802401088	0.0972947669281184
"Stomorhina_lunata"	0.974632947627606	1.20879256447479	0.369204591386244	0.273087362947735	0.205601527329937	0.734605014452959	0.181998743986174	0.178740276301234	0.117941720507904	0.0827332238884289	0.118465208752045	0.0551554825922859	0.0551554825922859	0.0551554825922859	0.0275777412961429	0.035208496619475	0.0275777412961429	0.035208496619475	1.93054414262593	0.766048369337304	0.508567173392416	0.204780505735847	0.176375425028272	0.0897042587041409	0.118594523668047	0.12798980094439	1.15844411661615	0.0273087362947735	0.063994900472195	0.0268110414451851	0.063994900472195
"Dysauxes_florida"	0.555378627098659	0.299211092451594	0.169680038561329	1.83566446195538	0.439020721425373	0.301597997105298	0.202275029871781	0.204492120961369	0.150303227118802	0.134224350419932	0.0549050837760839	0.089482900279955	0.089482900279955	0.089482900279955	0.0447414501399775	0.0160788766988694	0.0447414501399775	0.0160788766988694	0.894749513388034	1.24281805944382	0.232250441205892	0.507993951675734	0.589476223928722	0.387126522966627	0.0765230962089716	0.0316811744948747	0.054617472589547	1.18356644619554	0.0158405872474373	0.0306738181442054	0.0158405872474373
"Lygaeidae_sp1_M_PL_078"	1.05590610012496	1.83779004197557	0.450144994836538	0.158405872474373	0.143454397744538	0.238739153459891	0.188033918209752	0.15697868267392	0.0975295505486246	0.0512553281285112	0.129374745236893	0.0341702187523408	0.0341702187523408	0.0341702187523408	0.0170851093761704	0.0462742224201134	0.0170851093761704	0.0462742224201134	2.10832918163826	0.474586371560289	0.668405434957193	0.153665116026711	0.0782167957585837	0.0696937940993731	0.153704942391044	0.194589533856237	0.12798980094439	0.0158405872474373	1.09729476692812	0.023546802401088	0.0972947669281184
"Pelecophora_intemipta"	0.757879333748798	0.444772934242773	0.252584591478283	0.306738181442054	0.452149481441849	0.233918848249973	0.218840948047501	1.27685376011112	0.158142675802315	0.136358853501984	0.0914112432572234	0.0909059023346563	0.0909059023346563	0.0909059023346563	0.0454529511673281	0.0217838223003308	0.0454529511673281	0.0217838223003308	1.48966470493253	1.26258197687023	0.314655211004778	0.526317713233107	0.122096734921898	0.0886312923033675	0.0891990868153382	0.0470936048021759	0.0536220828903703	0.0306738181442054	0.023546802401088	1.19152806401667	0.023546802401088
"Scolia_carniflex"	1.05590610012496	1.83779004197557	0.450144994836538	0.158405872474373	0.143454397744538	0.238739153459891	0.188033918209752	0.15697868267392	0.0975295505486246	0.0512553281285112	0.129374745236893	0.0341702187523408	0.0341702187523408	0.0341702187523408	0.0170851093761704	0.0462742224201134	0.0170851093761704	0.0462742224201134	2.10832918163826	0.474586371560289	0.668405434957193	0.153665116026711	0.0782167957585837	0.0696937940993731	0.153704942391044	0.194589533856237	0.12798980094439	0.0158405872474373	0.0972947669281184	0.023546802401088	1.09729476692812
