"Stillingia_lineata"	"Aphloia_theiformis"	"Croton_grangeroides"	"Phyllanthus_phillyreifolius"	"Psiadia_terebinthina"	"Syzygium_petrinese"	"Badula_insularis"	"Calophyllum_eputamen"	"Diospyros_revaughanii"	"Molinaea_macrantha"	"Rubus_alcefolius"	"Psidium_cattleianum"	"Embelia_angustifolia"	"Tabernaemontana_persicarifolia"	"Apis_mellifera"	"Technomyrmex_albipes"	"Musca_domestica"	"Brachymyrmex_sp1_M_PL_083"	"Chaetocnema_sp1_M_PL_083"	"Chrysomya_megacephala"	"Dysauxes_florida"	"Orthellia_albigena"	"Eristalinus_flaveolus"	"Ophyra_capensis"	"Paragus_borbonicus"	"Pheidole_megacephala"	"Nacoleia_sp1_M_PL_083"	"Ornidia_obesa"	"Polistes_hebraeus"	"Stomorhina_lunata"	"Fannia_pusio"	"Macroglossum_milvus"	"Musca_confiscata"	"Phelsuma_cepediana"	"Sapromyza_sp1_M_PL_083"	"Sarcophaga_arno"	"Simulium_sp1_M_PL_083"	"Syritta_sp1_M_PL_083"
"Dysauxes_florida"	0.636662362104622	0.442917606924879	2.30858410743322	0.266731201556236	0.0410256526112675	0.141015131254092	0.414473524171828	0.090657691674007	0.0628914579255599	0.100951139685427	0.0311019730505478	0.0930029606546138	0.106827296216858	0	0.205618599611955	0.532797681673089	0.440509660565362	0.0335664430455825	0.6819732231503	0.522006550009565	1.69257523222997	0.137856203284375	0.0996564615580977	0.0360528462341442	0.254434911874443	0.0600145203501529	0	0.0207774064032974	0.0139958878727465	0.0369666573637848	0.0126913618128683	0.00808604459042912	0.0381997417262773	0.0126913618128683	0.173143808057491	0.0381997417262773	0.0381997417262773	0.173143808057491
"Orthellia_albigena"	1.19627864298929	1.66400023782246	0.459520677614583	0.263459268631088	0.0547832037960113	0.26556786867783	0.242358972991919	0.12830682920887	0.0967613841950652	0.0978329610480811	0.0465283185400517	0.087374990882576	0.134068748865327	0	0.307603883681453	0.516340627753761	0.984970236916964	0.0448226212876456	0.247876562940215	0.435270772481718	0.137856203284375	1.44617677208941	0.374400053510054	0.0481428154571008	0.219595005647175	0.0592783354419946	0	0.0363418575775131	0.0209377433430233	0.0390431801856598	0.0239011081810047	0.0124407493965083	0.0717767185793577	0.0239011081810047	0.0344640508210937	0.0717767185793577	0.0717767185793577	0.0344640508210937
"Eristalinus_flaveolus"	0.8880464492443	1.98185459729814	0.442917606924879	0.288218253213543	0.0554502906401215	0.250842581525817	0.249260343574548	0.120260771955791	0.0909200445254516	0.10761767197543	0.0436838977879634	0.0806026702402017	0.137166926356977	0	0.288799102042647	0.567982157648102	0.925773574609973	0.0453684196146449	0.22771735158512	0.399105897772126	0.132875282077464	0.499200071346738	1.44591728439208	0.0487290432898038	0.243583032177366	0.064849106973047	0	0.0342655523477388	0.0196577540045835	0.0362068782676396	0.0225758323373235	0.0116897200104152	0.053282786954658	0.0225758323373236	0.0332188205193659	0.053282786954658	0.053282786954658	0.0332188205193659
"Ophyra_capensis"	0.2576896219944	0.216573525732461	0.160234872151752	0.88720991799001	1.4148144251343	0.678038664648733	0.306218682568763	0.249670891527214	0.207231365134352	0.167276689667177	0.0966731799159002	0.0618780237677537	0.0333322450303444	0	0.639117133888451	0.882849195465658	0.294005154427879	1.15757543874624	0.143379828324437	0.105225784342016	0.0480704616455256	0.0641904206094678	0.0487290432898038	1.24332176754226	0.043260140104971	0.199622231547752	0	0.087667512478517	0.0435029309621551	0.0435304962830475	0.061023479818386	0.0266440326601309	0.015461377319664	0.0610234798183861	0.0120176154113814	0.015461377319664	0.015461377319664	0.0120176154113814
"Paragus_borbonicus"	0.820171811425583	1.08259125412163	1.13082183055308	0.24664034402892	0.0492270559815187	0.230382734290359	0.288264889378464	0.114853477777641	0.0857535030212707	0.091858816165786	0.0413705171483059	0.0831351145531761	0.471770756817425	0	0.273505085591578	0.48481041865276	0.841820925716217	0.0402766821666971	0.390124687373518	0.423389079064642	0.339246549165925	0.292793340862901	0.243583032177366	0.043260140104971	1.37830282191844	0.0554940774065068	0	0.0317598964745814	0.0186167327167376	0.0364258821437169	0.0207344460861323	0.0110254503884491	0.049210308685535	0.0207344460861323	0.0848116372914811	0.049210308685535	0.049210308685535	0.0848116372914811
"Pheidole_megacephala"	0.236477893604651	0.288218253213543	0.266731201556236	2.23525671665006	0.22715633245089	0.148805107659773	0.730158978117265	0.0617231448119381	0.0490207835708353	0.411365281032048	0.0231835759842244	0.0279162403921983	0.0308285962194967	0	0.153269196784595	2.17109453878025	0.204827609964533	0.185855181096183	0.293250887401612	0.112566942190948	0.0800193604668707	0.0790377805893263	0.0648491069730473	0.199622231547752	0.0554940774065069	1.50293276124626	0	0.0196951318627727	0.010432609192901	0.0145471865988533	0.0133924596893796	0.0063026721733931	0.0141886736162791	0.0133924596893796	0.0200048401167177	0.0141886736162791	0.0141886736162791	0.0200048401167177
"Nacoleia_sp1_M_PL_083"	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0
"Ornidia_obesa"	0.354756443890301	0.228437015651592	0.138516042688649	0.131300879085151	0.149639374747813	1.21567201351237	0.0782301954333973	0.763211751183386	1.13853236881119	0.0326310352275377	0.2969283781745	0.164279128332038	0.0447074785252312	0	1.96302650015364	0.172219352589782	0.439335362724115	0.122432215702756	0.0759205548683833	0.151050080977032	0.0415548128065948	0.0726837151550262	0.0513983285216081	0.131501268717775	0.0476398447118721	0.029542697794159	0	1.25579321434898	0.133617770178525	0.12560491361795	0.109410481216113	0.146382733132867	0.0212853866334181	0.109410481216114	0.0103887032016487	0.0212853866334181	0.0212853866334181	0.0103887032016487
"Polistes_hebraeus"	0.206480927986187	0.13105169336389	0.0933059191516434	0.0695507279526733	0.0742550028491956	0.599585361363968	0.0450012578218325	0.841630508350537	0.619539570655971	0.0179451933046436	1.84048537491458	0.173347727244829	0.0246628403032032	0	2.16765331193531	0.0947107424411745	0.235232263943029	0.060754093240251	0.0468830648348407	0.112995650086001	0.027991775745493	0.0418754866860465	0.0294866310068753	0.0652543964432326	0.0279250990751065	0.0156489137893515	0	0.133617770178525	1.82821841871156	0.136167369008503	0.0539626825227569	0.0796550876557674	0.0123888556791712	0.0539626825227573	0.00699794393637326	0.0123888556791712	0.0123888556791712	0.00699794393637326
"Stomorhina_lunata"	0.396267382831003	0.241379188450931	0.246444382425232	0.0969812439923555	0.074302054000374	0.57714324623864	0.0835408443964046	1.33070693610618	0.572926833550341	0.0288769093782661	0.302594153352228	0.745563251874837	0.0401156786663625	0	2.00048356938417	0.152405910607515	0.342680457913299	0.0607925896366697	0.104288282334459	0.350067200969636	0.0739333147275697	0.0780863603713196	0.0543103174014594	0.0652957444245712	0.0546388232155753	0.02182077989828	0	0.12560491361795	0.136167369008503	1.35673966917307	0.0519428921614775	0.0736620214564721	0.0237760429698602	0.0519428921614779	0.0184833286818924	0.0237760429698602	0.0237760429698602	0.0184833286818924
"Fannia_pusio"	0.464615595200803	0.301011097830981	0.16921815750491	0.178566129191728	0.208321534552421	1.69592767305695	0.102967023768094	0.617553866963826	0.514791447777453	0.0437426780969277	0.239834144545587	0.140434658755242	0.0598580980182335	0	1.58557017782916	0.230864134400451	0.595069172254764	0.170444891906526	0.0968411282810812	0.173719760725777	0.0507654472514731	0.0956044327240188	0.0677274970119706	0.183070439455158	0.0622033382583969	0.0401773790681387	0	0.218820962432227	0.107925365045514	0.103885784322955	1.15263349057513	0.0661874718571007	0.0278769357120482	0.152633490575126	0.0126913618128683	0.0278769357120482	0.0278769357120482	0.0126913618128683
"Macroglossum_milvus"	0.244897292579799	0.155862933472203	0.107813927872388	0.0840356289785749	0.0909572149432056	0.735416353967792	0.0534933670987004	0.908869635402947	1.76227328984493	0.0215193923581478	0.354022611803412	0.188123597908835	0.0295568590322288	0	2.34048282247812	0.113574570779113	0.283601553193466	0.0744195394989865	0.0549999814556854	0.128380401228288	0.0323441783617165	0.0497629975860336	0.0350691600312456	0.0799320979803929	0.0330763511653473	0.0189080165201794	0	0.292765466265735	0.159310175311536	0.147324042912945	0.066187471857101	1.22657799440863	0.014693837554788	0.0661874718571015	0.00808604459042913	0.014693837554788	0.014693837554788	0.00808604459042913
"Musca_confiscata"	2.12097522422428	0.71043715939544	0.509329889683698	0.189182314883721	0.0527819432636806	0.309743730133869	0.22165486124403	0.152445000968108	0.114285403203906	0.068478828266035	0.0550615807963166	0.107691952809699	0.124774216390377	0	0.364018228597871	0.36141603807074	1.16256022383794	0.0431852263066478	0.308354197005498	0.543765396610493	0.152798966905109	0.287106874317431	0.159848360863974	0.046384131958992	0.147630926056605	0.0425660208488372	0	0.0425707732668361	0.0247777113583425	0.0475520859397204	0.0278769357120482	0.0146938375547879	1.12725851345346	0.0278769357120483	0.0381997417262773	0.127258513453457	0.127258513453457	0.0381997417262773
"Phelsuma_cepediana"	0.464615595200803	0.301011097830981	0.16921815750491	0.178566129191728	0.208321534552421	1.69592767305695	0.102967023768094	0.617553866963826	0.514791447777453	0.0437426780969277	0.239834144545587	0.140434658755242	0.0598580980182335	0	1.58557017782916	0.230864134400452	0.595069172254764	0.170444891906526	0.0968411282810813	0.173719760725777	0.0507654472514731	0.0956044327240188	0.0677274970119706	0.183070439455158	0.0622033382583969	0.0401773790681387	0	0.218820962432227	0.107925365045514	0.103885784322955	0.152633490575126	0.0661874718571009	0.0278769357120482	1.15263349057513	0.0126913618128683	0.0278769357120482	0.0278769357120482	0.0126913618128683
"Sapromyza_sp1_M_PL_083"	0.636662362104622	0.442917606924878	2.30858410743322	0.266731201556236	0.0410256526112675	0.141015131254092	0.414473524171828	0.090657691674007	0.0628914579255599	0.100951139685427	0.0311019730505478	0.0930029606546137	0.106827296216858	0	0.205618599611955	0.532797681673089	0.440509660565362	0.0335664430455825	0.6819732231503	0.522006550009565	0.692575232229965	0.137856203284375	0.0996564615580977	0.0360528462341442	0.254434911874443	0.0600145203501529	0	0.0207774064032974	0.0139958878727465	0.0369666573637848	0.0126913618128683	0.00808604459042912	0.0381997417262773	0.0126913618128683	1.17314380805749	0.0381997417262773	0.0381997417262773	0.173143808057491
"Sarcophaga_arno"	2.12097522422428	0.71043715939544	0.509329889683698	0.189182314883721	0.0527819432636806	0.309743730133869	0.22165486124403	0.152445000968108	0.114285403203906	0.068478828266035	0.0550615807963166	0.107691952809699	0.124774216390377	0	0.364018228597871	0.36141603807074	1.16256022383794	0.0431852263066477	0.308354197005498	0.543765396610493	0.152798966905109	0.287106874317431	0.159848360863974	0.046384131958992	0.147630926056605	0.0425660208488372	0	0.0425707732668361	0.0247777113583425	0.0475520859397204	0.0278769357120482	0.0146938375547879	0.127258513453457	0.0278769357120482	0.0381997417262773	1.12725851345346	0.127258513453457	0.0381997417262773
"Simulium_sp1_M_PL_083"	2.12097522422428	0.71043715939544	0.509329889683698	0.189182314883721	0.0527819432636806	0.309743730133869	0.22165486124403	0.152445000968108	0.114285403203906	0.068478828266035	0.0550615807963166	0.107691952809699	0.124774216390377	0	0.364018228597871	0.36141603807074	1.16256022383794	0.0431852263066478	0.308354197005498	0.543765396610493	0.152798966905109	0.287106874317431	0.159848360863974	0.046384131958992	0.147630926056605	0.0425660208488372	0	0.0425707732668361	0.0247777113583425	0.0475520859397204	0.0278769357120482	0.0146938375547879	0.127258513453457	0.0278769357120482	0.0381997417262773	0.127258513453457	1.12725851345346	0.0381997417262773
"Syritta_sp1_M_PL_083"	0.636662362104622	0.442917606924878	2.30858410743322	0.266731201556236	0.0410256526112675	0.141015131254092	0.414473524171828	0.090657691674007	0.0628914579255599	0.100951139685427	0.0311019730505478	0.0930029606546137	0.106827296216858	0	0.205618599611955	0.532797681673089	0.440509660565361	0.0335664430455825	0.6819732231503	0.522006550009565	0.692575232229965	0.137856203284375	0.0996564615580977	0.0360528462341442	0.254434911874443	0.0600145203501529	0	0.0207774064032974	0.0139958878727465	0.0369666573637848	0.0126913618128683	0.00808604459042912	0.0381997417262773	0.0126913618128683	0.173143808057491	0.0381997417262773	0.0381997417262773	1.17314380805749
