"Rhombomys_opimus"	"Meriones_meridianus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_tamariscinus"	"Allactaga_elater"	"Dipus_sagitta"	"Cricetulus_migratorius"	"Ellobius_talpinus"	"Spermophilopsis_leptodactylus"	"Pygeretmus_pumilio"	"Diplomesodon_pulchellum"	"Microtus_socialis"	"Crocidura_suaveolens"	"Allactaga_major"	"Allactaga_severtzovi"	"Eremodipus_lichtensteini"	"Xenopsylla_gerbilli"	"Coptopsylla_lamellifer"	"Nosopsyllus_laeviceps"	"Xenopsylla_conformis"	"Xenopsylla_skrjabini"	"Echidnophaga_oschanini"	"Ctenophthalmus_dolichus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Nosopsyllus_turkmenicus"	"Rhadinopsylla_cedestis"	"Stenoponia_conspecta"	"Xenopsylla_hirtipes"	"Stenoponia_vlasovi"	"Oropsylla_ilovaiskii"	"Nosopsyllus_tersus"	"Nosopsyllus_aralis"	"Rostropsylla_daca"	"Mesopsylla_lenis"	"Mesopsylla_tuschkan"	"Desertopsylla_rothschildi"	"Ophthalmopsylla_volgensis"	"Frontopsylla_macrophthalma"	"Amphipsylla_rossica"	"Synosternus_longispinus"	"Mesopsylla_eucta"	"Paradoxopsyllus_repandus"	"Leptopsylla_nana"	"Mesopsylla_hebes"	"Nosopsyllus_fidus"
"Rhombomys_opimus"	5.08150783043924	0.0933289124750361	0.0466381086889046	0.0263996501263936	0.0105116037562036	0.00110832498559053	0.00117935281079599	0.00093319505986582	0.000790598555923099	0.000330646099846676	0.000182225329669484	0.000133274650169125	0	7.2648738928043e-05	0	1.81093982987156e-05	2.3413621979038e-05	3.90715608815773	0.317036625264322	0.196832249981334	0.0892992590522276	0.0608263453513017	0.0574930371379659	0.0302484594511255	0.0170638259006106	0.00989806718119464	0.0119832864564229	0.0122319114272635	0.00637004982617574	0.00628451211589635	0.00532372831152878	0.00254025916656571	0.00260610922678259	0.00193512363223887	0.0004078837823358	0.000342877727131199	0.000150770936901113	0.000273158923088776	0.000126583278782272	0.000127459604800739	0	0.000126077665401517	5.0303884163099e-05	5.52433438237454e-05	2.61535460140955e-05	0	2.6654930033825e-05
"Meriones_meridianus"	4.00880123064035	1.11806722236859	0.084011792713886	0.0275497624204603	0.0184553525950254	0.00140085901369683	0.00151766235379576	0.00117702714177942	0.00136114729079408	0.000273866557052169	0.000230322332267336	0.00016795827875709	0	9.06717314301936e-05	0	2.28892375153529e-05	3.0130061435651e-05	3.67473141588297	0.28729660323384	0.37794425745983	0.158309186652194	0.0482726510210126	0.0454341242547916	0.0377526194122394	0.0182584005197758	0.00979716642491543	0.039535508520635	0.0103070640353078	0.00895756458202291	0.00500738953297089	0.00554808490608203	0.00239498658798148	0.00258392133475419	0.00282342299521921	0.000332765005851185	0.000415882427820441	0.000190565789553959	0.000351517383415929	0.000159993981342001	0.000148000467446194	0	0.000115616686084048	6.35812153204248e-05	4.3581470715869e-05	3.26418233148697e-05	0	3.35916557514179e-05
"Meriones_libycus"	3.65621867413202	0.153332129252427	1.29999560040142	0.0928137001636633	0.044608793566419	0.00211010411685828	0.00429505718544716	0.00182483074658686	0.00666453929139805	0.00023958923596989	0.00034693291528257	0.000532681221765948	0	5.55150918375509e-05	0	3.447789809014e-05	8.52695176522598e-05	2.88789968610162	0.263264786808978	0.418829574933697	0.793347813908692	0.0513763077834465	0.0417580903878959	0.0231145926158047	0.07556770499939	0.0344593555606931	0.0759262154689669	0.0264304417002814	0.013593484911564	0.00549071136122541	0.00728917655779492	0.00675811709883152	0.00299472814480848	0.0055828652868547	0.000294899656719576	0.000609175403114788	0.000287047913557689	0.000994811039276364	0.000240997813057129	0.000338488657914711	0	0.000130989144336709	9.57719391392777e-05	3.97483880865492e-05	1.99854330615183e-05	0	0.00010653624435319
"Spermophilus_fulvus"	2.73416926874092	0.0664273254024609	0.122616264436399	2.31894487297531	0.00963253514070664	0.00441149832225101	0.0010707560666874	0.00242650519002856	0.0022931066589832	0.000182737308194773	0.0007253168037895	0.000124573824645979	0	3.97948421069511e-05	0	7.20813671535097e-05	2.1257657206294e-05	2.32200422089621	0.17588337653821	0.151749841801371	0.132404317090476	0.0350401854350954	0.0390226878782059	0.0165692162809367	1.14354977969169	0.548577011768806	0.0120982129640913	0.00793908511833567	0.00417727866740567	0.0112218568158892	0.00319573701404802	0.121684712840531	0.00149293503317826	0.00147138158794246	0.000223541482770273	0.00123799135603172	0.000600117965245622	0.000248006000740097	0.000503843122940599	0.00549268319107002	0	0.000184893417276226	0.00020022601987086	2.97243767056797e-05	1.43261431585024e-05	0	2.49147649291958e-05
"Meriones_tamariscinus"	3.74552420958315	0.153097343908804	0.202755606913078	0.0331403432817999	1.11878427014153	0.00143795047375396	0.00260054429644579	0.00128391084549079	0.00357516098641838	0.000247534228549388	0.000236420727255005	0.000336207056106897	0	6.32685506985607e-05	0	2.34952908231719e-05	5.16284529441444e-05	3.05365957989283	0.44085696874675	0.254118115981537	0.420498768751153	0.045849242688143	0.0424945740240602	0.0263428686935976	0.0229260348180533	0.011932047084513	0.24667800028361	0.0113599235045422	0.0304118408427289	0.00477412897497082	0.0131042759907551	0.00272964266133043	0.00210380765821492	0.104841173448939	0.000303868631829339	0.000424216593908974	0.000195611524565395	0.000602331951015017	0.000164230246598037	0.000162865832333034	0	0.000111984382483602	6.5264696731033e-05	4.07192684955116e-05	2.27766782514819e-05	0	6.72414112213793e-05
"Allactaga_elater"	3.12795759598076	0.0920428047408529	0.075963748206898	0.12021332928134	0.0113892213659831	1.55104532294775	0.00128053808895929	0.00115330242986905	0.0013253796509486	0.000209426928200334	0.255015224759074	0.000147458577507808	0	4.59231589144741e-05	0	0.025343196172425	2.54224473543388e-05	2.67330597061337	0.245867629887156	0.345274245519621	0.149971759708379	0.0378020394279675	0.0992095026784814	0.0191208385828684	0.0626020940172279	0.0309738838932134	0.0113903855588866	0.00818725415791192	0.00443752474679061	0.00424649212472867	0.00348770618015039	0.00702753139702317	0.0016606371724524	0.00168609154771361	0.000256049963955626	0.428322685597778	0.210996377016911	0.000296595219133953	0.17714696056773	0.0954484867597503	0	0.0476455662999329	0.0703977671456249	3.40054256937567e-05	1.65323372092107e-05	0	2.94917155015616e-05
"Dipus_sagitta"	3.66125657538574	0.109689046620588	0.170084264543708	0.0320959130989549	0.0226572421827839	0.00140859189785522	1.23528813568356	0.00126305960362195	0.00392139884118123	0.000248022184276334	0.000231593734954616	0.000346306852765865	0	0.000120625824705482	0	2.3015588433218e-05	0.0245241026937177	3.26053986194152	0.277074617668506	0.220872792439371	0.469026186558913	0.0446497920237845	0.0415382475071148	0.0502244831940764	0.0216458385058785	0.0113919932320292	0.0189849867820107	0.0107130456008728	0.00591251193673559	0.00464973874411204	0.00441876408744522	0.00262868384570002	0.00201385680408876	0.00288734530670534	0.000302142751833341	0.000415498882764294	0.000191617732084053	0.286114531426707	0.000160877164383021	0.000158712355506152	0	0.00010955675610965	6.39321900922722e-05	3.98031573638004e-05	4.34252968939735e-05	0	6.9261370553173e-05
"Cricetulus_migratorius"	3.92822924547619	0.115348659894384	0.0979841322913081	0.0986230414523472	0.0151675569374081	0.0017201798953979	0.0017126231913518	1.00158738839591	0.00184512698996844	0.000263049090593122	0.000282823497263923	0.000200906023685008	0	0.000131054234918306	0	2.81067586458909e-05	3.40006074753666e-05	3.3591398110889	0.371278053963564	0.40373783554622	0.201487117136583	0.0474496263737898	0.121081401299774	0.0545665178682742	0.0529565958473562	0.0723750332213485	0.0145935489961609	0.0103179111748224	0.00560718371891035	0.00515758810055309	0.00439823888251272	0.00609686866228798	0.00208759266406855	0.00219923168011771	0.00032159392234311	0.000503474578874174	0.000234004590566378	0.000396673753879277	0.00019646404627321	0.000327643409278764	0	0.000123954141187163	7.80743295719192e-05	4.27055366373481e-05	4.71795245705901e-05	0	4.01812047370016e-05
"Ellobius_talpinus"	3.57001246460714	0.143093702461298	0.383877463184527	0.0999794503316675	0.0453070401369747	0.00212060744151776	0.00570385285989997	0.00197931804378433	1.00957938529658	0.000233656631276922	0.000348659820137719	0.000720303658785083	0	5.41024915252548e-05	0	3.46495164260903e-05	0.000113238255306838	2.80690672127884	0.239671630818962	0.228532999183335	1.11679714292985	0.0448893653196526	0.0408226454339112	0.0225264339788123	0.0595119250737733	0.0618930087056454	0.0340829129386789	0.0134811640956131	0.00775557588468105	0.00488974180496535	0.0379390400032826	0.0063321047244682	0.00216636646758612	0.00510876480152846	0.000287707253591094	0.00061145096215841	0.000288476732830082	0.00132111297857977	0.000242197411812727	0.000355269564975122	0	0.000129749428349366	9.62486567391398e-05	3.88112018356038e-05	1.94768969490917e-05	0	0.000144060731757017
"Spermophilopsis_leptodactylus"	2.56619604436315	0.0494842635273639	0.0237193343610192	0.0136938770328458	0.00539160491559136	0.000575924052550918	0.000620055460690836	0.000484996760781069	0.00040159733500721	2.60236802837566	9.46905931970474e-05	6.89919556025582e-05	0	3.67658081642561e-05	0	9.41027062734488e-06	1.23099245872445e-05	2.12090141275293	0.160204878450133	0.0999274566456424	0.0453548504921556	0.0307189850278439	0.0290373076564461	0.0153080297587254	0.00879978322604263	0.00508573186358919	0.00613452121652549	0.00617952007592111	0.003227476467055	0.00317503849765301	0.00269218230691698	0.00130186872105835	0.00131734358600796	0.000985810357521203	2.19581311989287	0.000177632416718504	7.83458012008293e-05	0.000143615786851186	6.57770562328572e-05	6.61777148916742e-05	0	6.4167504857842e-05	2.61396406315136e-05	2.7898264674356e-05	1.32356909391322e-05	0	1.37983911205116e-05
