"Sideroxylon_cinereum"	"Geniostoma_borbonicum"	"Croton_fothergillifolius"	"Aphloia_theiformis"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Toddalia_asiatica"	"Molinaea_alternifolia"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Roussea_simplex"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Stomoxys_niger"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Brachymyrmex_sp1_M_PL_060"	"Nacoleia_sp1_M_PL_060"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Chrysomya_megacephala"	"Henotesia_narcissus"	"Miridae_sp1_M_PL_060"	"Nyctemera_insulare"	"Orthellia_albigena"	"Ceratitis_roas"	"Chaetocnema_sp1_M_PL_060"	"Homoneura_quadrivittata"	"Lygistorrhina_sp1_M_PL_060"	"Ophyra_capensis"	"Orchisia_costata"	"Chironomidae_sp1_M_PL_060"	"Cicadellidae_sp1_M_PL_060"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_060"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Limnophora_quaterna"	"Ornidia_obesa"	"Pelecophora_intemipta"	"Psyllidae_sp1_M_PL_060"	"Sapromyza_sp1_M_PL_060"	"Scirtidae_sp1_M_PL_060"	"Scirtidae_sp2_M_PL_060"	"Syritta_nigrofemorata"	"Tarundia_servillei"	"Tettigoniidae_sp1_M_PL_060"
"Sideroxylon_cinereum"	2.69605028681402	0.612449723064476	0.500729155849974	0.492630122883199	0.280972178583721	0.239206133091091	0.193616432725387	0.0803511470013606	0.139781961446446	0.0214110722677126	0.00595968100945932	0.716554078063806	0.399348384526753	1.25366338336852	0.309663884259313	0.325177783074671	0.297403686027982	0.422748107010917	0.180057994829142	0.0482106882008164	0.081820298697746	0.0525718836503024	0.124578416112363	0.0432749695749769	0.0198656033648644	0.0301223103408917	0.0361389391629642	0.0351697598271062	0.0232916566881452	0.0197958200652833	0.0250547613980922	0.0193544254310464	0.0208792744181131	0.0222082023353155	0.0404407543022103	0.010114998429014	0.0109916156162189	0.00968082163626937	0.0125273806990461	0.0109916156162189	0.011084177764872	0.0109916156162189	0.011084177764872	0.0109916156162189	0.0404407543022103	0.00968082163626937	0.0125273806990461	0.0109916156162189	0.0125273806990461	0.00482106882008164
"Geniostoma_borbonicum"	0.83515871326974	2.04718460083659	0.654307349773271	0.59427809371961	0.31787302749424	0.256345496322247	0.249497973795363	0.0940968342092287	0.167747741651244	0.0392211970588751	0.00744686660643364	1.03094662907541	0.434530766845518	0.388348801670429	0.337761854656509	0.379553401239573	0.462581123939596	0.263183803804872	0.174498452238319	0.0564581005255372	0.212880561935131	0.0630186966224211	0.0748683702844769	0.0525487874704908	0.0248228886881121	0.0356237512155092	0.0971197180520064	0.0951918899331078	0.0534097778061586	0.0239183276795608	0.0837484609433151	0.0232266103824799	0.0229789763242937	0.0543491291614257	0.0125273806990461	0.0114434289897926	0.0143628442633157	0.0124748986897681	0.0418742304716576	0.0143628442633157	0.0133712571086912	0.0143628442633157	0.0133712571086912	0.0143628442633157	0.0125273806990461	0.0124748986897681	0.0418742304716576	0.0143628442633157	0.0418742304716576	0.00564581005255372
"Croton_fothergillifolius"	0.732774374414596	0.702183497317657	1.91008759719777	0.609121738965886	0.417598857726723	0.299534937379113	0.294055017437962	0.0990447158402102	0.161603436937862	0.0286692966605829	0.00848442485848386	1.03375822613618	0.457270942827287	0.340740084102787	0.584039166061612	0.579701305217697	0.241070799020449	0.170751871340812	0.246575580106056	0.0594268295041261	0.125986551810867	0.0641890135305668	0.0763518538500229	0.0843727892652365	0.0282814161949462	0.0393697533035024	0.0424309276533639	0.0437592474047934	0.0278419164453758	0.0297363097500601	0.0287256885266314	0.0223758604990885	0.0285126310602221	0.0290655951352138	0.0109916156162189	0.015033558878162	0.0419287521336096	0.0147027508718981	0.0143628442633157	0.0419287521336096	0.0137052391267324	0.0419287521336096	0.0137052391267324	0.0419287521336096	0.0109916156162189	0.0147027508718981	0.0143628442633157	0.0419287521336096	0.0143628442633157	0.00594268295041261
"Aphloia_theiformis"	0.738945184324799	0.653705903091572	0.624349782440033	1.80797647725911	0.376717210386826	0.351504108326333	0.240509214509623	0.190559377170336	0.233942221068587	0.0353077216298826	0.00964069452974028	0.642955291758103	0.711184884034067	0.343609510711032	0.388643011080288	0.542890977117654	0.375633628650614	0.194112661522177	0.281026457780844	0.114335626302202	0.123758213033275	0.161101537395563	0.135162666755774	0.108626000177318	0.0321356484324676	0.0440391455202991	0.0674219849557126	0.0403043337913082	0.0291889419833762	0.0255872802994069	0.0267425142173825	0.0323919998402659	0.0293795044486108	0.0253967178341724	0.011084177764872	0.0135618195739258	0.0137052391267324	0.0120254607254812	0.0133712571086912	0.0137052391267324	0.0406794707383301	0.0137052391267324	0.04067947073833	0.0137052391267324	0.011084177764872	0.0120254607254812	0.0133712571086912	0.0137052391267324	0.0133712571086912	0.0114335626302202
"Psiadia_terebinthina"	0.67433322860093	0.559456528389862	0.684862126671826	0.602747536618922	1.65207287177059	0.35798547077948	0.361955376176901	0.123534129629153	0.20568029170131	0.030046848129412	0.0104834862684634	0.641188549599481	0.687378363274636	0.313564951299433	0.905840123785605	0.378606757086372	0.220050276070179	0.19840171578817	0.255096044210161	0.0741204777774917	0.0878901760694937	0.0697489590873663	0.0795723283760325	0.101631821409755	0.0349449542282112	0.0484465198040123	0.036448677553511	0.0823614813633264	0.0275527751748692	0.0775723921925861	0.0228868579795853	0.0284788096201814	0.0755839695688178	0.0295411977986377	0.0101149984290139	0.0594746233837412	0.015033558878162	0.018097768808845	0.0114434289897926	0.015033558878162	0.0135618195739258	0.015033558878162	0.0135618195739257	0.015033558878162	0.010114998429014	0.018097768808845	0.0114434289897926	0.015033558878162	0.0114434289897926	0.00741204777774917
"Erythroxylum_macrocarpum"	0.717618399273274	0.563960091908943	0.614046621627181	0.703008216652666	0.447481838474349	1.52319667420329	0.294245562097924	0.128439768397741	0.231197298096179	0.0307502743304625	0.00921314967483315	0.573169019817417	0.706634800950183	0.333692555662073	0.508787365376824	0.445649822146594	0.288215448147153	0.163412156965157	0.527260201302136	0.0770638610386445	0.0892765698434576	0.0788717936230578	0.190251622405864	0.0612237881165067	0.0307104989161105	0.0992620952353183	0.0388887795436872	0.0391804408540788	0.0800793976736492	0.0308216242899728	0.0230710946690022	0.0320119335825478	0.0846531965242248	0.0262478254393973	0.0107642759890991	0.0161093461850766	0.0134790721820601	0.0147122781048962	0.0115355473345011	0.0134790721820601	0.015817684874685	0.0134790721820601	0.015817684874685	0.0134790721820601	0.0107642759890991	0.0147122781048962	0.0115355473345011	0.0134790721820601	0.0115355473345011	0.00770638610386445
"Toddalia_asiatica"	0.645388109084625	0.60988393594422	0.669791984164247	0.534464921132496	0.502715800245695	0.326939513442138	1.52437541446976	0.180226157612826	0.206369495796055	0.0272358477022088	0.0357667151425716	0.836741386972366	0.579623470775174	0.300105470724351	0.734219405189565	0.320362209321645	0.217968355098982	0.154675320330055	0.257752913718219	0.108135694567696	0.0888839378224458	0.0719906400297095	0.0728371209332935	0.0568514411317055	0.119222383808572	0.105218167768111	0.0369752581050175	0.0430475661883813	0.0271871767946643	0.094316539532333	0.0249497973795363	0.0285742378794537	0.0328100469137413	0.0886936694132562	0.00968082163626937	0.018097768808845	0.0147027508718981	0.0762187707234881	0.0124748986897682	0.0147027508718981	0.0120254607254812	0.0147027508718981	0.0120254607254812	0.0147027508718981	0.00968082163626937	0.0762187707234881	0.0124748986897681	0.0147027508718981	0.0124748986897681	0.0108135694567696
"Molinaea_alternifolia"	0.321404588005442	0.276017380347071	0.270722223296574	0.508158339120897	0.205890216048588	0.171253024530321	0.216271389135391	2.99026968779987	0.205026798570175	0.0199676379956259	0.0781766098868884	0.29530249062827	0.501406375744425	0.149453133422531	0.208866557150008	0.188711225326224	0.138698049113575	0.0791726599463653	0.115471056469273	1.79416181267992	0.0489449228888793	0.40732721340458	0.0479220351083325	0.0362218559886022	0.260588699622961	0.0327141185385692	0.0227251827353276	0.0187036678828566	0.0133521961564181	0.0182256172345187	0.0112916201051074	0.0283883259558705	0.0151184338816136	0.0164593795093233	0.00482106882008164	0.00741204777774918	0.00594268295041261	0.0108135694567696	0.00564581005255372	0.00594268295041262	0.0114335626302202	0.00594268295041262	0.0114335626302202	0.00594268295041262	0.00482106882008164	0.0108135694567696	0.00564581005255372	0.00594268295041262	0.00564581005255372	0.179416181267992
"Claoxylon_linostachys"	0.645147514368214	0.567761587127287	0.509672378034794	0.719822218672576	0.395539022502519	0.355688150917198	0.285742378794538	0.236569382965587	1.49334357380808	0.0421670511415316	0.0117046364045187	0.616924225370249	1.10858139562357	0.29999359418122	0.364269705574646	0.319091745813127	0.322309370408988	0.152370234743652	0.205203397472472	0.141941629779352	0.0928123239483262	0.180361650056829	0.0837583588538602	0.0578193348999009	0.0390154546817289	0.13367841007156	0.0394226103026129	0.0374660151925706	0.0276192719825139	0.0285265237498176	0.0232266103824799	0.206770648681119	0.0302453716013646	0.0259004241309668	0.00967721271552321	0.0142394048100907	0.0111879302495443	0.0142871189397269	0.01161330519124	0.0111879302495443	0.016195999920133	0.0111879302495443	0.016195999920133	0.0111879302495443	0.00967721271552321	0.0142871189397269	0.01161330519124	0.0111879302495443	0.01161330519124	0.0141941629779352
"Antirhea_borbonica"	0.642332168031377	0.862866335295253	0.58772058154195	0.706154432597652	0.37558560161765	0.307502743304625	0.245122629319879	0.149757284967195	0.274085832419955	1.10330087390267	0.00872941173864067	0.639003440252431	0.978582166283777	0.29868445813459	0.353519544202729	0.338983820292519	0.282356427102996	0.1690730151054	0.191905727531815	0.0898543709803167	0.595873206192886	0.084611471410094	0.0787221614052519	0.0581992146223921	0.0290980391288022	0.0450689279283913	0.0511875520864348	0.048820159011223	0.0314871621252019	0.0257772131242293	0.0352990773529876	0.0379503460273784	0.0273587051069435	0.0299056701424878	0.00963498252047065	0.0135210816582354	0.0129011834972623	0.012256131465994	0.0176495386764938	0.0129011834972623	0.0158884747334472	0.0129011834972623	0.0158884747334472	0.0129011834972623	0.00963498252047066	0.012256131465994	0.0176495386764938	0.0129011834972623	0.0176495386764938	0.00898543709803167
