"Sideroxylon_puberulum"	"Psiadia_terebinthina"	"Aphloia_theiformis"	"Coffea_mauritiana"	"Polyscias_mauritiana"	"Dracaena_reflexa"	"Claoxylon_linostachys"	"Bertiera_zaluzania"	"Pittosporum_senacia"	"Coffea_macrocarpa"	"Antirhea_borbonica"	"Stillingia_lineata"	"Doratoxylon_apetalum"	"Mimusops_erythroxylon"	"Phyllanthus_phillyreifolius"	"Antidesma_madagascariense"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Erythroxylum_macrocarpum"	"Chassalia_coriacea"	"Chassalia_petrinensis"	"Erythrospermum_monticolum"	"Flagellaria_indica"	"Monimiastrum_globosum"	"Roussea_simplex"	"Cordemoya_integrifolia"	"Molinaea_alternifolia"	"Euodia_chapelieri"	"Faujasiopsis_flexuosa"	"Ochna_mauritiana"	"Agauria_salicifolia"	"Olea_lancea"	"Pandanus_wiehii"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_064"	"Pachycerina_crinicornis"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_064"	"Stomorhina_lunata"	"Chaetocnema_sp1_M_PL_064"	"Lygistorrhina_sp1_M_PL_064"	"Chrysomya_megacephala"	"Panara_naso"	"Psilopa_iceryae"	"Lygaeidae_sp1_M_PL_064"	"Ornidia_obesa"	"Sapromyza_sp1_M_PL_064"	"Zosterops_mauritianus"	"Drosophila_sp1_M_PL_064"	"Eristalinus_flaveolus"	"Musca_domestica"	"Polistes_hebraeus"	"Stomoxys_calcitrans"	"Ahasverus_advena"	"Allograpta_nasuta"	"Nacoleia_sp2_M_PL_064"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Acopsis_viridicans"	"Dysauxes_florida"	"Eilema_squalida"	"Lecithoceridae_sp1_M_PL_064"	"Mauritiborium_undulatus"	"Pheidole_megacephala"	"Bactrocera_cucurbitae"	"Calcidoidae_sp1_M_PL_064"	"Condica_capensis"	"Dioxyna_sororcula"	"Episyrphus_sp1_M_PL_064"	"Eumolpinae_sp1_M_PL_064"	"Fannia_pusio"	"Henotesia_narcissus"	"Homoneura_sp1_M_PL_064"	"Ischiodon_aegyptius"	"Lecithoceridae_sp2_M_PL_064"	"Limoniidae_sp1_M_PL_064"	"Melanostoma_bituberculatum"	"Miridae_sp1_M_PL_064"	"Mythimna_sp1_M_PL_064"	"Orthellia_albigena"	"Psyllidae_sp1_M_PL_064"	"Sarcophaga_arno"	"Spilogona_sp1_M_PL_064"	"Stomoxys_niger"	"Syritta_sp1_M_PL_064"	"Trichoplusia_indicator"	"Zaprionus_vittiger"
"Sideroxylon_puberulum"	2.61912527969929	0.207702162949093	0.136492822191154	0.186162451613245	0.194830154238483	0.240651663481219	0.077482342658756	0.253168320110362	0.0811395619345921	0.107155062187138	0.064883449876641	0.101006237343166	0.128483487009929	0.0597102011689255	0.0886636547047116	0.0537839548911271	0.0922278143300305	0.114007127194799	0.081874949043911	0.0277163068283245	0.0272064206820415	0.0521609750261048	0.046758989453164	0.0499534198730224	0.0397500364116808	0.0208245840231392	0.0489371559307661	0.0190605484172915	0.021663752224379	0.00776367138048306	0.00741539775793772	0	0.00539594010193822	1.32501915548788	0.305769939109833	0.395487880423345	0.575196525079254	0.152526502977016	0.443282138955951	0.119875770145275	0.233384575171569	0.145638934946336	0.0513264941265269	0.0378135417704658	0.0294816528356289	0.0858591801836068	0.0301503139764812	0.100947072573539	0.0291384706872905	0.0491363675987521	0.100306925605505	0.0720809546850208	0.0517562251526833	0.0175949064451944	0.0220622483245986	0.0153554424965048	0.0219895206421443	0.0180901883858887	0.00820401275210357	0.0501534628027523	0.0122846861229348	0.0102369616643366	0.0149860259619067	0.0159594578468481	0	0.00797972892342404	0.00408096310230623	0.00603006279529625	0.00728461767182263	0.00488538009563936	0.00537839548911271	0.00488538009563936	0.00537839548911271	0.0151900992066218	0.0250767314013761	0.0250767314013762	0.00762378864411455	0.00408096310230623	0.00741842738218652	0.00488538009563935	0.00701384841797461	0.00349365212121738	0.00762378864411455	0.00537839548911271	0.00782414625391572	0.0250767314013761	0.00408096310230621
"Psiadia_terebinthina"	0.62980655861983	1.77562194707287	0.338207615740772	0.192808588241746	0.239301535691955	0.126421100936046	0.379791843962445	0.0858274780411221	0.183910894357545	0.12364263833899	0.133640345440392	0.095293257839515	0.0865158211774758	0.0854568718755619	0.0939644311055266	0.106464087487711	0.087518295518943	0.0574470911873752	0.0433468208957556	0.0261891021027157	0.0574230894036257	0.0694328167201404	0.0543860798245483	0.0334612110859042	0.0400316494175261	0.0291732747268999	0.022001878447474	0.0161080977690406	0.0209803226232776	0.00733588294193718	0.0102583534104574	0	0.0113889127317191	0.370119402551119	0.645371721464082	0.547112181891059	0.320562421674922	0.779033256224309	0.333572375509962	0.173131358119703	0.12342118914872	0.0786958936481339	0.0484983372272513	0.104319385854794	0.110491514930594	0.0328178234993307	0.25775157296219	0.0288129997549532	0.030178735550882	0.0319016422710508	0.024120251181185	0.0233779973959272	0.0259988638159253	0.0243987742694766	0.0201085494383266	0.0380483567708369	0.0684639121914329	0.154650943777314	0.0402132540666118	0.0120601255905925	0.01858290086996	0.0253655711805581	0.0100383633257712	0.0169135975989948	0	0.0084567987994974	0.00861346341054387	0.0515503145924381	0.0075446838877205	0.00699192588072779	0.0106464087487711	0.00699192588072779	0.0106464087487711	0.00514964868246733	0.00603006279529625	0.00603006279529625	0.00936397313577217	0.00861346341054387	0.00855987496193025	0.00699192588072779	0.00815791197368224	0.00330114732387173	0.00936397313577217	0.0106464087487711	0.0104149225080211	0.00603006279529625	0.00861346341054384
"Aphloia_theiformis"	0.534596886915353	0.436851503665165	1.70521131788546	0.199981601726772	0.174207181521546	0.0986548962627734	0.359999801800627	0.0804260468851402	0.306219971499236	0.212944094058663	0.281045954861539	0.0698632942648278	0.0732026873375052	0.0548600738545046	0.0498523983991341	0.0546686517061381	0.0791369095536928	0.0644790874864268	0.0364018352426996	0.0336074985152838	0.121433136595549	0.0321292928648203	0.0403773718594319	0.031331240930015	0.0280142789236532	0.020732607584791	0.0163197743722282	0.012103515185719	0.013512499185444	0.0094138651303316	0.00749437990425863	0	0.0240842387581171	0.373486780238492	1.36477352962664	0.39970026156046	0.263941708873287	0.775635108083077	0.187230377636877	0.114876955525475	0.0737485228116977	0.0772257012190978	0.0622361083616367	0.0387221689615665	0.0644340171736684	0.0271115155403241	0.0634139279513949	0.0248612412693889	0.0313014680963643	0.0425167386571986	0.0204739233286731	0.0213651063727549	0.0204850456953796	0.0137964969240965	0.0203504201876844	0.191836273262114	0.0216562173021231	0.0380483567708369	0.0381176260730076	0.0102369616643366	0.0358207300494471	0.12789084884141	0.00939937227900449	0.00897343171184415	0	0.00448671585592208	0.0182149704893323	0.012682785590279	0.00782536702409107	0.00448855149718674	0.00546686517061381	0.00448855149718674	0.00546686517061381	0.00482556281310841	0.00511848083216827	0.00511848083216827	0.00681680275519093	0.0182149704893323	0.0147422834348308	0.00448855149718674	0.00605660577891479	0.00423623930864922	0.00681680275519092	0.00546686517061381	0.00481939392972305	0.00511848083216827	0.0182149704893323
"Coffea_mauritiana"	0.760837845723696	0.259872445021484	0.208676453975761	1.55691184588543	0.270634322605415	0.20877375715241	0.105525940722933	0.12050718206848	0.15250375456204	0.117930761854661	0.122971453818617	0.159815897194582	0.11890882247782	0.137607691367802	0.102478581607369	0.0873568838578797	0.0996357695906833	0.093409855959904	0.0655943590398365	0.0384499539324997	0.0527794516916482	0.0478704432297191	0.0792554862112288	0.0944549418928833	0.0532538749268885	0.0429781502300804	0.0232543017788607	0.0225573215897242	0.0230722155251622	0.0107702952191876	0.0140399094366507	0	0.0104679245855102	0.471296149311708	0.593182393178913	0.748795169954705	0.661139084059202	0.20796570430152	0.281005078309247	0.297966627135579	0.148455288225818	0.0878275002482148	0.0712036183935181	0.0481128820140001	0.0398980962090891	0.0410033331918559	0.0377234194386025	0.0375178443875556	0.243690549790762	0.0335770693492286	0.0291384706872905	0.0323437813876146	0.0378551651247711	0.0296981887082799	0.136013516179314	0.0234761010722732	0.0259908285770469	0.0226340516631615	0.0111733349000752	0.0145692353436452	0.0173872963955656	0.0156507340481823	0.028336482567865	0.0184461446893264	0	0.00922307234466322	0.00791691775374724	0.00754468388772049	0.0609226374476907	0.011258811111911	0.00873568838578798	0.011258811111911	0.00873568838578797	0.0072304309241088	0.00728461767182262	0.00728461767182262	0.0105900387106467	0.00791691775374724	0.00816443735916892	0.011258811111911	0.0118883229316843	0.00484663284863442	0.0105900387106467	0.00873568838578797	0.00718056648445786	0.00728461767182262	0.00791691775374722
"Polyscias_mauritiana"	0.796262369496408	0.322536852454375	0.181781406805091	0.270634322605415	1.64921115234437	0.136912201720358	0.172121742669694	0.117877702196123	0.118603837722198	0.138454897219053	0.0802410062114682	0.142757419703755	0.0753967070697985	0.0739263295679496	0.060876029747136	0.147491696909434	0.127647039450203	0.0598943374857564	0.0471017543665619	0.0223881088906651	0.033561254248108	0.0534759792394802	0.125484452356609	0.0354397484276165	0.0842802291053536	0.0584703883232582	0.0224432016064201	0.034412767976552	0.0351039595798928	0.00627117896097063	0.0254415048508953	0	0.00665631542587475	0.454906010315138	0.377191207466236	1.35688025871442	0.361495033860565	0.254674141821834	0.300609702679923	0.151747572429351	0.106076194035569	0.307803230411192	0.0414594609086392	0.0696542759804464	0.1566573271211	0.0343181807452131	0.0468198656788608	0.0359999679112404	0.0423601548425867	0.0395591706656191	0.0304951545764582	0.0272929508839341	0.039872280558474	0.0201184326334047	0.0264960396854358	0.0204504082655728	0.0203216584902567	0.0280919194073165	0.0182246551062029	0.0152475772882291	0.0156034145041026	0.0136336055103819	0.010631924528285	0.0109576853544845	0	0.00547884267724224	0.00503418813721621	0.00936397313577217	0.0105900387106467	0.00604851787374133	0.0147491696909434	0.00604851787374133	0.0147491696909434	0.00707266213176738	0.00762378864411454	0.00762378864411455	0.0645343494395623	0.00503418813721621	0.0095853390382422	0.00604851787374133	0.0188226678534914	0.00282203053243678	0.0645343494395623	0.0147491696909434	0.00802139688592203	0.00762378864411455	0.00503418813721619
"Dracaena_reflexa"	1.19059244038077	0.20626600679039	0.124616711068766	0.252726127079234	0.16573582313517	1.41724676300132	0.0787942471235767	0.207695610862343	0.0777160395308436	0.0844375328222022	0.0599502949536373	0.161568437193053	0.220993149683183	0.069165394064698	0.204538419756143	0.0525206412795818	0.102857004570319	0.170454016102202	0.0597936079637049	0.0227994419066414	0.0253459519901293	0.0529302316159365	0.0628628851936174	0.0431806653394111	0.0313245278879487	0.0213282272719985	0.0399187731768293	0.0157524666196571	0.021496632695446	0.00638639829317687	0.00713647824020521	0	0.00502694714470898	0.881089442848363	0.284860338200176	0.380612172810944	1.37762574568844	0.157581867792005	0.446760360829713	0.141105415831761	0.132201242231108	0.0832297672629681	0.0422211887160027	0.0376236298077313	0.0273019178594142	0.0709367260013407	0.0299418396953792	0.0543473542154578	0.0395571329341409	0.0333763404782853	0.0455971572911783	0.0475317298511428	0.0382932816864527	0.0192575083166138	0.0262556662679821	0.0140193799952362	0.0428052834951816	0.0179651038172275	0.00834292028367283	0.0227985786455892	0.0103419474707524	0.00934625333015756	0.0129541996018233	0.0368169155561057	0	0.0184084577780529	0.0038018927985194	0.00598836793907585	0.00988928323353524	0.00565898678711165	0.00525206412795818	0.00565898678711165	0.00525206412795818	0.0124617366517406	0.0113992893227946	0.0113992893227946	0.00648531481833275	0.0038018927985194	0.00584567534922944	0.00565898678711165	0.00942943277904261	0.00287387923192959	0.00648531481833275	0.00525206412795818	0.00793953474239048	0.0113992893227946	0.00380189279851939
"Claoxylon_linostachys"	0.428431777054298	0.69256159781387	0.508235014306768	0.14277039038985	0.232870593023703	0.0880641585498798	1.89682892462825	0.0617088795620191	0.223368182340309	0.110028183166305	0.128477490606067	0.0649008698076665	0.095748264951437	0.0517260571652431	0.0534357230965731	0.059189794110395	0.0603041927594239	0.045042313848111	0.0301006266623558	0.0253660676369267	0.0553308972683706	0.0351844279014219	0.0382465029278756	0.024501089729793	0.0268488693169029	0.0196223890509318	0.0148533789011393	0.0111587622761961	0.0130331576637587	0.00710534107476938	0.00714001585466848	0	0.0109739612915602	0.265994515839759	0.621857806521743	0.380800845582319	0.241235286076718	1.61530863814926	0.183342189616142	0.106847146831898	0.0723842900386331	0.0680920072319475	0.0469741993276421	0.048418893636851	0.23917199180603	0.0283279243235896	0.10053313516653	0.0198786324727508	0.0223466698001504	0.0253670971673288	0.0164080255042072	0.016578324707789	0.0178610952067893	0.0137419280849803	0.0148484983595442	0.0571764391095114	0.0297250571906891	0.0603198810999177	0.200840709666521	0.00820401275210358	0.0172531475531228	0.0381176260730078	0.00735032691893789	0.00961843015738316	0	0.00480921507869158	0.0082996345902556	0.0201066270333059	0.00558666745003762	0.00423213194988352	0.0059189794110395	0.00423213194988352	0.0059189794110395	0.00370253277372115	0.00410200637605178	0.00410200637605179	0.00911232755310144	0.0082996345902556	0.00761733575766743	0.00423213194988352	0.00573697543918134	0.00319740348364622	0.00911232755310144	0.0059189794110395	0.00527766418521328	0.00410200637605178	0.00829963459025557
"Bertiera_zaluzania"	1.5865214726916	0.177376787951652	0.128681675016224	0.184777679171669	0.180745810034055	0.263081107092301	0.0699367301702883	1.35939391063785	0.0739935611260953	0.0810352113089595	0.0558144466615272	0.108896758842005	0.127446332961885	0.05960997205576	0.102330254886917	0.0534520507556387	0.0792368208973715	0.12571304613673	0.0865114619278221	0.0289482758892459	0.0235627886541804	0.0402188208187156	0.0517232669191329	0.0556200783912524	0.0354804424865705	0.0221996046559653	0.0444360167391262	0.0175544782123771	0.0180579553135629	0.00810876075329016	0.00801902916065605	0	0.00467328641641245	1.56896071329141	0.264819563596705	0.427681555234989	0.675440492929373	0.137590146974231	0.312322146979325	0.123230926693065	0.152311400061365	0.100271305380951	0.0536079183134183	0.0332509101547736	0.0267000384934444	0.0645658579196534	0.0257482434123366	0.138256834505999	0.0289217236964352	0.0343340413237533	0.060760396826487	0.0540744052747793	0.0423797735632047	0.0157871821864771	0.0228038736069055	0.0144766884393252	0.0235690945621124	0.015448946047402	0.00740506554744229	0.0303801984132435	0.00979621351331196	0.00965112562621688	0.0166860235173757	0.0184194458796451	0	0.00920972293982253	0.00353441829812707	0.00514964868246733	0.0072304309241088	0.00487717953183491	0.00534520507556388	0.00487717953183491	0.00534520507556388	0.081563634638271	0.0151900992066217	0.0151900992066217	0.00707266213176738	0.00353441829812707	0.00561013001369724	0.0048771795318349	0.00775849003786994	0.00364894233898057	0.00707266213176738	0.00534520507556388	0.00603282312280734	0.0151900992066217	0.00353441829812706
"Pittosporum_senacia"	0.508474588123444	0.380082515005592	0.489951954398776	0.233839090328461	0.181859217840704	0.0984403167390685	0.25315060665235	0.0739935611260954	1.34168600027163	0.236066433550486	0.31531528905043	0.0956418900565318	0.0664471162138268	0.102554814628949	0.0496768829545708	0.0577888613411581	0.0850724568191008	0.0675051571858169	0.0629715916638874	0.118148026929529	0.136280681753427	0.0348497270348559	0.0440184831240486	0.0597953484871934	0.0300640295161744	0.0275917151611217	0.0151370530589445	0.0142075559407887	0.0141852207508033	0.033094685414434	0.00823802173354327	0	0.0270290018810962	0.321206088999979	1.53164343992879	0.439361159122307	0.273274718300211	0.53918250352506	0.185023969425867	0.222313433880704	0.0713328575405953	0.0806245374861585	0.218792642462091	0.0388262301742569	0.0520712960689535	0.0251510278211879	0.0551732683072634	0.027141082315435	0.0366009010948895	0.0460617409665145	0.0194734948643021	0.0245836106503754	0.026531263143313	0.022009155994511	0.0272697528205238	0.0551195948698624	0.0199764925932754	0.033103960984358	0.0268041818808371	0.00973674743215106	0.0399917074630481	0.0367463965799087	0.017938604546158	0.00894183893182275	0	0.00447091946591137	0.020442102263014	0.0110346536614527	0.00915022527372239	0.00839084846964129	0.00577888613411581	0.00839084846964129	0.00577888613411581	0.00443961366756572	0.00486837371607553	0.00486837371607553	0.00711623026333189	0.020442102263014	0.0163430607842648	0.00839084846964129	0.00660277246860729	0.0148926084364953	0.00711623026333188	0.00577888613411581	0.00522745905522838	0.00486837371607552	0.0204421022630139
"Coffea_macrocarpa"	0.77481352658392	0.294840137577593	0.393127558262147	0.208646732512092	0.244958664310632	0.123408701817065	0.143883008755938	0.0935021668949533	0.272384346404408	1.44531278752873	0.315626875129432	0.0729328048146347	0.0668489972666193	0.0545420286210551	0.0516277498143376	0.0539486363634823	0.132146300451603	0.070821601586714	0.0402223410401045	0.0319251113722739	0.119150839969576	0.0417447099000333	0.0414143071518319	0.032328653637401	0.0292206470959923	0.0206381625835488	0.0223975911837439	0.0129076848923597	0.0177237100374973	0.0089426082275277	0.00753731968896631	0	0.0236315832606325	0.438277326619598	1.33912305143584	0.401990383411536	0.302618502958369	0.294113650135352	0.316909921954296	0.111270464112324	0.0881158403879124	0.268135297801077	0.059120576615322	0.0372678788409848	0.042965224553749	0.0324950589449429	0.0427993748096506	0.0330368560082701	0.0326577494366752	0.220753289546709	0.0296737095287459	0.0270904587710578	0.0238682897928594	0.0151867657139049	0.0211781727639478	0.0442268503044916	0.0178528699285109	0.0256796248857904	0.0152346715153346	0.0148368547643729	0.12373213169439	0.0294845668696614	0.00969859609122029	0.00929299496658078	0	0.00464649748329039	0.0178726259954364	0.00855987496193012	0.00816443735916881	0.00446252961444996	0.00539486363634823	0.00446252961444996	0.00539486363634823	0.0056101300136972	0.00741842738218647	0.00741842738218647	0.00958533903824215	0.0178726259954364	0.100060116059681	0.00446252961444996	0.00621214607277479	0.00402417370238746	0.00958533903824214	0.00539486363634823	0.00626170648500499	0.00741842738218647	0.0178726259954363
