"Nephrosperma_vanhoutteanum"	"Psychotria_pervillei"	"Phoenicophorium_borsigianum"	"Canthium_bibracteatum"	"Dillenia_ferruginea"	"Memecylon_eleagni"	"Psidium_cattleianum"	"Lasioglossum_mahense"	"Apis_mellifera"	"Unidentified_sp2_M_PL_095"	"Hemipyrellia_sp1_M_PL_095"	"Ornidia_obesa"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp3_M_PL_095"	"Eristalinus_vicarians"	"Hemipyrellia_germana"	"Parasarcophaga_hirticeps"	"Unidentified_sp1_M_PL_095"
"Nephrosperma_vanhoutteanum"	2.26001780519993	1.02586296633357	0.827155782567803	0.472936495758066	0.275406403099962	0.242784592183147	0.158993849594372	2.32933726981707	1.61856394788765	0.246547396930901	0.0851285692364519	0.0774757630507523	0.0563930362381277	0.12327369846545	0.0595552163448817	0.0238490774391558	0.0275406403099962	0.0275406403099962	0.0616368492327253
"Psychotria_pervillei"	1.05792118403149	2.1273790872438	0.805277358857552	0.490382020370222	0.296626371304218	0.297379945288138	0.188191927641423	2.14359683109676	1.98253296858759	0.115409583712526	0.0882687636666399	0.0854475632112988	0.0894951739591536	0.0577047918562631	0.0579799698377436	0.0282287891462135	0.0296626371304218	0.0296626371304218	0.0288523959281316
"Phoenicophorium_borsigianum"	1.0918456329895	1.03075501933767	1.9536872432485	0.484519891883467	0.284369550507433	0.230299091446674	0.187681465323606	2.49610225946832	1.53532727631116	0.119110432689764	0.0872135805390241	0.126637180354028	0.0574269399696151	0.0595552163448818	0.140665481513892	0.0281522197985409	0.0284369550507433	0.0284369550507433	0.0297776081724409
"Canthium_bibracteatum"	1.04046029066775	1.04614831012314	0.807533153139112	1.66664956299548	0.273507468747169	0.260684692076575	0.168174416987621	2.2259466784986	1.73789794717717	0.113504758981936	0.299996921339187	0.0795235186092943	0.0567736680969302	0.056752379490968	0.0581423870260159	0.0252261625481432	0.0273507468747168	0.0273507468747168	0.028376189745484
"Dillenia_ferruginea"	1.00982347803319	1.054671542415	0.789915418076202	0.455845781245281	1.55596728923381	0.240413095468776	0.15652129026458	2.20705314300534	1.60275396979184	0.110162561239985	0.0820522406241506	0.0753933421301171	0.185259366053803	0.0550812806199923	0.0568739101014864	0.0234781935396869	0.155596728923381	0.155596728923381	0.0275406403099962
"Memecylon_eleagni"	1.00148644275548	1.18951978115255	0.719684660770857	0.488783797643579	0.270464732402373	1.36868817937318	0.224530300638821	1.70638771730554	2.45792119582119	0.109253066482416	0.0879810835758442	0.0932677379793972	0.0605017170851529	0.054626533241208	0.0518172955755015	0.0336795450958232	0.0270464732402373	0.0270464732402373	0.027313266620604
"Psidium_cattleianum"	0.874466172769044	1.00369028075426	0.782006105515026	0.420436042469053	0.234781935396869	0.299373734185095	1.6484036236475	1.57349352117507	1.9958248945673	0.095396309756623	0.0756784876444296	0.52267330689279	0.0517069826859004	0.0476981548783115	0.0563044395970818	0.247260543547125	0.0234781935396869	0.0234781935396869	0.0238490774391558
"Lasioglossum_mahense"	1.28113549839939	1.1432516432516	1.0400426081118	0.55648666962465	0.3310579714508	0.227518362307405	0.157349352117507	3.0870176447936	1.51678908204937	0.139760236189024	0.100167600532437	0.0846463395272768	0.0652597496115314	0.0698801180945122	0.0748830677840496	0.023602402817626	0.03310579714508	0.03310579714508	0.0349400590472561
"Apis_mellifera"	1.11276271417276	1.32168864572506	0.79964962307873	0.543093108492865	0.30051636933597	0.409653532636866	0.249478111820913	1.89598635256171	2.73102355091244	0.121392296091573	0.0977567595287157	0.103630819977108	0.0672241300946143	0.0606961480457867	0.0575747728616684	0.0374217167731369	0.030051636933597	0.030051636933597	0.0303480740228934
"Unidentified_sp2_M_PL_095"	2.03401602467993	0.92327666970021	0.744440204311023	0.42564284618226	0.247865762789965	0.218506132964832	0.143094464634934	2.09640354283537	1.45670755309888	1.22189265723781	0.0766157123128067	0.0697281867456771	0.050753732614315	0.110946328618905	0.0535996947103936	0.0214641696952402	0.0247865762789965	0.0247865762789965	0.0554731643094528
"Hemipyrellia_sp1_M_PL_095"	0.936414261600971	0.941533479110825	0.726779837825201	1.49998460669593	0.246156721872452	0.234616222868918	0.151356975288859	2.00335201064874	1.56410815245945	0.102154283083742	1.26999722920527	0.0715711667483649	0.0510963012872371	0.0510771415418712	0.0523281483234142	0.0227035462933289	0.0246156721872452	0.0246156721872452	0.0255385707709356
"Ornidia_obesa"	0.852233393558276	0.911440674253854	1.05530983628356	0.397617593046472	0.226180026390351	0.248713967945059	1.04534661378558	1.69292679054554	1.65809311963373	0.0929709156609029	0.071571166748365	1.35159513824188	0.0482522716024248	0.0464854578304514	0.0759823082124167	0.156801992067837	0.0226180026390351	0.0226180026390351	0.0232427289152258
"Nectarinia_dussumieri"	0.930485097929108	1.43192278334646	0.71783674962019	0.425802510726976	0.833667147242113	0.242006868340611	0.155120948057701	1.95779248834594	1.61337912227074	0.10150746522863	0.0766444519308557	0.0723784074036372	1.12363954300583	0.050753732614315	0.0516842459726538	0.0232681422086552	0.0833667147242113	0.0833667147242114	0.0253768663071575
"Rhiparida_seychellensis"	2.03401602467993	0.92327666970021	0.744440204311022	0.42564284618226	0.247865762789965	0.218506132964832	0.143094464634934	2.09640354283537	1.45670755309888	0.221892657237811	0.0766157123128067	0.0697281867456771	0.050753732614315	1.11094632861891	0.0535996947103935	0.0214641696952402	0.0247865762789965	0.0247865762789965	0.0554731643094528
"Unidentified_sp3_M_PL_095"	0.982661069690549	0.9276795174039	1.75831851892365	0.43606790269512	0.255932595456689	0.207269182302007	0.168913318791246	2.24649203352149	1.38179454868004	0.107199389420787	0.0784922224851217	0.113973462318625	0.0516842459726536	0.0535996947103936	1.1265989333625	0.0253369978186868	0.0255932595456689	0.0255932595456689	0.0267998473551968
"Eristalinus_vicarians"	0.78701955549214	0.903321252678832	0.703805494963524	0.378392438222148	0.211303741857183	0.269436360766586	1.48356326128275	1.41614416905756	1.79624240511057	0.0858566787809607	0.0681106388799866	0.470405976203511	0.0465362844173104	0.0429283393904804	0.0506739956373737	1.22253448919241	0.0211303741857182	0.0211303741857182	0.0214641696952402
"Hemipyrellia_germana"	0.908841130229873	0.949204388173498	0.710923876268582	0.410261203120753	1.40037056031043	0.216371785921899	0.140869161238122	1.9863478287048	1.44247857281266	0.0991463051159862	0.0738470165617355	0.0678540079171054	0.166733429448423	0.0495731525579931	0.0511865190913376	0.0211303741857183	1.14003705603104	0.140037056031043	0.0247865762789967
"Parasarcophaga_hirticeps"	0.908841130229873	0.949204388173499	0.710923876268582	0.410261203120753	1.40037056031043	0.216371785921899	0.140869161238122	1.9863478287048	1.44247857281266	0.0991463051159863	0.0738470165617355	0.0678540079171054	0.166733429448423	0.0495731525579931	0.0511865190913376	0.0211303741857183	0.140037056031043	1.14003705603104	0.0247865762789966
"Unidentified_sp1_M_PL_095"	2.03401602467993	0.92327666970021	0.744440204311022	0.42564284618226	0.247865762789965	0.218506132964832	0.143094464634934	2.09640354283537	1.45670755309888	0.221892657237811	0.0766157123128067	0.0697281867456771	0.050753732614315	0.110946328618905	0.0535996947103932	0.0214641696952402	0.0247865762789965	0.0247865762789965	1.05547316430945
