"Sorex_araneus"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Clethrionomys_rutilus"	"Microtus_arvalis"	"Sorex_caecutiens"	"Apodemus_agrarius"	"Sciurus_vulgaris"	"Sorex_minutus"	"Microtus_agrestis"	"Neomys_fodiens"	"Myopus_schisticolor"	"Micromys_minutus"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_bisoctodentatus"	"Ctenophthalmus_agyrtes"	"Peromyscopsylla_bidentata"	"Amalaraeus_penicilliger"	"Palaeopsylla_kohauti"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Amphipsylla_rossica"	"Peromyscopsylla_silvatica"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Ceratophyllus_sciurorum"	"Tarsopsylla_octodecimdentata"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Rhadinopsylla_integella"	"Leptopsylla_segnis"
"Sorex_araneus"	3.59760493436308	0.693271069384721	0.342318472997243	0.085618086011004	0.0771872812913219	0.067276291325436	0.0441843116974263	0.159465763846303	0.0429892349006597	0.00643910066739749	0.0874580418970617	0.0215310642829016	0.0273380178247156	0.00496962902936247	0.00550659521820513	2.02783939820895	0.408095297502057	1.18251574696173	0.213935096406809	0.179462975057815	0.199440906509268	0.100054193296073	0.0830560069628215	0.0713228505381041	0.0656781916301139	0.0867284374866205	0.0317858163809797	0.029332154660173	0.0167258184609287	0.0116143161501336	0.0024836531145676	0.00182134561734958	0.0204408615158889	0.0010762496829793	0.00277665477004146	0.000656134349754255
"Clethrionomys_glareolus"	0.713604974574201	3.07056654269748	0.476915285614688	0.207265059347268	0.2130983847987	0.203886034132523	0.10806206231309	0.0412914545464849	0.108436536585576	0.0164470459210962	0.0266561914704015	0.0568139062065777	0.00789612525008083	0.00715725491215175	0.00506103636652807	0.459897029693059	1.26937383774538	0.262089801482177	0.731807510960362	0.247022041976939	0.432567533061788	0.344090950107718	0.326614995647589	0.0952065238810853	0.169849144123318	0.0736028880104273	0.0861923134761785	0.1231792321783	0.041340444341645	0.0476497397578089	0.00634386056956567	0.00465216441768149	0.00596777548667512	0.00274900624681179	0.00493330029204728	0.00171201180660037
"Talpa_europaea"	0.643143797752396	0.870490829399738	3.12390422577009	0.149481051791716	0.123280795337533	0.0823282023175816	0.0660751001749422	0.0355724481941028	0.0693035166807865	0.0254860703559919	0.0290719054813973	0.029943364521561	0.00785117363128573	0.00321291758302308	0.00401249574469247	0.452243556907	0.454971730211284	0.233054062471938	0.267846964589269	1.55857760003497	0.57331318310408	0.110062433140002	0.100026009617028	0.619723416512613	0.104046296160073	0.0829540178673659	0.0471736934153474	0.0366766647374113	0.0499657371394872	0.0143363353827849	0.00983034142302546	0.00720891704355201	0.00794360336276108	0.00425981461664437	0.0016118766634921	0.00101585086303282
"Microtus_oeconomus"	0.644735384536306	1.51630753943527	0.599134580055866	1.75483294218461	0.187330601403669	0.130816217605544	0.120223288072933	0.0359512645022292	0.102626843604251	0.0279679035217078	0.023056801689274	0.0933246992464972	0.00996057494891702	0.0124855301558038	0.00440372377395856	0.424276201630234	0.853389885930995	0.229594385154308	0.475292358257337	0.304957974360693	0.65148651197107	0.199909863718902	0.166917982982772	0.119361517879978	0.97523940220287	0.0616807883709016	0.117522220307354	0.0629856458381276	0.0289608017659799	0.0254049102843635	0.0107876199298016	0.00791092128185448	0.0122256626043868	0.00467463530291401	0.00257761918075922	0.00168519630755395
"Apodemus_uralensis"	0.703766388244405	1.88759206534927	0.598274447961557	0.226816953660325	1.26920002786087	0.169172024156811	0.112152641240852	0.0401359931660363	0.136696192572537	0.0144115747332117	0.0253749975185811	0.0600474738070754	0.0076380661130645	0.0057178680374884	0.00616118031476	0.453312236710484	1.01613893979882	0.261303559960289	1.00011557740966	0.304958022393602	0.635636417248732	0.234713066357497	0.207777223459839	0.119248182115433	0.17449984442872	0.0668996062980107	0.0873844690326904	0.0788611142405516	0.0376650150797846	0.0306911150785803	0.00555875025423881	0.00407641685310846	0.00603230266193132	0.00240879177683682	0.00316095192215039	0.006400502182199
"Clethrionomys_rutilus"	0.710988078780176	2.09330717998562	0.463096138036397	0.183588669025962	0.196085755272667	1.23552912287174	0.111065361051911	0.0417125506331367	0.10308233616578	0.0160392990041209	0.0275457676185468	0.0598103623951224	0.00756937602437892	0.00785972772632887	0.00587817014495832	0.447806952903369	1.13579414485158	0.256231557947842	0.673365946949827	0.238269488126946	0.404367081826425	0.488724797137973	0.369361669962082	0.092465287608496	0.144733767462526	0.135527043996669	0.0812381810049704	0.162477184825296	0.032312909943773	0.0498822709468301	0.00618658675873236	0.00453683028973707	0.00574931663174905	0.00268085426211736	0.00347182360426537	0.00165840822195189
"Microtus_arvalis"	0.652244601247721	1.54974719523614	0.519161501374546	0.235675810746146	0.181580466770904	0.155138917024891	1.68942408484235	0.0370161113251281	0.126705613795884	0.0128578953585904	0.0253801046018574	0.0595844194958254	0.00687229059456267	0.0057459183746452	0.00602296394764825	0.420963370308919	0.761478231801549	0.232580408535382	0.601634808899881	0.287387086015841	0.375463633680156	0.297444936176944	0.18436706239151	0.10351957472523	0.175911202278258	0.162344815099434	0.925390175479441	0.065909439135401	0.0849366873725684	0.0256849934437404	0.00495947392402774	0.00363694754428701	0.00558053004979601	0.00214910536707869	0.00263121784740497	0.0128684051863086
"Sorex_caecutiens"	2.64827072101897	0.666193378263376	0.314435033144302	0.0792853779647377	0.0731048446952803	0.0655482938520719	0.0416431252407691	1.18439393477887	0.0398344419834609	0.00600116147531257	0.0890016408843413	0.0204986362596466	0.0254081531450067	0.00460593675084528	0.00493321527985212	1.78526447883118	0.386222206479728	1.51352511104707	0.199639755544146	0.164640228027653	0.185761210261781	0.110047937182953	0.0788037532670858	0.0648781492018421	0.0606185251044528	0.0781263251321216	0.0299856746035771	0.0282509114598027	0.0150479075423598	0.0111432238110387	0.00231473371190628	0.00169747138873127	0.0169746388121874	0.00100305127515939	0.00227684031015341	0.000619972268232571
"Apodemus_agrarius"	0.733577769864469	1.79765891385446	0.629453958843841	0.232558076791284	0.255835076007317	0.166444873075021	0.146467039800746	0.0409308027719966	1.1373133089608	0.0142760367316719	0.0271477969806404	0.0609114318671113	0.00779126197444425	0.00586461363824772	0.00692693357479311	0.478114043483543	0.915507620192605	0.261671704962909	0.945730666572382	0.320871667041801	0.63353673074602	0.224017691487676	0.199064068346638	0.125456243996252	0.184417123936154	0.119185338283992	0.133946006857721	0.0754856158119922	0.0587968021125104	0.0376735764441088	0.00550647131078771	0.00403807896124432	0.00622064021173695	0.00238613756800801	0.00304099963478577	0.00217487730028971
"Sciurus_vulgaris"	0.171096103447991	0.424568742563154	0.3604458521776	0.0986867452837402	0.0419994463653599	0.0403273803532184	0.0231442116454628	0.00960185836050011	0.0222298286250319	4.04294585038335	0.00747652715252467	0.0154792254715432	0.00206273804792181	0.00201710832482114	0.0010762765346254	0.113148267383892	0.248767398164918	0.0618634311424297	0.115700359654382	0.284849271144789	0.120971408764436	0.052768370622255	0.0992093843688452	0.0715993912149562	0.114857786100735	0.0184976092955659	0.0182576496970038	0.0179008771687139	0.0097942256262463	0.00695006893770316	1.55942197086215	1.14357611196558	0.00189122047491428	0.675749520706931	0.000717174494108821	0.000350607472608885
