"Sideroxylon_puberulum"	"Ochna_mauritiana"	"Myonima_violacea"	"Stillingia_lineata"	"Faujasiopsis_flexuosa"	"Bertiera_zaluzania"	"Aphloia_theiformis"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Psidium_cattleianum"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Cordemoya_integrifolia"	"Olea_lancea"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_076"	"Dysauxes_florida"	"Technomyrmex_albipes"	"Stomorhina_lunata"	"Lygistorrhina_sp1_M_PL_076"	"Pachycerina_crinicornis"	"Polistes_hebraeus"	"Brachymyrmex_sp1_M_PL_076"	"Musca_domestica"	"Panara_naso"	"Nacoleia_sp1_M_PL_076"	"Ischiodon_aegyptius"	"Stomoxys_calcitrans"	"Fannia_pusio"	"Allograpta_nasuta"	"Chrysomya_megacephala"	"Gelechioidea_sp1_M_PL_076"	"Campopleginae_sp1_M_PL_076"	"Melanostoma_bituberculatum"	"Syritta_nigrofemorata"	"Atherigona_orientalis"	"Calopsilia_florella"	"Cratopus_psittacus"	"Cryptocephalinae_sp1_M_PL_076"	"Dioxyna_sororcula"	"Episyrphus_sp1_M_PL_076"	"Eristalinus_flaveolus"	"Gelechioidea_sp2_M_PL_076"	"Lecithoceridae_sp1_M_PL_076"	"Mauritiborium_undulatus"	"Nyctemera_insulare"	"Ornidia_obesa"	"Sarcophaga_arno"	"Siphona_sp1_M_PL_076"
"Sideroxylon_puberulum"	2.56482443256197	0.64794904154569	0.455095341613322	0.224320911017715	0.248736683873921	0.350394147903475	0.162346961079759	0.115445930365461	0.154225419318658	0.0705505361739128	0.0897481131479721	0.0567745439375156	0.054760002456198	0.0372264908960098	0.0141396999172284	0.0102543520233978	0.00636528690464041	1.98696475559377	0.424352460309361	0.341293649548087	0.200716312415697	0.332104128947425	0.296236836231493	0.141077742066684	0.0943631967769338	0.140476289518019	0.137793839196271	0.0590117314103395	0.0628431107432372	0.0496096560189498	0.136935541738478	0.0382104062011556	0.0306520838957896	0.077193711063301	0.0188911522416208	0.0153461615102927	0.0153461615102927	0.0134413327527447	0.019562220248354	0.00897481131479722	0.00576825199759838	0.0085330376552498	0.00634954825565215	0.00925352515911949	0.00925352515911949	0.00635270717268623	0.00634954825565215	0.00576825199759838	0.0116798049301162	0.00678372774201603	0.00767308075514633	0.0116798049301158
"Ochna_mauritiana"	1.00602614345252	2.10187748055855	0.356639616587345	0.340895582495749	0.287314443753897	0.246273316138491	0.164235584364847	0.159019498284902	0.142036634687894	0.083422637669045	0.0716751928985149	0.0779576695758694	0.135603433050901	0.0538740861215639	0.0125656884179038	0.00690135462805316	0.0168395320507946	1.35303335494326	1.12263547005297	0.283169385573344	0.254233051006766	0.253255929795028	0.199372467032647	0.212128240308981	0.138424964528411	0.0718003678307953	0.06976765718535	0.0850968144112061	0.0558475040795723	0.146779501587301	0.0537115652860243	0.0442753467986889	0.0673151453330166	0.0400636384279863	0.0260213724466203	0.049781308750071	0.049781308750071	0.033656540782069	0.00767308075514633	0.00716751928985149	0.00876588640703355	0.00668699281101271	0.00750803739021405	0.00852219808127364	0.00852219808127364	0.00642660982297226	0.00750803739021405	0.00876588640703355	0.00820911053794987	0.00783584846601538	0.0248906543750355	0.0082091105379497
"Myonima_violacea"	1.11877604813275	0.564679392929963	1.85189243461513	0.237610992876657	0.414894401953803	0.257268366194323	0.191516783791239	0.14722229630845	0.13513236973145	0.0607154686621662	0.0618706733789558	0.0560759639124496	0.0544828518716471	0.0856694229679981	0.0119240820476886	0.00719313575012859	0.00623320961204575	1.31424266838652	0.415547307469717	0.996978469001372	0.233425478443652	0.325751405154785	0.207801699448159	0.184407847217527	0.143364739118331	0.216280104021417	0.0691028866203248	0.147879161352997	0.0529959202119493	0.0449932462019137	0.0597312635867486	0.058778072807315	0.0286555517561821	0.0418149973335234	0.0240909212141099	0.0133739856220254	0.0133739856220254	0.0127969897706982	0.0085330376552498	0.00618706733789558	0.00610999695968547	0.0347229831490337	0.00546439217959496	0.00810794218388699	0.00810794218388699	0.00749413501791803	0.00546439217959496	0.00610999695968546	0.00857561220647763	0.0113153018714674	0.00668699281101272	0.00857561220647744
"Stillingia_lineata"	0.756281928574011	0.740230407705055	0.325866504516558	1.69096522236771	0.338055372195395	0.15031764537892	0.30997154533576	0.313057627193239	0.101811221913546	0.108575055352893	0.0856216013180196	0.152282163380054	0.117049018915081	0.0360979599825048	0.0161125707392569	0.00937308443978585	0.0114889654290546	0.814986539346849	0.765931028603638	0.289539855135422	0.677328199547137	0.274217687364838	0.270777994927147	0.67186288735361	0.0733776285763956	0.0593912447864193	0.101881851316282	0.0601886716525084	0.0716114255078085	0.0990162967875598	0.0403777639831887	0.0618149921457192	0.0571756615098156	0.0295221026224206	0.05122761172253	0.0175317728140671	0.0175317728140671	0.0522478492679175	0.00576825199759838	0.00856216013180196	0.0434819628608839	0.00610999695968546	0.00977175498176035	0.00610867331481274	0.00610867331481274	0.0121293213392254	0.00977175498176034	0.0434819628608839	0.0050105881792974	0.00921969196896532	0.00876588640703355	0.00501058817929734
"Faujasiopsis_flexuosa"	0.889422081730991	0.661693870463521	0.603482766478259	0.358543576570874	1.53779823254995	0.184141825637418	0.215797097653053	0.209793666403303	0.121075870888612	0.11320886877673	0.10922273297874	0.0802252446717283	0.0872347967763007	0.0426127229473458	0.0247916263484748	0.0136786175060996	0.0104342963554448	0.940408063999983	0.695619757029654	0.769638933445847	0.309530838946892	0.286750534854929	0.395160061287321	0.308228562382353	0.0877263274509303	0.090495148067417	0.0688668561861083	0.0708702286754485	0.110185005993222	0.0571224139766723	0.0474860941941122	0.1847865096143	0.0434941304783541	0.0348802877326816	0.0343298726841768	0.0156716969320308	0.0156716969320308	0.0170555404349807	0.00678372774201603	0.010922273297874	0.00921969196896532	0.0113153018714674	0.0101887981899057	0.00726455225331675	0.00726455225331675	0.00844423425598904	0.0101887981899057	0.00921969196896532	0.00613806085458071	0.0419399517968168	0.00783584846601538	0.0061380608545806
"Bertiera_zaluzania"	1.53135220194852	0.693213778760198	0.457365984345464	0.194856206972674	0.225062231334622	1.46540514317044	0.14672626381826	0.104939734902521	0.155802080982663	0.0556949235071506	0.0639708681906456	0.0480334171067969	0.0541480494564143	0.042474182518734	0.0104807635918675	0.00719048825892881	0.00644157587094098	2.26867286144789	0.429438391396065	0.355574261974098	0.178993893080976	0.242018907586694	0.207725216369055	0.126112045618915	0.134389020946135	0.101277085682967	0.0862898462897367	0.0629574343371913	0.0465811715194109	0.0514709458146873	0.081758634510811	0.0345866950706618	0.0288546052555558	0.0537356645082671	0.0171719566204124	0.0164182210758994	0.0164182210758994	0.0132196987172471	0.0116798049301159	0.00639708681906457	0.00501058817929734	0.00857561220647745	0.00501254311564355	0.00934812485895979	0.00934812485895979	0.00574146249723626	0.00501254311564355	0.00501058817929734	0.0488468381056817	0.00613806085458061	0.00820911053794971	0.0488468381056813
"Aphloia_theiformis"	0.832910495974418	0.542691496162102	0.399687200955629	0.471695829858766	0.309621922719598	0.172243874917087	1.50124357434406	0.476220580139226	0.0984726131330576	0.0739944332328271	0.0572255117028917	0.155868604762821	0.0687232883284577	0.0739101268909079	0.0153076709926366	0.00631580948501576	0.00702486113734542	0.933347077757234	0.468324075823028	0.369418758872897	1.10544721969792	0.401168871533272	0.182456718456011	0.300384487573832	0.0747295081875591	0.0692342109530214	0.0715549760219141	0.13559178880567	0.0680340933006072	0.0511346992869325	0.0444689502088036	0.112003001808332	0.0424176269559003	0.0308748350940256	0.0779270040227824	0.0128532196459445	0.0128532196459445	0.0185559311621977	0.00635270717268623	0.00572255117028917	0.0121293213392254	0.00749413501791804	0.00665949899095444	0.00590835678798346	0.00590835678798346	0.0587443137786805	0.00665949899095444	0.0121293213392254	0.00574146249723635	0.00844423425598904	0.00642660982297226	0.00574146249723625
"Croton_fothergillifolius"	0.619209990142017	0.549340084984206	0.321212282854799	0.498046225080153	0.314690499604954	0.128789674653093	0.497866970145554	1.74822281618933	0.0794017169886203	0.105943612362319	0.0566388217869758	0.178489722586473	0.0800311841205958	0.038367782350324	0.0320016971528215	0.00603417310369943	0.00887064063091055	0.685792313071549	0.591376042060703	0.343691199564591	1.32456190113623	0.221027468458986	0.174320556329095	0.277482955074196	0.0606660585269408	0.0537275918196635	0.0646564857304087	0.0668083914871486	0.142229765123651	0.0533367369009674	0.0330595164228365	0.125329829806709	0.0498954773070303	0.0236965702198501	0.286072824467344	0.0130106862233101	0.0130106862233102	0.0193122460422876	0.00472278806040521	0.00566388217869758	0.0128069029306325	0.00602273030352749	0.00953492511260872	0.00476410301931722	0.00476410301931722	0.0194817510056956	0.00953492511260872	0.0128069029306325	0.00429298915510318	0.0085824681710442	0.00650534311165507	0.0042929891551031
"Molinaea_alternifolia"	1.21323996530678	0.719652282418663	0.432423583140639	0.237559517798273	0.266366915954947	0.280443745768793	0.150991340137355	0.11645585158331	1.43364496583918	0.0768813744136731	0.105011780123375	0.0533198126149033	0.0660679674937189	0.0777804557193519	0.0118608577965833	0.0132713885861261	0.00818609004117887	1.41305598223839	0.545739336078591	0.313028322184271	0.196922258956576	0.296185715968227	0.383395670265866	0.147934989875243	0.40687246362986	0.0868073367150324	0.0774629835433575	0.0889817810265449	0.0527149235403701	0.0553264604705528	0.0647746761138364	0.0397306688205676	0.0339870965387383	0.19979797137806	0.0190564120772689	0.0170443961625473	0.0170443961625473	0.0146308713960864	0.00925352515911949	0.0105011780123375	0.00610867331481274	0.00810794218388699	0.00691932369723058	0.0860186979503505	0.0860186979503505	0.00590835678798345	0.00691932369723058	0.00610867331481274	0.00934812485895996	0.00726455225331675	0.00852219808127363	0.00934812485895977
"Psiadia_terebinthina"	0.832496326852171	0.634012046284742	0.291434249578398	0.380012693735125	0.37358926696321	0.150376293469306	0.170187196435502	0.233075947197102	0.11532206162051	1.52325062445877	0.13409311272282	0.108885897875429	0.136404772454427	0.0293113093565177	0.123390547381138	0.0174984979337077	0.00981705041796976	0.818572309072297	0.65447002786465	0.277128256129753	0.315824658377861	0.187705137705576	0.505512162529335	0.349741350915183	0.0705394308378756	0.0590697021762356	0.0721669455754982	0.0470798027577467	0.548402432805059	0.0609524191782733	0.044446837789565	0.056949616863186	0.182770137869932	0.0328872921614176	0.0381397004504349	0.0150160747804281	0.0150160747804281	0.0172797923719744	0.00634954825565215	0.013409311272282	0.00977175498176034	0.00546439217959496	0.137092556201289	0.00691932369723058	0.00691932369723058	0.00665949899095444	0.137092556201289	0.00977175498176034	0.00501254311564364	0.0101887981899057	0.00750803739021405	0.00501254311564354
