"Cecropia_schreberiana"	"Guarea_guidonia"	"Schefflera_morototoni"	"Alchornea_latifolia"	"Dendropanax_arboreus"	"Ocotea_floribunda"	"Inga_vera"	"Ficus_sp1_M_SD_006"	"Miconia_prasina"	"Musa_acuminata"	"Phytolacca_rivinoides"	"Tournefortia_hisutissima"	"Casearia_sylvestris"	"Citrus_sinensis"	"Coffea_arabica"	"Miconia_laevigatta"	"Momordica_charantia"	"Murraya_paniculata"	"Piper_amalaga"	"Roystonea_borinquena"	"Solanum_rugosum"	"Spindalis_portoricensis"	"Loxigilla_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Nesospingus_speculiferus"	"Melanerpes_portoricensis"	"Tyrannus_caudifasciatus"	"Columba_squamosa"	"Euphonia_musica"	"Icterus_dominicensis"	"Myarchus_antillarum"	"Vireo_flavirostris"	"Vireo_latimeri"
"Solanum_rugosum"	1.62494423461818	0.533814931093825	0.718999108123512	0.114545980533713	0.160808017407694	0.155165280878362	0.108971550732569	0.127553169597711	0.0734771767918585	0.103496265586846	0.0945667238109423	0.0945667238109423	0	0.0234617060452929	0.0234617060452929	0.0615802780241734	0.0310691680157608	0.0279350395476482	0.0615802780241734	0.0615802780241734	1.06158027802417	2.25794352755302	0.588811498637797	0.44316555863331	0.513122490016406	0.281908504392703	0.276170382362319	0.124155731322881	0.0585035812622384	0.0400361198320369	0.0279297505581052	0.03848552134622	0.0465733195140807	0.0200180599160184	0.0200180599160184	0
"Spindalis_portoricensis"	1.8054935940202	0.593127701215361	0.798887897915013	0.127273311704126	0.178675574897438	0.172405867642625	0.121079500813965	0.141725743997457	0.0816413075465094	0.114995850652051	0.105074137567714	0.105074137567714	0	0.0260685622725477	0.0260685622725477	0.0684225311379704	0.0345212977952898	0.0310389328307202	0.0684225311379704	0.0684225311379704	0.0684225311379704	2.50882614172558	0.654234998486441	0.492406176259233	0.570136100018228	0.313231671547448	0.306855980402576	0.137950812580979	0.0650039791802649	0.0444845775911521	0.0310330561756725	0.0427616903846889	0.051748132793423	0.022242288795576	0.022242288795576	0
"Loxigilla_portoricensis"	1.2999775828627	1.57486072301442	0.387906518414741	0.290112872170222	0.299219586076189	0.108727203687725	0.182819761889006	0.0688619392256624	0.155277980019891	0.0412332982239354	0.046697875834452	0.046697875834452	0	0.0405883551141325	0.0405883551141325	0.0245338124432415	0.024621206516682	0.0305157214918467	0.0245338124432415	0.0245338124432415	0.0245338124432415	0.899573122918857	2.24463742437099	0.766668929933613	0.344774319418829	0.258033348270938	0.218855169037173	0.135625428852652	0.0898462198650522	0.118114554226082	0.0195708966637904	0.0307889427520113	0.0185549842007709	0.0590572771130408	0.0590572771130409	0
"Vireo_altiloquous"	1.4741931488934	1.26086199954202	0.394527384686405	0.382535905555796	0.168958948537219	0.103960392238796	0.206190982967951	0.0683192041170958	0.175605928809273	0.0438127097017608	0.0471938831948218	0.0471938831948218	0	0.100453065109177	0.100453065109177	0.0260685622725477	0.0237428459292885	0.0345645085859631	0.0260685622725477	0.0260685622725477	0.0260685622725477	0.955847283326748	1.08235613637687	1.89744678539557	0.328616103235375	0.289553612198407	0.211047519371453	0.153620038159836	0.0821974258776695	0.0945646499656514	0.0187128706029832	0.0349151008948438	0.0197157193657923	0.0472823249828257	0.0472823249828257	0
"Turdus_plumbeus"	1.35013128110651	0.533398008843911	0.949170708999297	0.107704089549243	0.224773250768514	0.488219048895112	0.101559075145073	0.279910514760022	0.0670038918698012	0.0615993385373837	0.158281060594883	0.158281060594883	0	0.0211253209222741	0.0211253209222741	0.0366516064297433	0.0442392004786856	0.0237145075563167	0.0366516064297433	0.0366516064297433	0.0366516064297433	1.34389223575725	0.591041690432278	0.399033839642955	1.89201373145772	0.258976403695949	0.393237337588317	0.105397811361407	0.0519792188315377	0.0400048506632934	0.0878794288011202	0.031976793499891	0.0277197023418226	0.0200024253316467	0.0200024253316467	0
"Coereba_flaveola"	1.91478393386652	0.696786284720303	0.646011535838228	0.155781847477924	0.151459663506324	0.140466777633642	0.384754971438797	0.0935082538806763	0.0952553194802122	0.0592244757127528	0.0643734084648821	0.0643734084648821	0	0.0325747813723208	0.0325747813723208	0.0352385630490879	0.0303066234096096	0.0336517864274108	0.0352385630490879	0.0352385630490879	0.0352385630490879	1.29208064513322	0.774100044812815	0.615301425921615	0.45320870646791	1.43622861504887	0.269392208085419	0.149563495232937	0.0714796314791132	0.0522589713540227	0.0252840199740556	0.0453501458021018	0.0266510140707388	0.0261294856770113	0.0261294856770113	0
"Tyrannus_dominicensis"	1.31904089534425	0.73778280300301	1.14044821556119	0.120470950821229	0.152624117824021	0.364679627510153	0.10897729926519	0.122999698752661	0.0720938778655212	0.0580189878912434	0.0787604982739755	0.0787604982739755	0	0.0237428459292885	0.0237428459292885	0.0345212977952898	0.172883926417451	0.0237298254195507	0.0345212977952898	0.0345212977952898	0.0345212977952898	1.26578091916063	0.656565507111519	0.448475978664338	0.688165340779554	0.269392208085419	1.53674601259957	0.105465890753559	0.0589072973707662	0.0553337102252258	0.0656423329518275	0.0312404422581533	0.0261085445510595	0.0276668551126129	0.0276668551126129	0
"Nesospingus_speculiferus"	1.81356951880962	0.722282188088775	0.440701648145922	0.164724968741583	0.146300604862577	0.113214019198688	0.132383802932632	0.0784679479433536	0.405794954132153	0.052166273665076	0.0547534403870369	0.0547534403870369	0	0.0345645085859631	0.0345645085859631	0.0310389328307202	0.0237298254195507	0.340714724054343	0.0310389328307202	0.0310389328307202	0.0310389328307202	1.13809420379308	0.813752573115913	0.652885162179303	0.368892339764926	0.299126990465874	0.210931781507117	1.51428766246375	0.0700385443409254	0.0541711641066581	0.0203785234557639	0.0429529622875964	0.0234748231492842	0.027085582053329	0.027085582053329	0
"Melanerpes_portoricensis"	1.66841918743021	1.42058625123504	0.436524097747583	0.191828122813401	0.173934835923132	0.115370201956349	0.141751308915427	0.0760330875795032	0.108936985537641	0.0491626733296122	0.0526424391053112	0.0526424391053112	0	0.0369888416449513	0.0369888416449513	0.0292517906311192	0.0265082838168448	0.0315173449534164	0.0292517906311192	0.0292517906311192	0.0292517906311192	1.07256565647437	1.07815463838063	0.698678119960191	0.363854531820764	0.285918525916453	0.235629189483065	0.140077088681851	1.09278717570256	0.106543968842628	0.0207666363521429	0.0395151912812418	0.0221232029983255	0.0532719844213139	0.0532719844213139	0
"Tyrannus_caudifasciatus"	1.06353992618544	2.16946307540558	0.335252366120774	0.233965376257103	0.197474890919711	0.0941607613326941	0.1427387161049	0.0560224255129825	0.120082665734276	0.0336437981781823	0.0380202427145005	0.0380202427145005	0	0.0425540924845432	0.0425540924845432	0.0200180599160184	0.0249001696013516	0.0243770238479961	0.0200180599160184	0.0200180599160184	0.0200180599160184	0.73399553025401	1.41737465071298	0.803799524708037	0.280033954643054	0.209035885416091	0.221334840900903	0.108342328213316	0.106543968842628	1.16270973065542	0.0169489370398849	0.0251891035149184	0.015139709180182	0.0813548653277093	0.0813548653277093	0
"Columba_squamosa"	1.03800528360803	0.451971654396932	0.770942214193998	0.0857523646228775	0.159862657471348	1.4276283501428	0.0799666264933964	0.186112722400122	0.0527960616502838	0.046940757240513	0.107021236479113	0.107021236479113	0	0.0168415835426849	0.0168415835426849	0.0279297505581052	0.0590780996566448	0.0183406711101875	0.0279297505581052	0.0279297505581052	0.0279297505581052	1.02409085379719	0.46970151993097	0.318118800250715	1.23031200321568	0.202272159792445	0.52513866361462	0.0815140938230555	0.0415332727042857	0.0338978740797699	1.2569731030257	0.0245843356644008	0.0211233407582308	0.0169489370398849	0.0169489370398849	0
"Euphonia_musica"	2.27329844867498	0.671709427064491	0.537795829374391	0.149690869369699	0.150394780926553	0.136579642580005	0.140763901725953	0.0960437496460239	0.0977913053410063	0.064681548481042	0.067264635496122	0.067264635496122	0	0.0314235908053594	0.0314235908053594	0.03848552134622	0.028116398032338	0.0386576660588367	0.03848552134622	0.03848552134622	0.03848552134622	1.41113578269473	0.738934626048272	0.593556715212344	0.447675108998475	0.362801166416815	0.249923538065227	0.171811849150385	0.0790303825624837	0.0503782070298368	0.0245843356644008	1.05384127904757	0.0291066968164689	0.0251891035149184	0.0251891035149184	0
"Icterus_dominicensis"	1.2289494211398	0.403725578138187	0.543780838076606	0.086631413849027	0.121619508963803	0.117351893101282	0.0824154585372367	0.0964687837293615	0.0555709740442627	1.59087952859509	0.0715210516217211	0.0715210516217211	0	0.0177441474292131	0.0177441474292131	0.0465733195140807	0.0234976900959536	0.0211273408343558	0.0465733195140807	0.0465733195140807	0.0465733195140807	1.70768838218296	0.445319620818502	0.33516722921847	0.388075832785517	0.21320811256591	0.208868356408476	0.0938992925971369	0.0442464059966509	0.030279418360364	0.0211233407582308	0.0291066968164689	1.71589578786779	0.015139709180182	0.015139709180182	0
"Myarchus_antillarum"	1.06353992618544	2.16946307540558	0.335252366120774	0.233965376257103	0.197474890919711	0.0941607613326941	0.1427387161049	0.0560224255129825	0.120082665734276	0.0336437981781822	0.0380202427145004	0.0380202427145004	0	0.0425540924845432	0.0425540924845432	0.0200180599160184	0.0249001696013516	0.0243770238479961	0.0200180599160184	0.0200180599160184	0.0200180599160184	0.733995530254009	1.41737465071298	0.803799524708037	0.280033954643054	0.209035885416091	0.221334840900903	0.108342328213316	0.106543968842628	0.162709730655419	0.0169489370398849	0.0251891035149184	0.015139709180182	1.08135486532771	0.0813548653277093	0
"Vireo_flavirostris"	1.06353992618544	2.16946307540558	0.335252366120774	0.233965376257103	0.197474890919711	0.0941607613326941	0.1427387161049	0.0560224255129825	0.120082665734276	0.0336437981781822	0.0380202427145004	0.0380202427145004	0	0.0425540924845431	0.0425540924845431	0.0200180599160184	0.0249001696013516	0.0243770238479961	0.0200180599160184	0.0200180599160184	0.0200180599160184	0.733995530254009	1.41737465071298	0.803799524708037	0.280033954643054	0.209035885416091	0.221334840900903	0.108342328213316	0.106543968842628	0.162709730655419	0.0169489370398849	0.0251891035149184	0.015139709180182	0.0813548653277092	1.08135486532771	0
"Vireo_latimeri"	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684
