"Daucus_carota_carota"	"Sonchus_tenerrinus"	"Carpobrotus_sp1_M_PL_058"	"Opuntia_stricta"	"Cistus_monspeliensis"	"Lavandula_stoechas"	"Cistus_salvifolius"	"Cistus_albidus"	"Urospermum_picrioides"	"Rosmarinus_officinalis"	"Aetheorrina_bulbosa"	"Galactites_tomentosa"	"Eryngium_campestre"	"Convolvulus_althaeoides"	"Scabiosa_stellata"	"Sedum_sediforme"	"Thymelaea_hirusta"	"Ruta_chalepensis"	"Helichrysum_stoechas"	"Psoralea_bituminosa"	"Dorychnium_pentaphylum"	"Alyssum_maritimum"	"Helianthemum_guttatum"	"Lathyrus_clymenum"	"Equium_sabulicola"	"Euphorbia_segatalis"	"Allium_ampeloprasum"	"Brassica_fruticulosa"	"Dianthus_caryophillus"	"Hypericum_perfolatum"	"Linum_sp1_M_PL_058"	"Vicea_lutea"	"Andrena_sp1_M_PL_058"	"Apis_mellifera"	"Mordellistena_pumila"	"Oedemera_lurida"	"Oxythyrea_funesta"	"Anthidium_sticticum"	"Psilothrix_sp1_M_PL_058"	"Unidentified_sp35_M_PL_058"	"Bombus_terrestris"	"Oedemera_flavipes"	"Myrabilis_quadripunctata"	"Lasioglossum_sp1_M_PL_058"	"Mordella_bipunctata"	"Halictus_gemmeus"	"Unidentified_sp38_M_PL_058"	"Criptocephalus_sp1_M_PL_058"	"Unidentified_sp43_M_PL_058"	"Xylocopa_sp1_M_PL_058"	"Halictus_pyrenaicus"	"Colletes_sp1_M_PL_058"	"Amegilla_femorata"	"Megachile_sp2_M_PL_058"	"Plagiolepsis_pigmaea"	"Anthidium_sp1_M_PL_058"	"Oedemera_nobilis"	"Halictus_sp1_M_PL_058"	"Osmia_sp1_M_PL_058"	"Oedemera_barbara"	"Camponotus_aethiops"	"Hylaeus_sp2_M_PL_058"	"Trichodes_apiarius"	"Nomada_sp1_M_PL_058"	"Polistes_gallicum"	"Unidentified_sp37_M_PL_058"	"Unidentified_sp41_M_PL_058"	"Conophorus_virescens"	"Scolia_sp1_M_PL_058"	"Unidentified_sp46_M_PL_058"	"Halyctus_sp1_M_PL_058"	"Hylaeus_nigritus"	"Sphaerophoria_sp1_M_PL_058"	"Unidentified_sp42_M_PL_058"	"Callophrys_rubi"	"Sphecodes_sp1_M_PL_058"	"Anthophora_sp1_M_PL_058"	"Ceratina_cucurbitina"	"Unidentified_sp39_M_PL_058"	"Unidentified_sp53_M_PL_058"	"Unidentified_sp61_M_PL_058"	"Unidentified_sp64_M_PL_058"	"Unidentified_sp40_M_PL_058"	"Unidentified_sp45_M_PL_058"	"Unidentified_sp49_M_PL_058"	"Unidentified_sp62_M_PL_058"	"Vanesa_atlantica"	"Zygaena_sp1_M_PL_058"	"Cerceris_sp1_M_PL_058"	"Eucera_sp1_M_PL_058"	"Helorus_coruscus"	"Hylaeus_variegatus"	"Lassiopogon_sp1_M_PL_058"	"Megachile_sp1_M_PL_058"	"Papilion_machaon"	"Pieris_rapae"	"Pyronia_tithonus"	"Stenopterus_rufus"	"Unidentified_sp36_M_PL_058"	"Unidentified_sp44_M_PL_058"	"Unidentified_sp47_M_PL_058"	"Unidentified_sp48_M_PL_058"	"Unidentified_sp50_M_PL_058"	"Unidentified_sp51_M_PL_058"	"Unidentified_sp52_M_PL_058"	"Unidentified_sp54_M_PL_058"	"Unidentified_sp55_M_PL_058"	"Unidentified_sp56_M_PL_058"	"Unidentified_sp57_M_PL_058"	"Unidentified_sp58_M_PL_058"	"Unidentified_sp59_M_PL_058"	"Unidentified_sp60_M_PL_058"	"Unidentified_sp63_M_PL_058"
"Daucus_carota_carota"	1.98948158665781	0.436538128436949	0.375582040050718	0.388319603011774	0.288050195696175	0.194657223379137	0.21239999156399	0.130925170174209	0.147880373947124	0.0769106855770522	0.113082438340258	0.0835644555744555	0.12926120602964	0.128061076263512	0.064999846439754	0.108015113680043	0.0543695610934123	0.0997981996722236	0.104879358795539	0.0509000633658257	0.0195292635709066	0.0145629989828446	0.0157785080744508	0.00733340774178053	0.00725368627704891	0.00746406392200793	0	0.00216525220207294	0.00361529016885782	0.00249125259587291	0.00219259452676622	0.0030952589246291	0.550268253267396	0.277381457891543	0.772426458128487	0.284792379381849	0.185787484198919	0.118149346950909	0.156947099542144	0.406785341536915	0.105100670258908	0.144611606754313	0.124825261182024	0.10974541355465	0.252112858057619	0.179056227420794	0.0546322970094446	0.0493154657386418	0.0331360884279135	0.0403254972358381	0.0406496874718859	0.0312758651410535	0.023580399522808	0.0246999736997127	0.0342519097728054	0.0304486428384467	0.0287735670931383	0.0263886974127271	0.0243621614085136	0.05535618553211	0.0309990648868743	0.0600348590114206	0.061875162944916	0.01983980658374	0.0182337432199629	0.0170041594970956	0.039219258544333	0.0136155060556322	0.0282662931643186	0.0128631037125302	0.0121259014122884	0.0176968646902118	0.0128205990633596	0.0106973756308045	0.00749535721721143	0.00979077088868547	0.00667464876909544	0.00660220645068237	0.00752080100170099	0.00629915912608165	0.0113272525017145	0.00547473440753822	0.0048892767037901	0.00391460839872568	0.0243609990202997	0.00586394500885453	0.00830964895904829	0.00501386733446732	0.0040826536229546	0.00256078663670944	0.00302482583073662	0.00251694345753939	0.00327214693066023	0.00231044417954487	0.00224999468445302	0.00224999468445303	0.00250693366723366	0.0121804995101499	0.00415482447952414	0.00195730419936284	0.00224999468445302	0.00293197250442726	0.00293197250442727	0.0121804995101499	0.00224999468445302	0.00256078663670944	0.0121804995101499	0	0.00182491146917941	0.0040826536229546	0.0121804995101499	0.00182491146917941	0.00256078663670944
"Sonchus_tenerrinus"	0.478888842389787	1.6404765420221	0.437259271790221	0.382013477737231	0.38390053725124	0.266185752017496	0.261905815084168	0.185349419532008	0.17894186863773	0.11221666515502	0.147010065033061	0.0843628472323099	0.103604082148475	0.0789968414067256	0.0754184608046735	0.0907839796395937	0.075652785975101	0.0774784379553749	0.0477503147635609	0.0413225448300869	0.0316620395770396	0.0194119262526984	0.0143261489696433	0.0102611937909259	0.00930067996331209	0.011470542970747	0	0.00340978115939451	0.00373671888924198	0.00236976820130268	0.00253223061047966	0.00515831294609375	0.917033412638888	0.384674587328467	0.314978151771446	0.372401284137165	0.236191220288268	0.165319233298251	0.254396343461159	0.134429212486243	0.119827158469793	0.149468755569679	0.111855152346543	0.14620172532691	0.0931741264068961	0.0939208042094339	0.0580113252107937	0.105490434068279	0.0446745799043304	0.0396706303804048	0.0748992653123478	0.0492523945245874	0.0321582111753165	0.0315960663330613	0.0378521167732834	0.0289638335714772	0.0352715084504228	0.0278828548664125	0.0281358956719962	0.0672166788677302	0.0214449333486162	0.0481367388170747	0.031794450802906	0.0464606237705788	0.0206743089952602	0.0303083334605256	0.0217233924983742	0.0159825384162593	0.0257759624510386	0.0176029426081061	0.0146684068778261	0.0149586935195908	0.0315506101135803	0.0149160977984224	0.0106018161080791	0.0202225588813622	0.00865115743609979	0.00819104700584133	0.00759265625090788	0.00857346243411345	0.00975983005222048	0.00748647427549206	0.0137416263236103	0.00544700059020728	0.00586394500885453	0.0220362520570133	0.00666026242383057	0.00506177083393858	0.00316957246181079	0.00298131321675151	0.00366017458577174	0.00335447071384579	0.00265644931050559	0.00327087210938838	0.00261063902785408	0.00261063902785408	0.00253088541696929	0.00293197250442727	0.00333013121191528	0.00272350029510364	0.00261063902785408	0.0110181260285066	0.0110181260285066	0.00293197250442726	0.00261063902785408	0.00298131321675151	0.00293197250442727	0	0.00249549142516402	0.00316957246181079	0.00293197250442727	0.00249549142516402	0.00298131321675151
"Carpobrotus_sp1_M_PL_058"	0.418261817329209	0.443884412271891	1.64386615648486	0.414104742928107	0.394538337008767	0.290254653697905	0.308855807310393	0.189324795221041	0.150989004463862	0.104819417584444	0.147755108959453	0.121063128929697	0.0814882724777443	0.0947618940791263	0.0741423163270344	0.067562816961478	0.0720193077161399	0.0605178281147433	0.055473536693452	0.035870069297007	0.0197145981581344	0.016780625428091	0.012938015388409	0.0128990535454032	0.00652871775579954	0.00928932848051053	0	0.00201964368161634	0.00335567842239989	0.00244930307077675	0.00464531181316102	0.00298419513618999	0.53052357976711	0.380165278151752	0.35847543692682	0.478093190797792	0.401065926530803	0.207818084898163	0.358508192291354	0.127518250384956	0.233327760469186	0.134227136895996	0.0967474594698203	0.0879500162050074	0.0779029349091964	0.0661647016907793	0.129608186571896	0.0803334719289788	0.0457041641859138	0.0430031848425341	0.041404565952171	0.0291726309566805	0.0342653035917825	0.041216931269048	0.0573371064230117	0.0299359264206048	0.0541383703451713	0.0369373062106727	0.0516145757017891	0.0252081918949562	0.0226289395632254	0.0226345085593048	0.0206989153021051	0.0206946496935587	0.0181090375192108	0.0216886926154113	0.0380703398101342	0.0168436212804304	0.0161403806536919	0.0172656250355492	0.0401534837204311	0.0133044825440085	0.0154779565975392	0.0150102934398565	0.0106832456360579	0.0125972953195944	0.00853068621177835	0.00648369544941553	0.0108956816036727	0.00876125481841143	0.00777557628361845	0.00816341213525358	0.00557400829453254	0.00518539015556207	0.00512157327341889	0.00596262643350301	0.00523853180214071	0.00726378773578181	0.00247572933196677	0.0112081783396695	0.00308841145494263	0.00344742236221253	0.00230593302623616	0.00334102579801837	0.00256646479593581	0.00256646479593581	0.00363189386789091	0.00256078663670944	0.00261926590107035	0.00259269507778104	0.00256646479593581	0.0029813132167515	0.0029813132167515	0.00256078663670944	0.00256646479593581	0.0112081783396695	0.00256078663670944	0	0.00272113737841786	0.00247572933196677	0.00256078663670944	0.00272113737841786	0.0112081783396695
"Opuntia_stricta"	0.439099858790237	0.393767738590685	0.420475585127001	1.87174745250362	0.281470670502963	0.335914998612159	0.194962950370821	0.149616127729312	0.125189492440187	0.143451259823171	0.0844141592535444	0.103937838651634	0.0755273522298222	0.0679177478127664	0.126712783521107	0.0838119772137369	0.0894664552559027	0.062209910387251	0.0464868612789992	0.0786432184362491	0.0185338443939634	0.0139842793714253	0.009840671890673	0.0120345509872788	0.00945526077203391	0.00724645182840592	0	0.00205249007446162	0.0027952433125527	0.00743556315288356	0.00253552432857134	0.00241957609342701	0.430146861053691	0.69165970033561	0.30684990356873	0.244523491652503	0.254870404295122	0.19388998812838	0.141272209051609	0.16231100392033	0.298648468633474	0.111809732502108	0.315976507906909	0.113987995058008	0.0904034863579864	0.0672348571379531	0.0492730509545092	0.0433234338654622	0.0453393146325771	0.194373773913837	0.0885288588704348	0.0296470788533344	0.0372292931605669	0.0389772163525163	0.0296026600863058	0.0908791052019103	0.0288684619307917	0.0321339712655499	0.0281724925396815	0.023716307800404	0.0933961276421798	0.0211470444663433	0.0233465684180259	0.0189460667507057	0.0201470068643287	0.0162027206161804	0.0183362669643495	0.0212931093569287	0.0372840407223168	0.017802074478261	0.0141534928932868	0.0334340698405699	0.0137946038010442	0.0158027819065166	0.0134709692151365	0.010712816725427	0.00885910038752726	0.0100593682004894	0.00935440547864708	0.00882944796190698	0.00824861353479048	0.00944760933596695	0.00586550108123948	0.00644158477842499	0.00537673296477841	0.00528941738405397	0.00485532978620286	0.00623627031909805	0.00254495087947845	0.00286687898950228	0.00256069416354929	0.0024594524607055	0.00505563547090173	0.00264028460698786	0.0043862117372691	0.0043862117372691	0.00311813515954902	0.0026883664823892	0.00242766489310143	0.0032207923892125	0.0043862117372691	0.00264470869202699	0.00264470869202699	0.0026883664823892	0.0043862117372691	0.00286687898950228	0.0026883664823892	0	0.00314920311198899	0.00254495087947845	0.0026883664823892	0.00314920311198899	0.00286687898950228
"Cistus_monspeliensis"	0.411100764731434	0.499443417394817	0.505621946457837	0.355254244324128	1.53132330914267	0.304278870820376	0.284541009774508	0.19610872302393	0.165376530362895	0.124422743457596	0.116739185303107	0.10492934936481	0.0839649649762021	0.0883624042413431	0.0725628512086005	0.067075219218818	0.0904029512124037	0.0658848866944291	0.0551801122392337	0.0377293987067816	0.0205250530992832	0.0204907793377127	0.0155466227144237	0.0121400082117574	0.00897698540413586	0.0108927085033899	0	0.00214439906561653	0.00296639118449792	0.00225780657537252	0.00292973903733215	0.00398451894739852	0.708358923981959	0.348309698881171	0.329449284062845	0.654518981164384	0.378879136859214	0.195589021189424	0.190676864309012	0.116379362967345	0.116973916830262	0.118655647379917	0.0998746974434027	0.141273201887406	0.0684020572015233	0.0660026801291269	0.0746922485827643	0.056067971167392	0.10730291804303	0.0368917869105825	0.0516584532573129	0.0309746531700166	0.0459305872651994	0.0354090474338338	0.0704536986810596	0.0275954136989975	0.0377617724483762	0.0290328363493836	0.0325526559703573	0.0270220578160822	0.0197331106824779	0.0335116809059513	0.021044034258573	0.0219466560759539	0.0216764191642382	0.0214443430443181	0.0215383273239508	0.0170031354371687	0.0156197348765511	0.0397790148430988	0.0167029213471136	0.0130083604342812	0.0365804998826442	0.0163004877768653	0.0119263660007619	0.0329680749962995	0.00908793058530489	0.00789798224585615	0.00944364144283289	0.0194876155918439	0.00832740589450023	0.00855784324182307	0.00660897695749232	0.00650901248729307	0.00503388691507879	0.00670894142769157	0.00539774774847013	0.00629576096188859	0.00269529081931755	0.00344742236221253	0.00338270175742285	0.0133804949342564	0.00242546134543596	0.00346074217101053	0.00251179100337463	0.00251179100337463	0.00314788048094429	0.00251694345753939	0.00269887387423507	0.00325450624364653	0.00251179100337463	0.00335447071384579	0.00335447071384579	0.00251694345753939	0.00251179100337463	0.00344742236221253	0.00251694345753939	0	0.00285261441394103	0.00269529081931756	0.00251694345753939	0.00285261441394103	0.00344742236221253
"Lavandula_stoechas"	0.298068873299304	0.371550945524421	0.39910014883462	0.454884893953965	0.326465871817695	1.83008928119068	0.208445978140055	0.212456527354249	0.11803699985898	0.210660345336704	0.0779500501498575	0.0846706917325222	0.0592943370550329	0.059847582171654	0.120645996050368	0.0625267913974508	0.110580057871466	0.0481752542286469	0.0337507554869697	0.0560131411554886	0.019042746726015	0.0210038502968969	0.00884172524522006	0.0403342970777045	0.00982885149762232	0.00764161323688864	0	0.0020678769838973	0.00210069895050073	0.00396528848395222	0.00251403643335207	0.00260238719466041	0.462646612384074	0.677658582619219	0.219007005760605	0.254055832194893	0.220025574180634	0.649830341807462	0.136347482415284	0.0925810355365236	0.119054719959677	0.0840279580200292	0.109249633700125	0.126158014170816	0.0529981925378783	0.0505401951652192	0.0488258281227244	0.0406964586252258	0.0963990715286688	0.0472380466798348	0.0380747397016513	0.0298693342118499	0.153212209692352	0.151308793175322	0.0307154238091693	0.0484646370260827	0.0305891752271038	0.0718219390194753	0.0279337381483563	0.0198580809386987	0.0238693332531023	0.0176387345661507	0.0181931152025879	0.0193598150507219	0.0221576240141743	0.0177629193728542	0.0169763612864678	0.0618181952999193	0.0151207380989379	0.0216287571613732	0.0278903810686909	0.0121459073389349	0.0159627203116277	0.0221186406581907	0.0448471912891605	0.0253578072642087	0.036728567201259	0.0100735184541631	0.00762036225592699	0.0239905835084765	0.00649131716079097	0.0514712610334879	0.00647637350853681	0.00796176416674559	0.00364982293835882	0.00499098285032804	0.00381177881068069	0.00508024150395133	0.00197080585480828	0.00272113737841786	0.00241439317893368	0.00285261441394102	0.00360084478856713	0.00374923283566322	0.00417620755558967	0.00417620755558968	0.00254012075197566	0.00182491146917941	0.00190588940534034	0.00398088208337279	0.00417620755558967	0.00249549142516402	0.00249549142516402	0.00182491146917941	0.00417620755558968	0.00272113737841786	0.00182491146917941	0	0.0171570870111626	0.00197080585480828	0.00182491146917941	0.0171570870111626	0.00272113737841786
"Cistus_salvifolius"	0.427709572053515	0.480758619469568	0.558478994040711	0.347194295180915	0.401475671325676	0.274120738375963	1.38148519087269	0.205599276294205	0.161804612045722	0.11386647613879	0.127059361223067	0.113294801756471	0.0866124329752494	0.10210938938011	0.0695458025930355	0.0697251779827553	0.0678515699911666	0.0684290940636247	0.0545126074343798	0.0378496097448971	0.0380833008371876	0.0160969208886511	0.0131193958290918	0.0102992887472185	0.00640307801780851	0.0125982751683239	0	0.0030317818546891	0.00313760197446558	0.00224014988791636	0.00445587680027243	0.00420893178870976	0.748254540215069	0.340636486815737	0.352960348439871	0.367854151170913	0.437415138736538	0.165932985371854	0.285346900098289	0.147249062416504	0.120988957267838	0.125504078978623	0.0885925877028173	0.0884519036103776	0.0707004816197897	0.0685534394370144	0.163798262207057	0.0575428883208693	0.0595838963675966	0.0360547921918642	0.0408812329030321	0.0437924045677315	0.0467924282342117	0.0328709349416092	0.0971163731187409	0.0273796097411999	0.0930182281382302	0.0290853125382681	0.0495097422252492	0.0267847401708986	0.0194441997225173	0.0236694873856805	0.0214203290767287	0.0221865143009441	0.0191488526889763	0.0655698861003039	0.0233789970534199	0.0295821988723937	0.0156751242757285	0.0167867057717981	0.0310253250938292	0.0131900207452517	0.0163206932013549	0.0292002174357881	0.0108330876514888	0.0128149374177523	0.00844940363639361	0.00624920151582864	0.0101965321580824	0.00852057828849168	0.00797207687630402	0.00770964576682394	0.00567163232208955	0.004885313039364	0.00523726006596141	0.0064579516048151	0.00556794211983746	0.00679768810538826	0.00279937202987556	0.00380781132300485	0.00330963979184431	0.00350803984653503	0.00243318919788625	0.00362822252283891	0.00240735470514354	0.00240735470514354	0.00339884405269413	0.0026186300329807	0.00278397105991873	0.002442656519682	0.00240735470514354	0.00322897580240755	0.00322897580240755	0.0026186300329807	0.00240735470514354	0.00380781132300485	0.0026186300329807	0	0.00256988192227465	0.00279937202987556	0.0026186300329807	0.00256988192227465	0.00380781132300485
"Cistus_albidus"	0.377372549325662	0.486996514064493	0.490017117042695	0.38137444323158	0.39606271512676	0.39991816913741	0.294289160185823	1.25347826753465	0.159847592494166	0.136300495607063	0.113395628858821	0.12014897905661	0.0826718676553019	0.0749104433223912	0.0782259248710674	0.0692318904485017	0.079987944963712	0.0657441448545555	0.0454025351837253	0.0384541738349777	0.0290482835143565	0.0200439030029053	0.0133095433053446	0.0224885554751164	0.00686266724310101	0.00814772398635357	0	0.00260376046157017	0.00311820391731555	0.00247226920771832	0.00675426604388048	0.00447816177921129	0.796117649637563	0.431193177160428	0.280263391269853	0.423833851836725	0.354902633439032	0.362315615987986	0.195787986219632	0.108773569149083	0.138583703594868	0.124728156692622	0.0934928525048121	0.0922471583266979	0.0645557756974735	0.063545973650143	0.0633656676369705	0.0544653845858206	0.0519782440929042	0.0396042691048179	0.0420468312390642	0.0376098733337914	0.0438978521595084	0.0608067132554662	0.0392075930109571	0.0302166236498905	0.0755790401944334	0.0319638463392499	0.0750474004875608	0.0259430031173541	0.0207924364284599	0.0225151352173551	0.0204023505586156	0.0211584429695979	0.0193416476678715	0.0420854011019762	0.0390178474828438	0.0200557955383833	0.0158465816152011	0.0184397484167956	0.0174005327525572	0.0133169456429442	0.0168707409509744	0.0359709644145684	0.0143134904516796	0.0139415892870727	0.010768075517798	0.00682542082216678	0.0108134081150949	0.0100895410253674	0.00797934335599466	0.0112476985069897	0.00615043812808201	0.00575913203738727	0.00462088835908974	0.00654174421877676	0.00531462006355512	0.00720893874339661	0.00268953319859545	0.00334102579801837	0.00326960984647159	0.00346074217101052	0.00247205403224857	0.0221202047211998	0.00270782047630618	0.00270782047630618	0.00360446937169831	0.00231044417954487	0.00265731003177756	0.00287956601869363	0.00270782047630618	0.00327087210938838	0.00327087210938838	0.00231044417954487	0.00270782047630618	0.00334102579801837	0.00231044417954487	0	0.00374923283566322	0.00268953319859545	0.00231044417954487	0.00374923283566322	0.00334102579801837
"Urospermum_picrioides"	0.494054885686981	0.544959327214904	0.452967013391586	0.369878045846008	0.387131423349504	0.257535272419593	0.268448560894039	0.185277891300056	1.23205399882593	0.0939587517447665	0.14481946679855	0.0971015805245473	0.11197422578655	0.096095556445979	0.0700078132204233	0.0886624955943479	0.0628081991306764	0.0812914690600961	0.0635111196538558	0.0401476658869212	0.0404981420084044	0.0194607077366472	0.0158544845266935	0.00951955573170006	0.00768567898286264	0.00816482419680593	0	0.00486861216493485	0.00472382744971792	0.00233917012852136	0.00271056418409756	0.00464756485114266	0.82623375131425	0.30366400831828	0.468405953764642	0.443324928813169	0.24791633615508	0.153370620121834	0.204760539580308	0.133232263599584	0.112875474383344	0.188953097988717	0.116367165247947	0.115494204020264	0.0800271460530562	0.0813281824728184	0.061236625878495	0.125996877814173	0.042668252428366	0.0384104124532393	0.109622034323971	0.0703243979379478	0.0307054245679749	0.030515183280033	0.0386657039009868	0.0285898571263721	0.0792698582288211	0.049810672177937	0.0301173798233062	0.0309745219642077	0.0209496849755816	0.0264625288376845	0.0247002352287347	0.0228042461254519	0.0181449481296852	0.0249583322094571	0.0226559255381163	0.0155570880877972	0.0181900884264	0.0158097841896631	0.0149892673356059	0.0153716800660637	0.0164347214800083	0.0136261560191734	0.00952672394510569	0.0128399712795511	0.0300298908793068	0.00703475477042454	0.00873914224720925	0.00805819010506088	0.00995095870129908	0.00724317953680104	0.00592126975447609	0.0045221903374087	0.00604965166147324	0.00732034917154348	0.00719834308627823	0.00582609483147283	0.00332556009791302	0.00308841145494263	0.0252011045214395	0.00338270175742285	0.00258092137844493	0.00326960984647159	0.00242334738070696	0.00242334738070696	0.00291304741573642	0.00302482583073662	0.00359917154313912	0.00226109516870435	0.00242334738070696	0.00366017458577174	0.00366017458577174	0.00302482583073662	0.00242334738070696	0.00308841145494263	0.00302482583073662	0	0.00241439317893368	0.00332556009791302	0.00302482583073662	0.00241439317893368	0.00308841145494263
"Rosmarinus_officinalis"	0.314051966106297	0.417695364743687	0.384337864476294	0.51801843825034	0.355987293781456	0.561760920897878	0.230895909948102	0.193092368776673	0.114838474354715	1.30801364828865	0.0844210404971661	0.0867640469092878	0.0617185381691893	0.0586306080833312	0.136152001508974	0.0743196866626172	0.105885743985828	0.0504751117558864	0.0352099631006862	0.0415586751964311	0.0445178857567011	0.0163458401532331	0.00936087295984149	0.0213448294479871	0.0101029916978557	0.0118402753529553	0	0.005490683977785	0.00217998397904714	0.0029870111904013	0.00247909780989594	0.00268075691764868	0.476579007581988	0.900537511872651	0.227570497650926	0.26223384156985	0.242390901547416	0.343888918884237	0.141002716809501	0.096219069848833	0.126461905717602	0.0871993591618855	0.11606130926169	0.121271411586504	0.0568466406588703	0.0552369649588242	0.0500896485747321	0.0429142354799217	0.172823918049615	0.0537942224336892	0.04198605768055	0.0793098796791167	0.113489981971683	0.054643582800389	0.0335704489563842	0.0365079145493492	0.0307435022679713	0.0375028391064294	0.027545531221066	0.0217791947180947	0.0270267376084812	0.0192178870307716	0.0199498387402906	0.0495788570209792	0.022929411610782	0.0236564918808016	0.0167582131986853	0.0260307708218807	0.0172517641991688	0.0214686843068391	0.0159746268557206	0.0132861550175329	0.0445323116378471	0.104355197915295	0.0759336996812678	0.0142930624351729	0.0128819860604544	0.010774748917101	0.0078087642218359	0.0121889640033473	0.00745721385567277	0.0157995259002528	0.00661730341236532	0.00762377356697963	0.00384553427885261	0.00561083325775101	0.00396762031087646	0.00520584281455726	0.00206489093546808	0.00262048543961109	0.00234896879361916	0.0031105685864399	0.00267162911977057	0.00340751239017657	0.00471295389838755	0.00471295389838756	0.00260292140727863	0.0019227671394263	0.00198381015543823	0.00381188678348981	0.00471295389838755	0.00280541662887551	0.00280541662887551	0.0019227671394263	0.00471295389838755	0.00262048543961109	0.0019227671394263	0	0.00526650863341761	0.00206489093546808	0.0019227671394263	0.00526650863341761	0.00262048543961109
