"Sorex_araneus"	"Neomys_fodiens"	"Microtus_oeconomus"	"Microtus_arvalis"	"Clethrionomys_glareolus"	"Clethrionomys_rutilus"	"Sorex_minutus"	"Apodemus_speciosus"	"Apodemus_agrarius"	"Sicista_subtilis"	"Arvicola_terrestris"	"Sorex_arcticus"	"Sorex_daphaenodon"	"Micromys_minutus"	"Talpa_europaea"	"Microtus_gregalis"	"Microtus_agrestis"	"Cricetus_cricetus"	"Sorex_caecutiens"	"Clethrionomys_rufocanus"	"Sorex_isodon"	"Tamias_sibiricus"	"Sorex_minutissimus"	"Neopsylla_mana"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Amalaraeus_penicilliger"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Ceratophyllus_indages"
"Sorex_araneus"	2.51637796946967	0.402150944431168	0.250766315785478	0.256453095241598	0.251862662152939	0.204074748122658	0.22824279829829	0.159722011640761	0.145655029416099	0.136365610918921	0.100056595531955	0.151040136522541	0.134175340354103	0.0770612035449277	0.083106129132658	0.057146773195216	0.0379416124064387	0.0222488881969885	0.0200351244944855	0.0122242357147971	0.012866215835817	0	0.00358445432933427	2.79053925683497	0.764683590257977	0.380355636909374	0.227679570736465	0.261240611817478	0.161563853631515	0.0817061435346297	0.0690734415407486	0
"Neomys_fodiens"	1.41320840359427	1.40563102558596	0.280301439772826	0.291159770018409	0.265393952034443	0.219659143128258	0.216432263864076	0.16996456881386	0.157854768029325	0.13183150385283	0.108947064623896	0.138366425668038	0.123307010287145	0.0769612012517029	0.0866612467764404	0.0654526542161838	0.0417798176354622	0.0208930173969233	0.0209313331477759	0.0121640844058042	0.0115830681186484	0	0.00467413251456374	2.51223877417796	0.997148269773598	0.406994619899751	0.248498818163475	0.276721006649161	0.13867907489648	0.0866181650711107	0.0699433766316208	0
"Microtus_oeconomus"	1.06833320834635	0.339817498902673	1.42401601070746	0.374287357778016	0.334630421123197	0.293005301398808	0.169201648138416	0.201749823475796	0.179529997408114	0.122219984678999	0.186159049718323	0.0960152922509944	0.0872492613023905	0.0894967762120238	0.0836064844843434	0.0858783917104741	0.0563067489960654	0.027102759859957	0.0177949245304928	0.014001381023353	0.00771622085068816	0	0.00503935183990234	1.67356256672703	1.07506172584583	0.833402713210982	0.489959949256491	0.268742153840426	0.210975939751848	0.100680948551092	0.0844561080794552	0
"Microtus_arvalis"	1.1077348975019	0.357883883980962	0.379485793302711	1.37817921460282	0.321971616352188	0.279085667228719	0.174935711206593	0.213787787831559	0.187281724553489	0.126463658561799	0.15835122653631	0.101093985751269	0.0909818012290607	0.0983147831075047	0.085220342443891	0.0816810835235754	0.0516351372019507	0.0235080362749601	0.0191318037849319	0.0127922131591064	0.00814324941814262	0	0.00549427718339465	1.76618031824604	1.17211246579086	0.671470637467987	0.399380943353836	0.265500678232734	0.171904881773956	0.141426072045862	0.148866108351881	0
"Clethrionomys_glareolus"	1.177884029016	0.353193454963132	0.367338657774336	0.348600847779812	1.31384527511772	0.270037674498725	0.182368638940938	0.200874478610301	0.178933867905499	0.127777895024941	0.156364803742619	0.109559552314419	0.0996968996497328	0.0959920852034468	0.0822708162723103	0.0770237084446865	0.0507679659526726	0.0253887340380399	0.0181746987533829	0.0135022864943821	0.00894834972611031	0	0.00461317451363627	1.94079762948526	0.984143896242405	0.678891004156285	0.398056677842148	0.287121913635088	0.205048083023857	0.119366739041461	0.123416161836657	0
"Clethrionomys_rutilus"	1.13334369046691	0.347139895836622	0.381953339323446	0.358824429294067	0.320669738467236	1.27931344738984	0.176295982308605	0.203680555001796	0.183948549561908	0.124913333241863	0.169606286915971	0.104637030578911	0.0963229919360647	0.097649997510103	0.082263824771621	0.0795423149751662	0.0528434944791058	0.0254509785599005	0.0178405081923926	0.0137706096655257	0.00845328432719018	0	0.0046936119326012	1.83342344518614	1.00130387895492	0.699717398219125	0.453621137812622	0.306636160969983	0.192595556056826	0.12475774827282	0.124786779790723	0
"Sorex_minutus"	1.49438968991091	0.40324748109412	0.260036217139039	0.265165709618415	0.255316094517313	0.207843684405935	1.22698139134231	0.158489506983392	0.146617719347254	0.134833620886973	0.101484906153973	0.148724896552538	0.131690477261518	0.0771006527069156	0.0832711806360521	0.0583334944955865	0.0391587679416746	0.0214250508804619	0.0202603295820462	0.012329851199438	0.0126540145799214	0	0.00380315750106242	2.74451516222295	0.811340266893316	0.419732916285598	0.224308982186425	0.252437726669826	0.135644007726345	0.081906990869891	0.0669560524088117	0
"Apodemus_speciosus"	1.14192058897188	0.345789984828198	0.33856866928122	0.353855648824649	0.307083973047932	0.262209450117254	0.173063254751979	1.28114612728268	0.208360460237549	0.155135256587222	0.140000971803542	0.103909466464122	0.0932910412362278	0.0838321501198197	0.0836918497147187	0.0769495353835759	0.0448197455542033	0.0263573689653681	0.018293168482134	0.0114929717663676	0.00847925415027935	0	0.00490695716592732	1.83905601126059	1.04681752873116	0.520829978379045	0.349571481348735	0.252575897692398	0.296291386986418	0.317441558616895	0.11425826224792	0
"Apodemus_agrarius"	1.16150549098479	0.358208896681931	0.336043328481854	0.345750876098749	0.30510518501835	0.264131250652996	0.178572863307553	0.23240205180342	1.2211625270544	0.135730276782716	0.128483890558035	0.109134530883212	0.107076274258788	0.104520884614198	0.0784548641451206	0.0744522352756717	0.0536865022458654	0.0222435575429001	0.0179437136123712	0.0153208754291614	0.00851192499716038	0	0.00471589430760542	1.84614195493967	1.00605745228916	0.574809830353397	0.300504734373267	0.4754473819312	0.187007906747977	0.225901312265464	0.120971532363027	0
"Sicista_subtilis"	1.36805499986402	0.376357680354048	0.287808351018287	0.29372204569192	0.274104194166406	0.225649892307882	0.206599902971975	0.217689795533682	0.170757444984707	1.14941812337611	0.111243876838818	0.131998009645936	0.116389119862945	0.0755487773983219	0.0826048855415287	0.0644707813501802	0.0399822276687569	0.0245348167301203	0.0192404311484625	0.0117785018487174	0.0111676417195887	0	0.0040363947144369	2.4221374040708	0.861097539079872	0.47446850660763	0.245240499649859	0.225551542928437	0.234864779495139	0.201304671427572	0.0721771620038506	0
"Arvicola_terrestris"	1.02024922001436	0.316125089154584	0.445561004243856	0.373812731495552	0.340926539307678	0.311408264501456	0.158050263682417	0.199673517162428	0.164290876451258	0.11306754695093	1.26363459532429	0.0916513128583881	0.0823146621644932	0.0805202389066565	0.0872083955724398	0.0895143021433792	0.0546137487427848	0.0302681290778119	0.0161607883819658	0.012288478639223	0.00747559153981847	0	0.00434259842107368	1.62137274285841	0.92642099649572	0.719468171223503	0.87704692385355	0.223773219414087	0.187951245278415	0.0981381413937984	0.0826706647456794	0
"Sorex_arcticus"	1.56578274861701	0.408180955720713	0.233637211144086	0.242625565803046	0.242857007630295	0.195322457080634	0.235481086208185	0.150668726372977	0.141874890148175	0.136397943300801	0.0931788347393612	1.15774201131829	0.140299232671045	0.0765280392417689	0.0821383827696312	0.0532456131234144	0.0367147461633018	0.0212255631345669	0.0201146983835008	0.0123421050328102	0.0134854538829638	0	0.00331462225026848	2.92484510883837	0.707119413390609	0.351575207859429	0.209631989893125	0.268296357886883	0.132583326189235	0.0785814735353939	0.0642092276701107	0
"Sorex_daphaenodon"	1.54550114259726	0.404172978163419	0.235896150928685	0.242618136610829	0.245549771359527	0.199781020311838	0.231677691478597	0.150302233102811	0.154665729484917	0.133631952435234	0.0929850813339645	0.155888036301161	1.14275364770685	0.0836866849458929	0.0799045836165786	0.0536793054663639	0.0399721453058701	0.0210111223355151	0.0194957122567546	0.0136690006477693	0.0131358244372647	0	0.00317994390974495	2.84901436683787	0.678388034078922	0.357536376809735	0.210998214150686	0.362025483777389	0.132532894757217	0.0798661141208098	0.0664806207305356	0
"Micromys_minutus"	1.19830171512363	0.340553315538786	0.326663233173887	0.353933219187017	0.319173683301461	0.273419993028288	0.183114050178925	0.182334926510608	0.203815724997686	0.117100604967399	0.122793364332651	0.114792058862653	0.112977024676955	1.15741259357692	0.0698806193820406	0.0656639886574523	0.0540741777514377	0.0217506304760652	0.0161662482550621	0.0165902971778256	0.00912660290514384	0	0.00351982267495912	1.97945876342675	0.75089550399128	0.691868027617142	0.271112474139705	0.479508482778642	0.143736341371892	0.0975977119573309	0.322664799980414	0
"Talpa_europaea"	1.32543621334649	0.393308735369999	0.312988377813183	0.314659725946674	0.280564578569674	0.236244830113373	0.202840055395512	0.186697203209757	0.156909728290241	0.131320587271148	0.136402875126124	0.12636674272251	0.110637115776801	0.0716724301354263	1.09053549122531	0.0733411994912988	0.0422112004791538	0.0234893617382996	0.0208176047435933	0.0110235446831367	0.0105629818346684	0	0.00512731145446244	2.29099339347475	1.09382644361865	0.417794965684786	0.35797602750915	0.222425592339491	0.190753528739107	0.0913350914450009	0.0717370624522181	0
"Microtus_gregalis"	1.11079040398201	0.362034993633267	0.391820162179038	0.36756487585609	0.320129788223229	0.278398102413082	0.173177561783773	0.209206549324097	0.18147732348445	0.124912138865974	0.170636638460817	0.0998355246064021	0.0905838279744891	0.0820799858218153	0.0893845868800204	1.08693530728675	0.0523131093484508	0.0261153034113294	0.0194198233279783	0.0126492331280888	0.00796548616340135	0	0.00572716858228847	1.72762544343994	1.22179596422154	0.625086814466371	0.454368212157908	0.285952955176723	0.238653269723884	0.101746225290851	0.0816132207859426	0
"Microtus_agrestis"	1.12379442460976	0.352144177213182	0.39146596921074	0.354069512241948	0.321530451033593	0.281831970555231	0.177146807355194	0.185681803010271	0.199407008341786	0.118042767402997	0.15863993682428	0.104899274752291	0.102785516500809	0.102998433812262	0.0783922294612857	0.0797152142452583	1.06004828127806	0.0235454683206167	0.0175233966310397	0.0166489431420729	0.00816922095730039	0	0.00467708783686965	1.77181325651671	0.997778738532192	0.787680200015213	0.389915971905988	0.45664074438108	0.149315420824748	0.0980983279790081	0.0855994451082228	0
"Cricetus_cricetus"	1.25807349622971	0.336187643568675	0.359727539959429	0.307741565781296	0.30697287518721	0.25913723624626	0.185034530331262	0.208462827271547	0.15772704439511	0.138287148842496	0.167850533976957	0.115775798915819	0.103145509647074	0.0790932017311463	0.0832804643448802	0.0759717917420491	0.0449504395211773	1.03334109082164	0.0167931124032424	0.0123351701291198	0.0097446349782334	0	0.00352423871250448	2.11350305305684	0.751837592000957	0.616071233079361	0.459763052786906	0.223040176921092	0.399907900972182	0.0972439084084433	0.0754751880373726	0
"Sorex_caecutiens"	1.38464971506333	0.411649551906259	0.288673220161328	0.306108860558911	0.268581659355547	0.222015213060885	0.213859034477154	0.176833961993962	0.15551218464055	0.132545192356075	0.109534232366657	0.134097989223338	0.116974273540528	0.0718499922447204	0.090209620555571	0.0690482607217006	0.040887925472426	0.0205249151595185	1.02189319697302	0.0111391731451532	0.0112462465473945	0	0.00532347521281224	2.43918591783489	1.13567471206661	0.397055906008608	0.242954880888579	0.22327053211602	0.140246261545941	0.0884526798870414	0.0700012149154687	0
"Clethrionomys_rufocanus"	1.26724576910064	0.358840489971225	0.340700271568256	0.307013115818554	0.299300683958804	0.257051380423147	0.195222643991101	0.166648090612331	0.199171380579098	0.12171118577008	0.124932866165434	0.123421050328102	0.123021005829923	0.110601981185504	0.0716530404403887	0.0674625766831402	0.0582713009972553	0.0226144785700529	0.0167087597177298	1.01832252165778	0.00977784301886752	0	0.00346545834943115	2.12070550809216	0.739297781211979	0.747662585564825	0.266173522332007	0.546488493986764	0.142337426789316	0.0918895047341975	0.0822872825519135	0
"Sorex_isodon"	1.60055724997563	0.410040611400153	0.225313648840094	0.234525583242507	0.238026102714534	0.18935356892906	0.240426277018506	0.147539022214861	0.132786029955702	0.1384787573229	0.0912022167857853	0.161825446595566	0.141866903922459	0.0730128232411507	0.0823912583104138	0.0509791114457686	0.0343107280206616	0.0214381969521135	0.0202432437853101	0.011733411622641	1.01397216109674	0	0.00313554134428705	3.03040649564762	0.668915486781238	0.342344659975315	0.204593151575531	0.220199944175852	0.131634050370603	0.0765833345159022	0.0621649822210975	0
"Tamias_sibiricus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	4.73684210526316
"Sorex_minutissimus"	1.11476529642296	0.413660727538891	0.367872684312871	0.395587957204415	0.306776105156812	0.262842268225667	0.180649981300465	0.213452636717838	0.183919877996611	0.125128236147544	0.132449251842747	0.0994386675080544	0.0858584855631136	0.0703964534991825	0.0999825733620175	0.0916346973166156	0.0491094222871313	0.0193833129187747	0.0239556384576551	0.0103963750482935	0.00783885336071763	0	1.00805839254847	1.70016019556898	1.71912374367333	0.465444963550224	0.290907042529889	0.22710876704123	0.151011525515113	0.103289361600965	0.0797965057834327	0
"Neopsylla_mana"	1.77839694441737	0.455600679333503	0.250348498711216	0.260583981380564	0.264473447460594	0.210392854365622	0.26714030779834	0.163932246905401	0.147540033284113	0.153865285914334	0.10133579642865	0.179806051772851	0.157629893247177	0.0811253591568341	0.0915458425671264	0.0566434571619652	0.0381230311340685	0.0238202188356817	0.022492493094789	0.0130371240251567	0.0155246234408177	0	0.00348393482698561	3.36711832849736	0.743239429756931	0.380382955528128	0.227325723972813	0.244666604639836	0.146260055967337	0.085092593906558	0.0690722024678861	0
"Ctenophthalmus_assimilis"	1.23862810713662	0.459623030598768	0.408747427014301	0.439542174671572	0.340862339063125	0.292046964695186	0.200722201444961	0.237169596353154	0.204355419996235	0.139031373497271	0.14716583538083	0.110487408342283	0.0953983172923484	0.0782182816657583	0.111091748180019	0.101816330351795	0.0545660247634793	0.0215370143541941	0.0266173760640612	0.0115515278314372	0.00870983706746403	0	0.00895376949829858	1.88906688396553	1.91013749297036	0.51716107061136	0.323230047255433	0.252343074490255	0.167790583905681	0.114765957334406	0.0886627842038141	0
"Megabothris_rectangulatus"	1.08027948017183	0.328940857179251	0.555601808807321	0.441514939704978	0.412294536770712	0.357846340641744	0.182075922589643	0.206905059904004	0.204726788892991	0.134324417395767	0.200399810249469	0.0963219747560079	0.088159654555825	0.126368589519113	0.07440184320414	0.0913368861320724	0.0755309780836505	0.0309442171866346	0.0163173660003537	0.0204839064538308	0.0078160881272903	0	0.00425063893653172	1.69522266938563	0.906802973126767	1.61750483123502	0.384555657180742	0.26860355699802	0.175196644463444	0.111492314264069	0.103779248083154	0
"Amalaraeus_penicilliger"	1.04129921322118	0.323413903050993	0.525986416113586	0.422873940021709	0.389276015830924	0.373570348786865	0.156686421380223	0.223622932921617	0.172348303537609	0.111800816016847	0.393381340846078	0.0924847014234373	0.0837787026774782	0.0797389629822663	0.102654890241594	0.106910167566567	0.0602076133090128	0.0371867175048233	0.0160778965293913	0.0117429495146474	0.00752180704321807	0	0.00427804474308661	1.63139637204019	0.91264954519181	0.619247712666048	1.47926479677636	0.240943231625661	0.180584999434449	0.107966303563202	0.0911049334391273	0
"Palaeopsylla_soricis"	1.36547613907959	0.411593430057996	0.329717264375649	0.321278131642972	0.32090096229804	0.288598739736455	0.201525916249021	0.184656328565031	0.311637779753223	0.117514249256833	0.114707280539994	0.135275474564815	0.164280471630076	0.161179321942401	0.0728957823633627	0.0768949123164298	0.0805836607731319	0.0206171592111934	0.0168860066306234	0.0275540417136184	0.00925209849478371	0	0.00381695406791983	2.0066773624242	0.814283534489564	0.494320831786273	0.27536369328647	1.30835815165136	0.153001388866941	0.109713440943365	0.101439491288672	0
"Hystrichopsylla_talpae"	1.33990289278403	0.327282616755693	0.410699829383598	0.330057373005996	0.363618600562306	0.287609363711526	0.171815743120038	0.343698008904245	0.194488223017897	0.194154884382648	0.152867012826444	0.106066660951388	0.0954236842251961	0.0766593820650089	0.0991918349443354	0.101825395082191	0.0418083178309295	0.0586531588092534	0.0168295513855129	0.0113869941431453	0.0087756033580402	0	0.00402697401373634	1.90333086165494	0.859087789597086	0.511574201833257	0.327460798974467	0.242762203668879	1.19705324081311	0.136416349014882	0.0854724491802236	0
"Frontopsylla_elata"	1.05877544330291	0.319404483699721	0.306237885176238	0.424278216137585	0.330745339427382	0.291101412636581	0.162107586096659	0.575362824993122	0.367089632431378	0.260018533927281	0.124717221354619	0.0982268419192424	0.089849378385911	0.0813314266311091	0.0742097617990632	0.0678308168605675	0.042918018490816	0.0222850623436016	0.0165848774788203	0.0114861880917747	0.00797743067873981	0	0.00430372340004022	1.73021607610001	0.918127658675248	0.508683683829814	0.305904526762406	0.271997905672092	0.213150545335753	1.2115087249485	0.103568773413021	0
"Megabothris_turbidus"	1.10163283688066	0.317435324712741	0.316169019989755	0.549659476991561	0.420880757032701	0.358362034270793	0.163098076380439	0.254883815783822	0.241943064726053	0.114743180621506	0.129305398704781	0.0987834271847857	0.0920500902422801	0.330938256390169	0.0717370624522181	0.0669646939782093	0.0460920089044277	0.0212878735490025	0.0161541265189543	0.0126595819310636	0.00796986951552532	0	0.00409212850171449	1.72857614381171	0.872987413699092	0.582760393082324	0.317699255069777	0.309520499060307	0.164370094577353	0.127469259585257	1.15977483585102	0
"Ceratophyllus_indages"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	5.26315789473684
