"Sideroxylon_cinereum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Toddalia_asiatica"	"Aphloia_theiformis"	"Erythroxylum_macrocarpum"	"Psiadia_terebinthina"	"Antirhea_borbonica"	"Doratoxylon_apetalum"	"Dodonaea_viscosa"	"Trochetia_blackburniana"	"Chaetocnema_sp1_M_PL_073"	"Fannia_pusio"	"Apis_mellifera"	"Stomorhina_lunata"	"Melanostoma_annulipes"	"Musca_domestica"	"Stomoxys_calcitrans"	"Dysauxes_florida"	"Nacoleia_sp2_M_PL_073"	"Pachycerina_crinicornis"	"Episyrphus_sp1_M_PL_073"	"Gelechioidea_sp1_M_PL_073"	"Mauritiborium_undulatus"	"Technomyrmex_albipes"	"Allograpta_nasuta"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_073"	"Stomoxys_niger"	"Cotesia_sp1_M_PL_073"	"Orthellia_albigena"	"Cheloninae_sp1_M_PL_073"	"Henotesia_narcissus"	"Hydrotaea_fuliginosa"	"Lygistorrhina_sp1_M_PL_073"	"Melanostoma_bituberculatum"	"Panara_naso"	"Sapromyza_sp1_M_PL_073"	"Scopariinae_sp1_M_PL_073"	"Zosterops_mauritianus"	"Brachymyrmex_sp1_M_PL_073"	"Cixiidae_sp1_M_PL_073"	"Lecithoceridae_sp1_M_PL_073"	"Melanagromyza_sojae"	"Polistes_hebraeus"	"Psyllidae_sp1_M_PL_073"	"Scirtidae_sp1_M_PL_073"	"Thelairodrino_sp1_M_PL_073"
"Sideroxylon_cinereum"	2.28328452094636	0.735623119241233	0.482967437248805	0.385242313688912	0.49559710223866	0.29496308517559	0.276909754799876	0.0692207828989453	0.0777184389115661	0.0859755544784147	0.075655785108486	0.704439068467003	0.532189675062883	0.798588842811796	0.455619885920515	0.326425933025603	0.350387341505608	0.216294701365315	0.123090589612855	0.0664535489752331	0.107983492444916	0.0743506984761828	0.0910035047322991	0.0624702808385579	0.0693266931386813	0.115030607546589	0.0797702345090292	0.0465541910467992	0.0601265736773498	0.0254638772045042	0.0780363064120907	0.0221079997230209	0.0520242042747271	0.0169759181363362	0.0143495554950287	0.0143495554950287	0.0198443486708483	0.0196074733935411	0.034705516007842	0.0520242042747271	0.00845653859317124	0.0110539998615105	0.0260121021373636	0.0260121021373636	0.0111509348003699	0.00717477774751435	0.00869341387047848	0.00869341387047848
"Homalanthus_populifolius"	0.745054184872531	2.17662006629087	0.54901849980484	0.44443920936184	0.372646296213401	0.415813246716887	0.28961124382595	0.0917778884429457	0.0917970349501934	0.0564121898340124	0.0299680344233764	1.25693716088151	0.775621517570694	0.31632925224675	0.421175900257725	0.278929151648394	0.142909499412344	0.145586714497071	0.138515364283853	0.0834567543084779	0.0938016216133863	0.135243129909675	0.0882427528650792	0.124490383156968	0.0757255063518638	0.0633690675068082	0.0648374693297787	0.0710291651240145	0.0936620778891106	0.0753445407562224	0.0254638772045042	0.0145059916716032	0.0169759181363361	0.0502296938374816	0.0202287525429837	0.0202287525429837	0.0182668746612886	0.0181405243093297	0.0183702920646552	0.0169759181363361	0.00975598264452819	0.00725299583580159	0.00848795906816808	0.00848795906816808	0.00838454166480152	0.0101143762714918	0.00988233299648711	0.00988233299648711
"Croton_fothergillifolius"	0.763088550853111	0.85646885969555	1.76208915545182	0.459906665274103	0.455862716465872	0.435294596908743	0.273454733146102	0.0972714894415078	0.0710592558710855	0.0544206032994846	0.0342412683294673	1.32340275820514	0.382854746977589	0.361435610144377	0.37950789614927	0.269796454238327	0.17210976015471	0.284898817698856	0.1372831906815	0.0864427563866516	0.143120006530476	0.0830096337440043	0.199046178716645	0.0802036287911816	0.0837119681206179	0.109867874492737	0.110780200910716	0.0792998302231982	0.0619607736378914	0.0296469989894613	0.0260802416114354	0.0139938694198675	0.017386827740957	0.0197646659929742	0.0211764939036686	0.0211764939036686	0.0419745159186149	0.0203524232850356	0.0404110186686112	0.017386827740957	0.0100955121645535	0.00699693470993373	0.00869341387047848	0.00869341387047848	0.0102569111204821	0.0105882469518343	0.0317176047981327	0.0317176047981327
"Toddalia_asiatica"	0.742296165400587	0.845518495859109	0.560861786919638	1.5981644944481	0.430201024063699	0.380387458819138	0.384511911355301	0.139993091122796	0.0936990976222404	0.0562445553097252	0.0312798138165143	1.05676422118298	0.451922452185296	0.330175812507651	0.546115655833142	0.350072303572891	0.146618891464809	0.15390534478362	0.286196492730849	0.123865740289731	0.223414907176277	0.0909320865561942	0.0866921031676054	0.0778139769431327	0.075301908710411	0.0903218227842805	0.120025762572824	0.115213570479638	0.0706021480537918	0.0292679479335846	0.0253696157795137	0.0144628856510722	0.0169130771863425	0.0195119652890564	0.0185053358344445	0.0185053358344445	0.0197750352059867	0.0447611826756598	0.0185520507577247	0.0169130771863425	0.0350816596342265	0.0072314428255361	0.00845653859317125	0.00845653859317125	0.00967952304143323	0.00925266791722227	0.0100955121645535	0.0100955121645535
"Aphloia_theiformis"	0.978804276921354	0.726660277616132	0.56982839558234	0.440956049665292	1.58490875333369	0.399603762126066	0.283783345837861	0.0740849775306444	0.0679467027712921	0.0773743590973825	0.0592069942547875	0.94929807177758	0.369696935213207	0.624962717133868	0.371109232029085	0.434435246964232	0.259794798542473	0.267020585610715	0.135945801230602	0.0703681845723356	0.151383266148516	0.0760393205772006	0.0915957649363042	0.0725474914142387	0.155581798405897	0.0993065966335152	0.0951977504493445	0.0513357948236661	0.0619778078501343	0.0251536249944046	0.0334528044011096	0.0198962637678984	0.0223018696007397	0.016769083329603	0.0194401830223492	0.0194401830223492	0.0459173580704902	0.0453399699914413	0.021407845920852	0.0223018696007397	0.00967952304143323	0.00994813188394917	0.0111509348003699	0.0111509348003699	0.0356604469500081	0.00972009151117458	0.0102569111204821	0.0102569111204821
"Erythroxylum_macrocarpum"	0.62978604672626	0.876579276862626	0.588235941768572	0.421510427340126	0.432004067163314	1.72432062100732	0.331700297338167	0.0812385322900027	0.0924969233367108	0.0572713548609946	0.0280144060427559	1.17885157097706	0.369654342033112	0.295707619340201	0.377215888935535	0.302958931471132	0.133397996529415	0.183002901690409	0.209757278996276	0.0783937610890919	0.0940547942596435	0.155397717409765	0.185944814580193	0.20806587383263	0.238874944656035	0.0616735865746085	0.0665277079169471	0.0538308948699712	0.0993881732386203	0.0303431288144755	0.0215243332425431	0.0147269198213986	0.0143495554950287	0.0202287525429837	0.0838858680490046	0.0838858680490046	0.0203083384630089	0.0189727594283968	0.0177630246993487	0.0143495554950287	0.00925266791722227	0.00736345991069931	0.00717477774751435	0.00717477774751435	0.00972009151117458	0.0419429340245023	0.0105882469518343	0.0105882469518343
"Psiadia_terebinthina"	0.729195687639673	0.75298923394747	0.455757888576836	0.525499612185577	0.378377794450481	0.40909703338374	1.54892256973616	0.232197329157963	0.120878788263386	0.0768772956016453	0.0333646617939147	0.780210736560386	0.351883061290177	0.352182541157988	0.665255057529356	0.350730321984043	0.144892809644173	0.172923710055056	0.449320221280263	0.260117431177902	0.0994183640863291	0.133231297915603	0.0791785293763466	0.112336724717	0.0752955457261326	0.0613780196365498	0.102766468781301	0.0817582132389129	0.176614938546168	0.0260650119443355	0.0249218779319888	0.0197684474404231	0.0166145852879926	0.017376674629557	0.01990201784029	0.01990201784029	0.0167171423695189	0.0200488577157948	0.0165109346383793	0.0166145852879926	0.011535357340659	0.00988422372021154	0.00830729264399628	0.00830729264399628	0.00851350037513583	0.00995100892014502	0.00820364199438305	0.00820364199438305
"Antirhea_borbonica"	0.364562789934445	0.477245019903318	0.324238298138359	0.382647782402308	0.197559940081718	0.200388379648673	0.464394658315925	2.75188409369209	0.0514359030987537	0.0327473861225604	0.0160536433986931	0.48209567092401	0.214057979086402	0.169455124763983	0.280935843407042	0.163591097927237	0.0732780584668258	0.0882172703889222	0.163201269207461	2.00922022695726	0.0667139503474336	0.0575601008398377	0.0479576296185895	0.0499491074188086	0.0377068556425168	0.0369770037739975	0.0510019350429695	0.523481270472379	0.0618935560147447	0.0165200199197302	0.0124597409218101	0.00842075643151553	0.00830649394787343	0.0110133466131535	0.00974862387480032	0.00974862387480032	0.0102813880183291	0.0128446841192064	0.00998953634042718	0.00830649394787343	0.00839958546736773	0.00421037821575777	0.00415324697393672	0.00415324697393672	0.00444509865183867	0.00487431193740016	0.00583628936649046	0.00583628936649046
"Doratoxylon_apetalum"	0.767469584251715	0.895021090764385	0.444120349194284	0.480207875313982	0.33973351385646	0.427798270432288	0.453295455987699	0.0964423183101633	1.27749211064598	0.0512750978132034	0.0303022281666821	0.78066413708956	0.396306340829885	0.319856852870533	1.05678892874097	0.24656582119698	0.140287771775838	0.13751907902528	0.182308459600318	0.0966361965425795	0.0927254074845963	0.4965457580691	0.0799318674311767	0.0862039784768411	0.0749615315622109	0.0604034582479202	0.0670568216549508	0.0567632469782274	0.0784493403540497	0.0309814992956903	0.0262299731326536	0.0131850251519666	0.0174866487551024	0.0206543328637935	0.0208118077507599	0.0208118077507599	0.0156381703472675	0.0181851525442724	0.0167374906630483	0.0174866487551024	0.010541148482502	0.00659251257598329	0.00874332437755119	0.00874332437755118	0.00764400406177036	0.01040590387538	0.00799416628549711	0.00799416628549711
"Dodonaea_viscosa"	0.970295543399251	0.628592972436138	0.388718594996319	0.329432395385534	0.442139194842186	0.302720018550972	0.329474124007051	0.0701729702626295	0.0586001117865181	1.70554522693443	0.0374667421358102	0.611353007583433	0.331866218684065	0.395482278100219	0.318658891705969	0.446252593316854	0.59700410147868	0.143237818872352	0.129957923710772	0.0702929860295163	0.0811013471769568	0.0661476687769648	0.0681290531432771	0.0610970508704136	0.0666616952053441	0.0643354437138841	0.0593431105366109	0.0413439508440808	0.270806509063079	0.0217589875074048	0.0331619995845314	0.438568772640283	0.0221079997230209	0.0145059916716032	0.0147269198213986	0.0147269198213986	0.0169450665938829	0.0171795747094853	0.0180509345714442	0.0221079997230209	0.0072314428255361	0.219284386320142	0.0110539998615105	0.0110539998615105	0.00994813188394918	0.00736345991069931	0.00699693470993373	0.00699693470993373
