"Arvicola_terrestris"	"Sorex_araneus"	"Clethrionomys_rutilus"	"Microtus_gregalis"	"Lagurus_lagurus"	"Apodemus_agrarius"	"Neomys_fodiens"	"Sicista_betulina"	"Microtus_agrestis"	"Talpa_europaea"	"Myospalax_aspalax"	"Spermophilus_erythrogenys"	"Microtus_oeconomus"	"Phodopus_campbelli"	"Tamias_sibiricus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_arvalis"	"Myopus_schisticolor"	"Cricetulus_barabensis"	"Clethrionomys_rufocanus"	"Micromys_minutus"	"Sicista_subtilis"	"Pteromys_volans"	"Sciurus_vulgaris"	"Ctenophthalmus_assimilis"	"Megabothris_walkeri"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Megabothris_turbidus"	"Hystrichopsylla_talpae"	"Ctenophthalmus_arvalis"	"Amphipsylla_sibirica"	"Ctenophthalmus_dilatatus"	"Ceratophyllus_indages"	"Pectinoctenus_pavlovskii"	"Frontopsylla_elata"	"Citellophilus_tesquorum"	"Leptopsylla_sicistae"	"Peromyscopsylla_silvatica"	"Megabothris_calcarifer"	"Neopsylla_pleskei"	"Amphipsylla_kuznetzovi"	"Peromyscopsylla_bidentata"	"Neopsylla_acanthina"	"Neopsylla_mana"	"Ctenophthalmus_pisticus"	"Tarsopsylla_octodecimdentata"	"Amphipsylla_vinogradovi"	"Oropsylla_ilovaiskii"	"Ctenophthalmus_uncinatus"	"Amphipsylla_prima"	"Catallagia_dacenkoi"	"Rhadinopsylla_integella"
"Arvicola_terrestris"	2.9692169410712	0.45709532591593	0.426011680084562	0.37129506688685	0.113776745910376	0.179745647579314	0.104748805418527	0.101446651886051	0.102710045999714	0.101804238863976	0	0.0300441681469346	0.0581772220188412	0.0370207103010843	0.0218189931043088	0.04522837246571	0.037666110050685	0.0335350719176405	0.0265271769493644	0.0132076469143875	0.0140475972763909	0.0108381978000517	0.00719547817494631	0	0	1.23708872818068	1.39489744994344	0.363509311459804	0.396062080551506	0.192834400406619	0.143247335717948	0.209705480847266	0.118984861565302	0.0816648695895145	0.181454818287351	0	0.0326612129628776	0.0565901978266756	0.0580500101470996	0.0301780382839401	0.0380475936636275	0.0419141268983355	0.0415029276118425	0.0394017509212838	0.0190539659417542	0.0199643619246183	0.00836185128692437	0.0138977335862286	0.00415400061024341	0	0.00442825757356055	0.00122907960601096	0.0029075382299385	0.00345257783845489	0.00159754380031711	0
"Sorex_araneus"	1.13759415517341	2.16448398683176	0.502496751623453	0.319713801585975	0.100744267858103	0.159051233153949	0.23960264036941	0.115412011603361	0.0957351650666201	0.114561765104795	0	0.0280290841401044	0.0488697310697347	0.0307947785512791	0.0167885090069993	0.0373200997881862	0.0355807143945391	0.0302227843672044	0.0282641086641701	0.0200346985227098	0.0149021188314672	0.0147535635177676	0.00820192551184769	0	0	0.963438918421276	0.603358437508138	1.32969522368348	0.32231287515061	0.479455170900576	0.173486864717429	0.137830082685922	0.152928004941664	0.0735142182899621	0.0878887602750272	0	0.0295798476425955	0.0421401211095942	0.0751367692637961	0.0329173475287667	0.0427219436922397	0.0467046786320633	0.0441232648560109	0.0312308110257512	0.0152035953600787	0.0200690142215049	0.00510019842793926	0.0132955075341683	0.00319627383017871	0	0.00476123522114977	0.00114664435118609	0.00239914927209768	0.00132278390136443	0.00188436281858795	0
"Clethrionomys_rutilus"	1.37388766827271	0.651152040645391	1.63292565505818	0.395902145491696	0.121880516982714	0.181756563158833	0.136729596385237	0.130793464068625	0.120250642347751	0.111935830511787	0	0.0449997020941505	0.065089717833029	0.0373290759782827	0.0257616166389844	0.0437271437429073	0.0388795810858683	0.0367013296015778	0.0459850651046865	0.0192408147241389	0.0259129620417454	0.0117685591096698	0.0105482038588825	0	0	1.16404741390344	0.73036474679084	0.610184508046783	0.501867793117396	0.250934630649642	0.328288230838657	0.150454797190641	0.211788750706843	0.0820595533899363	0.101827055953435	0	0.051641657620413	0.0500529793169747	0.0901631905397143	0.0447675766833483	0.0485898032622643	0.137759698113381	0.056839760082376	0.0374577894957112	0.0282410992015057	0.017068540963357	0.00739390754408859	0.0124712817030736	0.00490461547549895	0	0.00529978209401527	0.00184089690385161	0.0028110306691869	0.00159754380031711	0.00612347120646817	0
"Microtus_gregalis"	1.54506656865818	0.534575227383	0.5108414780538	1.46597494724612	0.111034840861782	0.199605246663185	0.12001153421549	0.12798483436113	0.125349935142558	0.1253960505689	0	0.0301811551490902	0.0630867364109412	0.0493723074716139	0.0214556957089348	0.0438898140311006	0.0396870297427861	0.0472208245942853	0.0395879753760486	0.0187384077638478	0.0191316719200577	0.0130543974427699	0.011911215971222	0	0	1.51899377423364	0.851828595449818	0.44368212256431	0.351787418181956	0.211755393915467	0.222436160631606	0.170936971989724	0.188518614517641	0.0719681486683158	0.102923250841985	0	0.0330841416643553	0.0543179912021965	0.125603577280242	0.0320270186289151	0.0483498321828365	0.056901347983485	0.0766649867551194	0.0728915714552909	0.0464978718092573	0.0183261350736051	0.00662412056783379	0.0126210396682914	0.00408483437535489	0	0.00624876938129681	0.00123468361973551	0.00282148804485647	0.00179658903332347	0.00191565554270175	0
"Lagurus_lagurus"	0.926981066680327	0.329804918988107	0.307908674482645	0.217394530529383	2.38560539064466	0.0909038450051578	0.0627122266013541	0.0587369939054998	0.0559790501272693	0.0564610650512327	0	0.272201773646463	0.030357364229459	0.237304154537093	0.0834096159245369	0.020782866673438	0.0293885021971353	0.0295230649891907	0.0149114554062928	0.0335582561496622	0.00800519034837293	0.00612107226858573	0.00510681635098085	0	0	0.656403379381522	0.45920616629141	0.254164839479719	0.179698193717413	0.114627051969602	0.0888601346025691	0.0796148421808563	0.0814882674888853	1.21221994063079	0.0616039943683859	0	0.228466900063309	0.545928824497242	0.053184826100953	0.43728218440011	0.0227474158796606	0.0508227777835561	0.0235215530217228	0.104055384604132	0.0102889708679572	0.00914169142404872	0.019845048544277	0.00710957413404745	0.0158799076471715	0	0.00597612516052291	0.0111355271037189	0.00133604142900673	0.0010778849612562	0.00115465752930992	0
"Apodemus_agrarius"	1.58094467302714	0.562101517169069	0.495699717705909	0.421892907719913	0.0981348326760227	1.23191966438855	0.135580031385293	0.133806960039597	0.115000939145027	0.119574449213116	0	0.0279249233915192	0.0590691824929564	0.0364496653265726	0.0203555538172636	0.0450000739028619	0.0384876064810556	0.0417787307491227	0.0326733030576075	0.0187038628085563	0.0186779955594939	0.0181807028369336	0.0112006018432631	0	0	1.43938606865711	0.858380452553611	0.441865903849097	0.373741696881061	0.27712794027565	0.21076174821928	0.202187620065007	0.20275135590825	0.0657456289186997	0.131273135151322	0	0.0309498055169359	0.046492569580108	0.100970707427323	0.0283628199974235	0.0500099981526742	0.0476915336398961	0.0472318704451142	0.0386111060805095	0.0186324416172979	0.0773258624051381	0.0064183073682182	0.0235857915288644	0.00387538428444057	0	0.00572992991599064	0.00114238322965306	0.00289286189375541	0.00183830775933389	0.00185887394139716	0
"Neomys_fodiens"	1.1835850422473	1.08783096576477	0.479052600473823	0.32587073524206	0.0869731609799801	0.17417580674315	1.27558084175874	0.122123716919157	0.103806100335028	0.108180049710957	0	0.0247349640076796	0.0532145095639395	0.0291742658711706	0.0161888200760928	0.0406144828254959	0.0372791649179736	0.0316572486690676	0.025661366106805	0.0217502875604064	0.0142658471304789	0.0128823629912204	0.00855555484154985	0	0	1.01497313185671	0.643253636940797	1.06845768028655	0.285228990710393	0.712971020199325	0.154116260668085	0.124358840896961	0.179578008526844	0.0604375453389858	0.0846227826715113	0	0.026874272052105	0.0395382980893089	0.0648247646002263	0.0268956518471045	0.0451834500558776	0.0451156848614244	0.0418390354526998	0.0315490573478794	0.015227876986109	0.017630330820114	0.00501874619415263	0.0342097503904712	0.00308210228371768	0	0.0050596613270028	0.00101188489122325	0.00261093103878188	0.00137626167703174	0.00179644725177684	0
"Sicista_betulina"	1.22687044624693	0.560830243885084	0.490475490257343	0.371955924862033	0.0871877253284763	0.183984570054446	0.130710540765035	1.61530870291802	0.110457266723992	0.0940008737115316	0	0.0243217763620653	0.0557382300529746	0.0364805349917953	0.0160353720190603	0.0369282757194255	0.0407468260645535	0.0699797651088632	0.030719688292753	0.0291057623202767	0.0211563497391615	0.0132586101538799	0.0169049191591424	0	0	0.993227008732904	0.632607954816639	0.496212179121386	0.348207725312342	0.220749588367005	0.198939370176535	0.256699687076332	0.40359395390869	0.0577884043188156	0.0846786923634933	0	0.026583206835978	0.0444480346433106	0.142164943737018	0.0262185953977449	0.572854212337878	0.0465510005174965	0.0443639682445459	0.0398275678661902	0.0166369250670026	0.016814092086112	0.00503455224643616	0.0435656850150949	0.00305288813439802	0	0.00938704996697114	0.000994981760266307	0.00237396058196307	0.0014265935421476	0.00183928308846503	0
"Microtus_agrestis"	1.4721773259959	0.551363635846645	0.53444729932334	0.431760887713256	0.0984816622609367	0.187408937865971	0.131679960610174	0.130912316117324	1.18138839531845	0.108900367947578	0	0.0276576694793506	0.079381941864928	0.0391612238532131	0.0190541725834861	0.043005540800872	0.0377190571063042	0.0404427438753081	0.0801593474354451	0.0199588655413753	0.0268278540828049	0.0104114473547621	0.0108572417594186	0	0	1.25237593754502	0.886444176046935	0.435657092278951	0.377591435392765	0.276674878593462	0.326406466267499	0.136764116466458	0.250209568273678	0.0652892811252808	0.0985885709187302	0	0.0304385906936171	0.0473575992704333	0.069305711826985	0.0290025346308188	0.0488974245156106	0.0524214527794538	0.225008213427287	0.0567356643709618	0.0190686053025503	0.0171227241426093	0.0059990229312796	0.0125210559136317	0.00362762131877908	0	0.00572225773421211	0.00113145011506434	0.00276464190862748	0.00171183409999524	0.00200417737246252	0
"Talpa_europaea"	1.48672605435316	0.672239791463987	0.506879232506206	0.440069158600289	0.101203795846549	0.198538708127438	0.139817611418878	0.113510489010151	0.110955091871118	1.13807936250215	0	0.0292140523622626	0.0566222653915665	0.0368727727760998	0.0217898200145095	0.04438435312963	0.0364871073356571	0.0426709537617394	0.0315523094996893	0.0160082890241646	0.0164945967606844	0.0133461670613135	0.00969591191960361	0	0	1.63610557293818	0.754762238217207	0.656970977396931	0.36793938758406	0.22509077532966	0.198716477247721	0.138814932359628	0.136625074423463	0.067427958423539	0.100069752746383	0	0.0325181772763348	0.0461732659186495	0.0951052607100618	0.0294423881914527	0.0429379148493865	0.0485397415540027	0.0468267088466343	0.0387632706672166	0.0190566375742253	0.0185726183073932	0.00663146072925669	0.0123660327944969	0.00414844650276239	0	0.00555908615866459	0.00119512032391074	0.00285327984404764	0.00172875122599204	0.00190079712189827	0
