"Arvicola_terrestris"	"Apodemus_sylvaticus"	"Apodemus_agrarius"	"Microtus_arvalis"	"Chionomys_gud"	"Spermophilus_pygmaeus"	"Cricetulus_migratorius"	"Microtus_socialis"	"Cricetus_cricetus"	"Microtus_majori"	"Mesocricetus_raddei"	"Amphipsylla_rossica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_wagneri"	"Leptopsylla_taschenbergi"	"Nosopsyllus_mokrzeckyi"	"Ctenophthalmus_proximus"	"Ctenophthalmus_orientalis"	"Citellophilus_tesquorum"	"Megabothris_turbidus"	"Ctenophthalmus_golovi"	"Ctenophthalmus_secundus"	"Paradoxopsyllus_hesperius"	"Ctenophthalmus_chionomydis"	"Rhadinopsylla_ucrainica"	"Amphipsylla_kuznetzovi"	"Callopsylla_caspia"	"Ctenophthalmus_acuminatus"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"
"Mesocricetus_raddei"	0.72779319769762	1.2705930213771	0.577051471644068	0.23197967927307	0.154979035271334	0.188684425695841	0.299074875607497	0.150962349978019	0.045691405768708	0.0244109239070607	1.59193750851653	0.484684945928353	0.692051116613764	0.318681905631308	0.429535413012807	0.389122470342834	0.329472945948822	0.712868077016372	0.163020219296927	0.0436118242625786	0.030549386463574	0.0611380620021268	0.0451207329694021	0.0196914538932989	0.0133777470461337	0.00984572694664943	0.00984572694664943	0.961102940015056	0.0151741036980824	0.00794730722841924
"Amphipsylla_rossica"	2.83812367847985	0.645776740230075	0.374187694439074	0.25103089290958	0.24800376711623	0.0451840390440371	0.13436707089667	0.0649567425294376	0.0303607808053508	0.0970331996849781	0.00781749912787666	2.76949491099897	0.459850422724319	0.715671801429917	0.288121773910358	0.226328068916353	0.230368101682393	0.148944594625494	0.0406349284325093	0.114629061137092	0.0778101354057445	0.0301780441308271	0.0391584612066223	0.0315110668806504	0.0207024003476736	0.0157555334403252	0.0157555334403252	0.0077097154050744	0.0113066580010813	0.0192266826211164
"Nosopsyllus_consimilis"	0.993552575764849	1.43741922903279	0.832656410028866	0.456981353629709	0.195980514042099	0.0908578134183052	0.345335192058296	0.204026355006841	0.131381494162921	0.0326190959189401	0.0160320721995467	0.660480143835701	1.98993023322787	0.458500591832889	0.51921759992472	0.489744286703909	0.420745842671689	0.290653311831865	0.0823595312610222	0.0657235873230768	0.0398183523997483	0.073767628886126	0.0539030563949951	0.0249010535488784	0.0163782842411817	0.0124505267744392	0.0124505267744392	0.0163396449100112	0.0224190989334269	0.0133745932608532
"Ctenophthalmus_wagneri"	2.23652012512372	0.839006168819034	0.513437651896915	0.403613419685113	0.27298253348529	0.0584217181386063	0.201028880729853	0.0938281512640183	0.0414833868801185	0.0664031833474317	0.0101168858930574	1.4086238631319	0.62831562584507	1.65503073713349	0.348499242099076	0.299956667030767	0.2810752392411	0.192324123845428	0.052558706594219	0.102987160220121	0.069342518313054	0.0409210371872737	0.0482028055073318	0.0346848395487192	0.0203207770623386	0.0173424197743596	0.0173424197743596	0.00999275777966369	0.0167815016972419	0.0188554529513264
"Leptopsylla_taschenbergi"	0.959891014089481	1.79194278296411	1.00837123950733	0.239406070878943	0.239767412444343	0.0822681722280867	0.194838252876501	0.106478907083093	0.0538098239921983	0.0444489596349713	0.0156194695641021	0.649583635725172	0.815014293215166	0.399190040949851	1.63868922655851	0.596691111532746	0.512272145119061	0.231919890302243	0.0768661676898442	0.0544690633535683	0.0456360360170014	0.0724309418641877	0.0440916100643686	0.0304645653458694	0.0193103777680438	0.0152322826729347	0.0152322826729347	0.0177495960484233	0.0190308353786746	0.00928379245824248
"Nosopsyllus_mokrzeckyi"	0.825891352765128	1.71370982520534	1.25091616824204	0.238243391907701	0.205796316665406	0.0823981833656374	0.209938170693293	0.108858167685249	0.0554611079644825	0.030167600755263	0.0154618200136226	0.557576434681346	0.840024968584851	0.375442450786854	0.652013466244392	1.64747647314853	0.560139943473951	0.237452829107252	0.076608637484022	0.0494109673709073	0.038399447884508	0.0726604904631703	0.0419442626217167	0.0261482378821927	0.0174025767402533	0.0130741189410964	0.0130741189410964	0.0172892418403024	0.0184507963297012	0.00856843221070301
"Ctenophthalmus_proximus"	0.971460234226278	1.62952063051639	1.25173921296933	0.237705401727808	0.171225764259302	0.0787072241108686	0.190433705169193	0.105243840448253	0.0536921933558648	0.0323613785120149	0.0147525199678577	0.639529356909331	0.813232636208712	0.396441941914686	0.630782865258546	0.631202473616169	1.55144610840119	0.22728953201484	0.073142302085102	0.0540175552647869	0.0366040735589928	0.0695033331407625	0.0364114225001686	0.0217557441647114	0.0164137666098499	0.0108778720823557	0.0108778720823557	0.0164700499935185	0.0178458528658567	0.00931313606490275
"Ctenophthalmus_orientalis"	1.00115862202732	1.25958991207288	0.696260001498356	0.331229025702527	0.216211230319602	0.341354620627875	0.503085526850205	0.246006887085702	0.0591687099086297	0.0318584208117456	0.0509191483583123	0.659611776198617	0.896181044814918	0.432729278652214	0.455556927379406	0.426849728514227	0.362580920118912	1.35589346066054	0.29006671346941	0.0583643326903832	0.0422036806618722	0.0754043821076028	0.0711891643761658	0.0274715445582553	0.0162157752868425	0.0137357722791277	0.0137357722791277	0.0364404808116917	0.0177766713890248	0.0111504684885068
"Citellophilus_tesquorum"	0.299438553404521	0.487242443643717	0.230322115772559	0.0963257014076903	0.0639833485285934	3.32359106611867	0.129719228882414	0.0649005054363061	0.01853089453373	0.00991823022204054	0.0128700173129153	0.198897281274914	0.280672613113221	0.130705204556676	0.166880495642425	0.152209266580096	0.128961427360575	0.320600051729348	3.76916757916343	0.0178248904098159	0.0125821156282602	0.0245214589893475	0.0192277534639746	0.0081296489895154	0.00534495745842858	0.00406482449475769	0.0040648244947577	0.0100000270073822	0.00601781886745708	0.00328565551246358
"Megabothris_turbidus"	2.44841735794597	0.794617673127008	0.432823027812705	0.459115395559247	0.201768256861488	0.0536537534936361	0.156850713845899	0.0803491670575006	0.0401383336865933	0.0597630349597012	0.00934539091340971	1.52292895510708	0.607943182738461	0.695163331485816	0.320978409047813	0.266466288321679	0.258512585910052	0.17509299807115	0.0483818453980718	1.11309756199023	0.0633124650660006	0.0367591005123184	0.0364213663145403	0.0256364373424008	0.0185832284517608	0.0128182186712004	0.0128182186712004	0.00932233016266561	0.0179687591020293	0.0209526123723776
"Ctenophthalmus_golovi"	1.99932281011506	0.701810504809099	0.414458884773671	0.223350659953369	0.91769445195787	0.0507556560198211	0.170526843767924	0.0693824649406928	0.0324235155255094	0.148387917267693	0.00872839613244971	1.37835097004462	0.491093012930229	0.624082664817486	0.358568854419297	0.276110315740986	0.233568850328811	0.168814722647489	0.0455352756070371	0.0844166200880009	1.14935300135856	0.0333321202972222	0.113538224856083	0.116601177425235	0.0393389355748432	0.0583005887126176	0.0583005887126176	0.00851822965000587	0.010952255774545	0.0143814857511581
"Ctenophthalmus_secundus"	0.835382724769288	1.76533676219331	0.845417236008107	0.265696795071885	0.176047179309579	0.10201564160358	0.325360189882561	0.310675122354542	0.0630713226976377	0.0294977127720282	0.018341418600638	0.561311620833385	0.955290794075331	0.386703801419737	0.597555270379548	0.548586702996935	0.465672332043108	0.316698404851931	0.0931815441595203	0.0514627407172457	0.0349987263120833	1.09242837370644	0.0498748678026813	0.0223683474887465	0.0167317685226092	0.0111841737443733	0.0111841737443733	0.019258373684923	0.0195540972537511	0.0091117810001175
"Paradoxopsyllus_hesperius"	1.12172548577505	0.893642011794304	0.520768264728658	0.254128903565025	0.966352599506977	0.0924994371295557	0.664156257545804	0.113242656552655	0.0512079035752454	0.0440783407667518	0.015040244323134	0.809274864936861	0.775605089239096	0.506129457826984	0.404173092256713	0.351865758659957	0.2710628119457	0.332216100422107	0.0811838479590038	0.0566554587115072	0.132461262332097	0.055416519780757	1.16607868773102	0.122783624407945	0.0387494157876698	0.0613918122039727	0.0613918122039727	0.0132022131425291	0.0131285802192287	0.0103874849697225
"Ctenophthalmus_chionomydis"	1.29530298757999	0.777319834643683	0.459520705485891	0.21171815512785	1.55051389495757	0.0574817469430253	0.208368511935653	0.0756639927951419	0.0354840013071518	0.0556225475405589	0.00984572694664944	0.976843073300162	0.537447739096626	0.546286222892327	0.418887773505705	0.329031993350925	0.24293914317261	0.192300811907787	0.0514877769335975	0.0598183537989353	0.204052060494162	0.0372805791479109	0.184175436611918	1.19700647135931	0.0573609755252078	0.0985032356796572	0.0985032356796572	0.00954165877151857	0.0111677240937453	0.0105236294150767
"Rhadinopsylla_ucrainica"	1.63922423975322	1.12964668772781	0.529568001147665	0.229962625131192	0.773917923752803	0.0633627647543275	0.184344834711277	0.0830911383869629	0.0400098086463153	0.0522474409263259	0.0114666403252575	1.10018470419066	0.605996516923723	0.548660980683142	0.455173190246746	0.375398441111178	0.314206389388555	0.194589303442109	0.0580309666915103	0.074332913807043	0.118016806724529	0.0478050529217405	0.0996413548825793	0.0983331009003561	1.03552808696026	0.049166550450178	0.049166550450178	0.0121614492286871	0.0141311884288411	0.0126343473048254
"Amphipsylla_kuznetzovi"	1.29530298757999	0.777319834643682	0.459520705485891	0.21171815512785	1.55051389495757	0.0574817469430253	0.208368511935653	0.0756639927951419	0.0354840013071518	0.0556225475405589	0.00984572694664943	0.976843073300161	0.537447739096626	0.546286222892327	0.418887773505705	0.329031993350925	0.24293914317261	0.192300811907787	0.0514877769335975	0.0598183537989352	0.204052060494162	0.0372805791479109	0.184175436611918	0.197006471359314	0.0573609755252077	1.09850323567966	0.0985032356796571	0.00954165877151856	0.0111677240937453	0.0105236294150767
"Callopsylla_caspia"	1.29530298757999	0.777319834643682	0.459520705485891	0.21171815512785	1.55051389495757	0.0574817469430253	0.208368511935653	0.0756639927951419	0.0354840013071518	0.0556225475405589	0.00984572694664943	0.976843073300161	0.537447739096626	0.546286222892327	0.418887773505705	0.329031993350925	0.24293914317261	0.192300811907787	0.0514877769335974	0.0598183537989352	0.204052060494162	0.0372805791479109	0.184175436611918	0.197006471359314	0.0573609755252077	0.0985032356796571	1.09850323567966	0.00954165877151856	0.0111677240937453	0.0105236294150767
"Ctenophthalmus_acuminatus"	0.712409351815707	1.48786007959205	0.613622451990935	0.221018285937186	0.150192776959089	0.143796732512464	0.246915362587393	0.128600473087181	0.0465679879935318	0.0247556627725618	0.961102940015056	0.478002355114613	0.705328005282148	0.314771870059406	0.488113891331642	0.435112586314277	0.367831116521914	0.510166731363684	0.126667008760174	0.0435042074257728	0.0298138037750206	0.0641945789497432	0.0396066394275874	0.0190833175430371	0.0141883574334683	0.00954165877151856	0.00954165877151856	1.58361799295258	0.0164018371356249	0.00767027780311198
"Megabothris_walkeri"	1.04349050477959	1.56082741275476	0.673924902609961	0.750098867765977	0.175788249623769	0.082796793678896	0.216384033001153	0.120081443133623	0.0638944319602666	0.0343813622570847	0.0151741036980824	0.701012796067038	0.96775777062626	0.528617303463121	0.523347972913552	0.464345040964148	0.398557380670799	0.248873399446348	0.0762257056544564	0.0838542091428036	0.0383328952109077	0.0651803241791705	0.0393857406576862	0.0223354481874906	0.0164863865003147	0.0111677240937453	0.0111677240937453	0.0164018371356249	1.03119873180484	0.0189095039247874
"Hystrichopsylla_talpae"	2.28419031889204	0.744819322955512	0.43548938254728	0.646962832253188	0.198779666729226	0.0558074373936023	0.170288406883831	0.0883897623027842	0.0457411089521179	0.0568370976794731	0.00953676867410309	1.43046518701106	0.692803930912194	0.712736121560137	0.306365151122002	0.258766652763231	0.249592046539394	0.187327870606915	0.0499419637894464	0.117334629285315	0.0604022401548639	0.03644712400047	0.0373949458910011	0.025256710596184	0.0176880862267555	0.012628355298092	0.012628355298092	0.00920433336373438	0.0226914047097449	1.02348278560821
