"Claytonia_virginica"	"Erythronium_umbilicatum"	"Stellaria_pubera"	"Thalictrum_thalictroides"	"Cardamine_angustata_angustata"	"Hepatica_americana"	"Sangiunaria_canadensis"	"Tiarella_cordifolia_collina"	"Aesculus_sylvatica"	"Viola_papilionacea"	"Uvularia_sessilifolia"	"Podophyllum_peltatum"	"Trillium_catesbei"	"Bombylius_major"	"Andrena_erigeniae"	"Andrena_nigrihirta"	"Andrena_tridens"	"Apis_mellifera"	"Nomada_sp1_M_PL_025"	"Bombus_bimaculatus"	"Gonia_sp1_M_PL_025"	"Halictid_sp1_M_PL_025"	"Dialictus_abanci"	"Hylema_platura"	"Osmia_conjucta"	"Nomada_perplexa"	"Andrena_carlini"	"Platycheirus_obscurus"	"Osmia_sp1_M_PL_025"	"Nomada_pygmaea"	"Andrena_nasonii"	"Evylaeus_macoupinensis"	"Osmia_lignaria"	"Augochlora_pura"	"Toxomerous_geminatus"	"Ceratina_calcarata"	"Dialictus_cressonii"	"Euchlo_creusa_lotta"	"Xylocopa_virginica_virginica"	"Osmia_atriventris"	"Andrena_violae"	"Bombus_pennsylvanicus"	"Ephemoropsis_laboriosa"	"Nomada_luteola"	"Andrena_arabis"	"Andrena_ziziaeformis"	"Augochorella_striata"	"Lycaenopsis_argiolus"	"Unidentified_sp1_M_PL_025"	"Andrena_ceanothi"	"Andrena_dunningi"	"Andrena_imatrix"	"Andrena_personata"	"Lassioglossum_fuscipenne"	"Nomada_bishopii"	"Nomada_sayi"	"Osmia_simillima"
"Claytonia_virginica"	3.33205029314563	0.466854018799765	0.466721609244645	0.348512748077969	0.270957478221027	0.1424680251227	0.0762092075725449	0.0445051649815689	0.0283908988165371	0.0532281275038996	0.0242403554811124	0.00432881279202759	0.00469115497741761	1.96052822638816	1.14430997762653	0.394703147463061	0.097193807791299	0.108172995671524	0.188581727542535	0.0629250809935872	0.142874196091517	0.0849331472321039	0.0502895328714364	0.0593789662311131	0.0441523421233361	0.0363706522696203	0.0274727625985962	0.0423100031005811	0.0278710477352487	0.0348098618397376	0.0269661811158707	0.0233575703628382	0.0161644863955968	0.0144129501020263	0.0189575375074145	0.0165615057423147	0.0177052593356511	0.01828965510833	0.0100716385653972	0.010825643951091	0.00709708366718662	0.00347284360422185	0.00341598013503054	0.00550283120070105	0.00329542878917465	0.00403771764159303	0.0039669757175633	0.00599769052766213	0.00329542878917465	0.00299884526383107	0.00164771439458732	0.00299884526383107	0.00183427706690035	0.00164771439458732	0.00183427706690035	0.00183427706690035	0.00177427091679665
"Erythronium_umbilicatum"	1.07570050414692	2.91945442987036	0.280649574900843	0.16933350787804	0.264192973013897	0.247348512693711	0.113900712204871	0.0366716998137757	0.0284635887885786	0.0276295011504021	0.0872992032933044	0.00559126208368904	0.00692242489844625	0.918326458118763	0.37342202290437	1.82060182164596	0.474006839886448	0.383450120124692	0.0996195680161956	0.0634877100179967	0.0609125620716398	0.032291618548873	0.0537781099290747	0.0352779682752126	0.0431944502266276	0.0618672442653507	0.0470300202295003	0.0191037793460948	0.0521138315263618	0.0148665704982081	0.0149414659065368	0.0219593182603803	0.0303342218312643	0.0151510040831631	0.00936256806972228	0.00700354020585188	0.00805312129367645	0.00805381004855991	0.0196797027274994	0.00607191890208071	0.00368393348672028	0.003436381026358	0.00297768418272922	0.0033089687870405	0.00321315777989875	0.00470952488058814	0.00702229862627446	0.00193626090746446	0.00321315777989875	0.000968130453732231	0.00160657888994937	0.000968130453732231	0.00110298959568017	0.00160657888994937	0.00110298959568017	0.00110298959568017	0.000920983371680069
"Stellaria_pubera"	2.03808562988928	0.531886093916881	1.63025881515226	0.356729817890298	0.297534552831591	0.149124280935565	0.0809060997819405	0.0466973920019967	0.0301885677403705	0.0658342494655878	0.026201175029273	0.00445534451648826	0.00525587558531154	2.06140254579151	0.718190928751572	0.449461021992318	0.105988132270251	0.11355214188202	0.353291383734614	0.0668501368288626	0.119033543764515	0.0597926148334082	0.0570371804831768	0.0412783755452508	0.0696134587076493	0.0490767655055165	0.0374981653571714	0.0359755120226208	0.0380829011604096	0.048519201848256	0.060378540397663	0.0192237358048287	0.0135334530638059	0.0275866540268735	0.0281077661518233	0.0223053763081221	0.0120340152250632	0.012790048814886	0.00958387826186299	0.0258048170902754	0.00877789992874505	0.0037500253806445	0.00359707512033854	0.0192213921437166	0.00361866348038421	0.00295718456815491	0.00293726666258052	0.0036685541338007	0.00361866348038421	0.00183427706690035	0.00180933174019211	0.00183427706690035	0.00640713071457221	0.00180933174019211	0.00640713071457221	0.00640713071457221	0.00219447498218626
"Thalictrum_thalictroides"	2.16467545390043	0.456464238627759	0.507398312402971	1.42081961575199	0.301123076161512	0.152064326745904	0.0835430245381836	0.0491577840669467	0.0311227145704936	0.0619055987056957	0.0255154295953323	0.00452929202997749	0.00483902763965539	2.34526002740707	0.754009792519104	0.382467817374397	0.0952479649313147	0.107231108505352	0.168718829475666	0.0689271027372837	0.153344899938073	0.11586344637016	0.0799047079269972	0.0433364726758384	0.0387235439722492	0.0309008011038404	0.0283498523591136	0.0446857760937714	0.0301749746812304	0.0273875263052974	0.0254600661216831	0.0258145989611673	0.0132932707151663	0.0143706797771409	0.0153750171958047	0.0257178472072461	0.012723362263783	0.0134033472255973	0.00938016337334354	0.0121729853879845	0.0082540798274261	0.0038318997781973	0.00376549832210308	0.00598242551741494	0.00366230768304542	0.00304172631973891	0.00289479273515781	0.00389641581702076	0.00366230768304542	0.00194820790851038	0.00183115384152271	0.00194820790851038	0.00199414183913831	0.00183115384152271	0.00199414183913831	0.00199414183913831	0.00206351995685652
"Cardamine_angustata_angustata"	1.83079377176369	0.774728042486699	0.46037440944888	0.327573076094618	1.36084193282471	0.162609768882875	0.0970541403159869	0.0708320657154618	0.0698469987115758	0.0522592078559613	0.0352347807978203	0.00977393854131319	0.011235761297249	1.91974445729037	0.646645970480192	0.669834124750903	0.169725672661542	0.17903460741677	0.158830360946118	0.150126916479523	0.10590716131208	0.0543561989434542	0.0439192682142003	0.0393722118240271	0.0443771276739404	0.0465270247119717	0.0774915354157054	0.0550503438972794	0.0333714490021361	0.0305037639897013	0.0359685773693832	0.0200547137464554	0.0279202390076438	0.0335084589012395	0.0138773363368913	0.0122241143471916	0.0120892073591497	0.024789352237021	0.0197219283081704	0.0106539160061724	0.00696789438079484	0.0127655543349292	0.00622938579793833	0.00542799522057631	0.0165507802640843	0.00315777642877962	0.0032542932845367	0.00329542878917464	0.0165507802640843	0.00164771439458732	0.00827539013204216	0.00164771439458732	0.00180933174019211	0.00827539013204217	0.00180933174019211	0.00180933174019211	0.00174197359519871
"Hepatica_americana"	1.58297805691889	1.19276949454523	0.379438448158271	0.272026184512117	0.267402731051839	1.25026003470945	0.092302677576115	0.059021525133461	0.0497425407970191	0.0394805149949288	0.0631351641481074	0.00712261505781421	0.00747790713360274	1.42959438374757	0.547775702036988	1.1069044034068	0.305379669019501	0.231238277538678	0.168461176811344	0.112927342261571	0.124105883438529	0.0575313552812198	0.0989153924061034	0.122815686796388	0.0362235143480296	0.037553129137939	0.0434039158141327	0.0252837226118587	0.0306335862778225	0.020479753745423	0.0194561786061837	0.0740981391514229	0.0174201766390869	0.0132501868727173	0.0119399475142197	0.0102978129073104	0.0105508797317583	0.0103755966337925	0.0130503637682435	0.00842177992755983	0.0052640686659905	0.00482383245435141	0.00491882817151858	0.00447372842806695	0.00325219537765749	0.0041304730004316	0.00389816537816411	0.00284936050245399	0.00325219537765749	0.001424680251227	0.00162609768882875	0.001424680251227	0.00149124280935565	0.00162609768882875	0.00149124280935565	0.00149124280935565	0.00131601716649763
"Sangiunaria_canadensis"	1.62147250154351	1.0517640233386	0.394202060639668	0.286179296822288	0.305617292909916	0.176749808124476	1.19372901492928	0.0694335768840407	0.0571994903820425	0.0457377774170677	0.0376005805965986	0.0108640021864811	0.0126084689628814	1.69222294014408	0.561589469366897	0.725330958020779	0.18652055197233	0.617600013633021	0.129433897539695	0.129807691570302	0.0837771370191159	0.04827049401094	0.0430652639650912	0.0374891886721846	0.0366449348632394	0.0361186012883102	0.0766132363898874	0.0267759724949561	0.0292108840836563	0.0212794142516052	0.0204890687541408	0.0198388242601322	0.0168192527011103	0.0138636505545549	0.033343738938484	0.0106760273238744	0.0321080863182211	0.0110135933328772	0.0358199104448788	0.0092215749632225	0.0060983703222757	0.00553559363395416	0.00574419374772159	0.00464779722151573	0.00371696707593141	0.0030707787055291	0.00364040271914202	0.00291865050277831	0.00371696707593141	0.00145932525138916	0.00185848353796571	0.00145932525138916	0.00154926574050524	0.00185848353796571	0.00154926574050524	0.00154926574050524	0.00152459258056892
"Tiarella_cordifolia_collina"	1.39078640567403	0.497359928724332	0.334178211514289	0.247325101086826	0.327598303934011	0.165998039437859	0.101980566048435	1.45488203478715	0.562873853205356	0.0427891846377568	0.0251233937398725	0.0653796279574685	0.046883243989462	1.44647185658228	0.48245249403385	0.398566934318039	0.101825472344638	0.15716763643235	0.110880850594037	1.26930562448313	0.0732513705982418	0.0416406153186702	0.0345449332600243	0.0333071673967347	0.067844391021009	0.0249991393454586	0.0380634142237351	0.0245641745478776	0.0195413789365623	0.0185726347193811	0.0182463401922638	0.0566845698121569	0.0118649932208644	0.0121996473172796	0.0108997428604586	0.00914697694919793	0.0491299154037854	0.0102428425220278	0.0325186082658019	0.00821901091394415	0.00570522461836758	0.038176899554306	0.0999294883098075	0.00394009245016847	0.00398430369649473	0.00232842463967259	0.00228309932236907	0.00250341553021325	0.00398430369649473	0.00125170776510662	0.00199215184824736	0.00125170776510662	0.00131336415005616	0.00199215184824736	0.00131336415005616	0.00131336415005616	0.00142630615459189
"Aesculus_sylvatica"	1.01396067201918	0.441185626222969	0.246899357590887	0.178955608780339	0.369191278904043	0.159886738276133	0.0960134302841429	0.643284403663265	1.8915967902381	0.0298189599825287	0.0208746156159519	0.100421681165809	0.0710687319934967	1.03945894101162	0.353350998252829	0.359963541114523	0.0928573937380528	0.125548023865064	0.084698235214579	1.96172312887201	0.0565348951397743	0.0306786454037768	0.0278295233899244	0.0273919727391669	0.0391653708680962	0.0211661476583299	0.043494879405478	0.0210770672108475	0.0162110614271586	0.0143973330411126	0.0149906325791484	0.0316319685379832	0.0108874622901561	0.0114737524380307	0.00839985392794186	0.00667913339157877	0.0244937519251099	0.00905298722697334	0.0454113468515074	0.00589293645893146	0.00397586133100383	0.123847732902464	0.0969860731065705	0.00291104046067858	0.00449016420288701	0.00180719098835806	0.00182746567302158	0.00182512920963453	0.00449016420288701	0.000912564604817264	0.00224508210144351	0.000912564604817264	0.000970346820226196	0.00224508210144351	0.000970346820226196	0.000970346820226196	0.000993965332750958
"Viola_papilionacea"	1.97141212977406	0.444118648121278	0.558371967689615	0.369140792282112	0.286457880099343	0.131601716649763	0.0796176125408216	0.0507131077188229	0.0309233659078076	1.31020273271335	0.0214171299586795	0.00445429368373873	0.00472651759745361	2.22775752558543	0.682805298642948	0.364833028272185	0.09050714747029	0.102404905983074	0.165066087738613	0.0685227201463635	0.0996820993614614	0.0589216569477327	0.0425632310492611	0.0389164720007275	0.121980283376948	0.030275339593363	0.0274696383213429	0.0310321184446607	0.0239328857675611	0.0269085158405032	0.0263625597982775	0.0180848726093523	0.0124906934275077	0.0145046000206316	0.0152051011943143	0.0138388026284755	0.0118222533191441	0.0123553017743807	0.0089484863741927	0.137603698217894	0.174693697695113	0.00372990426070062	0.00384657764193477	0.00658342494655878	0.00348394719039742	0.00269214791502578	0.00269525428847672	0.00354854183359331	0.00348394719039742	0.00177427091679665	0.00174197359519871	0.00177427091679665	0.00219447498218626	0.00174197359519871	0.00219447498218626	0.00219447498218626	0.0436734244237783
