"Pandanus_barklyi"	"Syzygium_coriaceum"	"Pittosporum_senacia"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_067"	"Tabernaemontana_persicarifolia"	"Diospyros_revaughanii"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Gaertnera_rotundifolia"	"Euodia_obtusifolia"	"Turraea_rigida"	"Gaertnera_petrinensis"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Euodia_chapelieri"	"Ochna_mauritiana"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_067"	"Technomyrmex_albipes"	"Villa_unifasciata"	"Phorinia_sp1_M_PL_067"	"Paragus_borbonicus"	"Pachycerina_crinicornis"	"Phelsuma_cepediana"	"Chrysomya_megacephala"	"Hippotion_eson"	"Nogodinidae_sp1_M_PL_067"	"Brachymyrmex_sp1_M_PL_067"	"Lecithoceridae_sp1_M_PL_067"	"Episyrphus_sp1_M_PL_067"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Musca_domestica"	"Nacoleia_sp2_M_PL_067"	"Syritta_sp1_M_PL_067"	"Allograpta_nasuta"	"Cephonodes_trochilus"	"Fannia_pusio"	"Lygaeidae_sp1_M_PL_067"	"Melanagromyza_sojae"	"Pheidole_megacephala"	"Sarrothripinae_sp1_M_PL_067"	"Stomorhina_lunata"	"Zosterops_mauritianus"
"Euodia_obtusifolia"	0.466498108418448	1.05678599222406	0.709082774995597	0.663904606357386	0.107464642903612	0.0732161762470662	0.0764213548006969	0.249466056631773	0.183001070035833	0.0477303396059568	1.23661110825286	0.167591356660528	0.0255576058784862	0.0265476972993108	0.0679032119858093	0.0469799927913094	0.0476938039578086	0.00672446738980575	0.0039775283004964	0.635088586814988	0.274007505145308	1.12316942492083	1.41627030130887	0.427871739184014	0.269688626973554	0.114234013233906	0.031576398727413	0.0858707022340825	0.0241795446533127	0.0748398169895319	0.0439202568085999	0.0107573370687043	0.0118267126077916	0.0344179830105854	0.0118267126077916	0.0312163917128235	0.00766728176354587	0.0219601284042999	0.01098006420215	0.00483590893066253	0.01098006420215	0.0149679633979064	0.01098006420215	0.015278222696807	0.00346813466433469	0.01098006420215	0.00398215459489669
"Turraea_rigida"	0.575806196246468	0.69834104820594	0.955472381925959	0.76044611325024	0.0899615913998675	0.0689753967074797	0.0768937172293608	0.199154997232309	0.130158989349238	0.0448555112701675	0.188540276243094	1.21415751950536	0.0267388156331692	0.0319721502193862	0.109807279756316	0.0311346043463991	0.0486978893489054	0.00830545759467166	0.00373795927251396	0.784404328385657	0.257503860995406	1.8162937458952	0.932022809246428	0.247721751413962	0.180866780879258	0.105255346747917	0.0376258795599117	0.0670364514708786	0.0202413580649702	0.0597464991696926	0.0312381574438172	0.0103791971284924	0.0145979035668118	0.0324819357956542	0.0145979035668118	0.0211820275180893	0.00802164468995077	0.0156190787219086	0.0078095393609543	0.00404827161299404	0.0078095393609543	0.0119492998339385	0.0078095393609543	0.0247066379451709	0.00326725563351219	0.0078095393609543	0.00479582253290808
"Gaertnera_petrinensis"	0.725245483297032	0.170112536274947	0.281812167487551	0.167731577831278	0.551815520907279	0.581600588667171	0.499963072630161	0.146603240997532	0.0339019915994434	0.381560807395899	0.0383364088177294	0.0356517541775589	1.51469554875583	0.0586771792118448	0.0168765756834193	0.00758599395930161	0.00885316435042827	0.0103375487427796	0.0317967339496583	0.976324047929185	2.19044167208757	0.279151062970926	0.208636381326516	0.0597426880685074	0.0500762263252057	0.0287152718418656	0.0785909663689624	0.0174427851423635	0.124158492204138	0.0439809722992595	0.00813647798386641	0.080097156768398	0.0183865052103472	0.00889371744863298	0.0183865052103472	0.00529159359484856	0.454408664626748	0.0040682389919332	0.0020341194959666	0.0248316984408275	0.0020341194959666	0.00879619445985189	0.0020341194959666	0.00379722952876927	0.0275495015684444	0.0020341194959666	0.00880157688177659
"Labourdonnaisia_callophylloides"	1.57330895788857	0.172456326000629	0.372880598566865	0.220924799888458	0.145274639587224	0.155024661625121	0.312160621893986	0.0888421022054583	0.036787634892976	0.0976792265497201	0.0398215459489662	0.0426295336258483	0.058677179211845	1.88156169262134	0.021518528828747	0.00718129334908236	0.00987408231897368	0.0184145341872169	0.00813993554581001	1.73915045101493	0.560751115378023	0.355932406478459	0.198456470106593	0.0653257304349174	0.047095273199083	0.0344871595437968	1.18443175264215	0.0195719356011222	0.0326867939071254	0.0266526306616375	0.00882903237431425	0.0302945779855002	0.0398867059746396	0.0107599671500727	0.0398867059746397	0.00550961327231401	0.0176031537635535	0.00441451618715713	0.00220725809357856	0.00653735878142508	0.00220725809357856	0.0053305261323275	0.00220725809357856	0.004841668986468	0.00734327344540045	0.00220725809357856	0.282234253893202
"Phyllanthus_phillyreifolius"	0.587125146780555	0.519204857803243	1.00587835781901	0.752877712287912	0.0743537276490765	0.0616541477557019	0.0713349186880507	0.159437530841072	0.10723467721517	0.0400358512282055	0.152782226968071	0.219614559512631	0.0253148635251288	0.0322777932431205	1.37541527283994	0.0215975490482349	0.0452114930297462	0.00847088756629267	0.00333632093568379	0.800028270149863	0.229835442235994	2.00964669815993	0.616983095175389	0.202202575696048	0.135083657049806	0.0966134441460668	0.0378182847564016	0.0563783098333064	0.0167295887210422	0.0478312592523216	0.0257363225316407	0.00940766519546904	0.0148848628761267	0.0300597878377189	0.0148848628761267	0.0163763013142489	0.00759445905753864	0.0128681612658204	0.00643408063291018	0.00334591774420844	0.00643408063291018	0.00956625185046431	0.00643408063291018	0.309468436388987	0.00292045963053325	0.00643408063291018	0.00484166898646824
"Euodia_chapelieri"	0.371586075361083	1.43183515072136	0.53708049676114	0.521529002270276	0.101206051513533	0.0690028180890227	0.0695776605853647	0.278775149367014	0.285024957481585	0.0450386428014284	0.211409967560893	0.124538417385596	0.0227579818779048	0.021543880047247	0.0431950980964698	1.08064584364145	0.0393038148715085	0.00535366607051341	0.00375322023345237	0.505624017770711	0.25855517163783	0.71447891888457	1.32923119146348	0.406448579516841	0.821717955031301	0.131580686976855	0.0258257031090243	0.110097467106409	0.0227713615905449	0.0836325448101041	0.0684059897955803	0.0100159921113862	0.00942049205140771	0.0381597298426532	0.00942049205140771	0.0445196173563255	0.00682739456337145	0.0342029948977902	0.0171014974488951	0.00455427231810898	0.0171014974488951	0.0167265089620208	0.0171014974488951	0.00971889707170565	0.00326855454105894	0.0171014974488951	0.00323158200708709
"Ochna_mauritiana"	0.527302653082947	0.844594264281098	0.841360776704374	0.720332259101	0.100860385732884	0.0723918829680631	0.0779346375870944	0.228774753336944	0.146291771926346	0.0471395674010098	0.214622117810139	0.194791557395622	0.0265594930512848	0.029622246956921	0.0904229860594925	0.0393038148715085	1.04932089110951	0.00760353807718546	0.00392829728341749	0.71811192951196	0.270616035079871	1.49566316941368	1.20798692728969	0.280434764004459	0.218094606428888	0.107778397887183	0.0350383163288497	0.0741239668190079	0.0226935867898988	0.0686324260010833	0.0351100252623231	0.0107549102658028	0.0133682362753423	0.033000297190534	0.0133682362753422	0.0249505879720273	0.00796784791538544	0.0175550126311616	0.00877750631558078	0.00453871735797977	0.00877750631558078	0.0137264852002167	0.00877750631558078	0.0203451718633857	0.00342908919322402	0.00877750631558078	0.00444333704353827
"Cordemoya_integrifolia"	2.0949931475678	0.260840235926293	0.59041334708269	0.349574358384298	0.0941754262601423	0.0940215534565777	0.151892058000719	0.116250387996685	0.0563745172876918	0.0600840910492751	0.0605202065082517	0.0664436607573733	0.0620252924566776	0.1104872051233	0.0338835502651708	0.0107073321410268	0.0152070761543709	1.03025744073106	0.00500700758743959	2.85764718015528	0.344927189356949	0.560459020312045	0.296207843127957	0.100248207245758	0.0701187370926587	0.0537917109473504	0.126999428306722	0.0301751770640428	0.021189470908532	0.0348751163990054	0.013529884149046	0.0165019079643433	0.0531125023327044	0.0168030799700296	0.0531125023327046	0.00837728406563733	0.0186075877370033	0.00676494207452301	0.00338247103726151	0.0042378941817064	0.00338247103726151	0.00697502327980108	0.00338247103726151	0.0076237988096633	0.0044536525321538	0.00338247103726151	0.0165730807684948
"Smilax_anceps"	0.3605273564244	0.161417557652658	0.214641315504262	0.128363317505566	0.774258851771246	0.817796341635211	0.679315400039795	0.175290602524168	0.0307054019726234	0.537050748448254	0.0357977547044676	0.0299036741801116	0.19078040369795	0.04883961327486	0.0133452837427352	0.00750644046690474	0.00785659456683497	0.00500700758743959	1.04475422903735	0.47288404992485	3.0830691114622	0.220740878500204	0.205873169027395	0.0538082554981016	0.0497383780705808	0.0239937265733403	0.0724096681297779	0.0154080739531698	0.17420824164853	0.0525871807572503	0.00736929647342961	0.111441212893747	0.00914013016287203	0.00738380081832762	0.0091401301628721	0.00493329862659978	0.0572341211093849	0.00368464823671481	0.0018423241183574	0.0348416483297061	0.0018423241183574	0.0105174361514501	0.0018423241183574	0.00300268884211537	0.0387377214458775	0.0018423241183574	0.00732594199122886
"Apis_mellifera"	2.32777016396422	0.289822484362548	0.656014830091877	0.388415953760331	0.104639362511269	0.104468392729531	0.168768953334132	0.129167097774094	0.0626383525418798	0.0667601011658612	0.0672446738980575	0.0738262897304147	0.0689169916185307	0.122763561248112	0.0376483891835231	0.011897035712252	0.0168967512826343	0.0336193785900621	0.00556334176382177	3.17516353350586	0.383252432618833	0.622732244791161	0.32911982569773	0.111386896939731	0.0779097078807319	0.0597685677192782	0.141110475896357	0.0335279745156031	0.0235438565650356	0.0387501293322282	0.0150332046100511	0.0183354532937148	0.0590138914807827	0.0186700888555885	0.0590138914807829	0.0093080934062637	0.0206750974855592	0.00751660230502557	0.00375830115251279	0.00470877131300711	0.00375830115251279	0.00775002586644565	0.00375830115251279	0.00847088756629255	0.00494850281350422	0.00375830115251279	0.0184145341872165
"Nacoleia_sp1_M_PL_067"	0.400585951582667	0.179352841836286	0.238490350560291	0.142625908339518	0.860287613079162	0.908662601816901	0.754794888933106	0.194767336137964	0.0341171133029149	0.596723053831394	0.039775283004964	0.0332263046445685	0.211978226331055	0.0542662369720666	0.0148280930474835	0.00834048940767193	0.00872954951870552	0.00556334176382176	0.0497269211526161	0.525426722138722	3.42563234606911	0.245267642778005	0.228747965585994	0.0597869505534462	0.0552648645228675	0.0266596961926003	0.0804551868108643	0.0171200821701886	0.193564712942812	0.0584302008413893	0.00818810719269957	0.123823569881941	0.0101557001809689	0.00820422313147513	0.010155700180969	0.0054814429184442	0.0635934678993165	0.00409405359634978	0.00204702679817489	0.0387129425885623	0.00204702679817489	0.0116860401682778	0.00204702679817489	0.00333632093568375	0.0430419127176417	0.00204702679817489	0.00813993554580984
"Technomyrmex_albipes"	0.693677488233322	0.613430924589757	1.18842665238616	0.889511074888311	0.0878475522965014	0.0728432338298849	0.0842808854129192	0.188372490141859	0.126695785302367	0.0473016168214724	0.180509371862276	0.259470535127886	0.0299090424611707	0.0381356149798349	0.14354619272571	0.0255171042458775	0.0534165417647742	0.0100081967912865	0.00394180140178937	0.945218585843727	0.271546318789934	2.37436035819636	0.728954101336848	0.238898598692738	0.159598839255141	0.114146995120723	0.0446816031010819	0.0666099290252769	0.0197656992667128	0.0565117470425577	0.0304069884725681	0.0111149822124245	0.0175861898425349	0.0355150826675271	0.0175861898425348	0.0193482967379459	0.00897271273835121	0.0152034942362841	0.00760174711814203	0.00395313985334257	0.00760174711814203	0.0113023494085115	0.00760174711814203	0.0322978933632845	0.00345046897088929	0.00760174711814203	0.00572034224697544
"Villa_unifasciata"	0.478106185284337	1.26344521825713	0.681263962512447	0.711227278669467	0.136286638221018	0.0880276172102553	0.0889071981139572	0.320015850606906	0.198397041200625	0.0574529774029939	0.29642866771581	0.17339959241794	0.0291120532083511	0.0276916004799896	0.057393776295385	0.061824706579697	0.0561854384785904	0.00688855449134783	0.00478774811691616	0.650585701960628	0.329822648054224	0.949335573834035	1.95546129264025	0.384289765761615	0.325055841697944	0.125360555739683	0.0331813220741397	0.0981099972391852	0.0306644935997291	0.0960047551820719	0.0476152898881499	0.0127848183782484	0.0121210018804479	0.0378189110892152	0.0121210018804479	0.0360974543110037	0.00873361596250533	0.023807644944075	0.0119038224720375	0.00613289871994581	0.0119038224720375	0.0192009510364144	0.0119038224720375	0.0129135996664616	0.00416972923627521	0.0119038224720375	0.00415374007199849
"Phorinia_sp1_M_PL_067"	0.408988996011813	1.76032676351834	0.626390670108965	0.592660241780437	0.0812314951170078	0.0583095915493607	0.0622085884973877	0.197820482392575	0.386236882549847	0.0379822979986599	0.226520332509184	0.116574941841864	0.0210856546124144	0.0230561401535002	0.0475770766343643	0.0478174799431578	0.0329923251769952	0.0058969533673975	0.00316519149988833	0.556934484698653	0.218046525547862	0.786960089811372	0.972027054573497	1.49518159988498	0.427353541037595	0.161882807659518	0.0273128486271282	0.13682718085516	0.0182770864013268	0.0593461447177724	0.0926968518119632	0.00863449599270356	0.0103687351101586	0.0462361982355092	0.0103687351101586	0.0568825977863207	0.00632569638372431	0.0463484259059816	0.0231742129529908	0.00365541728026535	0.0231742129529908	0.0118692289435545	0.0231742129529908	0.0107048422427318	0.00276203328391707	0.0231742129529908	0.00345842102302507
"Paragus_borbonicus"	0.347640648851404	1.91841067223479	0.512248252512309	0.447726059708924	0.0886156984757218	0.0653119785431284	0.0657098254090754	0.299484481319791	0.434991753202897	0.0426328954890692	0.173371260197285	0.103352446216719	0.0214612398536596	0.0201836885138927	0.0385953305856589	0.117388279290186	0.0311563723469841	0.0050084812209042	0.00355274129075577	0.47302322641873	0.244744400029842	0.638395357020564	0.998385799500828	0.518929299831366	1.50098405837161	0.16704097087555	0.0242091292792476	0.146551040775057	0.0199385321570374	0.0898453443959372	0.104398020768695	0.00947294186927647	0.0088134249004581	0.0469804885611252	0.00881342490045809	0.0628350287030529	0.00643837195609788	0.0521990103843476	0.0260995051921738	0.00398770643140748	0.0260995051921738	0.0179690688791874	0.0260995051921738	0.00868394938177319	0.00309372529941131	0.0260995051921738	0.00302755327708393
"Pachycerina_crinicornis"	0.532748412450535	1.30824581948071	1.00968324336656	0.481593960003383	0.0801553020606035	0.0632556535981942	0.0706859030476893	0.170360594707002	0.522935275960544	0.0411321026971547	0.146872302729308	0.120291824854762	0.0246130901501705	0.0295604224661114	0.0552076823691812	0.037594481993387	0.0307938279677665	0.00768453013533576	0.00342767522476289	0.725761179448378	0.236128737705888	0.913175960965787	0.770071985258052	0.39314396145883	0.334081941751099	1.16711165823618	0.0347768464124875	0.126724328501515	0.0180349429636358	0.0511081784121007	0.125504466230531	0.00952693601958182	0.013506297780436	0.0452451805595149	0.013506297780436	0.0564276322498165	0.00738392704505114	0.0627522331152653	0.0313761165576327	0.00360698859272716	0.0313761165576326	0.0102216356824201	0.0313761165576327	0.0124217285330656	0.00299632043359866	0.0313761165576326	0.00443406336991675
"Phelsuma_cepediana"	1.68624453996497	0.17616891556027	0.373565822077594	0.22139593139911	0.183277764777097	0.197376788993833	0.407839324896963	0.0957889229026789	0.0373759188352372	0.124130859651048	0.0405982269352452	0.0430010052113276	0.0673636854591106	1.01522721655041	0.0216104484322295	0.00737877231686406	0.0100109475225285	0.0181427754723888	0.010344238304254	1.71348435017005	0.712603083181942	0.357452824808654	0.203828121312572	0.0663312038087399	0.0484182585584951	0.0347768464124875	1.67227815775167	0.0198342135293837	0.0412374970748469	0.0287366768708037	0.00897022052045693	0.0390908199390007	0.0427498615765764	0.0108447637607911	0.0427498615765765	0.00561600244935344	0.0202091056377332	0.00448511026022846	0.00224255513011423	0.00824749941496938	0.00224255513011423	0.00574733537416073	0.00224255513011423	0.00486235089725156	0.00934942684707626	0.00224255513011423	0.152284082482561
"Chrysomya_megacephala"	0.418516099880793	1.60931888003093	0.736343562210788	0.448152292328469	0.0762493946912745	0.0567949415201152	0.0613167597481545	0.179299463861464	0.679720210596374	0.0369793774876075	0.154567264021348	0.107258322353406	0.0209313421708362	0.0234863227213466	0.0451026478666451	0.0440389868425636	0.0296495867276032	0.00603503541280856	0.00308161479063396	0.569975566765253	0.212289018910339	0.746031205083101	0.843745976256992	0.465212414907543	0.41034291417016	0.177414059902121	0.0277678989411373	1.14796031741369	0.0171561138055368	0.0537898391584393	0.16313285054313	0.00844641139457654	0.0106102673209215	0.0455436157554463	0.0106102673209215	0.071599957147013	0.00627940265125086	0.0815664252715648	0.0407832126357824	0.00343122276110735	0.0407832126357824	0.0107579678316879	0.0407832126357824	0.0101480957699951	0.00269028670358439	0.0407832126357824	0.00352294840820202
"Hippotion_eson"	0.304189965670132	0.19233659519976	0.202320158588834	0.137248673087014	1.79453241365143	0.636692177481657	0.529722920141209	0.152583414037276	0.0343431179955218	0.418099779956473	0.0435231803759628	0.0323861729039523	0.148990190644965	0.0392241526885504	0.0133836709768338	0.00910854463621797	0.00907743471595954	0.0042378941817064	0.0348416483297061	0.400245561605605	2.40020244049086	0.221375831787184	0.26371464495767	0.062142093764511	0.0558278900397048	0.0252489201490901	0.0577324959047856	0.0171561138055368	1.40376979307157	0.0457750242111828	0.00824234831892523	0.0868043522947964	0.00771185828459482	0.00772944435645294	0.00771185828459487	0.00574362826440756	0.0446970571934896	0.00412117415946261	0.00206058707973131	0.0807539586143142	0.00206058707973131	0.00915500484223656	0.00206058707973131	0.00301132596978757	0.0301591031438673	0.00206058707973131	0.00588362290328246
