"Elmerrillia_tsiampacca"	"Cinnamomum_culilaban"	"Piper_plagiophyllum"	"Ficus_nodosa"	"Pipturus_argenteus"	"Castanopsis_acuminatissima"	"Caldcluvia_brassii"	"Aleurites_moluccana"	"Melicope_denhamii"	"Cordia_dicotoma"	"Coenobius_kleinhoviae"	"Micromolpus_sp._3"	"Rhyparida_coriacea"	"Rhyparida_sp._5"	"Rhyparida_sp._6"	"Rhyparida_sp._7"	"Rhyparida_sp._8"	"Rhyparidella_wauensis"	"Rhyparidella_sp._10"	"Rhyparidella_sp._11"	"Rhyparidella_sp._12"	"Rhyparidella_sp._13"	"Rhyparidella_sp._14"	"Rhyparidella_sp._15"	"Rhyparidella_sp._16"	"Rhyparidella_sp._17"	"Rhyparidella_sp._18"	"Rhyparidella_sp._19"	"Stethotes_integra"	"Stethotes_lateralis"	"Stethotes_suturalis"	"Stethotes_sp._25"	"Stethotes_sp._26"	"Thyrasia_sp._27"	"Atysa_sp._29"	"Aulacophora_sp._30"	"Momaea_sp._32"	"Neolepta_sp._34"	"Neolepta_sp._35"	"Neolepta_sp._36"	"Neolepta_sp._40"	"Oides_sp._41"	"Sastra_sp._42"	"Crepidodera_sp._44"	"Manobia_sp._45"	"Xenidea_sp._46"
"Elmerrillia_tsiampacca"	1.05762574982729	0.146223507794782	0.58083624037989	0.555432492520369	0.731089971356423	0.314644214736374	0.106221959990017	0.10284785810502	1.37048649186924	0.29774940815744	0.00724477164157003	0.00965385658850239	0.0253460421315218	0.032688951558218	0.00461758445667731	0.0209702708109323	0.0508137093875273	0.396062978263394	0.0252876795073007	0.0235099791218583	0.0289222406250893	1.06144762012982	0.255680371799473	0.0833148738780553	1.1754826487911	0.043456906013656	0.46981687968863	0.00723766589892117	0.0830104162239015	0.0753998075630902	0.0192831180387978	0.0111021425431471	0.0162687603516127	0.0128718087846699	0.0349102646154038	0.01232969746753	0.0458156360411807	0.00723056015627231	0.00370063602545864	0.0469016487590739	0.00180764003906808	0.056136735357921	0.011346992423679	0.422655882844462	0.0705015143949795	0.0840138133406625
"Cinnamomum_culilaban"	0.0359145457741569	1.29973964465469	0.350860271719233	1.01251072457223	0.886533632822772	0.233677305802738	0.0997775190126436	0.175797250120696	0.852303050266594	0.316043949991083	0.0132066616248552	0.00716964460985673	0.0428942557557734	0.0307057268187296	0.0410444098312009	0.0196980134308832	0.0572284104514211	0.501803748797693	0.0237534867843003	0.0318247838433803	0.0350716601995822	0.560252414193109	0.417042734068055	0.151876608685835	0.696500789479413	0.0559820232709566	1.04921100477873	0.0109872883373754	0.168901659332126	0.0665133597449784	0.0151217483955009	0.0832165848214993	0.019727808862265	0.00955952614647564	0.0799521822274488	0.0167243083205716	0.0288842275846919	0.00876791504989555	0.00347612001721468	0.0351964015212721	0.00219197876247389	0.0658778441877666	0.0314820987279699	0.217648386060247	0.0865968583802215	0.050749432159389
"Piper_plagiophyllum"	0.0290418120189945	0.0714251267428439	3.53799889573849	0.303590100692967	0.626768677896405	0.0988680075933611	0.0348210181958623	0.0413836302530542	0.408099729939309	0.111160895665553	0.00395987087860391	0.00303345023297812	0.0155387532412165	0.0107158875351137	0.00225553031819507	0.00687434294705409	0.0394054554977073	0.30418881772123	0.00828964884791817	0.0184669309091388	0.0247952444002973	0.374108014867147	0.10364240662625	0.045538515103945	0.294283519590396	0.0447763629116879	0.206189601442095	0.00507934098933912	0.0757830554724866	0.257993433328601	0.00605435077664885	0.015883199944121	0.0139473249751673	0.0040446003106375	0.0189471841128151	0.0163431602639942	0.0136799064981006	0.00619881110007434	0.00121311934359778	0.0147626607590301	0.00154970277501858	0.0460476749241696	0.00887627903419045	2.15275100556595	0.0598786731703572	0.511746268847889
"Ficus_nodosa"	0.028174111939439	0.209105475726874	0.307989957224749	2.3782246444941	1.01532228120498	0.184486349310708	0.0839611587557651	0.169865812282672	0.602869637716026	0.283158466081528	0.0310203214499231	0.00566037662657853	0.0928371206885342	0.0258383695009677	0.0066033308124276	0.0165755577930736	0.0635184639349321	0.71934916913001	0.0199881726328241	0.048369363424928	0.0401665957399771	0.393830161275004	0.42848986030034	0.356733696674116	0.451819285944134	0.0797081216107969	1.0287282824847	0.0205309851924587	0.111479086435811	0.0691314719967256	0.0119805922133268	0.0141966293445062	0.0225937101037371	0.00754716883543804	0.142893111930868	0.0338970813784336	0.0205864547611558	0.0100416489349943	0.00292509843407182	0.0278776401410691	0.00251041223374857	0.0744362399411917	0.0158537265749566	0.191425504158176	0.103150745244926	0.044548547384294
"Pipturus_argenteus"	0.0281188450521701	0.138825321623346	0.482129752228004	0.769859751682895	2.8565214406002	0.141574285244741	0.0532386932648274	0.0814346917773681	0.540228426417996	0.171226686845295	0.0100416489349943	0.0043437564791	0.0488030177844775	0.0163837785079501	0.00438395752494778	0.0105103484767982	0.172436815005803	0.953549715825741	0.0126742437514331	0.0781595140787232	0.113005243803964	0.432271985624844	0.228045343923692	0.115478962752434	0.389086489271802	0.14578507872722	0.424381921228802	0.0191464799429926	0.280152990685695	0.166652257167507	0.0087046586754931	0.0103176178249141	0.0635654496397297	0.00579167530546667	0.0473793989699481	0.0130392705363795	0.0181919515918926	0.028251310950991	0.0018547673782585	0.0211982472582626	0.00706282773774775	0.206286479044613	0.0375061174512126	0.301764292255328	0.270897866268163	0.0697366248758363
"Castanopsis_acuminatissima"	0.050057034162605	0.151359163985864	0.314580024160694	0.578616277383583	0.585602725330519	1.53530792676291	0.267217486228545	0.113332063795994	1.39804275562769	0.269042437298443	0.00754716883543804	0.0471060386620437	0.0250984707765546	0.0822340264071068	0.00477976307323782	0.052753903732861	0.0423298017127092	0.290136838611033	0.0636150015602148	0.0201395648902452	0.0231667012218667	0.784379860955648	0.287985789459726	0.0867924416075375	1.3674086988417	0.0360687766140641	0.540581062138063	0.00666942207045236	0.0812936045134163	0.0515233341941088	0.0450039584219645	0.010570676224135	0.0130312694373	0.0628080515493916	0.0363521412960901	0.0242603318004453	0.0485816700872707	0.00579167530546667	0.00930951242344607	0.224482936634594	0.00144791882636667	0.0457795209045879	0.00962947566845225	0.195773235700156	0.0569077076107929	0.0455017534946718
"Caldcluvia_brassii"	0.00959424154748537	0.0366923779594883	0.062902484482848	0.149505031074782	0.12502506031224	0.151710572826528	4.28931693310961	0.0305188222771801	0.345993927076985	0.0618984440696971	0.00195006562271454	0.00465475621172303	0.00629006415159424	1.32000269489889	0.00115870667240489	0.846794181633252	0.00929494020200561	0.0668835698706493	1.0211341602048	0.00455382818080008	0.00494604634202267	0.151991941269201	0.0523019685300946	0.0224257546612173	0.255852335012652	0.00802568221113276	0.172655535718183	0.00159328860411011	0.0158180453682876	0.0108550965209637	0.352107413235983	0.00251959990207608	0.00278215106738775	0.00620634161563071	0.00935464863841789	0.00370383758388852	0.0610666465828445	0.00123651158550567	0.149434267347045	0.0964393293282298	0.000309127896376417	0.00990264433940189	0.00212499281808453	0.0391391598906163	0.0122343764679825	0.00909839507698336
"Aleurites_moluccana"	0.0351187808163484	0.244401055045846	0.282619913923297	1.14348693146384	0.722981166023463	0.243249307659695	0.11537603543812	1.21900922465645	0.894274915908194	0.362640563801585	0.0149150469321371	0.00746333103046791	0.0463791514487158	0.0355060444541827	0.00771792805407934	0.0227774624800418	0.0477506575424542	0.450514404138267	0.0274669400494621	0.0290621931502324	0.0286014527218073	0.539481160190039	0.401067816761763	0.171523039719576	0.732429393722155	0.0497876931911796	1.38810029897915	0.0110327050562945	0.0867605044845034	0.0545568873749441	0.0167152106087399	0.016344277260055	0.0160883171560166	0.00995110804062388	0.0709766752216564	0.0183112450941894	0.0304307214925796	0.00715036318045183	0.00401955220236032	0.0368386542433637	0.00178759079511296	0.0542643722881474	0.0127969180026045	0.175736824413138	0.0716572119473266	0.040878951835334
"Melicope_denhamii"	0.057791599054727	0.14632913814818	0.344180495129538	0.501180783161516	0.592298636193224	0.370565549684448	0.161533309328111	0.110437564916373	2.69870958542068	0.280131233700047	0.00653714064993281	0.0113696248198637	0.0223705607371001	0.0497105732577475	0.00462092015204779	0.0318898017125173	0.0497789495915239	0.286442867421426	0.0384553491239179	0.0195476019867326	0.0234315943988528	0.923489739002104	0.187468248418452	0.0751771174742274	1.66815590624698	0.0354684534472012	0.517031559290511	0.00619751962482301	0.0697880463899563	0.0572666863178732	0.0315525277560005	0.0103481347527262	0.0131802718493547	0.0151594997598183	0.0317275930007216	0.0114333100385181	0.08966521864844	0.00585789859971321	0.00562761206691482	0.0558720551928216	0.0014644746499283	0.0497855438445431	0.00963283332566541	0.214269299666069	0.0572843218597587	0.0497832501883796
"Cordia_dicotoma"	0.048470833886095	0.209470990110369	0.361919195190171	0.908741123703509	0.724726907112643	0.275299238165849	0.111561149195384	0.172886780417035	1.08143685567925	1.36864482127653	0.0118531450917849	0.00844668117099763	0.0379718705661561	0.0343320439781924	0.00661487337190639	0.0220243300992178	0.0488689843781215	0.38921613466568	0.0265587510019979	0.0268089306979974	0.028670515006654	0.93089352454383	0.382049347174995	0.136311168555526	0.798089360776364	0.0470626933610121	1.00798086541808	0.0095103869217242	0.0853010919737741	0.0602440764809829	0.0177476140640333	0.0143930584426383	0.0161271646912429	0.0112622415613302	0.0566465895989852	0.015832017180943	0.0364748200382091	0.0071676287516635	0.00388664648809726	0.0413611687087043	0.00179190718791587	0.0548969143836306	0.0122669726255326	0.224773800444337	0.0710557594137494	0.0523490264471498
