"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Sorex_araneus"	"Crocidura_suaveolens"	"Arvicola_terrestris"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Allocricetulus_eversmanni"	"Micromys_minutus"	"Lagurus_lagurus"	"Sicista_subtilis"	"Ctenophthalmus_wagneri"	"Nosopsyllus_consimilis"	"Megabothris_turbidus"	"Amphipsylla_rossica"	"Nosopsyllus_mokrzeckyi"	"Leptopsylla_taschenbergi"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Ctenophthalmus_breviatus"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Hystrichopsylla_talpae"
"Lagurus_lagurus"	1.65638161367313	1.76787489441364	0.570583208383854	0.174700349689907	0.0376959455445441	0.019445864942881	0.0122982750491763	0.010619824636594	0.0058002595234087	0.00434655778414756	1.00253670432689	0.000874396768665197	2.39764739538739	1.18315169334309	0.655797576498898	0.179076590224495	0.0686844351712386	0.0525068557723876	0.0407593670207204	0.0393233906521518	0.0321310963932195	0.022628453112777	0.0185578148451035	0.0190750258125406	0.015407974451719	0.0120944365774281
"Sicista_subtilis"	1.88890069631847	1.61307714693986	0.522888554801461	0.160082149898796	0.0275419158999241	0.019403212616758	0.0092468597388713	0.0111565937161987	0.00392881330736732	0.00306636084195426	0.00174879353733039	1.00211679711985	1.96226065088364	0.701940478794521	1.58759783988735	0.179520839991362	0.0634410819377988	0.0486646260338446	0.041931679062607	0.0357691186163287	0.0311206498119121	0.0210194355905721	0.0172231793169206	0.0201337763258181	0.0149336417066704	0.0112851073038077
"Ctenophthalmus_wagneri"	1.94217854020898	1.83724301074165	0.630403653284317	0.222971760642297	0.0396863308345252	0.0239229189544541	0.0139159110306936	0.0135017940682551	0.00529856922525773	0.00432812044254609	0.00240667241695096	0.000984823413241478	3.17963954580204	0.789837481484751	0.738617559931108	0.201720524592082	0.0720757258266083	0.0550088743784026	0.0459172719786782	0.0422806917366373	0.035648268361506	0.0265020551886091	0.0234177873398419	0.0220510121274928	0.0167082793529922	0.0137328166360924
"Nosopsyllus_consimilis"	1.73866949017577	2.09136786573312	0.637559032013136	0.165251238668608	0.0440824370422395	0.019290114251948	0.013413589078587	0.0100978162352872	0.00759089638231716	0.00533089685555961	0.00323044830946919	0.000958280517125626	2.14846577728104	1.83938850372212	0.71871038784422	0.196227453684574	0.0805563523316997	0.0616730273380143	0.0446590991784783	0.0451046208237	0.0357541680678707	0.0237833961731176	0.0178218012048325	0.0203379341225974	0.0175316638730499	0.0131437090915256
"Megabothris_turbidus"	2.09877855146497	1.79230794104429	0.580987283112735	0.177869055443107	0.0306021287776934	0.0215591251297311	0.0102742885987459	0.0123962152402207	0.00436534811929702	0.00340706760217139	0.0019431039303671	0.00235199679983311	2.18028961209294	0.779933865327246	1.76399759987484	0.199467599990402	0.0704900910419986	0.0540718067042717	0.0465907545140078	0.0397434651292541	0.0345784997910134	0.023354928433969	0.0191368659076895	0.0223708625842423	0.0165929352296337	0.0125390081153419
"Amphipsylla_rossica"	1.89759982133771	1.60125891837427	0.97019304070254	0.173456663098775	0.0306939748685875	0.0274479754741264	0.0102097010665945	0.0153605184686649	0.0043375132887118	0.00338546634361144	0.00193074490808081	0.000967767331489821	2.16672854582061	0.774860430317793	0.725825498617366	1.24806871271313	0.0660885805366925	0.0483531747531528	0.0466024608725559	0.0524725335579552	0.0374960451885957	0.0226114330552533	0.0185464423527225	0.0222813740135808	0.0171761697184813	0.0160464932189625
"Nosopsyllus_mokrzeckyi"	1.56493464664555	2.36314880970009	0.567104400953073	0.159743867045789	0.0314180324889655	0.0191077632586156	0.0103732891658949	0.0098959562474074	0.00460723109976621	0.00353314640201022	0.00203509437544411	0.000939867880559981	2.1275686475484	0.874185601229185	0.704900910419986	0.181621210215651	1.08918301087078	0.0688880474880377	0.0437829382627298	0.044707860397836	0.0366045801417778	0.0244905012144921	0.0169686372123995	0.0195090135317352	0.0181143812597168	0.0126325549441173
"Leptopsylla_taschenbergi"	1.57982720636324	2.40524870016492	0.510184601783571	0.159721620105057	0.0314238226715477	0.019039710040431	0.0103850137288355	0.00987098023550493	0.00461709292022634	0.00353931185995037	0.00203910119504418	0.000944944194831933	2.12825596502849	0.877194029613505	0.70870814612395	0.174165318771065	0.0902901593289815	1.070089317279	0.0437356837886333	0.042982274688089	0.0364178814561732	0.0246125036143409	0.0169793752485933	0.019540356943242	0.018065638339665	0.0121212445131147
"Amalaraeus_penicilliger"	2.0136112648875	1.78249200434418	0.637931772527955	0.199026153880977	0.0306613069391876	0.0417230385420809	0.0102639840809062	0.010429595553944	0.00436033482650469	0.00340335412982301	0.00194092223908193	0.000998373311014452	2.1783372480361	0.778875955910366	0.748779983260839	0.205827535520455	0.0703654364936729	0.0536282789313004	1.04708018921495	0.0417806333747268	0.0394088501458029	0.0247263220684062	0.0210749221694956	0.023240458423684	0.0166402054445392	0.0133918757425006
"Peromyscopsylla_bidentata"	1.52061610579324	1.90461501168054	1.04573773394774	0.160759891311895	0.0540928221059306	0.0197052039489586	0.0102761108191674	0.0101783895762511	0.00449596561972841	0.00346826539842891	0.00199105775453933	0.000905547306742498	2.13276653886708	0.83643379122431	0.679160480056874	0.246421644936726	0.0763995082747831	0.0560401809224451	0.0444249772592031	1.05886763974049	0.0376066078627591	0.0230736407273951	0.0173511005973257	0.0195775370995503	0.0181942308934281	0.0168400162744748
"Ctenophthalmus_breviatus"	1.71231523399926	1.91935893109462	0.689376081450337	0.192916995201196	0.0306780438398945	0.160723033615869	0.0102155881925925	0.0105784519983558	0.00438223518798242	0.00340712151340413	0.00194733917534664	0.000943049994300367	2.15239923364548	0.793634185142887	0.707287495725275	0.210773223711651	0.0748730048354547	0.056833966514937	0.0501567183673856	0.045013970017545	1.06670726647958	0.0248267468281764	0.02023636586428	0.0296817574953871	0.0168880491012136	0.0138459110075911
"Palaeopsylla_soricis"	1.58022721530536	1.82478340727279	0.546101502094624	0.703323248358405	0.0317838803650299	0.0194275071376539	0.0103969122871277	0.0102748593903315	0.00430707832889408	0.00339622485843426	0.00192582579683208	0.000894444067683921	2.24703595588526	0.741333519013134	0.670833050762941	0.178485992840404	0.070345056679924	0.0539380398356833	0.0441917245477899	0.0387833535630684	0.0348630912906307	1.05768177400841	0.0686349872860464	0.0213870495025688	0.0153894348413978	0.0202548646795922
"Corrodopsylla_birulai"	1.59294129752118	1.45672645316399	0.502070442009839	1.07981587891165	0.0546074548350233	0.0195838474780824	0.0104353560778867	0.010521308877113	0.00411255349612942	0.00331057244191196	0.00185578148451035	0.000861158965846029	2.33299706373175	0.65272346912699	0.645869224384522	0.172018252821501	0.0572691505918484	0.0437218912651277	0.0442573365559407	0.0342684236797183	0.0333900036760619	0.0806461100611045	1.10474425991773	0.0226306113426943	0.0133803698662799	0.0252417277155758
"Megabothris_walkeri"	2.08009225259699	1.65869220429293	0.586534969401254	0.214846239674912	0.0303496149394926	0.0897245059712331	0.0102263819546896	0.055831734709107	0.00427260868026655	0.00335740164474967	0.00190750258125406	0.0010066888162909	2.19683208320147	0.74487683724013	0.755016612218178	0.206659743975962	0.0658429206696062	0.0503164191288483	0.0488049626897363	0.0386656357716118	0.0489748998673887	0.0251297831655184	0.0226306113426943	1.03051046297554	0.0159201022271707	0.0129768202629948
"Leptopsylla_segnis"	1.76689792532408	2.03009579935786	0.696919495814989	0.161095489087894	0.0310516451928546	0.0194134596135655	0.0103061841971553	0.0101580172409641	0.00448523526127409	0.00346726768154861	0.00198812573570567	0.000963460755269056	2.14782236198949	0.828512502387682	0.722595566451792	0.205559966630857	0.0788852087116701	0.0600245402898547	0.0450895889464932	0.0463659432445426	0.0359552013122612	0.023332368953087	0.017264993375845	0.0205420673898977	1.01759697409059	0.0136106109627851
"Hystrichopsylla_talpae"	1.59935460102258	1.67971164897558	0.969473125845417	0.405913748195152	0.03133870199979	0.0198307203277884	0.0102759700188638	0.0103652310317484	0.00434339323207191	0.00339704617748207	0.0019351098523885	0.000902808584304616	2.18901097179312	0.770221352763401	0.677106438228462	0.238129959369404	0.0682157966982334	0.0499395273940325	0.0449967024948022	0.0532144514273405	0.0365532050600406	0.0380791455976333	0.0403867643449213	0.0207629124207916	0.0168771575938536	1.0196635095508
