"Canthium_bibracteatum"	"Phoenicophorium_borsigianum"	"Deckenia_nobilis"	"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_114"	"Megachile_seychellensis"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_114"	"Ceratina_tabescens"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_114"	"Unidentified_sp1_M_PL_114"	"Melanostoma_annulipes"	"Rhynchium_brunneum"	"Lygistorrhina_sp1_M_PL_114"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_114"	"Unidentified_sp4_M_PL_114"	"Unidentified_sp5_M_PL_114"
"Megachile_seychellensis"	2.47493932312961	0.813732015666524	0.667250658269598	0.458527724592666	0.322392383604764	1.68207579916738	0.933633016916541	0.425291735745669	0.282335861897573	0.113485611836685	1.23951025707706	0.0679575215441239	0.119755128538529	0.0958041028308235	0.0958041028308235	0.0504973082690312	0.0415582851523806	0.0209245375457106	0.0384586829699202	0.010316873803335	0.0145076572622143	0.0104622687728553	0.0104622687728553	0.010316873803335
"Neophyllomyza_approximatonervis"	1.17037953770436	0.952331123436633	0.936014914319584	1.42708212195411	0.251034407848477	1.26030311349418	1.12864096435243	0.439941696752232	0.350460037578499	0.353202825183642	0.113262535906873	1.16587798754865	0.0566312679534366	0.0453050143627493	0.0453050143627493	0.0684051521605032	0.0887072100905912	0.0244885146026563	0.0226228019438687	0.0321093477439675	0.0112965483531814	0.0122442573013281	0.0122442573013281	0.0321093477439675
"Hemipyrellia_sp1_M_PL_114"	2.47493932312961	0.813732015666524	0.667250658269598	0.458527724592666	0.322392383604764	1.68207579916738	0.933633016916541	0.425291735745669	0.282335861897573	0.113485611836685	0.239510257077059	0.0679575215441239	1.11975512853853	0.0958041028308235	0.0958041028308235	0.0504973082690312	0.0415582851523806	0.0209245375457106	0.0384586829699202	0.010316873803335	0.0145076572622144	0.0104622687728553	0.0104622687728553	0.010316873803335
"Ceratina_tabescens"	2.47493932312961	0.813732015666524	0.667250658269598	0.458527724592666	0.322392383604764	1.68207579916738	0.933633016916541	0.425291735745669	0.282335861897573	0.113485611836685	0.239510257077059	0.0679575215441239	0.119755128538529	1.09580410283082	0.0958041028308235	0.0504973082690312	0.0415582851523806	0.0209245375457106	0.0384586829699202	0.010316873803335	0.0145076572622146	0.0104622687728553	0.0104622687728553	0.010316873803335
"Ornidia_obesa"	2.47493932312961	0.813732015666524	0.667250658269598	0.458527724592666	0.322392383604764	1.68207579916738	0.933633016916541	0.425291735745669	0.282335861897573	0.113485611836685	0.239510257077059	0.0679575215441239	0.119755128538529	0.0958041028308235	1.09580410283082	0.0504973082690312	0.0415582851523806	0.0209245375457106	0.0384586829699202	0.010316873803335	0.0145076572622144	0.0104622687728553	0.0104622687728553	0.010316873803335
"Phelsuma_sp1_M_PL_114"	1.30451379694997	1.23468010187673	1.36976913949603	0.531299585121262	0.296579481819168	1.54129850275842	1.04662805240159	0.445636480405625	0.424690160435449	0.131496647317512	0.126243270672578	0.102607728240755	0.063121635336289	0.0504973082690312	0.0504973082690312	1.09806060682246	0.0556573982358584	0.0317489169054016	0.0259704037491203	0.0119542406652284	0.0133460766818626	0.0158744584527008	0.0158744584527008	0.0119542406652284
"Unidentified_sp1_M_PL_114"	1.07358903310317	1.651883535594	0.573648260589402	1.22349871902568	0.214222556950919	1.03821696073368	1.16436494176873	0.483136415757756	0.579729788790928	0.302815932958855	0.103895712880951	0.133060815135887	0.0519478564404757	0.0415582851523806	0.0415582851523806	0.0556573982358583	1.09753444755714	0.0424770052009885	0.0200295863508865	0.0275287211780777	0.00964001506279158	0.0212385026004943	0.0212385026004943	0.0275287211780777
"Melanostoma_annulipes"	1.08110110652838	2.31290610338645	0.562674493740098	0.566206267315166	0.213954134293059	1.04015278834146	1.1430175473799	0.517243948563641	0.78591110986092	0.140136051160504	0.104622687728553	0.0734655438079689	0.0523113438642766	0.0418490750914213	0.0418490750914213	0.0634978338108031	0.084954010401977	1.05947472837279	0.020090204816043	0.0127396410145912	0.00962793604318785	0.0297373641863973	0.0297373641863973	0.0127396410145912
"Rhynchium_brunneum"	1.98703195344588	0.781285742846115	0.698261751503654	0.443754841905113	0.826507815562399	1.85045690581282	0.896447780667365	0.37935907574463	0.271157146551424	0.109829323371515	0.192293414849601	0.0678684058316063	0.0961467074248007	0.0769173659398405	0.0769173659398405	0.0519408074982407	0.0400591727017731	0.020090204816043	1.05642219318527	0.00998448394286504	0.0371928517003081	0.0100451024080215	0.0100451024080215	0.00998448394286504
"Lygistorrhina_sp1_M_PL_114"	1.06607695967795	0.990860967801541	0.584622027438706	1.88079117073618	0.21449097960878	1.03628113312591	1.18571233615757	0.449028882951872	0.373548467720936	0.465495814757206	0.10316873803335	0.192656086463805	0.0515843690166749	0.04126749521334	0.04126749521334	0.0478169626609136	0.110114884712311	0.0254792820291825	0.01996896788573	1.04231780134156	0.0096520940823951	0.0127396410145912	0.0127396410145912	0.0423178013415642
"Polistes_olivaceus"	1.49912458376215	0.748839470025706	0.729272844737709	0.428981959217559	1.33062324752003	2.01883801245825	0.859262544418188	0.333426415743591	0.259978431205274	0.106173034906346	0.145076572622144	0.0677792901190887	0.0725382863110719	0.0580306290488575	0.0580306290488575	0.0533843067274502	0.0385600602511655	0.0192558720863753	0.0743857034006158	0.00965209408239509	1.0598780461384	0.00962793604318765	0.00962793604318765	0.00965209408239509
"Unidentified_sp3_M_PL_114"	1.08110110652838	2.31290610338645	0.562674493740098	0.566206267315166	0.213954134293059	1.04015278834146	1.1430175473799	0.517243948563641	0.78591110986092	0.140136051160504	0.104622687728553	0.0734655438079689	0.0523113438642766	0.0418490750914213	0.0418490750914213	0.0634978338108031	0.084954010401977	0.0594747283727945	0.020090204816043	0.0127396410145912	0.00962793604318769	1.0297373641864	0.0297373641863973	0.0127396410145912
"Unidentified_sp4_M_PL_114"	1.08110110652838	2.31290610338645	0.562674493740098	0.566206267315166	0.213954134293059	1.04015278834146	1.1430175473799	0.517243948563641	0.78591110986092	0.140136051160504	0.104622687728553	0.0734655438079689	0.0523113438642766	0.0418490750914213	0.0418490750914213	0.0634978338108031	0.084954010401977	0.0594747283727945	0.020090204816043	0.0127396410145912	0.00962793604318769	0.0297373641863973	1.0297373641864	0.0127396410145912
"Unidentified_sp5_M_PL_114"	1.06607695967795	0.990860967801541	0.584622027438706	1.88079117073619	0.21449097960878	1.03628113312591	1.18571233615757	0.449028882951872	0.373548467720936	0.465495814757206	0.10316873803335	0.192656086463805	0.051584369016675	0.04126749521334	0.04126749521334	0.0478169626609136	0.110114884712311	0.0254792820291825	0.0199689678857301	0.0423178013415642	0.00965209408239509	0.0127396410145912	0.0127396410145912	1.04231780134156
