"Daucus_carota"	"Leontodon_hispidus"	"Torilis_japonica"	"Eupatorium_cannabinum"	"Centaurea_nigra"	"Leontodon_autumnalis"	"Knautia_arvensis"	"Trifolium_pratense"	"Aethusa_cynapium"	"Hypochoeris_radicata"	"Crepis_capillaris"	"Linum_catharticum"	"Chamerion_angustifolium"	"Plantago_major"	"Angelica_sylvestris"	"Leontodon_saxatilis"	"Senecio_jacobea"	"Agrimonia_eupatoria"	"Clematis_vitalba"	"Euphrasia_officinalis"	"Convolvulus_arvensis"	"Medicago_lupulina"	"Lathyrus_pratensis"	"Lotus_corniculatus"	"Rubus_fruticosus"	"Unidentified_sp32_M_PL_017"	"Sphaerophoria_scripta"	"Eriothrix_rufomaculata"	"Unidentified_sp22_M_PL_017"	"Episyrphus_balteatus"	"Unidentified_sp31_M_PL_017"	"Unidentified_sp42_M_PL_017"	"Unidentified_sp39_M_PL_017"	"Symphyta_sp1_M_PL_017"	"Syritta_pipiens"	"Unidentified_sp17_M_PL_017"	"Unidentified_sp18_M_PL_017"	"Unidentified_sp15_M_PL_017"	"Eristalis_tenax"	"Bombus_pascuorum"	"Melanostoma_mellinum"	"Episyrphus_arbustorum"	"Unidentified_sp13_M_PL_017"	"Unidentified_sp33_M_PL_017"	"Scatophaga_stercoraria"	"Unidentified_sp16_M_PL_017"	"Melanostoma_scalare"	"Platycheirus_clypeatus"	"Unidentified_sp19_M_PL_017"	"Unidentified_sp38_M_PL_017"	"Unidentified_sp29_M_PL_017"	"Bombus_muscorum"	"Eristalis_pertinax"	"Unidentified_sp8_M_PL_017"	"Helophilus_pendulus"	"Platycheirus_albimanus"	"Syrphus_vitripennis."	"Pyonia_tithonus"	"Bombus_lapidarius"	"Bombus_terrestris"	"Meliscaeva_auricollis"	"Metasyrphus_corollae"	"Polyommatus_icarus"	"Rhingia_campestris"	"Syrphus_ribesii"	"Unidentified_sp43_M_PL_017"	"Apis_mellifera"	"Chrysotoxum_bicinctum"	"Unidentified_sp10_M_PL_017"	"Unidentified_sp27_M_PL_017"	"Aglais_urticae"	"Pieris_brassicae"	"Unidentified_sp1_M_PL_017"	"Unidentified_sp12_M_PL_017"	"Unidentified_sp2_M_PL_017"	"Unidentified_sp20_M_PL_017"	"Unidentified_sp24_M_PL_017"	"Unidentified_sp25_M_PL_017"	"Unidentified_sp7_M_PL_017"	"Unidentified_sp41_M_PL_017"	"Unidentified_sp6_M_PL_017"	"Maniola_jurtina"	"Psithyrus_sp1_M_PL_017"	"Unidentified_sp14_M_PL_017"	"Unidentified_sp28_M_PL_017"	"Unidentified_sp3_M_PL_017"	"Unidentified_sp36_M_PL_017"	"Unidentified_sp40_M_PL_017"	"Unidentified_sp9_M_PL_017"	"Xanthogramma_pedissequum"	"Helophilus_trivittatus"	"Platycheirus_scutatus"	"Scaeva_pyrastri"	"Thymelicus_sylvestris"	"Unidentified_sp11_M_PL_017"	"Unidentified_sp21_M_PL_017"	"Unidentified_sp23_M_PL_017"	"Unidentified_sp26_M_PL_017"	"Unidentified_sp30_M_PL_017"	"Unidentified_sp34_M_PL_017"	"Unidentified_sp35_M_PL_017"	"Unidentified_sp37_M_PL_017"	"Unidentified_sp4_M_PL_017"	"Unidentified_sp5_M_PL_017"
"Daucus_carota"	3.00183492370501	0.756537487735251	0.439202887039216	0.27738220795957	0.0957165014495806	0.0944998490980926	0.0783642476531603	0.0660981416183914	0.0869468822629874	0.0637335872771728	0.0564924645712403	0.0420076012292409	0.0414514636846755	0.0246056829961981	0.0273035735967501	0.0228649667773424	0.0237156412097906	0.0193899373341028	0.0121883974404613	0.0116123886812922	0.00649309898286537	0.00646898059323138	0.00360308635914997	0.00240835158570812	0.00223554389636636	0.786419567161492	0.456173460496391	0.441112981469527	0.398804234710211	0.329658289083614	0.379356274051351	0.15154128391042	0.204612790193578	0.177456587508054	0.149036259757757	0.154399133246515	0.126242731658593	0.102698864296883	0.0583744001094135	0.0369933770305032	0.0573389595964888	0.0555227383465971	0.0501311472099848	0.0282694526734217	0.0334646699204669	0.0332850831829176	0.0240649150109044	0.0193432669408128	0.0277488659437121	0.0310533446201131	0.0306528113297315	0.0131722341303655	0.0166792819642321	0.0210614352836924	0.0128423794102482	0.0170059727149594	0.0209768431446321	0.0115373939320593	0.0101057801578893	0.00880941716905502	0.0130832829310662	0.0146660077308093	0.00783492678683122	0.010670203680478	0.0172997957182572	0.0133456477830026	0.00717873760871854	0.014416496431881	0.014416496431881	0.00790199990145779	0.00644688482717236	0.00607480026306934	0.0059746472640212	0.0102151478337533	0.00626099989849863	0.0076367625118153	0.00702091892487861	0.010488421572316	0.00622322228336872	0.00505744257181407	0.00485748311052717	0.0044165128274163	0.0029689610627838	0.00327427123493112	0.00313049994924932	0.00307472967329454	0.00576659857275241	0.00367704742637483	0.0025864490198501	0.00576659857275241	0.00178317133688295	0.00288329928637621	0.00178317133688295	0.00129322450992505	0.00178317133688295	0.00288329928637621	0.00288329928637621	0.00143574752174371	0.00288329928637621	0.00178317133688295	0.00175522973121965	0.00288329928637621	0.00156524997462466	0.00156524997462466
"Leontodon_hispidus"	1.62959914024812	2.08175088665296	0.384495467052385	0.242632412313148	0.111518538099491	0.135470144627636	0.0885214710264906	0.0717018731851631	0.0764520686373233	0.0904646705281854	0.0677579330583332	0.0565486155275005	0.0481027662994305	0.020480602437998	0.0226960425580775	0.0304096091181518	0.0297464200189932	0.0221389843697573	0.0112971117580252	0.0125713326859874	0.0107518343610889	0.0107668896136197	0.00293444193407467	0.00267362181864856	0.00167501680625919	1.01943130081602	0.701522126867119	0.369489749698146	0.264513768958605	0.353125330837126	0.234171957099229	0.316728309789033	0.125513801211944	0.111272388223398	0.111667787083946	0.0972370629728709	0.0802856418727692	0.0682244871072591	0.084054991083431	0.0408009207941376	0.0424269139162673	0.0617668829987046	0.0314159165696614	0.0705927557417426	0.0234234541950809	0.0205159570735261	0.0242602125871174	0.016247518188013	0.0189223406393876	0.0214131316723402	0.0172526593223766	0.0143577064505144	0.0185822320608655	0.0159758873317649	0.0267033478828401	0.0189669912325116	0.0126105316649307	0.0113166171411827	0.00986872908487613	0.0101549959348321	0.00954985091869212	0.0102891555317492	0.00875727417007093	0.0129504284074332	0.00939149984774795	0.0176169623237889	0.00836389035746181	0.00782624987312329	0.00782624987312329	0.0125052034886892	0.0119058632178163	0.00864453709076587	0.0095471559918911	0.00900282072384561	0.0172282831998866	0.0101484724991886	0.00583612522921992	0.00630526583246536	0.013047709969575	0.0048420737735254	0.00589468451255805	0.003297191799056	0.0034047198959237	0.00328229398008374	0.00861414159994328	0.00644965510195498	0.00313049994924931	0.00321903181718276	0.0028057254724629	0.00313049994924932	0.00155977979344167	0.00156524997462466	0.00155977979344167	0.00140286273623145	0.00155977979344167	0.00156524997462466	0.00156524997462466	0.00167277807149236	0.00156524997462466	0.00155977979344167	0.00145903130730498	0.00156524997462466	0.00430707079997164	0.00430707079997164
"Torilis_japonica"	1.91410746584067	0.777932689152501	1.49618202215707	0.273131799201966	0.107260040170745	0.0940111990604677	0.0735622282238735	0.065991755259619	0.0950543282016042	0.0679948557504541	0.0540293373434408	0.0408023431814008	0.0424632565351238	0.0227574092464135	0.0246932779421319	0.024870255573191	0.0235844923871311	0.0196705220542194	0.0139782034360795	0.010627567520527	0.00693695609262616	0.0060645308781366	0.00296635149017551	0.00248286086452093	0.00200214717275153	0.854261563928152	0.421884428794825	0.470366068798824	0.395584352198149	0.440615128539306	0.414014939932823	0.148512404687995	0.1652795690106	0.157402564205779	0.133476478183435	0.107314111933249	0.110362238493456	0.0743066255419706	0.0527517012684511	0.0375474962531317	0.0536432120824199	0.0430151574612375	0.0497134599976057	0.0289834295773648	0.0228732750144432	0.037325485217437	0.0241407321626093	0.0173463374060321	0.0212496396690336	0.0214995016184278	0.0203747463267914	0.0130595483261826	0.0208215048577886	0.0401957566957625	0.0175137028082081	0.0135170083409821	0.0235573173483465	0.0116804513144474	0.00961797424906397	0.00931412438422234	0.0201822408854314	0.0105018662781753	0.00820851770722135	0.00942742827325013	0.0110311422791245	0.0103441188653364	0.00804450301280585	0.00919261856593707	0.00919261856593708	0.00800945744067092	0.00641414008475566	0.00636957851043561	0.00606170685756625	0.00712508704815362	0.00643806363436552	0.00661917724719203	0.00634970004226249	0.0117786586741732	0.00629576196825262	0.00962783541775622	0.00948389649121145	0.00327778470017625	0.00304816158955	0.00787198813717216	0.00321903181718276	0.00321992038689161	0.00367704742637483	0.012526175069222	0.0025822860753764	0.00367704742637483	0.00175584728058407	0.00183852371318742	0.00175584728058407	0.0012911430376882	0.00175584728058407	0.00183852371318742	0.00183852371318741	0.00160890060256117	0.00183852371318741	0.00175584728058407	0.00158742501056562	0.00183852371318741	0.00160951590859138	0.00160951590859138
"Eupatorium_cannabinum"	1.85647949184369	0.753893566830139	0.419452405917305	1.40352327201819	0.115143104853051	0.0938789768388875	0.101232005797377	0.0790540204609209	0.0887413227652013	0.0639795162430585	0.0500700501998224	0.0460728944527657	0.0456164528556859	0.0187469112981773	0.0251139288660909	0.0217771465771363	0.0210741335049449	0.0179916641759905	0.00996154893961062	0.0101003739682069	0.00643883481090547	0.00710526703677922	0.00303504949366594	0.00288672560863636	0.0017892293806031	0.688889931229678	0.519802760371434	0.571335815776056	0.493657696959512	0.300049167357585	0.258399753576023	0.145483951720678	0.141142943897689	0.1186289897714	0.119281958706873	0.157102332388492	0.185021684934872	0.0674847735743918	0.0867803519473846	0.0443312569507838	0.0423152297976116	0.0570528880970337	0.0645393676445555	0.027886147990455	0.0233527455630381	0.0231734603966913	0.019091523806233	0.0148505939394244	0.0577929022508372	0.0282454382868967	0.0196890898918221	0.0159010080641543	0.0539368365999233	0.0248785465921962	0.0127969489158192	0.0130142418832253	0.0142107225824659	0.0415255177692998	0.0102963117847282	0.01086983869195	0.0107927902809192	0.0101409320374765	0.00939344695740152	0.0110698213649583	0.0106990280212977	0.0100288533909739	0.00863573286397885	0.00891585668441476	0.00891585668441476	0.00820216593877197	0.014122835393098	0.00608211443539911	0.00659476369898602	0.00690929380409052	0.00623911917376666	0.00633813104292568	0.00645786742270908	0.00710536129123292	0.00619196246524693	0.012505643459211	0.00478645594472894	0.00376379753726641	0.00370777277317922	0.00348299385337984	0.00311955958688333	0.00307508412551411	0.0035663426737659	0.00351169456116813	0.00309341819194908	0.0035663426737659	0.00902264960583122	0.00178317133688295	0.00902264960583121	0.00154670909597454	0.00902264960583122	0.00178317133688295	0.00178317133688295	0.00172714657279577	0.00178317133688295	0.00902264960583121	0.00161446685567727	0.00178317133688295	0.00155977979344167	0.00155977979344167
"Centaurea_nigra"	1.49477269763762	0.808509401221308	0.384348477278502	0.26866724465712	1.37942705868402	0.0977467643541189	0.14947208473177	0.220991805088072	0.0754381122266875	0.0693310135465873	0.050178509060371	0.0466871267231259	0.048935005217283	0.0177532227114031	0.0187478742481142	0.0243616290947968	0.0228468050479968	0.0184295669327225	0.0114386669674175	0.0109354846221255	0.00860410385259515	0.00821085730693064	0.00900009496910843	0.0169196567347442	0.00140463182230193	0.677966746078178	0.560995728955738	0.382845338305908	0.306589987302927	0.42452279190565	0.216688125250343	0.212470456005787	0.111244898698623	0.0995253464394407	0.0936421214867951	0.11664355402416	0.0783262138152815	0.0596104403590713	0.0883470720995212	0.228734082670819	0.0374952180937657	0.0397946548051551	0.0304000058815348	0.0297469503231686	0.0218791609523465	0.0193273667360285	0.0205717895681866	0.0140382351021651	0.0201746718261497	0.0175268728273603	0.0159364124500887	0.0418382282059125	0.0220900719096944	0.0347702980310931	0.0323045195336022	0.0125737667881723	0.0118322863355846	0.0512158518834123	0.0697485659010112	0.0886145311844585	0.00924717071391295	0.00885035625271953	0.0619679154158902	0.0137967351186032	0.00861448513046226	0.00932557677970822	0.103457029401302	0.00717873760871854	0.00717873760871855	0.00870145914720109	0.00799715654748904	0.00652564347013353	0.0106075589333933	0.00598002063672349	0.00669111228596944	0.00628971998878717	0.00482088194951509	0.0059161431677923	0.00654454115821044	0.0240274530556173	0.00489300124424162	0.00436020135345226	0.0236158597119689	0.0223003064828215	0.00334555614298472	0.00331482839233259	0.00287149504348742	0.00321780120512234	0.00864750541648977	0.00287149504348742	0.00172714657279577	0.00143574752174371	0.00172714657279577	0.00432375270824488	0.00172714657279577	0.00143574752174371	0.00143574752174371	0.0206914058802604	0.00143574752174371	0.00172714657279577	0.00120522048737877	0.00143574752174371	0.00167277807149236	0.00167277807149236
"Leontodon_autumnalis"	1.6099337928166	1.07144568932766	0.36749832360001	0.238964668317168	0.106632833840857	1.17674698905004	0.0833608066263967	0.0682833833933547	0.0725192973178244	0.103508085529125	0.0677628885585474	0.0598699557221067	0.0590048605675287	0.0196730875592287	0.0227355072000242	0.0305378926027419	0.0336831639327691	0.0227087431193008	0.00997821363665363	0.00918834726651467	0.0105782815096904	0.0115112772129309	0.00276103143653719	0.00254669073899612	0.00172408385423903	1.06716073665666	0.768698356370403	0.344684925402225	0.272441400236217	0.27566236503023	0.228131738210412	0.317757947207532	0.118990152899017	0.105340903866208	0.114938923615935	0.0936405747866884	0.0794343679635229	0.06358216508992	0.0767622922293359	0.0388125211107864	0.0427612206822508	0.0617114108059871	0.0308625961551081	0.0395941447912393	0.0209423404625327	0.020050191487957	0.0201959003658686	0.0158858045958379	0.0185901465018271	0.0191318044475365	0.0169814574284119	0.0136547854663028	0.0160340803036844	0.0154666028256484	0.0156000305972043	0.0132074081407424	0.012354897153428	0.0109747630755128	0.00998970377849763	0.00965991463757129	0.0092051440008191	0.0272992925624549	0.00835293356868826	0.01096494811085	0.00927816700235819	0.0112894360556267	0.00799746253806427	0.00773180583529849	0.00773180583529849	0.0453462755230427	0.00760074211237344	0.0266103816873619	0.007297897524255	0.00685586768599495	0.00886713673926342	0.0253509165218861	0.00584627328000623	0.00617744857671402	0.0429452880112693	0.00467405902232957	0.0064413796532303	0.00317733347061964	0.00323046481117279	0.00313785758314778	0.00443356836963171	0.00466829147366355	0.0030927223341194	0.00307673015106985	0.00267195848060954	0.0030927223341194	0.0015362014391818	0.0015463611670597	0.0015362014391818	0.00133597924030477	0.0015362014391818	0.0015463611670597	0.0015463611670597	0.00159949250761285	0.0015463611670597	0.0015362014391818	0.00146156832000156	0.0015463611670597	0.00221678418481586	0.00221678418481586
"Knautia_arvensis"	1.59624565328285	0.837105215141813	0.343823458002887	0.308097408948537	0.19496358878057	0.0996705296619961	1.25991823078045	0.200647669480263	0.0686735824837535	0.0613524093844466	0.0493649398934393	0.0407343043315521	0.0499259746843105	0.017333076976627	0.0211639003957801	0.0278476503219953	0.0205949345502275	0.0161956333213843	0.00898201670792637	0.00890083684935535	0.00633566345131836	0.00669310429123213	0.00747621343362479	0.00932661303057272	0.00178528654993147	0.76787322825802	0.468568415705014	0.403971810869451	0.265412059773645	0.262548999106812	0.220926436298842	0.160601473022193	0.116196441541115	0.125167702003188	0.119019103328764	0.147586269360271	0.0839589970145513	0.0616657082048047	0.289626814788058	0.181594758866956	0.0369772828472918	0.0638574323267601	0.0321720637960215	0.0302382562151808	0.0663652253958062	0.0195540588823129	0.0204762566027928	0.0135432696519179	0.0437529863286448	0.0188720263481901	0.0167694894623865	0.0599820115324464	0.0663011972467514	0.0167010255901564	0.0143585494682574	0.0120689008541929	0.0120778032202182	0.0384219865454379	0.0161859154049482	0.0609989634878082	0.00881965716002892	0.00908892373946993	0.0218230293444946	0.079170502703275	0.00919928124624056	0.00979546609641429	0.0146222691585427	0.00766606770520046	0.00766606770520047	0.00890113662423638	0.0300950839297331	0.00599022244403377	0.0322361454304195	0.00633158244755161	0.00692776729772535	0.00632193083020097	0.00544214581605773	0.00603890161010911	0.00672582825598255	0.00634434101908082	0.00434542774730472	0.0261837876215271	0.0275750279121955	0.00436371481869737	0.00346388364886268	0.00318502520458929	0.00306642708208019	0.00287852197397766	0.00785143054487988	0.00306642708208019	0.00198062620038346	0.00153321354104009	0.00198062620038345	0.00392571527243993	0.00198062620038346	0.00153321354104009	0.00153321354104009	0.00292445383170854	0.00153321354104009	0.00198062620038345	0.00136053645401443	0.00153321354104009	0.00173194182443134	0.00173194182443134
"Trifolium_pratense"	1.34639040644419	0.678050322511868	0.308439725669959	0.240599192707151	0.288250180549659	0.0816431757964024	0.200647669480263	1.68613430196893	0.0625641607278271	0.0550684840018977	0.0451344582850786	0.0383397548299711	0.0458819295547541	0.0228721425465772	0.0165236675313495	0.026278421918595	0.0185171454982818	0.0154791405310781	0.00827880535376952	0.00809122697021299	0.00642364886504158	0.00639452711416909	0.0191006631559545	0.0363557408715053	0.00169900185235936	0.580172777576928	0.43348787269587	0.414246246167359	0.228223106575663	0.270679298610651	0.189368278606325	0.169279561694666	0.098444211286867	0.0893272360246991	0.113266790157291	0.15124279712811	0.0697598370020042	0.0581261842104684	0.105990917873976	0.532778690225233	0.0341579723261053	0.0361589444835185	0.0268721841259884	0.0249677034948511	0.0221865383803618	0.0168219321362283	0.0481534214250927	0.0161771317537986	0.0194186078118629	0.0156508281914039	0.0142417275330887	0.300831972793055	0.0512685659676296	0.0162058505224356	0.0138428934726223	0.0103264511388339	0.0103416331349267	0.0187600570728278	0.0490494466557596	0.0251464413778594	0.00778769996290298	0.0077753524143659	0.123976341315539	0.0162686129156189	0.0077593470595503	0.00808826173846951	0.0216187635412244	0.00646612254962525	0.00646612254962525	0.00766558092112608	0.00827814984087738	0.00524873994570276	0.0401374375412237	0.0052825362660066	0.0056114509449258	0.0053140227132654	0.00424894307948987	0.00517081656746335	0.00547768395307244	0.00716160484190761	0.00389965017462019	0.00521893978236499	0.00824946798068481	0.00561489574593308	0.0028057254724629	0.00270711630469745	0.0025864490198501	0.0025822860753764	0.0659791683379146	0.0025864490198501	0.00154670909597454	0.00129322450992505	0.00154670909597454	0.0329895841689573	0.00154670909597454	0.00129322450992505	0.00129322450992505	0.00432375270824488	0.00129322450992505	0.00154670909597454	0.00106223576987247	0.00129322450992505	0.00140286273623145	0.00140286273623145
"Aethusa_cynapium"	1.89463322512603	0.773410461796178	0.475271641008021	0.288925236909958	0.105262482176773	0.0927572407553568	0.0734647626570386	0.0669291021739545	1.1167261389081	0.0678335446684822	0.0535403264206845	0.0418664616879788	0.0434543970627813	0.0302098128032875	0.0245041022730185	0.0249000311256781	0.0239119527278747	0.0221570421687851	0.0135128269654944	0.00993904615586077	0.00709151642062705	0.00591963651162399	0.00285181114380011	0.00248161648957782	0.00160347859988147	0.838216177177245	0.409222521846735	0.527857211426133	0.473496552295566	0.478362884959995	0.292336842827125	0.147849508157511	0.13834256867921	0.143558936761239	0.106898573325432	0.128545783993725	0.115411849730979	0.0693615880659642	0.0529101597034083	0.0375347733452588	0.0896715324336054	0.0428843147740111	0.0370556737343258	0.0290280362919642	0.0226730523397961	0.0457202315695772	0.0207103614241914	0.0217588151891823	0.0216431474627655	0.0214111660103993	0.0415715224507948	0.0132226959565297	0.0170607419238196	0.0188433151281392	0.0130601012315981	0.0131323453203059	0.0148979291856516	0.0120247346092591	0.00956650204804529	0.00919045703457747	0.0543653309039731	0.0106099685264117	0.00820304918712794	0.00943242964833889	0.010918910795817	0.0102599341262986	0.00789468616325799	0.00909909232984752	0.00909909232984752	0.00803662999232538	0.00649504972723817	0.00633759761583866	0.0060708443706546	0.00705961497403853	0.00640063830452009	0.00659326668107502	0.00630105487020476	0.00744896459282581	0.00623601066788991	0.00542582295056147	0.00520267710026645	0.00325717251795504	0.00301629128463714	0.00356844642756889	0.00320031915226005	0.0032067435288046	0.00363963693193901	0.00397901838983459	0.00261896486767648	0.00363963693193901	0.00185737652299259	0.0018198184659695	0.00185737652299258	0.00130948243383824	0.00185737652299259	0.0018198184659695	0.0018198184659695	0.0015789372326516	0.0018198184659695	0.00185737652299258	0.00157526371755119	0.0018198184659695	0.00160015957613002	0.00160015957613002
"Hypochoeris_radicata"	1.57153608628187	1.03558241262528	0.384707736482832	0.235714007211268	0.109470021389348	0.14981433431847	0.0742687060969616	0.0666618490549288	0.0767590110722298	1.19376673986792	0.0670200247426275	0.0661830568592547	0.0437192433124658	0.0322286145719235	0.0200447066040316	0.0299352587420843	0.0311386510728871	0.0256063322719257	0.0109188348839876	0.0090288006316817	0.0104082564010716	0.0119927585199123	0.00269653798739892	0.00251282666235131	0.00144308707213416	0.922867044996478	0.854948942860528	0.34665968903684	0.253380226373998	0.353109363702042	0.225921775536888	0.270598862797712	0.11685145517336	0.103529684816671	0.0962058048089437	0.0914502099796766	0.0777612615394368	0.0620904408287837	0.0571056881231892	0.0379104498174249	0.0975727280065473	0.0434782184147436	0.0305156668458989	0.0645178516078956	0.020143548048998	0.0200231146756042	0.0208265329355055	0.023103058666551	0.0180864832325394	0.0185317942037725	0.0167013809393734	0.0131913654963519	0.0155399307694276	0.0157378161404235	0.0153196964038094	0.0128765679842331	0.0122776871486198	0.0107984013501281	0.00945063722884	0.0094743680436768	0.00945293625928937	0.0105844896330484	0.00832763334513653	0.0097220671403105	0.00905687819201929	0.0109561920019597	0.00821025160420113	0.00754739849334941	0.00754739849334941	0.0104671048780456	0.00725355631619706	0.0872717756478841	0.00697236224044389	0.00667102339799298	0.00857033720793335	0.00825932405608541	0.00515435312675099	0.00613884357430988	0.00918818318166206	0.00476775913121289	0.0581572500509912	0.00296256307882783	0.00309513370099817	0.00325245479914045	0.00428516860396668	0.0304160070883288	0.00301895939733976	0.00322080895660046	0.002608507136932	0.00301895939733976	0.00151530433207244	0.00150947969866988	0.00151530433207244	0.001304253568466	0.00151530433207244	0.00150947969866988	0.00150947969866988	0.00164205032084023	0.00150947969866988	0.00151530433207244	0.00128858828168775	0.00150947969866988	0.00214258430198334	0.00214258430198334
