"Pyrostria_fasciculata"	"Labourdonnaisia_callophylloides"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Gaertnera_sp1_M_PL_069"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Euodia_obtusifolia"	"Embelia_angustifolia"	"Memecylon_ovatifolium"	"Syzygium_commersonii"	"Tristhema_mauritiana"	"Tabernaemontana_persicarifolia"	"Xyris_sp1_M_PL_069"	"Apis_mellifera"	"Technomyrmex_albipes"	"Chrysomya_megacephala"	"Musca_domestica"	"Hydrillodes_sp1_M_PL_069"	"Brachymyrmex_sp1_M_PL_069"	"Nacoleia_sp1_M_PL_069"	"Phorinia_sp1_M_PL_069"	"Paragus_borbonicus"	"Stomorhina_lunata"	"Dolichopodidae_sp1_M_PL_069"	"Graphomya_maculata"	"Panara_naso"	"Phelsuma_cepediana"	"Trirhithrum_sp1_M_PL_069"	"Villa_unifasciata"	"Allograpta_sp1_M_PL_069"	"Conocephalus_sp1_M_PL_069"	"Macroglossum_milvus"	"Melanostoma_annulipes"	"Pteromalidae_sp1_M_PL_069"	"Scopariinae_sp1_M_PL_069"	"Stomoxys_calcitrans"	"Strictopterinae_sp1_M_PL_069"	"Syritta_sp1_M_PL_069"
"Chrysomya_megacephala"	0.369439491309431	0.357806186863563	1.26243521484919	1.61505157047561	0.378461658619844	0.227520556315829	0.0948059520224779	0.223023108646922	0.0840962211947568	0.0679685929247744	0.0258974778653214	0.0303360741754438	0	0	0.576028230628682	0.556161359883137	1.69109248761195	0.476468617555784	0.158953896620335	0.348851139222731	0.193231979619583	0.277775827013046	0.203249935797789	0.141432823809333	0.0908953354691416	0.103589524271693	0.0341730630405868	0.0238432017279989	0.0908953354691416	0.0229662766725821	0.0121893366886043	0	0.0227076995171904	0.0669069325940767	0.0454476677345708	0.0227076995171907	0.0454476677345708	0	0.0581418565371218
"Musca_domestica"	0.493902521656762	0.338629523241717	1.89885435634438	1.06166135268542	0.228615535613182	0.17920049455244	0.0994402899811974	0.128492010326046	0.0987107148076009	0.163247510918651	0.0221943958621031	0.0238933992736587	0	0	0.638759555140718	0.438045653350409	0.563099275293199	1.64374030439832	0.0960185249575367	0.229318852180051	0.19173111887677	0.356074657673686	0.243623873583007	0.150998387188493	0.136717513656795	0.106578565525073	0.029044941429587	0.022772658278386	0.136717513656795	0.0262125296827083	0.0127851801404396	0	0.0137169321367907	0.0385476030978137	0.0683587568283976	0.013716932136791	0.0683587568283976	0	0.0382198086966752
"Hydrillodes_sp1_M_PL_069"	0.781115382978813	0.561927116888971	0.298985296582945	0.423164755535746	2.14156344863757	0.193323225750621	0.173394065484936	0.0418147505999052	0.0207428120990176	0.0462946321815006	0.0287401884230522	0.0257764301000828	0	0	1.35162245435722	0.472567885168185	0.295200093723478	0.150886253504701	1.89945664842778	0.0914035871957211	0.226329288389258	0.0676220793517889	0.0448348372109296	0.0353316673208308	0.0215269413539721	0.0259974018762729	0.152735318803804	0.0352266074955795	0.0215269413539721	0.042303454928409	0.022293522705206	0	0.128493806918254	0.0125444251799715	0.010763470676986	0.128493806918254	0.010763470676986	0	0.0152339311992868
"Brachymyrmex_sp1_M_PL_069"	0.364314955624079	0.397400962532632	0.897109447114684	2.11859460131493	0.253898853321447	0.277889635204784	0.100879315687875	0.111890461054032	0.0794828572135645	0.0677803944151745	0.0305486704193143	0.0370519513606379	0	0	0.571844775255436	0.679285774945028	0.755844134982584	0.420417895663427	0.106637518395008	1.45761643388403	0.222550443921112	0.241220451777956	0.130454958604596	0.14433263148957	0.0645918801922573	0.108565345743466	0.02654025740831	0.0267170994199896	0.0645918801922572	0.0240799285761434	0.0129701977312981	0	0.0152339311992866	0.0335671383162097	0.0322959400961286	0.0152339311992869	0.0322959400961286	0	0.0762694056473377
"Nacoleia_sp1_M_PL_069"	0.873164720812509	0.582277104443826	0.597364458896912	1.03032612926441	0.62869246774794	0.250690485208828	0.361338192997823	0.0656615144062376	0.0451986103603051	0.221532246336728	0.0471707767597979	0.0334253980278438	0	0	1.25719184850193	0.612798963843802	0.418669289175763	0.351507051274078	0.264050836454135	0.222550443921112	1.28515052336808	0.143451597396811	0.0842138158827378	0.0789362358359448	0.0430102410405777	0.0585968611738075	0.064819763538368	0.0676846172130577	0.0430102410405777	0.0458142652591859	0.0464577676711486	0	0.0377215480648759	0.0196984543218713	0.0215051205202888	0.0377215480648765	0.0215051205202888	0	0.0370917406535187
"Phorinia_sp1_M_PL_069"	0.293532204410653	0.256811124721882	2.10146460101176	1.11676135082387	0.187839109310525	0.160032735777439	0.0695861539700466	0.139972775632517	0.296149199944988	0.0749289382605746	0.0184262132952394	0.0213376981036586	0	0	0.421158357416313	0.391191131900407	0.601847625194932	0.652803539068425	0.0788924259104203	0.241220451777956	0.143451597396811	1.4760814511506	0.268950009599026	0.249123274241327	0.151305451272847	0.115856134266083	0.0203799666955138	0.017238587207578	0.151305451272847	0.0173642634315143	0.00894679122472027	0	0.0112703465586313	0.0419918326897552	0.0756527256364235	0.0112703465586315	0.0756527256364235	0	0.0402034086296594
"Paragus_borbonicus"	0.27676958976279	0.227586403019074	2.23394922988476	0.905937212531914	0.186811821712207	0.13533173117922	0.0630121963260699	0.490590493344457	0.109161301431076	0.0737634801297925	0.0158844151179031	0.018044230823896	0	0	0.39049658544304	0.330810898438093	0.660562291342815	0.669965652353268	0.0784609651191268	0.195682437906893	0.126320723824107	0.403425014398539	1.38844366483089	0.162158497570985	0.160844344551703	0.113035911927	0.0197981103643362	0.0152495549021225	0.160844344551703	0.0159046783015026	0.00810156809906613	0	0.0112087093027323	0.147177148003337	0.0804221722758514	0.0112087093027324	0.0804221722758514	0	0.0326137396511489
"Stomorhina_lunata"	0.297707901872517	0.282345401248611	1.65539132476995	1.33641325453306	0.196287040671282	0.184358376842705	0.0746130781601771	0.124763556731637	0.470576267894648	0.0689803869073314	0.0208243987188776	0.0245811169123607	0	0	0.44081519467084	0.450653810059946	0.612875569840444	0.553660753024475	0.0824405570819385	0.288665262979141	0.15787247167189	0.498246548482655	0.216211330094646	1.3194642854075	0.119188175383437	0.107704964854908	0.0210164331880447	0.0189640894726605	0.119188175383437	0.0183145986450445	0.00959311004916561	0	0.0117772224402768	0.0374290670194912	0.0595940876917183	0.011777222440277	0.0595940876917183	0	0.0481108771631901
"Dolichopodidae_sp1_M_PL_069"	0.289356506948789	0.231276848195153	2.54753787725358	0.897109447114684	0.179391177949767	0.135707094712173	0.0645592297799161	0.155181994533397	0.121722131995328	0.0808774896138178	0.0160280278716012	0.0180942792949564	0	0	0.401501520161786	0.331728453740868	0.590819680549421	0.751946325112374	0.0753442947389022	0.193775640576772	0.129030723121733	0.453916353818541	0.321688689103406	0.178782263075155	1.18342272716226	0.124007303677257	0.0197435002029829	0.0155130849424954	0.183422727162258	0.016413928217984	0.00830047240027492	0	0.0107634706769859	0.0465545983600192	0.0917113635811288	0.0107634706769861	0.0917113635811288	0	0.0322959400961286
"Graphomya_maculata"	0.326835731286434	0.314338905363892	1.72232366218413	1.50785202421481	0.216645015635607	0.206798364958479	0.0827192727338954	0.133536227793715	0.100602494604446	0.0743289420144961	0.0232883491454577	0.0275731153277971	0	0	0.486673147708611	0.505507114342948	0.673331907766002	0.586182110387901	0.0909909065669551	0.325696037230399	0.175790583521423	0.347568402798249	0.226071823854001	0.161557447282363	0.124007303677257	1.11628632471036	0.0231418788056464	0.0211150921812425	0.124007303677257	0.0202469283970636	0.0106353350657865	0	0.0129987009381363	0.0400608683381145	0.0620036518386287	0.0129987009381365	0.0620036518386287	0	0.0542826728717332
"Panara_naso"	1.45312771405673	0.750072412951942	0.274215280596985	0.368614686226527	1.27279432336503	0.242346942814684	0.213474364918221	0.0332699014139936	0.0186283799476013	0.0422391172355798	0.0357460560272397	0.0323129257086246	0	0	1.82795852539324	0.592403637991449	0.222124909763814	0.159747177862729	0.534573615813312	0.07962077222493	0.194459290615104	0.0611399000865414	0.0395962207286725	0.031524649782067	0.0197435002029829	0.0231418788056464	1.12146472638987	0.0435324292731719	0.0197435002029829	0.0692065374042796	0.0274467040609141	0	0.076367659401901	0.00998097042419809	0.00987175010149146	0.0763676594019019	0.00987175010149146	0	0.013270128704155
"Phelsuma_cepediana"	0.835171822484538	0.849996721790534	0.215459513090214	0.371070825277633	0.293555062463162	0.469359459769518	0.890452302903289	0.0240982746350064	0.0162912045061073	0.0407057739711497	0.668099883069403	0.0625812613026024	0	0	1.56858479602005	1.14732312388104	0.154980811231993	0.125249620531123	0.123293126234528	0.0801512982599687	0.203053851639173	0.0517157616227339	0.0304991098042451	0.0284461342089908	0.0155130849424954	0.0211150921812425	0.0435324292731719	1.41513167204023	0.0155130849424954	0.0532404487257918	0.114486724658994	0	0.017613303747789	0.00722948239050192	0.00775654247124772	0.0176133037477899	0.00775654247124772	0	0.0133585497099948
"Trirhithrum_sp1_M_PL_069"	0.289356506948789	0.231276848195153	2.54753787725358	0.897109447114684	0.179391177949767	0.135707094712173	0.0645592297799161	0.155181994533397	0.121722131995328	0.0808774896138178	0.0160280278716012	0.0180942792949564	0	0	0.401501520161786	0.331728453740868	0.590819680549421	0.751946325112374	0.0753442947389022	0.193775640576772	0.129030723121733	0.453916353818541	0.321688689103406	0.178782263075155	0.183422727162258	0.124007303677257	0.0197435002029829	0.0155130849424954	1.18342272716226	0.0164139282179839	0.00830047240027492	0	0.0107634706769859	0.0465545983600192	0.0917113635811288	0.0107634706769861	0.0917113635811288	0	0.0322959400961286
"Villa_unifasciata"	1.54843276473576	1.43154849648181	0.227971225249777	0.334443452446437	0.352528791070076	0.429611801247271	0.229995918610898	0.0239615475867646	0.0160554879344515	0.0324120577238525	0.0525989886764246	0.0572815734996362	0	0	2.0733199284124	1.05016218082666	0.149280798371784	0.144168913254896	0.148062092249432	0.0722397857284304	0.137442795777558	0.0520927902945428	0.0318093566030053	0.0274718979675668	0.0164139282179839	0.0202469283970637	0.0692065374042799	0.0532404487257922	0.0164139282179839	1.09406886875556	0.0295709038214011	0	0.0211517274642037	0.00718846427602937	0.00820696410899197	0.0211517274642047	0.00820696410899197	0	0.0120399642880717
"Allograpta_sp1_M_PL_069"	1.05044075231338	0.825748691481158	0.230568677785414	0.360283270313837	0.371558711753433	0.28956390841072	1.35270651116825	0.0250161839847991	0.0166859111464973	0.0533186530304295	0.12234231275381	0.0386085211214293	0	0	1.97568417123897	0.707822887226204	0.158461376951856	0.140636981544836	0.156054658936442	0.0778211863877889	0.278746606026892	0.0536807473483216	0.0324062723962645	0.0287793301474968	0.0166009448005498	0.0212706701315731	0.0548934081218282	0.228973449317989	0.0166009448005498	0.0591418076428019	1.17391940857877	0	0.0222935227052051	0.00750485519543974	0.00830047240027492	0.0222935227052061	0.00830047240027492	0	0.0129701977312981
"Conocephalus_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0
"Macroglossum_milvus"	0.781115382978813	0.561927116888971	0.298985296582945	0.423164755535746	2.14156344863757	0.193323225750621	0.173394065484936	0.0418147505999052	0.0207428120990176	0.0462946321815006	0.0287401884230522	0.0257764301000828	0	0	1.35162245435722	0.472567885168185	0.295200093723478	0.150886253504701	0.899456648427779	0.0914035871957211	0.226329288389259	0.0676220793517889	0.0448348372109296	0.0353316673208308	0.0215269413539721	0.0259974018762729	0.152735318803804	0.0352266074955795	0.0215269413539721	0.042303454928409	0.0222935227052062	0	1.12849380691825	0.0125444251799715	0.010763470676986	0.128493806918254	0.010763470676986	0	0.0152339311992869
"Melanostoma_annulipes"	0.239008838204794	0.216515067490839	1.29318328777831	0.932420508783604	0.209073752999526	0.134205640580361	0.0583710959645314	1.49681598977763	0.0714788097383219	0.0524214516777165	0.0154535768568091	0.0178940854107147	0	0	0.357481781286801	0.32805823252977	0.869790123722997	0.424023634075951	0.0878109762598008	0.201402829897258	0.118190725931228	0.251950996138531	0.588708592013348	0.112287201058474	0.0931091967200384	0.0801217366762289	0.0199619408483962	0.0144589647810039	0.0931091967200384	0.0143769285520587	0.00750485519543979	0	0.0125444251799715	1.44904479693329	0.0465545983600192	0.0125444251799716	0.0465545983600192	0	0.0335671383162097
"Pteromalidae_sp1_M_PL_069"	0.289356506948789	0.231276848195153	2.54753787725358	0.897109447114684	0.179391177949767	0.135707094712173	0.0645592297799161	0.155181994533397	0.121722131995328	0.0808774896138178	0.0160280278716012	0.0180942792949564	0	0	0.401501520161786	0.331728453740868	0.590819680549421	0.751946325112374	0.0753442947389023	0.193775640576772	0.129030723121733	0.453916353818541	0.321688689103406	0.178782263075155	0.183422727162258	0.124007303677257	0.0197435002029829	0.0155130849424954	0.183422727162258	0.0164139282179839	0.00830047240027494	0	0.0107634706769861	0.0465545983600192	1.09171136358113	0.0107634706769861	0.0917113635811288	0	0.0322959400961286
"Scopariinae_sp1_M_PL_069"	0.781115382978813	0.561927116888971	0.298985296582945	0.423164755535746	2.14156344863757	0.193323225750621	0.173394065484936	0.0418147505999052	0.0207428120990176	0.0462946321815006	0.0287401884230522	0.0257764301000828	0	0	1.35162245435722	0.472567885168185	0.295200093723478	0.150886253504701	0.899456648427779	0.0914035871957211	0.226329288389259	0.0676220793517889	0.0448348372109296	0.0353316673208308	0.0215269413539721	0.0259974018762729	0.152735318803804	0.0352266074955795	0.0215269413539721	0.042303454928409	0.0222935227052062	0	0.128493806918254	0.0125444251799715	0.010763470676986	1.12849380691825	0.010763470676986	0	0.0152339311992869
"Stomoxys_calcitrans"	0.289356506948789	0.231276848195153	2.54753787725358	0.897109447114684	0.179391177949767	0.135707094712173	0.0645592297799161	0.155181994533397	0.121722131995328	0.0808774896138178	0.0160280278716012	0.0180942792949564	0	0	0.401501520161786	0.331728453740868	0.590819680549421	0.751946325112374	0.0753442947389023	0.193775640576772	0.129030723121733	0.453916353818541	0.321688689103406	0.178782263075155	0.183422727162258	0.124007303677257	0.0197435002029829	0.0155130849424954	0.183422727162258	0.0164139282179839	0.00830047240027494	0	0.0107634706769861	0.0465545983600192	0.0917113635811288	0.0107634706769861	1.09171136358113	0	0.0322959400961286
"Strictopterinae_sp1_M_PL_069"	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0
"Syritta_sp1_M_PL_069"	0.364314955624079	0.397400962532632	0.897109447114684	2.11859460131493	0.253898853321448	0.277889635204784	0.100879315687875	0.111890461054032	0.0794828572135645	0.0677803944151745	0.0305486704193143	0.0370519513606379	0	0	0.571844775255437	0.679285774945028	0.755844134982584	0.420417895663427	0.106637518395008	0.457616433884026	0.222550443921112	0.241220451777956	0.130454958604596	0.14433263148957	0.0645918801922573	0.108565345743466	0.02654025740831	0.0267170994199896	0.0645918801922573	0.0240799285761434	0.0129701977312982	0	0.0152339311992868	0.0335671383162097	0.0322959400961286	0.015233931199287	0.0322959400961286	0	1.07626940564734
