"Clethrionomys_centralis"	"Alticola_argentatus"	"Microtus_gregalis"	"Sicista_tianshanica"	"Sorex_minutus"	"Sorex_asper"	"Apodemus_uralensis"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Paraneopsylla_ioffi"	"Corrodopsylla_birulai"	"Frontopsylla_ornata"	"Amphipsylla_kuznetzovi"	"Neopsylla_mana"	"Rhadinopsylla_dahurica"	"Frontopsylla_elata"	"Amphipsylla_sibirica"	"Stenoponia_suknevi"	"Rhadinopsylla_angusta"	"Pectinoctenus_nemorosa"	"Palaeopsylla_soricis"	"Callopsylla_caspia"	"Ctenophthalmus_assimilis"
"Clethrionomys_centralis"	3.61034973719622	1.1336217157073	0.234716786609197	0.0989658697809564	0.089551669196046	0.07433400588697	0.0216181103601441	2.56032208308187	1.00097620471689	0.380740262854143	0.172820002288885	0.136566260202813	0.109421593566918	0.159071928219277	0.106679154297665	0.0261512980160674	0.0224281925722209	0.0196097814738804	0.0199890947250526	0.00911635284690844	0.00498247472077968	0.00522397871941566	0.00274344296036693
"Alticola_argentatus"	2.26724343141461	2.55177739452702	0.200751927413041	0.0787877022043366	0.0798278650636489	0.0669791621531913	0.0177904119609971	1.9186428704247	1.38293780246561	0.745238727473306	0.158456583234663	0.105933855815686	0.0945882218440432	0.127757665639747	0.104887353092035	0.0255257328523979	0.0169293940421774	0.0207571089616458	0.0164709680521548	0.00933541375104893	0.0037533792019706	0.00328057731233611	0.00234645109963272
"Microtus_gregalis"	1.89602391260937	0.81082921331761	2.06264828746145	0.211742744248077	0.134995362071232	0.135071708498249	0.011846666530862	1.63997681664505	0.637749591964265	0.26071032413672	0.283766839066678	0.293842566948094	0.879573873831421	0.304413016208935	0.0830573996703348	0.134041706988262	0.0121116643488827	0.124262553015875	0.0463278582683666	0.00521044699944405	0.00494512812324565	0.00274344296036713	0.0241088760872115
"Sicista_tianshanica"	1.81049326481632	0.720675746633785	0.479535038444175	1.62679979604209	0.310956436160806	0.30350808215207	0.0111895304875926	1.52115385226447	0.572034693756168	0.236976033314555	0.637181454013797	1.14162123305005	0.253295423431097	0.130116673232201	0.0608089669751451	0.0973235378988217	0.0114824602616042	0.031420174191226	0.020791655750615	0.00487026516539605	0.00954104217488692	0.00261968478831937	0.00560495499480186
"Sorex_minutus"	1.63826877176296	0.730190177493966	0.305724790573084	0.310956436160806	1.72037083152471	0.547342937453451	0.0103039497678624	1.36544638250098	0.567134839650087	0.240202168452328	1.69870696732601	0.403693563424284	0.148943126472093	0.113020159730734	0.0551075635602924	0.0346974087932752	0.0105108941349148	0.0211653664416485	0.0209851255473335	0.00456017665120618	0.0467244705738371	0.00237048536107177	0.00357340664306185
"Sorex_asper"	1.62230707584896	0.730895418583947	0.364930580854919	0.362079817304224	0.652970521874292	1.51975301018829	0.0102214700822088	1.31198066408639	0.551632522811762	0.255449652195093	1.55910103358011	0.520765885634585	0.190540726741477	0.149790505957618	0.055455882152167	0.0401663315924057	0.0104205767948737	0.0246159381343555	0.0373202735884908	0.00453109131649953	0.0184582086441137	0.00234738965958847	0.00426542237362876
"Apodemus_uralensis"	1.68080808050121	0.691602264983763	0.114024165359546	0.0475555045722687	0.0437917865134151	0.0364139871678689	2.64896210563878	1.21964168938073	0.533181283945941	0.222326471926992	0.0849029420567792	0.0653751438793301	0.0532455274102917	0.0765375674706707	0.0530392793445085	0.0129854419545195	1.79169747742945	0.00988118997698015	0.00965488688080382	0.598233203149289	0.00237521305664262	0.00243203741551618	0.00133274998472182
"Amalaraeus_penicilliger"	3.06548669042719	1.14860044793471	0.243076448280402	0.0995557862887238	0.0893651145428934	0.071975840089436	0.0187817776997994	3.21218158868442	0.926789541448717	0.374571944354589	0.166775496683656	0.130356126509421	0.112150833092669	0.142360386710163	0.0948602931234809	0.0259182325959879	0.019331087458742	0.0197474864209275	0.0181491318189317	0.0081056578825087	0.00458334298679061	0.00443559167425148	0.00284115329158872
"Amphipsylla_primaris"	2.54125387483227	1.75548431251757	0.200435586045911	0.0793844064804477	0.0787044267269508	0.0641694975515724	0.0174100011084389	1.96517210931677	2.09728951039843	0.531431993229643	0.151282164798003	0.108055427096082	0.093670829529154	0.127337030678442	0.0948983707922522	0.0236230310484664	0.0172673339170444	0.0186324754211463	0.0162600614536309	0.0082958678136115	0.00392188019513338	0.00367705544589864	0.00234275360313379
"Paraneopsylla_ioffi"	2.18267689857398	2.1361220667668	0.18502023003251	0.0742597708082477	0.0752707255979646	0.0670996782263607	0.0163927352572897	1.79345737412174	1.20000772664758	1.62937810707695	0.149968915746126	0.100364189540549	0.0871269026675788	0.118450024885206	0.0943868197384348	0.0231013382017013	0.0158024175415562	0.0185736813974708	0.0152897170493749	0.00835832437894873	0.00357156746443742	0.00315821416192356	0.00216257411726289
