"Leycesteria_formosa"	"Juniperus_brevifolia"	"Duchesnea_indica"	"Vaccinium_cylindraceum"	"Ilex_perado"	"Rubus_ulmifolius"	"Cerastium_sp1_M_SD_031"	"Pittosporum_undulatum"	"Morella_faya"	"Potentilla_erecta"	"Solanum_nigrum"	"Fragaria_vesca"	"Acacia_melanoxylon"	"Clethra_arborea"	"Hedera_azorica"	"Unidentified_sp1_M_SD_031"	"Hedychium_gardneranum"	"Juncus_effusus"	"Laurus_azorica"	"Bellis_perennis"	"Hypericum_humifusum"	"Myrsine_africana"	"Calluna_vulgaris"	"Carex_viridula"	"Holcus_lanatus"	"Lotus_pedunculatus"	"Aphanes_microcarpa"	"Carex_vulcani"	"Centaurium_erythraea"	"Conyza_bonariensis"	"Cryptomeria_japonica"	"Epilobium_parviflorum"	"Persicaria_capitata"	"Sonchus_tenerrimus"	"Unidentified_sp2_M_SD_031"	"Unidentified_sp3_M_SD_031"	"Unidentified_sp4_M_SD_031"	"Unidentified_sp5_M_SD_031"	"Unidentified_sp6_M_SD_031"	"Unidentified_sp7_M_SD_031"	"Viburnum_tinus"	"Turdus_merula"	"Sylvia_atricapilla"	"Fringilla_coelebs"	"Erithacus_rubecula"	"Pyrrhula_murina"	"Serinus_serinus"	"Carduelis_carduelis"	"Regulus_regulus"
"Solanum_nigrum"	1.36650891450036	0.26678707626869	0.28533645972181	0.261762874640374	0.208320331603009	0.137545041003669	0.217787004798922	0.133386232024086	0.0930707974472663	0.11445940960802	1.16867457623562	0.079891081390935	0.0732829740402086	0.0781228653438629	0.0617762699471952	0.0576539596127338	0.0485965538908638	0.060975976267793	0.0362296228874798	0.0428012315930847	0.0346647600931754	0.0354168378345325	0.0222371217782012	0.0493728402986895	0.0239497720210925	0.0493728402986895	0.0246864201493448	0.0246864201493448	0.00905740572186994	0.0119748860105462	0.00905740572186994	0.0246864201493448	0.0246864201493448	0.0106352136014334	0.00905740572186994	0.0246864201493448	0.0246864201493448	0.0246864201493448	0.0119748860105462	0.0115549200310585	0.00905740572186994	1.3686746424159	1.30332747668165	1.4263264975177	0.314717389603889	0.179743200483132	0.106443431204855	0.0236338080031854	0.0139756593528446
"Fragaria_vesca"	1.15640872311986	0.40825584132775	0.378797778475095	0.345985598750255	0.321558295640234	0.187458955934049	0.101246513313769	0.130709923084731	0.125910228259967	0.103921674794913	0.0913040930182114	1.10911665988554	0.0737517457295765	0.054108051209162	0.0811550689603071	0.0783422960485039	0.0643615005858851	0.0454071362597714	0.0559231818504755	0.0373518360689292	0.0288349841124868	0.047567932211463	0.0307743638370409	0.0187804902873828	0.0143560012302066	0.0187804902873828	0.00939024514369142	0.00939024514369142	0.0139807954626189	0.00717800061510328	0.0139807954626189	0.00939024514369142	0.00939024514369142	0.00736596999654138	0.0139807954626189	0.00939024514369142	0.00939024514369142	0.00939024514369142	0.00717800061510328	0.00961166137082894	0.0139807954626189	2.11265353657352	1.66069731702618	0.54254749719106	0.17942884251517	0.149514732435117	0.0638044499120292	0.0163688222145364	0.011826907395544
"Acacia_melanoxylon"	1.23415369383478	0.343414325298675	0.348421445411678	0.311406137432985	0.268067079953998	0.177778004429267	0.13836813312335	0.137414029325736	0.120324237202172	0.108226769540995	0.117252758464334	0.103252444021407	1.07724291125325	0.060258293260773	0.0799422631558421	0.0745255604078597	0.0628704699750772	0.0521902931084813	0.04662036173113	0.0376826221437382	0.0311190879743148	0.0457986767943123	0.0287268836135474	0.0287448825563465	0.0174039691622368	0.0287448825563465	0.0143724412781732	0.0143724412781732	0.0116550904327825	0.00870198458111838	0.0116550904327825	0.0143724412781732	0.0143724412781732	0.00820322983886154	0.0116550904327825	0.0143724412781732	0.0143724412781732	0.0143724412781732	0.00870198458111838	0.0103730293247716	0.0116550904327825	1.76121366539825	1.68821065898675	0.830407718294454	0.187449428532297	0.161358233940891	0.0773509740543856	0.0182293996419145	0.0126220264142193
"Clethra_arborea"	1.09058145395317	0.362150318797389	0.294580381828968	0.278610318356286	0.28968394569197	0.129415986922317	0.177397468633997	0.11102498421873	0.0852428739956431	0.1044373812472	0.124996584550181	0.0757512716928268	0.060258293260773	1.23117188474565	0.0505613633717859	0.05366471522949	0.0410697610689695	0.0472646340474186	0.0503798166420818	0.0443784405128444	0.0278767493291981	0.0315781587661532	0.0220865564633368	0.038377064383607	0.0203218594205677	0.038377064383607	0.0191885321918035	0.0191885321918035	0.0125949541605204	0.0101609297102838	0.0125949541605204	0.0191885321918035	0.0191885321918035	0.167604912041005	0.0125949541605204	0.0191885321918035	0.0191885321918035	0.0191885321918035	0.0101609297102838	0.00929224977639937	0.0125949541605204	1.90323751758976	0.938614005500729	1.10867074885976	0.167845316425505	0.144546107632879	0.090319375202523	0.372455360091122	0.0111536739608847
"Hedera_azorica"	1.21796480156906	0.356732489346837	0.373378984785899	0.331295688313235	0.277121062379698	0.195817733492104	0.102132241816388	0.140516808557523	0.132984814298591	0.104600640986626	0.0988420319155122	0.11361709654443	0.0799422631558421	0.0505613633717859	1.08951961285924	0.0822006369476736	0.070151895105078	0.0494345735029033	0.0481949673703823	0.0338878517359552	0.0304147315469676	0.0507841773509172	0.0314164595967564	0.0195807361015281	0.0143672824122962	0.0195807361015281	0.00979036805076404	0.00979036805076404	0.0120487418425956	0.00718364120614809	0.0120487418425956	0.00979036805076404	0.00979036805076404	0.00688314358506665	0.0120487418425956	0.00979036805076404	0.00979036805076404	0.00979036805076404	0.00718364120614809	0.0101382438489892	0.0120487418425956	1.82069876732555	1.91525208902257	0.5656657095997	0.185912602556173	0.157706015428721	0.0638545884990941	0.0152958746334814	0.0124564581978654
"Unidentified_sp1_M_SD_031"	1.16410323292601	0.401815422330136	0.378120429263946	0.344149359945627	0.316003641482667	0.188503803128806	0.101357229376596	0.13193578376883	0.126794551514795	0.104006545568877	0.0922463353803741	0.109679214467906	0.0745255604078597	0.0536647152294899	0.0822006369476736	1.0788245886609	0.0650852999007842	0.0459105659151629	0.0549571550404638	0.0369188380273074	0.0290324525417969	0.0479699628538948	0.0308546258070054	0.018880521014151	0.0143574113779678	0.018880521014151	0.0094402605070755	0.0094402605070755	0.013739288760116	0.00717870568898388	0.013739288760116	0.0094402605070755	0.0094402605070755	0.00730561669510704	0.013739288760116	0.0094402605070755	0.0094402605070755	0.0094402605070755	0.00717870568898388	0.00967748418059898	0.013739288760116	2.07615919041752	1.69251666352573	0.54543727374214	0.180239312520296	0.150538642809317	0.0638107172354123	0.0162347037669045	0.0119056012458342
"Hedychium_gardneranum"	1.2044994094083	0.368003222592662	0.374564345905411	0.334509106221333	0.28684170715544	0.193989250901279	0.10193848870644	0.13837155236035	0.131437248602642	0.104452117132188	0.0971931077817277	0.112632626025299	0.0785880874688465	0.0513372013362119	0.0876898688813475	0.0813566248759802	1.068885246304	0.0485535716059682	0.0498855142879027	0.0346455983087932	0.0300691617956749	0.0500806237266616	0.0312760011493186	0.0194056823296838	0.0143648146537141	0.0194056823296838	0.0097028411648419	0.0097028411648419	0.0124713785719757	0.00718240732685704	0.0124713785719757	0.0097028411648419	0.0097028411648419	0.00698876186257675	0.0124713785719757	0.0097028411648419	0.0097028411648419	0.0097028411648419	0.00718240732685704	0.0100230539318916	0.0124713785719757	1.88456387309854	1.85956823264836	0.56060860063531	0.184494280047204	0.15591417227387	0.0638436206831737	0.0155305819168372	0.0123187439598576
"Juncus_effusus"	1.41627760509775	0.260609447336252	0.272573256292618	0.244894420427926	0.203196623123664	0.136850695848553	0.152161871025794	0.117236087498542	0.0927021337272608	0.138857501934747	0.121951952535586	0.0794624884545999	0.0652378663856016	0.0590807925592733	0.0617932168786291	0.0573882073939536	0.0485535716059682	1.1349353689847	0.0353385431519416	0.0343535663556043	0.157517143398607	0.0353139263333072	0.0220742810606463	0.0333685895592669	0.017691447853583	0.0333685895592669	0.0166842947796335	0.0166842947796335	0.00883463578798541	0.00884572392679152	0.00883463578798541	0.0166842947796335	0.0166842947796335	0.00804293142403552	0.00883463578798541	0.0166842947796335	0.0166842947796335	0.0166842947796335	0.00884572392679152	0.0525057144662022	0.00883463578798541	1.33501163018446	1.30925381029647	0.9639814761566	0.200853134868282	0.816755558363145	0.0786286571270357	0.0178731809423012	0.0144846573248634
"Laurus_azorica"	1.00251852699684	0.537064221280035	0.392344762698085	0.382710374842805	0.432651378791574	0.166562012038912	0.09903219205722	0.10619270940275	0.108223763163407	0.10222425931563	0.0724592457749595	0.0978655682383321	0.0582754521639125	0.0629747708026022	0.0602437092129778	0.0686964438005798	0.0498855142879027	0.0353385431519416	1.07524371805071	0.0460117969013641	0.0248856155262849	0.0395273193628275	0.0291691244377523	0.0167798757520197	0.0143277982749825	0.0167798757520197	0.00838993787600987	0.00838993787600987	0.0188109295126771	0.00716389913749125	0.0188109295126771	0.00838993787600987	0.00838993787600987	0.0085730360252282	0.0188109295126771	0.00838993787600987	0.00838993787600987	0.00838993787600987	0.00716389913749125	0.00829520517542828	0.0188109295126771	2.84254045969343	1.02431038703521	0.484751966169459	0.163219442412664	0.129036524951107	0.0636791034443667	0.0190511911671738	0.0102530303897404
"Bellis_perennis"	1.11926929517812	0.439729059560933	0.342846456277638	0.328138337321734	0.352757109577125	0.148685680873014	0.160717031635144	0.11532311866426	0.0974399059757024	0.109257965935828	0.114136617581559	0.0871542841608347	0.0628043702395637	0.0739640675214073	0.0564797528932586	0.061531396712179	0.046194131078391	0.0458047551408057	0.0613490625351522	1.04728477042875	0.0283633412471479	0.0359085092635233	0.0256228874486557	0.0332204783223455	0.0194053945820975	0.0332204783223455	0.0166102391611728	0.0166102391611728	0.015337265633788	0.00970269729104876	0.015337265633788	0.0166102391611728	0.0166102391611728	0.0100690579314857	0.015337265633788	0.0166102391611728	0.0166102391611728	0.0166102391611728	0.00970269729104876	0.00945444708238264	0.015337265633788	2.31763125132797	1.01713371280358	0.959702707089982	0.175236302432666	0.147069176837063	0.0862461981426556	0.0223756842921905	0.0114470723370489
"Hypericum_humifusum"	1.52025660931911	0.242864748429371	0.238902820712936	0.221070701375634	0.190789719034851	0.115669050498797	0.110826759528003	0.0931312897303365	0.077880633113182	0.163454946079195	0.0924393602484678	0.0672816295958026	0.0518651466238579	0.0464612488819968	0.050691219244946	0.0483874209029949	0.0400922157275666	0.210022857864809	0.0331808207017131	0.0283633412471479	1.28147638517671	0.0294932122101872	0.0188942086928077	0.0235458617925827	0.01341402538569	0.0235458617925827	0.0117729308962914	0.0117729308962914	0.00829520517542829	0.00670701269284501	0.00829520517542829	0.0117729308962914	0.0117729308962914	0.00632497673855755	0.00829520517542829	0.0117729308962914	0.0117729308962914	0.0117729308962914	0.00670701269284501	0.093825461725569	0.00829520517542829	1.25349767095361	1.04812368116308	0.680213785119056	0.206278312204203	1.45950718239774	0.0596178906030667	0.0140555038634612	0.0155480789589454
"Myrsine_africana"	1.18205708914036	0.38678777800237	0.376539947771264	0.33986480273483	0.303042781781677	0.190941779916572	0.101615566856527	0.134796125365061	0.128857972442727	0.104204577374793	0.0944449008920868	0.110991841826747	0.0763311279905205	0.0526302646102552	0.084640295584862	0.0799499380898246	0.0667741649688821	0.0470852351110763	0.05270309248377	0.0359085092635233	0.0294932122101872	1.0489080343529	0.0310419037369224	0.0191139260432767	0.0143607017227439	0.0191139260432767	0.00955696302163834	0.00955696302163834	0.0131757731209425	0.00718035086137195	0.0131757731209425	0.00955696302163834	0.00955696302163834	0.00716479232509357	0.0131757731209425	0.00955696302163834	0.00955696302163834	0.00955696302163834	0.00718035086137195	0.00983107073672905	0.0131757731209425	1.99100571605353	1.76676180535801	0.55218008569466	0.182130409198922	0.152927767015785	0.0638253409899729	0.0159217607224302	0.0120892202298446
"Calluna_vulgaris"	1.13717244860448	0.424356888821786	0.380491151502969	0.350576195761824	0.335444931034152	0.184846837947157	0.1009697231567	0.127645271374483	0.123699420122897	0.103709497860002	0.088948487112805	0.107710273429643	0.0718172090338685	0.055216391158342	0.078541148991891	0.0771365645175134	0.0625520022986372	0.0441485621212926	0.0583382488755046	0.0384343311729835	0.0283413130392116	0.0465628556053835	1.03057370891213	0.0185304134704625	0.0143524758608036	0.0185304134704625	0.00926520673523123	0.00926520673523123	0.0145845622188762	0.00717623793040178	0.0145845622188762	0.00926520673523123	0.00926520673523123	0.00751685325012723	0.0145845622188762	0.00926520673523123	0.00926520673523123	0.00926520673523123	0.00717623793040178	0.00944710434640386	0.0145845622188762	2.20388940196351	1.58114895077731	0.53532305581336	0.177402667502357	0.146954956499616	0.0637887816035714	0.0167041183336161	0.0116301727698185
"Carex_viridula"	1.35277083154068	0.245058736122729	0.243849843436745	0.218994262279594	0.192968571148227	0.112933018541217	0.284086710790991	0.13358393718728	0.0758721916002925	0.123325379176223	0.197491361194758	0.06573171600584	0.0718622063908662	0.0959426609590176	0.0489518402538202	0.0472013025353775	0.0388113646593676	0.0667371791185339	0.0335597515040395	0.0498307174835183	0.035318792688874	0.028670889064915	0.0185304134704625	1.066101683463	0.0295605871963275	0.0661016834629971	0.0330508417314986	0.0330508417314986	0.00838993787600987	0.0147802935981638	0.00838993787600987	0.0330508417314986	0.0330508417314986	0.0130611017440007	0.00838993787600987	0.0330508417314986	0.0330508417314986	0.0330508417314986	0.0147802935981638	0.0117729308962914	0.00838993787600987	1.26781283459705	1.00278036434031	1.90960418893103	0.199270022472671	0.183134480608977	0.131380387539233	0.0290246705422238	0.0138351562316661
"Holcus_lanatus"	0.784295237994813	0.207777752573067	0.386270173197465	0.172794779833587	0.164769680162299	0.0861395327506424	0.730408041259713	0.0798312690878716	0.0574345810290353	0.0721364507482709	0.0957990880843699	0.050246004305723	0.0435099229055919	0.0508046485514192	0.0359182060307405	0.0358935284449194	0.0287296293074282	0.0353828957071661	0.028655596549965	0.0291080918731463	0.020121038078535	0.0215410525841159	0.0143524758608036	0.0295605871963275	1.41318805795672	0.0295605871963275	0.0147802935981638	0.0147802935981638	0.00716389913749125	0.206594028978359	0.00716389913749125	0.0147802935981638	0.0147802935981638	0.00691626308010917	0.00716389913749125	0.0147802935981638	0.0147802935981638	0.0147802935981638	0.206594028978359	0.00670701269284501	0.00716389913749125	1.08254475855423	0.710870364860883	0.853972519005017	0.125341110782109	0.104331308555367	1.83639136869652	0.0153694735113537	0.00802120129767422
"Lotus_pedunculatus"	1.35277083154068	0.245058736122729	0.243849843436745	0.218994262279594	0.192968571148227	0.112933018541217	0.284086710790991	0.13358393718728	0.0758721916002925	0.123325379176223	0.197491361194758	0.06573171600584	0.0718622063908662	0.0959426609590176	0.0489518402538202	0.0472013025353775	0.0388113646593676	0.0667371791185339	0.0335597515040395	0.0498307174835183	0.035318792688874	0.028670889064915	0.0185304134704625	0.0661016834629971	0.0295605871963275	1.066101683463	0.0330508417314986	0.0330508417314986	0.00838993787600987	0.0147802935981638	0.00838993787600987	0.0330508417314986	0.0330508417314986	0.0130611017440007	0.00838993787600987	0.0330508417314986	0.0330508417314986	0.0330508417314986	0.0147802935981638	0.0117729308962914	0.00838993787600987	1.26781283459705	1.00278036434031	1.90960418893103	0.199270022472671	0.183134480608977	0.131380387539233	0.0290246705422238	0.0138351562316661
"Aphanes_microcarpa"	1.35277083154068	0.245058736122729	0.243849843436745	0.218994262279594	0.192968571148227	0.112933018541217	0.284086710790991	0.13358393718728	0.0758721916002925	0.123325379176223	0.197491361194758	0.06573171600584	0.0718622063908662	0.0959426609590176	0.0489518402538202	0.0472013025353775	0.0388113646593676	0.0667371791185339	0.0335597515040395	0.0498307174835183	0.035318792688874	0.028670889064915	0.0185304134704625	0.0661016834629971	0.0295605871963275	0.0661016834629971	1.0330508417315	0.0330508417314986	0.00838993787600987	0.0147802935981638	0.00838993787600987	0.0330508417314986	0.0330508417314986	0.0130611017440007	0.00838993787600987	0.0330508417314986	0.0330508417314986	0.0330508417314986	0.0147802935981638	0.0117729308962914	0.00838993787600987	1.26781283459705	1.00278036434031	1.90960418893103	0.199270022472671	0.183134480608977	0.131380387539233	0.0290246705422238	0.0138351562316661
"Carex_vulcani"	1.35277083154068	0.245058736122729	0.243849843436745	0.218994262279594	0.192968571148227	0.112933018541217	0.284086710790991	0.13358393718728	0.0758721916002925	0.123325379176223	0.197491361194758	0.06573171600584	0.0718622063908662	0.0959426609590176	0.0489518402538202	0.0472013025353775	0.0388113646593676	0.0667371791185339	0.0335597515040395	0.0498307174835183	0.035318792688874	0.028670889064915	0.0185304134704625	0.0661016834629971	0.0295605871963275	0.0661016834629971	0.0330508417314986	1.0330508417315	0.00838993787600987	0.0147802935981638	0.00838993787600987	0.0330508417314986	0.0330508417314986	0.0130611017440007	0.00838993787600987	0.0330508417314986	0.0330508417314986	0.0330508417314986	0.0147802935981638	0.0117729308962914	0.00838993787600987	1.26781283459705	1.00278036434031	1.90960418893103	0.199270022472671	0.183134480608977	0.131380387539233	0.0290246705422238	0.0138351562316661
"Centaurium_erythraea"	1.00251852699684	0.537064221280035	0.392344762698085	0.382710374842805	0.432651378791574	0.166562012038912	0.09903219205722	0.10619270940275	0.108223763163407	0.10222425931563	0.0724592457749595	0.0978655682383321	0.0582754521639125	0.0629747708026022	0.0602437092129778	0.0686964438005798	0.0498855142879027	0.0353385431519416	0.0752437180507085	0.0460117969013641	0.0248856155262849	0.0395273193628275	0.0291691244377523	0.0167798757520197	0.0143277982749825	0.0167798757520197	0.00838993787600987	0.00838993787600987	1.01881092951268	0.00716389913749125	0.0188109295126771	0.00838993787600987	0.00838993787600987	0.0085730360252282	0.0188109295126771	0.00838993787600987	0.00838993787600987	0.00838993787600987	0.00716389913749125	0.00829520517542828	0.0188109295126771	2.84254045969343	1.02431038703521	0.484751966169459	0.163219442412664	0.129036524951107	0.0636791034443667	0.0190511911671738	0.0102530303897404
