"Clethrionomys_rutilus"	"Sorex_araneus"	"Neomys_fodiens"	"Microtus_arvalis"	"Microtus_oeconomus"	"Sorex_minutus"	"Microtus_gregalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Apodemus_uralensis"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Sorex_tundrensis"	"Micromys_minutus"	"Spermophilus_major"	"Ctenophthalmus_assimilis"	"Corrodopsylla_birulai"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Rhadinopsylla_integella"	"Ctenophthalmus_breviatus"	"Peromyscopsylla_silvatica"	"Amphipsylla_sibirica"	"Megabothris_rectangulatus"	"Oropsylla_ilovaiskii"
"Clethrionomys_rutilus"	2.38726617450306	0.991982677682431	0.57961987611319	0.409269629649032	0.223688921677423	0.148223158363499	0.170999753137927	0.126199822715564	0.0824294467527599	0.0909618406733149	0.0150155408368406	0.0115870980493426	0.00990896914588242	0.00807797997319707	0.00792700546338356	0	1.5537179838191	0.717419453223367	0.667297817470578	0.956815823483287	0.24915822523854	0.158385114603085	0.131059051473474	0.115532870944438	0.0739600792864301	0.0664417275077128	0.0164308155289821	0.00576816919542548	0.00628162358465855	0.0116689181645771	0.00458747919405778	0.00231695254545236	0
"Sorex_araneus"	1.04895224998293	2.28950703803847	0.710052120356854	0.348119608338539	0.19401886883911	0.207621373229946	0.135186460326656	0.105967812792507	0.104129128717159	0.0745361915202104	0.0120106109941942	0.00999386442687959	0.00815864542451343	0.00817028534901226	0.00673363639986737	0	1.37654888386664	1.1233374493751	1.03939541079847	0.510620244528001	0.231116844356679	0.141484762161161	0.0883573452016476	0.0831003155229237	0.0558641771239491	0.0446692458734531	0.0131746419455708	0.0133129985700729	0.0049660332364894	0.00512726150704487	0.00386792782705236	0.00189856336891102	0
"Neomys_fodiens"	1.05796787796125	1.22565378396171	1.77934900377823	0.35869336341075	0.200328116553551	0.172629945573089	0.14107317989388	0.104411191040241	0.100316191499523	0.0777874685908666	0.0115679601689977	0.0110105002239139	0.00806841180738057	0.00780969161777641	0.00649120865568793	0	1.51268091436863	1.23606785009485	0.779696783299604	0.4957416455489	0.20679352365037	0.225562594736952	0.0837150540893624	0.0699333506941121	0.0505944234184068	0.0388654733544868	0.0137138014586556	0.00712691719317288	0.00518228007773436	0.00517132974970875	0.00401478461127772	0.00198137891693717	0
"Microtus_arvalis"	1.26120118090591	1.01449919333804	0.605576452452878	1.44693349613123	0.235822474133629	0.148376820287446	0.181468866370421	0.135704212139951	0.0806888644193406	0.0973101254358939	0.0172699235492465	0.0139680182808645	0.00892465769282562	0.00803380658951547	0.00737980300965335	0	1.8025624575678	0.715847663591808	0.651423420459747	0.698205560348658	0.304755202290326	0.136439261876067	0.135670815633135	0.0776105292237654	0.11098631449295	0.0521967636918226	0.0250630889994837	0.00589909796556938	0.00666620325442362	0.00616473082316534	0.00487234090598324	0.00247865413846145	0
"Microtus_oeconomus"	1.23869842718362	1.01604618155218	0.607762368641788	0.423771212916822	1.2755430178418	0.150303869210008	0.166002746900707	0.155244415400914	0.0792155762936844	0.0952623476564803	0.0145019043639203	0.01306840425108	0.0100250710818772	0.0089570608814877	0.00875529056047299	0	1.62771022487971	0.715765679123273	0.656634643959042	0.699530473120315	0.48189913279199	0.194570152024012	0.119703262611523	0.0882524247547909	0.0573049492508528	0.0434600828242838	0.0161499600484346	0.00590809337442401	0.00609806009023004	0.00605473772961445	0.0153737349196059	0.00242649376106129	0
"Sorex_minutus"	1.02503620783772	1.35782428595922	0.654048667030435	0.332977089659152	0.18770342352048	1.25531224509935	0.128617486240175	0.10211218147661	0.108161108254875	0.0691433336546772	0.0110280241420408	0.0091518691165642	0.00761041945499949	0.00835631403080904	0.00607523925973569	0	1.28007483293826	0.928774450890084	1.40051106557284	0.494377282360933	0.223056853374942	0.124127800268767	0.0799957374769236	0.0834315839766095	0.0487080621335845	0.038178419063329	0.0125478157110024	0.00789546067212469	0.00472472398433295	0.00501036028270982	0.0036664584353224	0.00176119812139272	0
"Microtus_gregalis"	1.28511549169473	0.960789485893019	0.580847225379393	0.442561827168679	0.225289442222388	0.139773084536516	1.27514704962313	0.127698812524231	0.0770167057290261	0.0952467553709468	0.0164882481822308	0.0128528162524786	0.0086686911445333	0.00764341210508166	0.00801884691046341	0	1.73137720203082	0.659178523379079	0.613295663080163	0.758259306818837	0.259137041024517	0.15607142169131	0.139245594312335	0.0768416980910319	0.0896901931680169	0.0850233067172523	0.102872641725344	0.00558678739105057	0.0468421365167681	0.00628162358465855	0.00471286913290755	0.00242609659907129	0
"Microtus_agrestis"	1.2560293166218	0.997386237972714	0.569323183577529	0.438287928397949	0.279020368220562	0.146958747665661	0.16911464361317	1.16998792645861	0.0770761629266902	0.102055305237528	0.0158504759512332	0.0128998535452574	0.0110005825192171	0.00908925398784353	0.0090779080410882	0	1.67106161072417	0.667556226372406	0.623946658668111	0.672565994468251	0.53053902137138	0.127553719886396	0.163572207323432	0.134620494316523	0.0586093622916907	0.0441319796765625	0.0165022094278686	0.00579958975418448	0.00621237466334095	0.00613945083481123	0.00543168355817554	0.00259952192586157	0
"Sorex_caecutiens"	1.0745006643081	1.28364492303543	0.716417403009871	0.341321037101281	0.186472064549735	0.203878903170694	0.133586498432647	0.100949310735842	1.10579749746526	0.0730579930285522	0.0112405729919915	0.00935048882942296	0.00832118371059459	0.00812540210296344	0.00649395226446757	0	1.35087670899158	1.17651081589544	1.0104034916183	0.577725453228829	0.196523493089771	0.130456654843355	0.0822555428620784	0.0870692964830365	0.0496879411738411	0.0390960546486711	0.0129985443324223	0.00746412338592028	0.00490725912609724	0.00525214173999886	0.00375367270063982	0.0018609111431801	0
"Apodemus_uralensis"	1.26402633313012	0.979518064034464	0.592212142951221	0.438813584512805	0.239054570534186	0.13893896290987	0.176116642006656	0.142492312973153	0.0778825774738339	1.16511334749877	0.0144751797915595	0.0116730564415786	0.00919135314453638	0.00732672733957051	0.00632303999452162	0	1.82346938354721	0.696165257407239	0.589087346200375	0.618506690733541	0.243376362661363	0.127097390319481	0.308296529618403	0.131664734733551	0.0582466059824736	0.0437539053166622	0.0170527529126859	0.00569569010673306	0.00646959093085676	0.00617854012120629	0.0321039092162186	0.0296774154551574	0
