"Syzygium_glomeratum"	"Stillingia_lineata"	"Badula_insularis"	"Aphloia_theiformis"	"Syzygium_petrinese"	"Diospyros_revaughanii"	"Pleurostylia_leucocarpa"	"Calophyllum_eputamen"	"Pandanus_rigidifolius"	"Turraea_rigida"	"Xyris_sp1_M_PL_071"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Chrysomya_megacephala"	"Ophyra_capensis"	"Paragus_borbonicus"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Phelsuma_cepediana"	"Polistes_hebraeus"	"Phorinia_sp1_M_PL_071"	"Trirhithrum_sp1_M_PL_071"	"Sepsis_lateralis"	"Episyrphus_sp1_M_PL_071"	"Graphomya_maculata"	"Lygistorrhina_sp1_M_PL_071"	"Syritta_sp1_M_PL_071"	"Lecithoceridae_sp1_M_PL_071"	"Nacoleia_sp1_M_PL_071"	"Pachycerina_crinicornis"	"Paleorhiza_sp1_M_PL_071"	"Scolia_carniflex"	"Simulium_sp1_M_PL_071"	"Simulium_sp2_M_PL_071"	"Zizeeria_knysa"	"Zosterops_mauritianus"
"Polistes_hebraeus"	0.340746156306534	0.237215066989467	0.355539381397473	0.346975561429496	1.99475845369258	0.614200555859687	0.151833737172069	0.40893659951887	0.277840075343949	0	0.00879651755302972	1.2658103142532	0.48322223413115	0.179589921543908	0.138301842602222	0.123402540951235	0.078191267138042	0.126607479716302	0.128084569638041	0.611376319168868	1.67963452332469	0.0663493255058719	0.049397277010683	0.0341589696464833	0.0306671540675881	0.0256192272348625	0.0170812954318578	0.0170812954318578	0.010222384689196	0.0345487812671071	0.00853974241162082	0.105604859313137	0.0173487780714748	0.00854064771592888	0.00853974241162082	0.0152374020598917	0
"Phorinia_sp1_M_PL_071"	1.8585824222458	0.629329896321813	0.72515699250376	0.447207191477156	0.187987100375974	0.239766359637999	0.367503890100007	0.157279972376225	0.101311942088304	0	0.0227163381361159	0.40672525060791	0.714475627891998	0.585639374765853	0.534364330137407	0.173710314928507	0.201923005654363	0.260765290863753	0.191238001411444	0.0801548739024844	0.0774075464235172	1.30986552015846	0.119717879442471	0.0906235050703411	0.167272418002122	0.0679676288027558	0.0413441876362508	0.0413441876362508	0.0557574726673741	0.0134868577296374	0.0226558762675853	0.00995225825519866	0.0223603595738578	0.0206720938181254	0.0226558762675853	0.0310781568215897	0
"Trirhithrum_sp1_M_PL_071"	0.76719641123025	1.53893634117343	0.666913185083311	0.419961845478225	0.166839275220012	0.212744051566	0.705760931530149	0.143646068845066	0.0844881784547537	0	0.0303558166819619	0.365135697505673	0.563624697860759	0.604779230822625	0.432298165407665	0.319462252820437	0.269829481617439	0.155786037950043	0.175874913406637	0.0695097910946647	0.0691561878149563	0.143661455330965	1.23448617089173	0.221606833128974	0.0690476770107225	0.166205124846731	0.0793981047971417	0.0793981047971417	0.0230158923369075	0.0119668529005874	0.0554017082822435	0.00883266751164775	0.0209980922739112	0.0396990523985709	0.0554017082822435	0.0285819936464276	0
"Sepsis_lateralis"	0.789776522407369	2.18139215055918	0.407604849036145	0.396853871363004	0.140895512897415	0.172701134428045	0.425767287225242	0.133539125404881	0.0678728849188965	0	0.0204387670229796	0.306011755860262	0.435277681139056	0.663812757233946	0.517285012198626	0.392778418331292	0.181677929093152	0.143257205005419	0.116901028601759	0.0576577365367495	0.0597781968813457	0.135935257605512	0.277008541411218	1.31412046968052	0.0710798870166632	0.235590352260392	0.0478988198128397	0.0478988198128397	0.0236932956722211	0.00971443881157746	0.0785301174201306	0.00745917421221612	0.0198426935681502	0.0239494099064198	0.0785301174201306	0.0174687792444062	0
"Episyrphus_sp1_M_PL_071"	2.07953517101042	0.658147102006141	0.52767307489591	0.437980132265471	0.172109376511729	0.214375739698725	0.380178032270087	0.150103605150846	0.092805362415222	0	0.0239345090386083	0.369133779680924	0.657628866318508	0.623350425667787	0.575989135567027	0.176842865810094	0.212751191454296	0.270457394549637	0.147030443734736	0.0733999730953183	0.0715566928243722	0.334544836004245	0.115079461684538	0.0947731826888843	1.18715816539094	0.0710798870166632	0.0427700286303848	0.0427700286303848	0.0623860551303126	0.0120586353580532	0.0236932956722211	0.00911167287415037	0.0218990066132736	0.0213850143151924	0.0236932956722211	0.0226145603526819	0
"Graphomya_maculata"	0.78977652240737	2.18139215055918	0.407604849036145	0.396853871363004	0.140895512897415	0.172701134428046	0.425767287225242	0.133539125404881	0.0678728849188965	0	0.0204387670229796	0.306011755860262	0.435277681139056	0.663812757233946	0.517285012198626	0.392778418331292	0.181677929093152	0.143257205005419	0.116901028601759	0.0576577365367495	0.0597781968813457	0.135935257605512	0.277008541411218	0.314120469680522	0.0710798870166632	1.23559035226039	0.0478988198128397	0.0478988198128397	0.0236932956722211	0.00971443881157749	0.0785301174201305	0.00745917421221612	0.0198426935681502	0.0239494099064198	0.0785301174201305	0.0174687792444062	0
"Lygistorrhina_sp1_M_PL_071"	0.712833810506414	0.66526138628944	0.39917479776511	0.41590512576653	0.144134117710615	0.178897395211495	1.94736961672541	0.124451159507563	0.074977397063364	0	0.0738372987172165	0.312960614704738	0.513581010127178	0.635373762155111	0.283395487453143	0.260928448587738	0.656331544153036	0.136853802299622	0.116395691432925	0.0606463679247603	0.0597845340115022	0.124032562908753	0.198495261992854	0.0957976396256794	0.0641550429455773	0.0718482297192596	1.21907908188161	0.219079081881609	0.0213850143151924	0.0100629784806465	0.0239494099064199	0.00763062976115025	0.0207952562883265	0.109539540940804	0.0239494099064199	0.0171074913327904	0
"Syritta_sp1_M_PL_071"	0.712833810506414	0.66526138628944	0.39917479776511	0.41590512576653	0.144134117710615	0.178897395211495	1.94736961672541	0.124451159507563	0.074977397063364	0	0.0738372987172165	0.312960614704738	0.513581010127178	0.635373762155111	0.283395487453143	0.260928448587738	0.656331544153036	0.136853802299622	0.116395691432925	0.0606463679247603	0.0597845340115022	0.124032562908753	0.198495261992854	0.0957976396256794	0.0641550429455773	0.0718482297192596	0.219079081881609	1.21907908188161	0.0213850143151924	0.0100629784806464	0.0239494099064199	0.00763062976115025	0.0207952562883265	0.109539540940804	0.0239494099064199	0.0171074913327904	0
"Lecithoceridae_sp1_M_PL_071"	2.07953517101042	0.658147102006141	0.527673074895911	0.437980132265471	0.172109376511729	0.214375739698725	0.380178032270087	0.150103605150846	0.092805362415222	0	0.0239345090386083	0.369133779680924	0.657628866318508	0.623350425667787	0.575989135567028	0.176842865810094	0.212751191454296	0.270457394549637	0.147030443734736	0.0733999730953183	0.0715566928243722	0.334544836004245	0.115079461684538	0.0947731826888844	0.187158165390938	0.0710798870166632	0.0427700286303848	0.0427700286303848	1.06238605513031	0.0120586353580532	0.0236932956722211	0.00911167287415037	0.0218990066132736	0.0213850143151924	0.0236932956722211	0.0226145603526819	0
"Nacoleia_sp1_M_PL_071"	0.40195451193511	0.269845522543821	0.481319290376358	0.438280947494669	0.662486702373134	1.79284050158116	0.178897395211495	0.27915125645535	0.221515376788247	0	0.0105506005038133	1.73341701768191	0.583630407027419	0.215569005985172	0.165810219714975	0.124153344827651	0.0937831155894516	0.132036486762412	0.225901173526465	0.241818740135245	0.241841468869752	0.0809211463778246	0.0598342645029374	0.0388577552463103	0.0361759060741599	0.0291433164347327	0.0201259569612932	0.0201259569612932	0.0120586353580533	1.10084727821394	0.00971443881157756	0.0350728254197543	0.0219140473747335	0.0100629784806466	0.00971443881157756	0.0206279695875582	0
"Pachycerina_crinicornis"	0.789776522407369	2.18139215055918	0.407604849036145	0.396853871363005	0.140895512897415	0.172701134428045	0.425767287225242	0.133539125404881	0.0678728849188965	0	0.0204387670229796	0.306011755860262	0.435277681139056	0.663812757233946	0.517285012198626	0.392778418331292	0.181677929093152	0.143257205005419	0.116901028601759	0.0576577365367495	0.0597781968813457	0.135935257605512	0.277008541411218	0.314120469680522	0.0710798870166632	0.235590352260392	0.0478988198128397	0.0478988198128397	0.0236932956722211	0.00971443881157755	1.07853011742013	0.00745917421221613	0.0198426935681502	0.0239494099064198	0.0785301174201306	0.0174687792444062	0
"Paleorhiza_sp1_M_PL_071"	0.303722429138345	0.207199283672669	0.330287653743602	0.325700574646608	2.2272590970598	0.623516896351184	0.135655640198226	0.282237455759649	0.293308295086531	0	0.00795477960653806	1.29177321617491	0.439467872854999	0.161583040214534	0.124058620860687	0.101789097847636	0.0707091520581161	0.105811975020512	0.122133779954285	0.67756107304179	0.739234015191957	0.0597135495311918	0.0441633375582386	0.0298366968488644	0.027335018622451	0.0223775226366483	0.0152612595223005	0.0152612595223004	0.00911167287415034	0.0350728254197536	0.0074591742122161	1.11791371690317	0.0162850287323304	0.00763062976115023	0.0074591742122161	0.0141551851604401	0
"Scolia_carniflex"	0.729966887109119	0.551185932448617	0.575566235458175	1.43774857760497	0.307606098277352	0.389583064439706	0.369693445125805	0.210944658723033	0.1397924849023	0	0.0247547211740806	0.719768738340425	0.80114688759178	0.461435258522648	0.329218373822543	0.267672162427766	0.220041965991827	0.257870276083438	0.217137098138877	0.123362889132342	0.121441446500324	0.134162157443147	0.104990461369556	0.0793707742726009	0.0656970198398207	0.0595280807044507	0.041590512576653	0.041590512576653	0.0218990066132736	0.0219140473747335	0.0198426935681502	0.0162850287323303	1.07188742888025	0.0207952562883265	0.0198426935681502	0.0246671243767789	0
"Simulium_sp1_M_PL_071"	0.712833810506414	0.66526138628944	0.39917479776511	0.41590512576653	0.144134117710615	0.178897395211495	1.94736961672541	0.124451159507563	0.074977397063364	0	0.0738372987172165	0.312960614704738	0.513581010127178	0.63537376215511	0.283395487453143	0.260928448587738	0.656331544153036	0.136853802299622	0.116395691432925	0.0606463679247603	0.0597845340115022	0.124032562908753	0.198495261992854	0.0957976396256794	0.0641550429455773	0.0718482297192596	0.219079081881609	0.219079081881609	0.0213850143151924	0.0100629784806465	0.0239494099064199	0.00763062976115022	0.0207952562883265	1.1095395409408	0.0239494099064199	0.0171074913327904	0
"Simulium_sp2_M_PL_071"	0.789776522407369	2.18139215055918	0.407604849036145	0.396853871363005	0.140895512897415	0.172701134428045	0.425767287225242	0.133539125404881	0.0678728849188965	0	0.0204387670229796	0.306011755860262	0.435277681139056	0.663812757233946	0.517285012198626	0.392778418331292	0.181677929093152	0.143257205005419	0.116901028601759	0.0576577365367495	0.0597781968813458	0.135935257605512	0.277008541411218	0.314120469680522	0.0710798870166632	0.235590352260392	0.0478988198128397	0.0478988198128397	0.0236932956722211	0.00971443881157755	0.0785301174201306	0.00745917421221608	0.0198426935681502	0.0239494099064198	1.07853011742013	0.0174687792444062	0
"Zizeeria_knysa"	0.753818678422729	0.485243867900172	1.71257658054301	0.493342487535579	0.267375719697202	0.366719459334367	0.304133179249607	0.193161808503124	0.143844840453715	0	0.0166254836236539	0.594682605242841	0.998709435759448	0.39708412025618	0.326240302989306	0.158047560520575	0.147782076654701	0.212304772434334	0.412275789794982	0.113929377938315	0.106661814419242	0.186468940929538	0.142909968232138	0.0698751169776249	0.0678436810580456	0.0524063377332186	0.0342149826655808	0.0342149826655808	0.0226145603526819	0.0206279695875579	0.0174687792444062	0.0141551851604401	0.0246671243767789	0.0171074913327904	0.0174687792444062	1.07339613916613	0
"Zosterops_mauritianus"	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684
