"Nephrosperma_vanhoutteanum"	"Northea_hornei"	"Dillenia_ferruginea"	"Craterispermum_microdon"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Paragenipa_wrightii"	"Diospyros_seychellarum"	"Memecylon_eleagni"	"Soulamea_terminaloides"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_107"	"Hemipyrellia_germana"	"Neophyllomyza_approximatonervis"	"Tricimba_seychellensis"	"Phelsuma_sp1_M_PL_107"	"Unidentified_sp3_M_PL_107"	"Lygistorrhina_sp1_M_PL_107"	"Hemipyrellia_sp1_M_PL_107"	"Mabuya_sechellensis"	"Scaptodrosophila_sp1_M_PL_107"	"Dichaetomyia_fasciculifera"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_107"	"Unidentified_sp4_M_PL_107"
"Nephrosperma_vanhoutteanum"	2.44586967688462	0.516005850580044	0.43692337226526	0.390603086982509	0.306794666453399	0.182141014592224	0.325420951922215	0.288011632087667	0.211650977483683	0.086200239635338	0.0735364258498886	1.87926421616382	1.61857824027898	0.160610319986949	0.140681461954976	0.1399460346243	0.115013919563319	0.183440225766346	0.154010181283523	0.055466925856836	0.0928634393614076	0.0486019629147938	0.0314584828030988	0.0281457736680024	0.0281457736680024	0.0140728868340012	0.0140728868340012	0.0157292414015494	0.0167401322992504
"Northea_hornei"	1.1258309467201	1.85111665674301	0.439860746125448	0.376272747858964	0.232236518462861	0.454388584828375	0.247959743024116	0.21017408442216	0.174801609187629	0.0707286772588828	0.0797875801053007	2.03901593602435	1.01479644186819	0.446807579326508	0.155815335916423	0.106021887898186	0.185267276115678	0.0844373210040073	0.0808450014913503	0.169128287182966	0.0526992278233478	0.0354668767462395	0.0316699737210323	0.10096999945871	0.10096999945871	0.0504849997293549	0.0504849997293549	0.0158349868605161	0.0161259749082413
"Dillenia_ferruginea"	1.25833931212395	0.580616184885591	1.59994392435465	0.381690817553215	0.276925826636964	0.222351989074886	0.294325227073805	0.279124322418424	0.196314725300859	0.0984340503494984	0.0750915149650001	1.91900538243889	1.38497670489009	0.192033753480225	0.231287566010889	0.126352254441046	0.231310758406628	0.0943754484092962	0.0963358378051435	0.0650227720822652	0.0648773550020448	0.047102229408109	0.115195962553535	0.0316699737210323	0.0316699737210322	0.0158349868605161	0.0158349868605161	0.0575979812767675	0.0163581778951378
"Craterispermum_microdon"	1.33921058394003	0.591285746635514	0.454393830420494	1.4699976855119	0.294699670489225	0.189382925173276	0.313693036849937	0.245600127023142	0.213202323656141	0.0646904247030616	0.0870015403341164	2.22337269742742	1.41201464285374	0.171476826087353	0.125220181473326	0.134487146617157	0.10753576205981	0.100440793795502	0.0924198127886044	0.060659388592474	0.0589395481901037	0.0414450214351553	0.0327163557902756	0.0322519498164826	0.0322519498164826	0.0161259749082413	0.0161259749082413	0.0163581778951378	0.062999900807653
"Erythroxylum_sechellarum"	1.2271786658136	0.425766950515244	0.38461920366245	0.343816282237429	1.77195440652059	0.157360168001007	0.374322724035381	0.258093199416519	0.198992531978185	0.0602312319409588	0.0608225306154807	1.5543535601734	1.66229609550831	0.137119586970084	0.115382501236495	0.728598847998345	0.087970267564551	0.0920383999360197	0.0867182975072316	0.0468276770464372	0.0560388308618917	0.0435532274015375	0.0276925826636964	0.0232236518462861	0.0232236518462861	0.011611825923143	0.011611825923143	0.0138462913318482	0.0147349835244613
"Syzygium_wrightii"	0.728564058368894	0.83304573885202	0.308822207048453	0.220946746035489	0.157360168001007	2.50481148014391	0.16732887882183	0.142892701440338	0.112287662332989	0.0432146367841508	0.0438836169077664	1.12147020986514	0.77641098286565	1.6962857498178	0.0924036753804059	0.0718026549027351	0.213139281580877	0.0546423043776671	0.0522445519956109	0.421160580504424	0.0340304505363885	0.0241131433680571	0.0222351989074886	0.0454388584828375	0.0454388584828375	0.0227194292414187	0.0227194292414187	0.0111175994537443	0.00946914625866381
"Paragenipa_wrightii"	1.37825344343526	0.48133361881152	0.432831216285007	0.387503163167569	0.396341707802168	0.177171754046643	1.36091850450023	0.288969174198269	0.223391525666629	0.0676202762268508	0.0688235105966984	1.75882304858229	1.85693259846577	0.154543481669443	0.129569625394019	0.230585309829703	0.0990870881301366	0.103369008257645	0.0973388379412489	0.0528303241330794	0.0628825018553674	0.0487635481459579	0.0311638475725205	0.0262545610260829	0.0262545610260829	0.0131272805130414	0.0131272805130414	0.0155819237862603	0.0166072784214673
"Diospyros_seychellarum"	1.2960523443945	0.433484049120705	0.436131753778787	0.322350166717874	0.290354849343584	0.160754289120381	0.307029747585661	1.58352114965251	0.191744808126011	0.186302372521823	0.0554323643750098	1.41660486736136	1.65540143407022	0.139957164674487	0.411046253686464	0.132396455786086	0.0949851826665524	0.0972039258295876	0.187410108941607	0.0477577278655501	0.155008800331744	0.267219194003861	0.0314014862720727	0.023644584497493	0.023644584497493	0.0118222922487465	0.0118222922487465	0.0157007431360363	0.0138150071450518
"Memecylon_eleagni"	1.38535185262047	0.524404827562886	0.446169830229226	0.407022617888997	0.325624143237029	0.183743447453982	0.345241448757517	0.27890153909238	1.2232739076658	0.0676353875511536	0.0757888926774038	1.93682725731143	1.73764051903525	0.162339090372961	0.130013921618591	0.148527145758445	0.10329431188046	0.103901388946535	0.0971301739641775	0.0561654168033456	0.0624963776486658	0.0470646347218392	0.0321242277765042	0.0286038996852483	0.0286038996852483	0.0143019498426242	0.0143019498426242	0.0160621138882521	0.017443826480957
"Soulamea_terminaloides"	1.24128345074887	0.466809269908627	0.492170251747492	0.271699783752859	0.216832434987452	0.155572692422943	0.229908939171293	0.596167592069833	0.148797852612538	1.3932491444446	0.0506664828703439	1.29481011779768	1.1553567923697	0.13931573579471	0.901125239194286	0.0989046237158138	0.101911388757435	0.0930962588061651	0.346383445591399	0.0487982276766393	0.315351359322678	0.100603281161784	0.0354362581258194	0.0254623238131978	0.0254623238131978	0.0127311619065989	0.0127311619065989	0.0177181290629097	0.0116442764465511
"Excoecaria_benthiamiana"	1.323655665298	0.65824753586873	0.46932196853125	0.456758086754111	0.273701387769663	0.197476276084949	0.292499920035968	0.221729457500039	0.20841945486286	0.0633331035879298	1.09801503844335	2.50482876021891	1.16124961982097	0.182216196026295	0.123360109148556	0.124965844992122	0.113010693269233	0.0992741748973496	0.0900550238951043	0.0655258524601276	0.0569636322626545	0.0374168459531316	0.03379118173425	0.0359044110473853	0.0359044110473853	0.0179522055236926	0.0179522055236926	0.016895590867125	0.0195753465751762
"Apis_mellifera"	1.47072851699777	0.731386150965256	0.521468853923612	0.507508985282346	0.304112653077404	0.219418084538832	0.324999911151076	0.246366063888933	0.231577172069845	0.0703701150976998	0.108905598270387	2.7831430669099	1.29027735535664	0.202462440029216	0.13706678794284	0.138850938880136	0.125567436965814	0.110304638774833	0.100061137661227	0.0728065027334751	0.0632929247362827	0.0415742732812574	0.0375457574825	0.0398937900526503	0.0398937900526503	0.0199468950263252	0.0199468950263252	0.01877287874125	0.0217503850835291
"Lasioglossum_mahense"	1.59640593561763	0.458743597008906	0.474307090715783	0.406195993149706	0.409881229029446	0.19144380399427	0.432436358546824	0.362827711577035	0.261836242594353	0.0791340268746371	0.0636301161545739	1.62610296839467	2.46440696486721	0.161972039624277	0.150620850381799	0.186846181181904	0.105774808210906	0.119730445171322	0.114473480394524	0.0537389486178081	0.0745633320040836	0.0612271763286246	0.0341501105315364	0.0250223780186676	0.0250223780186676	0.0125111890093338	0.0125111890093338	0.0170750552657682	0.017408399706416
"Nectarinia_dussumieri"	0.72274643994127	0.921540632360924	0.300052739812851	0.225063334239651	0.154259535341344	1.90832146854502	0.164202449273783	0.139957164674487	0.111608124631411	0.0435361674358468	0.0455540490065737	1.16415903016799	0.738997430785763	2.31580773356561	0.0938640255578183	0.0703968849804439	0.187121952500537	0.0542059829955953	0.0518464226484558	0.336514072955985	0.0337777616499241	0.0236177715388197	0.0216037972665253	0.0502658526742322	0.0502658526742322	0.0251329263371161	0.0251329263371161	0.0108018986332626	0.00964557146741363
"Rhiparida_seychellensis"	1.12545169563981	0.571322898360219	0.642465461141359	0.292180423437759	0.230765002472989	0.184807350760812	0.244742625744259	0.730748895442603	0.1589059042005	0.500625132885714	0.0548267151771362	1.40112716563792	1.22170245309681	0.166869378769455	1.45549049465805	0.105262963528598	0.12385785072009	0.0844088771729858	0.187489734070065	0.0588841697974065	0.15935344167907	0.123313876105939	0.0462575132021778	0.0311630671832847	0.0311630671832847	0.0155815335916423	0.0155815335916423	0.0231287566010889	0.0125220181473325
"Unidentified_sp1_M_PL_107"	1.1195682769944	0.388746922293348	0.350978484558461	0.3138033421067	1.45719769599669	0.14360530980547	0.435550029678327	0.235371476953042	0.181533178149211	0.0549470131754521	0.0555403755520544	1.41936515299695	1.51553013625322	0.125150017743011	0.105262963528598	1.60593760938165	0.0802849228646545	0.0839676207745803	0.0791085217999102	0.0427451740504577	0.0511193148750501	0.0397189367358258	0.0252704508882092	0.0212043775796371	0.0212043775796371	0.0106021887898186	0.0106021887898186	0.0126352254441046	0.0134487146617157
