"Hamelia_versicolor"	"Vitex_mollis"	"Combretum_farinosum"	"Ipomoea_bracteata"	"Mirabilis_sp1_M_PL_065"	"Ipomoea_wolcottiana"	"Opuntia_excelsa"	"Nopalea_karwinskiana"	"Ceiba_aesculifolia"	"Caesalpinia_pulcherrima"	"Cordia_seleriana"	"Psittacanthus_calyculatus"	"Tillandsia_bartramii"	"Pithecellobium_mangens"	"Tillandsia_paucifolia"	"Tillandsia_dasyrifolia"	"Groton_suberosus"	"Justicia_mexicana"	"Erythrina_lanata"	"Ipomoea_quamoclit"	"Tabebuia_donnell-smithii"	"Amazilia_rutila"	"Chlorostilbon_canivetii"	"Cynanthus_latirostris"	"Heliomaster_constantii"	"Archilochus_colubris"
"Hamelia_versicolor"	1.98525463449236	0.898687324321911	0.521072083270696	0.343112167555676	0.286376603781253	0.201370601142031	0.208890141821281	0.151009644820171	0.138776680794733	0.124775004392485	0.0896155090043616	0.0530745083174815	0.0611038087354145	0.0490994022929159	0.050246149352209	0.0436455776681532	0.0297816882912104	0.0218043952163628	0.00189628401734099	0.00242791503839263	0.00113777041040459	2.09270560636322	1.47455576757891	0.83837347057705	0.235139218150282	0.0960680425936937
"Vitex_mollis"	0.952636958325438	2.68022715575687	0.3926851772007	0.204171055402293	0.160747242355317	0.114855022212554	0.126700532828476	0.0866092021371283	0.0817830161273298	0.0753363218918576	0.134178531249106	0.0311902537478381	0.0368930959058891	0.0937016802945859	0.030168102188705	0.0263522113613494	0.0179815089289208	0.0125443702136483	0.00107379624959849	0.00267838260948181	0.000644277749759097	1.26352825194026	2.81405366782138	0.47059089911569	0.133150734950213	0.0555185514356196
"Combretum_farinosum"	0.998019128091257	0.709523455284613	1.55746749593828	0.37770792995741	0.327698458719014	0.22847603103642	0.226386415597863	0.144991430752078	0.146093839452522	0.137209521983008	0.078928434441525	0.0592392258952216	0.0671931403949712	0.0382982250542391	0.0553509240926675	0.0479951002821223	0.0327495978395658	0.0246297175718583	0.00175711029830413	0.00238844587491984	0.00105426617898248	2.3012552658147	1.15017425884045	0.959344061321657	0.217881676989712	0.108186842296638
"Ipomoea_bracteata"	0.993791069481404	0.557871703897777	0.571181344439191	1.40394511523141	0.3164816559229	0.238493021914581	0.248963561075014	0.196860632736062	0.169266028639869	0.14746362971931	0.0704209602809679	0.0696497060226845	0.0722146993275631	0.0296355348599611	0.0591597178725011	0.0515819280911165	0.0351970803445266	0.0246480208067194	0.00252757630224878	0.0022883619896896	0.00151654578134927	2.47323545409432	0.890015902685369	0.926506637576874	0.313419461478849	0.133664649427746
"Mirabilis_sp1_M_PL_065"	0.919419622666127	0.486856480435004	0.549299968283387	0.350805025305287	1.72277769947322	0.430080938777566	0.148348752732087	0.10950059955858	0.119952009154605	0.0885053332559634	0.0529661367069244	0.0740076146352293	0.0433421179319327	0.026347252315077	0.0422782459464704	0.0309586556656662	0.021124729748337	0.0419872487475442	0.00138224438144334	0.00238787238752748	0.000829346628866004	1.48439671871456	0.791262032667536	2.11594676507134	0.171398303298974	0.173838285510752
"Ipomoea_wolcottiana"	0.853387410734546	0.459178288803452	0.505533281303741	0.348952947853966	0.567706839186387	1.57403541456031	0.156488795043788	0.11046933713502	0.117412601042024	0.0938849126446596	0.0521545983472941	0.216971848663574	0.0459765621593189	0.0247239414088434	0.0422911939814242	0.0328404015423706	0.0224087445818529	0.0343828810831392	0.00137767835231107	0.00215360929743844	0.000826607011386645	1.5746221288551	0.742510676284817	1.66197359265623	0.170832115686573	0.586903591780432
"Opuntia_excelsa"	1.00357006082635	0.574234634466054	0.567857094972205	0.412958651425142	0.221992047644436	0.177403765264438	1.27376199282538	0.258073480395117	0.192522075136426	0.158186883057887	0.0738382189976556	0.0574758341940997	0.0774660044604469	0.0304276827925811	0.0621085424532952	0.0553328603288907	0.0377565399891254	0.0204433852624049	0.00344186783852632	0.00224115170327182	0.00206512070311579	2.65308407433165	0.913805730020786	0.649886341854703	0.426791611977264	0.093274347078759
"Nopalea_karwinskiana"	0.804186283129638	0.435108134546049	0.403137549524957	0.361952750665511	0.181631946886851	0.138817288727868	0.28606557747501	1.86305605311917	0.361876556045158	0.108457545013244	0.0535392788576973	0.0420798351018743	0.0531129541422882	0.0231930198738832	0.0450963278746105	0.0379378243873487	0.0258869860525438	0.0155184748663923	0.0130469687603171	0.00162835843024267	0.00782818125619025	1.81903189350059	0.696533962238095	0.531731306498453	1.61782412627932	0.0717208167467029
"Ceiba_aesculifolia"	0.928097868570757	0.515966603407971	0.510115034101664	0.390830199018966	0.249866809767233	0.185285666096217	0.26799584545569	0.454449628521827	1.24509836972188	0.135516837385654	0.0649474269402555	0.0536239348310707	0.0663642125468839	0.0274199133836087	0.054696217724234	0.0474030089620599	0.0323455825858762	0.0205599274835507	0.00658351601860323	0.00204118260168316	0.00395010961116194	2.27286584147498	0.82347624488594	0.73149028838467	0.816355986306801	0.0926537442107682
"Caesalpinia_pulcherrima"	1.03362997465873	0.588739404414147	0.593445298782477	0.421758117921482	0.228365612969091	0.183519890972071	0.272758452680061	0.168711736687268	0.16786241997153	1.16608189366676	0.0765271530351596	0.0599236986362358	0.0813322853759028	0.0311492807765334	0.0648297871608784	0.0580944895542163	0.0396409458134653	0.0212235274712982	0.00202109432175691	0.00233017327471911	0.00121265659305415	2.78549787823354	0.935476797679864	0.668545087054648	0.250615695897857	0.0967066463972525
