"Apodemus_agrarius"	"Microtus_fortis"	"Tamias_sibiricus"	"Micromys_minutus"	"Apodemus_peninsulae"	"Megabothris_calcarifer"	"Neopsylla_bidentatiformis"	"Ctenophthalmus_congeneroides"	"Frontopsylla_elata"	"Pectinoctenus_pectiniceps"	"Ceratophyllus_indages"	"Frontopsylla_luculenta"	"Nosopsyllus_fasciatus"	"Ceratophyllus_anisus"	"Leptopsylla_segnis"	"Hystrichopsylla_microti"	"Megabothris_advenarius"	"Amphipsylla_vinogradovi"	"Ctenophthalmus_pisticus"	"Rhadinopsylla_rothschildi"	"Amphipsylla_marikovskii"	"Stenoponia_sidimi"	"Neopsylla_acanthina"	"Neopsylla_pleskei"
"Apodemus_agrarius"	3.96810016222559	0.979126045389683	0.21509706953901	0.0537024185997809	0.0471321989827741	1.73175578174254	0.707907517882967	0.694538942163086	0.590970342817592	0.341834026695324	0.154905368523494	0.162871169616664	0.106130464962943	0.0485571045907642	0.0427183177709905	0.0387437361659976	0.0284788785139937	0.0231723552658465	0.00992755705564665	0.017517643173409	0.0108791782821074	0.010356895015672	0.0049637785278233	0.0106130464962943
"Microtus_fortis"	2.71173591994756	2.31927868210728	0.153347359254866	0.0450076738830594	0.0337882595440777	2.41908619823724	0.515158537840838	0.554088890388652	0.416083045766962	0.246508067286372	0.109965164262175	0.115059825748516	0.0725278552140506	0.0881884676856836	0.0475281196987405	0.0275450574920371	0.0316854131324937	0.0280590203717912	0.00707757042714768	0.013039486449227	0.025769763134525	0.00868005139173289	0.00353878521357382	0.00725278552140502
"Tamias_sibiricus"	1.85590163845838	0.477736003832466	2.81206081046724	0.0603253295019841	0.0571341124767757	0.829286712715546	0.527788081663174	0.325792594085451	0.276546604243855	0.293781501413862	1.82446957609364	0.289564138070499	0.049637785278233	0.0233702012528172	0.0201995134038306	0.0226474493765821	0.0134663422692204	0.0109844530053088	0.129787422021566	0.0127198923209355	0.00530817782036065	0.0116341706896684	0.0648937110107825	0.00496377852782334
"Micromys_minutus"	2.58155197983233	0.78120462525596	0.336098264368197	1.47110816821126	0.0931948570690939	1.41917906179026	0.492147487299156	0.458793953334839	0.38553951816913	0.247859631769526	0.227528081222815	0.606747972215083	0.0690459667711469	0.0363970491908707	0.029393841423077	0.209856268801364	0.0195958942820513	0.016143595943494	0.0155122275862246	0.196047075447134	0.00868005139173269	0.28371371815503	0.00775611379311225	0.00690459667711467
"Apodemus_peninsulae"	2.88363362867336	0.746413369928263	0.405132797562591	0.118611636269756	1.10936646230287	1.29480049242169	0.796203019009344	0.506403462270391	0.429718778770361	0.524046444208981	0.273346927825726	0.600986245938443	0.0771254165172666	0.0364492581418654	0.0314311068432718	0.0383876924755772	0.0209540712288479	0.0170978004029845	0.0186984368105812	0.0229626091721238	0.00829348188809166	0.0228751012805958	0.00934921840529058	0.00771254165172665
"Megabothris_calcarifer"	2.9807458851988	1.50342185721649	0.165433154966273	0.0508145955628225	0.0364266123187687	2.87672350695146	0.546502616154236	0.558695890932754	0.449611707287312	0.262895091208876	0.118853685246978	0.126397034571744	0.0797227725610378	0.0620724777913721	0.0406215190707168	0.0304501369121028	0.0270810127138112	0.0230948740857593	0.00763537638305878	0.0145055823998952	0.0167046873024051	0.0097999577156872	0.00381768819152937	0.00797227725610374
"Neopsylla_bidentatiformis"	3.42749467291537	0.900600897088659	0.296168851580774	0.0495688116704186	0.0630088720079337	1.53728433752738	1.6255943379455	0.602558275944515	0.510864242003793	0.306237120956919	0.205121364130273	0.158468237463003	0.0916714771359237	0.0437707514733439	0.0375081197750956	0.0338745760698309	0.025005413183397	0.0204218393266009	0.0136693316114204	0.0155402806426462	0.0100066766343183	0.00955969939358072	0.00683466580571017	0.00916714771359236
"Ctenophthalmus_congeneroides"	3.46240524500561	0.997360002699573	0.188235721027149	0.047578632197687	0.041262504333143	1.6181488396645	0.620411854491019	1.61291271012633	0.516716409458112	0.299389040877016	0.135520013968497	0.142440402853091	0.0926051922884114	0.0471361122665808	0.0388633354942965	0.0338988103976546	0.025908890329531	0.0212786307151104	0.00868780250894541	0.0153777719399723	0.0110817778077729	0.00917587906669677	0.00434390125447268	0.00926051922884112
"Frontopsylla_elata"	3.55109857782357	0.902751608226533	0.192594956526971	0.0481924397711413	0.0422045229149462	1.56962658526195	0.634019014629707	0.622827814971831	1.52906261983323	0.306118599678147	0.138692578388373	0.145815656057116	0.0949773765242558	0.0443383267528562	0.038523786382016	0.0346893837849949	0.0256825242546773	0.0209336554284646	0.00888899799355254	0.0156939084801437	0.010030573424739	0.00929425624157724	0.00444449899677624	0.00949773765242556
"Pectinoctenus_pectiniceps"	3.38315147008754	0.880903828685124	0.336984663386489	0.0510299241878435	0.0847722189161588	1.51164677445104	0.625984703132525	0.594375301741134	0.504195340646361	1.3098182373984	0.231316757990235	0.169421478736467	0.0904854776546446	0.0429362826043675	0.036933463615117	0.0337066335491161	0.0246223090767446	0.0200980351940124	0.0155531383101457	0.0156095380181872	0.00978782031872332	0.0098414853790841	0.00777656915507282	0.00904854776546444
