"Dendropanax_arboreus"	"Dendropanax_sp1_M_PL_040"	"Unidentified_sp21_M_PL_040"	"Unidentified_sp14_M_PL_040"	"Portlandia_grandiflora"	"Unidentified_sp23_M_PL_040"	"Miconia_sp1_M_PL_040"	"Spermacoce_assurgens"	"Unidentified_sp13_M_PL_040"	"Unidentified_sp15_M_PL_040"	"Aechmea_paniculigera"	"Impatiens_walleriana"	"Petiveria_sp1_M_PL_040"	"Blakea_trinervia"	"Unidentified_sp19_M_PL_040"	"Byrsonima_sp1_M_PL_040"	"Pilea_sp1_M_PL_040"	"Unidentified_sp16_M_PL_040"	"Unidentified_sp18_M_PL_040"	"Unidentified_sp20_M_PL_040"	"Wallenia_laurifolia"	"Passiflora_sp1_M_PL_040"	"Unidentified_sp17_M_PL_040"	"Guarea_swartzii"	"Psidium_montanum"	"Unidentified_sp22_M_PL_040"	"Nectandra_coriacea"	"Pilea_sp2_M_PL_040"	"Tradescantia_zebrina"	"Wasmannia_auropunctata"	"Apis_mellifera"	"Crematogaster_steinheili"	"Unidentified_sp4_M_PL_040"	"Camponotus_hannani"	"Sphex_jamaicensis"	"Euglossa_jamaicensis"	"Dryas_iulia_delila"	"Heliconius_charitonius_simulator"	"Xylocopa_sp1_M_PL_040"	"Centris_sp2_M_PL_040"	"Unidentified_sp3_M_PL_040"	"Unidentified_sp1_M_PL_040"	"Trochilus_polytmus_polytmus"	"Centris_sp1_M_PL_040"	"Mellisuga_minima"	"Aguna_asander_jasper"	"Anolis_grahami"	"Camponotus_subdepilis"	"Papilio_thersites"	"Unidentified_sp7_M_PL_040"	"Eurytides_marcellinus"	"Conotelus_obscurus"	"Marpesia_chiron"	"Agapostemon_sp1_M_PL_040"	"Unidentified_sp2_M_PL_040"	"Coereba_flaveola"	"Adelpha_abyla"	"Paraphrissopoda_chrysostoma"	"Unidentified_sp11_M_PL_040"	"Nesopsar_nigerrimus"	"Unidentified_sp12_M_PL_040"	"Atlantea_pantoni"	"Dione_vanillae_insularis"	"Euneornis_campestris"	"Polistes_sp1_M_PL_040"	"Unidentified_sp5_M_PL_040"	"Unidentified_sp6_M_PL_040"	"Anolis_sagrei"	"Diptera_sp1_M_PL_040"	"Paragymnetis_lanius"	"Unidentified_sp8_M_PL_040"	"Unidentified_sp9_M_PL_040"
"Dendropanax_arboreus"	3.54723808414863	0.896759377516222	0.0679198179145382	0.0732722938382215	0.0390842237871002	0.0255631195785356	0.131193031112098	0.0223722193282892	0.148626049828695	0.0684306637429634	0.0606348812030867	0.0148159920115627	0.0125597594939775	0.0278548023653055	0.00837867030417918	0.024806566410721	0.00321225428229902	0.0196967565170246	0.0289233564144034	0.00377127159065723	0.00247391886715607	0.00193056193598197	0.00917939266305555	0.00975977295386161	0.00144535967722291	0.00502039645214097	0.00734566111253076	0	0.000889639686385177	0.148191997556728	0.699382902599532	0.0673500273540903	0.739337212872695	0.0581102522373702	0.312068819031212	0.100945509195694	0.512231768121462	0.452669934618967	0.0948297107626627	0.0623164366959076	0.212207987695333	0.0264019326645079	0.162215122261141	0.0921756334531374	0.156894495176704	0.172538015519592	0.0634136988386471	0.00604735723082596	0.13103603370549	0.124888548717596	0.0641789053892282	0.00493695458363371	0.0649441119398094	0.0096741189359935	0.00593093124256784	0.0352241414640649	0.0395589128113781	0.0180704694255117	0.00310329715079526	0.00626733053219374	0.00232747286309645	0.0238247334009982	0.0238247334009982	0.00417822035479583	0.00536698763640404	0.00824553835367638	0.0143930233415712	0	0.000775824287698816	0.00576488171260428	0.000481838142344854	0.000516281984498963
"Dendropanax_sp1_M_PL_040"	1.71665366553105	2.79772385530573	0.0560600128060296	0.0788308898912985	0.0320556839730862	0.0204918988903585	0.137190548833574	0.0180988493688844	0.107722319657957	0.0617083625152081	0.0512250928477819	0.011926274435655	0.00995162777541486	0.0254933318278999	0.00828329905229309	0.022140852616168	0.00257500614354845	0.0153942923502152	0.0287576616849639	0.00332138314802152	0.00239832913678302	0.00160138145583399	0.00529574297798807	0.0297972933114577	0.00104210651873724	0.00512295523927484	0.0116985469857217	0	0.000596630455903354	0.118793616755702	0.691534003410901	0.0584130782581121	0.511258104348006	0.0579155769462896	0.910798145487765	0.0894472807683109	0.247889913641984	0.219065505078963	0.0967669322974138	0.0542618537167917	0.337958024031959	0.0220617509801203	0.0860399302295601	0.281418881274878	0.0797026733293392	0.0986937116177111	0.197839044053762	0.0058625823343585	0.0634136988386471	0.075634184767294	0.137427336913966	0.00404913902817931	0.0770156297741705	0.00867342565259407	0.00397753637268903	0.0341981035765909	0.0200646476433032	0.0547907829343671	0.003338720042455	0.00573599966127747	0.00250404003184125	0.0115297634252086	0.0115297634252086	0.00382399977418498	0.00561234063410079	0.0201994529028679	0.00797896697422108	0	0.000834680010613749	0.0179853676412511	0.000386250921532267	0.00041766575466655
"Unidentified_sp21_M_PL_040"	0.168541770380521	0.0726703869707791	2.10861474775525	0.519983705450255	0.498697072397259	0.482735870672141	0.0350201613646661	0.404710826506085	0.146697572761386	0.0638984125201662	0.0265636526606768	0.211441343783293	0.227086584927103	0.00794925658477345	0.0481938445691704	0.0409989972923819	0.0606604512028325	0.00447218587200196	0.00372333289532392	0.041994222602123	0.0165960335277978	0.0306572700903209	0.0144923205354804	0.000849283573322013	0.0172014237653022	0.00154740854055218	0.000452589828672834	0	0.00670716570721215	2.79846881549067	0.0636659348248029	0.794986437873805	0.0376499027257005	0.310962584851603	0.0244903356344213	0.0393859935692704	0.0243379347527095	0.0215079423396038	0.0292288279882078	0.0554243931975686	0.0130748172727708	0.165765115453932	0.0348658444165728	0.00802101152581901	0.0222085514194275	0.0083911455300797	0.00513883450721938	0.0405680819568391	0.00622598330883267	0.00612715159959509	0.00440216437892736	0.0629933144080748	0.00366549425063535	0.0163313071345608	0.044714438048081	0.00300035143944424	0.00547021874744196	0.00690721014256521	0.0220228392896578	0.00178858273157403	0.0165171294672434	0.0011319969652423	0.0011319969652423	0.00119238848771602	0.00143264296491816	0.00456706650262177	0.00466589821185934	0	0.00550570982241446	0.00046716677338358	0.00909906768042488	0.00933948061167855
"Unidentified_sp14_M_PL_040"	0.231023232336981	0.129839112762139	0.660685178689735	2.5434418022575	0.224494523331793	0.180594562908616	0.0650786437293893	0.17652107505402	0.172414563493815	0.139184009000467	0.0690726958459059	0.1177366388144	0.0857931635226008	0.0174771199551814	0.203580075087825	0.0498511647440723	0.0226934610340056	0.00813064487131648	0.00584470822671621	0.0585112235861179	0.0562497075993469	0.0196672580343281	0.00963278936870388	0.00152340790668243	0.00727378834494151	0.00277100702875586	0.000724517615425762	0	0.00334781958605855	1.04692500236879	0.0899342202366177	0.971481909139553	0.053899938581253	1.44991790226757	0.0432856491060851	0.0887473234300002	0.0333604443710491	0.029481322932555	0.0523412438764996	0.105134877137845	0.0209305088900776	0.117548732688974	0.0417087179290849	0.0143877413408896	0.0275955599677444	0.0116962200383972	0.00918148011675124	0.137499285242848	0.00853406716468697	0.0085929228876019	0.00739440864969388	0.0283572029471739	0.00560733718263651	0.021966063324341	0.0223187972403903	0.00516062865948695	0.00676099021008025	0.0294346002910384	0.107722241036788	0.00393235198991581	0.0807916807775913	0.00155164857539763	0.00155164857539763	0.00262156799327721	0.00266230815256594	0.00581979648502098	0.00576094076210604	0	0.0269305602591971	0.000834680010613749	0.00340401915510084	0.00407356327047725
"Portlandia_grandiflora"	0.183764420613033	0.0787332588812645	0.944899716121122	0.334772534793025	1.84285162675941	0.464217942343858	0.0364638067450919	0.376810115503999	0.117635615365567	0.0875246203466341	0.0239661991065431	0.216532978976892	0.219419020232573	0.00755920587780237	0.0321973369116532	0.113452405249113	0.0583334936345637	0.00436178669597687	0.00377496708074689	0.0231358279811636	0.0105141045616054	0.0254416405647697	0.028687605035174	0.000916600715558432	0.0175851322569823	0.001620751927592	0.000491742596928961	0	0.00749343785820279	2.69111850634121	0.0630307396663839	0.432345145303985	0.0409830757861276	0.213390540587773	0.0265413575720291	0.0370944511778878	0.0265361308870312	0.0234505342722601	0.0306142030767377	0.0668784127496331	0.0142058972446144	0.523058328116403	0.0350995527245794	0.00865678453582964	0.0278254198714199	0.00914581289988141	0.00556756616374656	0.0257011444839242	0.00678831255249635	0.00667733560806455	0.00477723529556533	0.232781258116978	0.0039869044273841	0.0406817981928532	0.0499562523880186	0.00309244307054186	0.00487627379254866	0.00506307750396398	0.0141786014735869	0.00170082132250553	0.0106339511051902	0.00123423864590843	0.00123423864590843	0.00113388088167036	0.00149170118502649	0.0118513829034337	0.0119623598478655	0	0.00354465036839673	0.000506142378522414	0.00875002404518456	0.00869561805009192
"Unidentified_sp23_M_PL_040"	0.148932957544512	0.0623666487967433	1.13337987027372	0.333707344505052	0.575226580730433	1.56279784332568	0.0296748434648028	0.455584947645631	0.126766330794043	0.0547019192725838	0.0210966405515499	0.223779971754744	0.264329070476346	0.00652847062022633	0.0313779139033019	0.0429028403830805	0.0707210157483889	0.0037952491809447	0.00321048396584866	0.0260059950252253	0.0106496526161517	0.0304384875744413	0.0157098364300474	0.00072795649461545	0.0196343559869207	0.00131748384885081	0.000393563560508824	0	0.00739962026244939	3.26259619319234	0.0553877812010482	0.490785770318786	0.0331247055299879	0.203992412667192	0.0210467188110326	0.0321815913321147	0.0215063636454202	0.0190056236866504	0.0248858060338486	0.0475566090221053	0.0113696139702549	0.18424488780337	0.0311340638882586	0.00687514467136814	0.0200711768863246	0.00740300034110591	0.00441021302205542	0.0260324841728153	0.00550162790929354	0.00540240837409007	0.00380679517936137	0.0726601996712126	0.00320337733666731	0.0163224848626259	0.0493308017496626	0.00257400458914543	0.00476014962425156	0.00473615725264615	0.0141334875319787	0.00146890588955092	0.010600115648984	0.00100029598350792	0.00100029598350792	0.000979270593033949	0.00121397086901466	0.00469121249485854	0.00479043203006201	0	0.00353337188299467	0.000400928456550493	0.0106081523622583	0.0105134987918219
"Miconia_sp1_M_PL_040"	0.799084825864598	0.436515382652282	0.0859585778950895	0.125720107204502	0.0472372041925055	0.0310236999859303	2.22823742375227	0.0275117033934753	0.1686382811151	0.375023380067475	0.45737844477949	0.0169554942772105	0.014892614372779	0.166036607465428	0.0167206271158842	0.0118871310357917	0.0038984292518133	0.0615842424476738	0.0850729983693904	0.00538457363398884	0.0046874191225303	0.0024606289734981	0.00526382459081385	0.00993206388761104	0.00140404916150498	0.0714558657995528	0.00246267342770934	0	0.000729620900941283	0.17984753615032	0.39842721222858	0.0914124016393681	0.226598434475678	0.118422046918721	0.145675503488923	0.869093836317804	0.115390234182686	0.101972765091676	1.34972190954711	0.336823876971769	0.0711438990227142	0.0214288935727116	0.0829026706865752	0.0938028256052154	0.0463998777508824	0.0403750837718785	0.0308678734875542	0.0114581356328518	0.0295184320002221	0.0296411084990704	0.0250101798557567	0.00596680474010596	0.0191524862239592	0.050381297954385	0.00486413933960855	0.0317110671539428	0.0123868943975657	0.00974966502743412	0.00532461630513186	0.0373582366797213	0.0039934622288489	0.00536698763640401	0.00536698763640401	0.0249054911198142	0.0911551673353208	0.00399488342062955	0.00387220692178117	0	0.00133115407628296	0.00280617031705039	0.000584764387771995	0.000634885462926321
"Spermacoce_assurgens"	0.153737302050808	0.0649702285036877	1.12073767340146	0.38472541998953	0.550722476505844	0.53735660491536	0.0310388448541773	1.4601410710193	0.131772138869362	0.0570305069241182	0.0225377342691141	0.219177317218869	0.252481954285659	0.00689778402685807	0.0359772919485952	0.0421509931703984	0.0675240770187685	0.0039678027006891	0.00333954331344807	0.0303980274624001	0.0122782852385322	0.0303489232521673	0.0152873687530892	0.00075864569901592	0.0188486478007202	0.00137595111093756	0.00040829795746286	0	0.00716698247647328	3.11511075313252	0.0574532533327149	0.574370947413147	0.0342396161260339	0.233228320003795	0.0219158517023262	0.0340588639639079	0.0222001253334562	0.0196187154109613	0.0259901876510428	0.0495449911478137	0.0117952743267048	0.178102230823622	0.0320345026828913	0.00716498715737258	0.0205757624152356	0.0076456135376523	0.0045943233013322	0.0300135861386342	0.00567910182948879	0.00558048559965638	0.00395622425166391	0.0695649444007382	0.00331812520199562	0.0162437733782844	0.0477798831764885	0.00268176801180292	0.00493727238156626	0.00532656053447708	0.0162942530819095	0.00155200140604306	0.0122206898114322	0.00103256396899796	0.00103256396899796	0.00103466760402871	0.00126977092585271	0.0046327650717064	0.00473138130153882	0	0.00407356327047738	0.000417665754666564	0.0101286115528153	0.033695563177368
"Unidentified_sp13_M_PL_040"	1.13805089583115	0.430889278631829	0.452666795949421	0.418721082770692	0.191578002166781	0.166607177615028	0.212002410544698	0.146831811883004	1.24062460837378	0.274914285225158	0.12794796510292	0.0857357429852891	0.0792728407233572	0.0440951851131765	0.0479970719149658	0.033706156106597	0.0209358102054572	0.0274321234591799	0.0251227557198796	0.0256157425042581	0.0146393971633027	0.0129157560989876	0.017316997775652	0.00504613825979738	0.00683493741247539	0.00959388897876598	0.00284999397431702	0	0.0032130422469313	0.965838710811757	0.454363137980731	0.466361629805061	0.249879762461064	0.32828187850843	0.146143750694278	0.21545434426524	0.164337946524871	0.145228882975467	0.181217902932246	0.303654213878001	0.0823331592580474	0.0788701746961554	0.247696088391441	0.047657972453642	0.14493769506092	0.0562753804438203	0.0304700275603936	0.0357851930658511	0.0420399398086879	0.0409881296042975	0.0270336429581937	0.0241993265894882	0.0235972583559939	0.0394106300446629	0.0214202816462087	0.0186585490313924	0.0433672137735392	0.0127435248634548	0.0177340693879352	0.00992141665046471	0.0133005520409514	0.00764362541976144	0.00764362541976143	0.00661427776697647	0.00867282588591949	0.00614061811615003	0.00719242832054042	0	0.0044335173469838	0.00277000250549033	0.00314037153081857	0.0033884264280692
"Unidentified_sp15_M_PL_040"	0.539394643621006	0.254093257415563	0.202971428005234	0.347960022501169	0.146732451757593	0.0740084790158487	0.485324374204968	0.065417346177665	0.282999999496487	2.31640403521408	0.193299115309863	0.039754999123064	0.0351950138006022	0.0685193653814608	0.0492302012216384	0.0213595759552023	0.00929988426939541	0.0275360499918475	0.0319068402937729	0.0130247797107966	0.0134713721046417	0.00580038627967788	0.00690744446440313	0.00383822293573439	0.00301741422849407	0.022760059192005	0.00152259881474649	0	0.00140853424988867	0.429034660961442	0.267628039644319	0.212349275402848	0.129511451609166	0.351912286548221	0.0852956325859323	0.355256449523556	0.0778901966721378	0.0688331970590985	0.429912229182316	1.45924403058422	0.0439861879815654	0.0544414084392364	0.0768301644009577	0.036249883281936	0.0457041851994006	0.0269930555713243	0.0179680232029577	0.0329300207002354	0.0199253991486864	0.0197474558808929	0.015056996428916	0.0185346254851696	0.0121459696548744	0.308899715199274	0.00939022833259114	0.0153516979021721	0.0127113426120189	0.00858465255563184	0.0147371303647554	0.0154168572108287	0.0110528477735665	0.00362279984521572	0.00362279984521571	0.0102779048072191	0.0198541789447488	0.00376941425033456	0.00394735751812808	0	0.00368428259118885	0.00163345665481433	0.00139498264040931	0.00150963106563837
